method,sample_idx,metric_column,value
cnn,158,grad_w1,0.12856760402003783
cnn,158,grad_kurtosis_gt,28.941400594398615
cnn,158,grad_kurtosis_sr,18.96845293187981
cnn,158,grad_kurtosis_delta,-9.972947662518806
cnn,158,grad_kurtosis_abs_delta,9.972947662518806
cnn,158,exceed_frac_gt_t5,0.625248
cnn,158,exceed_frac_sr_t5,0.627596
cnn,158,exceed_frac_delta_t5,0.0023480000000000167
cnn,158,exceed_frac_abs_delta_t5,0.0023480000000000167
cnn,158,exceed_frac_gt_t10,0.085524
cnn,158,exceed_frac_sr_t10,0.08466
cnn,158,exceed_frac_delta_t10,-0.0008640000000000037
cnn,158,exceed_frac_abs_delta_t10,0.0008640000000000037
cnn,158,exceed_frac_gt_t15,0.001304
cnn,158,exceed_frac_sr_t15,0.001064
cnn,158,exceed_frac_delta_t15,-0.00023999999999999998
cnn,158,exceed_frac_abs_delta_t15,0.00023999999999999998
cnn,158,exceed_frac_gt_p90,0.1
cnn,158,exceed_frac_sr_p90,0.10022
cnn,158,exceed_frac_delta_p90,0.00021999999999999797
cnn,158,exceed_frac_abs_delta_p90,0.00021999999999999797
cnn,158,exceed_frac_gt_p95,0.05
cnn,158,exceed_frac_sr_p95,0.049284
cnn,158,exceed_frac_delta_p95,-0.0007160000000000014
cnn,158,exceed_frac_abs_delta_p95,0.0007160000000000014
cnn,158,exceed_frac_gt_p99,0.01
cnn,158,exceed_frac_sr_p99,0.008656
cnn,158,exceed_frac_delta_p99,-0.0013439999999999997
cnn,158,exceed_frac_abs_delta_p99,0.0013439999999999997
cnn,158,pd_distance,27.076784963721764
cnn,158,mt_distance,5.708489894866943
cnn,158,ssim,0.5773240081867328
cnn,159,psnr,35.08613823375421
cnn,159,wpd_bias,-3.3377460510795984
cnn,159,wpd_mae,45.41796338571042
cnn,159,wpd_rmse,151.28941500259555
cnn,159,wpd_w1,5.115292787166937
cnn,159,psd_log_l2,0.5326711767976833
cnn,159,psd_slope_gt,1.3703725917384304
cnn,159,psd_slope_sr,0.5086758761911363
cnn,159,psd_slope_delta,-0.8616967155472941
cnn,159,psd_slope_abs_delta,0.8616967155472941
cnn,159,grad_mae,0.1854227674877909
cnn,159,grad_w1,0.09764813724021094
cnn,159,grad_kurtosis_gt,38.73314854027398
cnn,159,grad_kurtosis_sr,27.858465920180187
cnn,159,grad_kurtosis_delta,-10.874682620093793
cnn,159,grad_kurtosis_abs_delta,10.874682620093793
cnn,159,exceed_frac_gt_t5,0.503464
cnn,159,exceed_frac_sr_t5,0.502776
cnn,159,exceed_frac_delta_t5,-0.0006880000000000219
cnn,159,exceed_frac_abs_delta_t5,0.0006880000000000219
cnn,159,exceed_frac_gt_t10,0.047484
cnn,159,exceed_frac_sr_t10,0.04664
cnn,159,exceed_frac_delta_t10,-0.0008439999999999975
cnn,159,exceed_frac_abs_delta_t10,0.0008439999999999975
cnn,159,exceed_frac_gt_t15,0.001612
cnn,159,exceed_frac_sr_t15,0.001288
cnn,159,exceed_frac_delta_t15,-0.00032399999999999985
cnn,159,exceed_frac_abs_delta_t15,0.00032399999999999985
cnn,159,exceed_frac_gt_p90,0.1
cnn,159,exceed_frac_sr_p90,0.096784
cnn,159,exceed_frac_delta_p90,-0.0032160000000000105
cnn,159,exceed_frac_abs_delta_p90,0.0032160000000000105
cnn,159,exceed_frac_gt_p95,0.05
cnn,159,exceed_frac_sr_p95,0.049316
cnn,159,exceed_frac_delta_p95,-0.000684000000000004
cnn,159,exceed_frac_abs_delta_p95,0.000684000000000004
cnn,159,exceed_frac_gt_p99,0.01
cnn,159,exceed_frac_sr_p99,0.007632
cnn,159,exceed_frac_delta_p99,-0.0023680000000000003
cnn,159,exceed_frac_abs_delta_p99,0.0023680000000000003
cnn,159,pd_distance,24.310343375521082
cnn,159,mt_distance,5.012121677398682
cnn,159,ssim,0.6571971643379434
cnn,160,psnr,35.91024506652697
cnn,160,wpd_bias,-2.227324052799934
cnn,160,wpd_mae,43.364556462725346
cnn,160,wpd_rmse,166.66397053067047
cnn,160,wpd_w1,4.521424494813457
cnn,160,psd_log_l2,0.4289864471926091
cnn,160,psd_slope_gt,1.3179728803319062
cnn,160,psd_slope_sr,0.5847443157748169
cnn,160,psd_slope_delta,-0.7332285645570893
cnn,160,psd_slope_abs_delta,0.7332285645570893
cnn,160,grad_mae,0.16418721572489192
cnn,160,grad_w1,0.07099960330841062
cnn,160,grad_kurtosis_gt,50.63551046967133
cnn,160,grad_kurtosis_sr,33.52097867765411
cnn,160,grad_kurtosis_delta,-17.114531792017225
cnn,160,grad_kurtosis_abs_delta,17.114531792017225
cnn,160,exceed_frac_gt_t5,0.484428
cnn,160,exceed_frac_sr_t5,0.485448
cnn,160,exceed_frac_delta_t5,0.0010199999999999654
cnn,160,exceed_frac_abs_delta_t5,0.0010199999999999654
cnn,160,exceed_frac_gt_t10,0.042084
cnn,160,exceed_frac_sr_t10,0.043336
cnn,160,exceed_frac_delta_t10,0.0012519999999999962
cnn,160,exceed_frac_abs_delta_t10,0.0012519999999999962
cnn,160,exceed_frac_gt_t15,0.00206
cnn,160,exceed_frac_sr_t15,0.002036
cnn,160,exceed_frac_delta_t15,-2.400000000000015e-05
cnn,160,exceed_frac_abs_delta_t15,2.400000000000015e-05
cnn,160,exceed_frac_gt_p90,0.1
cnn,160,exceed_frac_sr_p90,0.096812
cnn,160,exceed_frac_delta_p90,-0.0031880000000000103
cnn,160,exceed_frac_abs_delta_p90,0.0031880000000000103
cnn,160,exceed_frac_gt_p95,0.05
cnn,160,exceed_frac_sr_p95,0.051344
cnn,160,exceed_frac_delta_p95,0.001343999999999998
cnn,160,exceed_frac_abs_delta_p95,0.001343999999999998
cnn,160,exceed_frac_gt_p99,0.01
cnn,160,exceed_frac_sr_p99,0.008928
cnn,160,exceed_frac_delta_p99,-0.001072
cnn,160,exceed_frac_abs_delta_p99,0.001072
cnn,160,pd_distance,21.188537318324133
cnn,160,mt_distance,5.1832075119018555
cnn,160,ssim,0.7024748389379696
cnn,161,psnr,35.54303597839574
cnn,161,wpd_bias,0.5587839277429073
cnn,161,wpd_mae,44.678383403814856
cnn,161,wpd_rmse,181.21236851741648
cnn,161,wpd_w1,3.3126519820782723
cnn,161,psd_log_l2,0.4562164623507235
cnn,161,psd_slope_gt,1.3727218389205744
cnn,161,psd_slope_sr,0.7032389568689232
cnn,161,psd_slope_delta,-0.6694828820516512
cnn,161,psd_slope_abs_delta,0.6694828820516512
cnn,161,grad_mae,0.15867084278691446
cnn,161,grad_w1,0.05982909659575302
cnn,161,grad_kurtosis_gt,55.660971424388514
cnn,161,grad_kurtosis_sr,32.638727254860406
cnn,161,grad_kurtosis_delta,-23.022244169528108
cnn,161,grad_kurtosis_abs_delta,23.022244169528108
cnn,161,exceed_frac_gt_t5,0.480128
cnn,161,exceed_frac_sr_t5,0.479772
cnn,161,exceed_frac_delta_t5,-0.00035600000000002296
cnn,161,exceed_frac_abs_delta_t5,0.00035600000000002296
cnn,161,exceed_frac_gt_t10,0.026672
cnn,161,exceed_frac_sr_t10,0.027364
cnn,161,exceed_frac_delta_t10,0.0006919999999999982
cnn,161,exceed_frac_abs_delta_t10,0.0006919999999999982
cnn,161,exceed_frac_gt_t15,0.002708
cnn,161,exceed_frac_sr_t15,0.002536
cnn,161,exceed_frac_delta_t15,-0.00017199999999999984
cnn,161,exceed_frac_abs_delta_t15,0.00017199999999999984
cnn,161,exceed_frac_gt_p90,0.1
cnn,161,exceed_frac_sr_p90,0.097216
cnn,161,exceed_frac_delta_p90,-0.0027840000000000087
cnn,161,exceed_frac_abs_delta_p90,0.0027840000000000087
cnn,161,exceed_frac_gt_p95,0.05
cnn,161,exceed_frac_sr_p95,0.052108
cnn,161,exceed_frac_delta_p95,0.0021079999999999988
cnn,161,exceed_frac_abs_delta_p95,0.0021079999999999988
cnn,161,exceed_frac_gt_p99,0.01
cnn,161,exceed_frac_sr_p99,0.010408
cnn,161,exceed_frac_delta_p99,0.0004080000000000004
cnn,161,exceed_frac_abs_delta_p99,0.0004080000000000004
cnn,161,pd_distance,19.540402210515502
cnn,161,mt_distance,5.7158894538879395
cnn,161,ssim,0.7090164600986579
cnn,162,psnr,35.40500303867963
cnn,162,wpd_bias,3.9051628294726406
cnn,162,wpd_mae,50.01418117381462
cnn,162,wpd_rmse,206.00998592611776
cnn,162,wpd_w1,5.9008928050364835
cnn,162,psd_log_l2,0.4566119908055387
cnn,162,psd_slope_gt,1.4329605993259091
cnn,162,psd_slope_sr,0.9551922270975699
cnn,162,psd_slope_delta,-0.47776837222833923
cnn,162,psd_slope_abs_delta,0.47776837222833923
cnn,162,grad_mae,0.16125717198332556
cnn,162,grad_w1,0.05276201384575223
cnn,162,grad_kurtosis_gt,52.366359397861004
cnn,162,grad_kurtosis_sr,31.38141418517237
cnn,162,grad_kurtosis_delta,-20.984945212688633
cnn,162,grad_kurtosis_abs_delta,20.984945212688633
cnn,162,exceed_frac_gt_t5,0.484748
cnn,162,exceed_frac_sr_t5,0.490616
cnn,162,exceed_frac_delta_t5,0.005867999999999984
cnn,162,exceed_frac_abs_delta_t5,0.005867999999999984
cnn,162,exceed_frac_gt_t10,0.022736
cnn,162,exceed_frac_sr_t10,0.02436
cnn,162,exceed_frac_delta_t10,0.0016240000000000004
cnn,162,exceed_frac_abs_delta_t10,0.0016240000000000004
cnn,162,exceed_frac_gt_t15,0.003616
cnn,162,exceed_frac_sr_t15,0.003932
cnn,162,exceed_frac_delta_t15,0.0003159999999999999
cnn,162,exceed_frac_abs_delta_t15,0.0003159999999999999
cnn,162,exceed_frac_gt_p90,0.1
cnn,162,exceed_frac_sr_p90,0.098996
cnn,162,exceed_frac_delta_p90,-0.0010040000000000049
cnn,162,exceed_frac_abs_delta_p90,0.0010040000000000049
cnn,162,exceed_frac_gt_p95,0.05
cnn,162,exceed_frac_sr_p95,0.053768
cnn,162,exceed_frac_delta_p95,0.0037680000000000005
cnn,162,exceed_frac_abs_delta_p95,0.0037680000000000005
cnn,162,exceed_frac_gt_p99,0.01
cnn,162,exceed_frac_sr_p99,0.010876
cnn,162,exceed_frac_delta_p99,0.000876
cnn,162,exceed_frac_abs_delta_p99,0.000876
cnn,162,pd_distance,18.27105324592802
cnn,162,mt_distance,4.5405659675598145
cnn,162,ssim,0.6985922071566627
cnn,163,psnr,35.18072388452914
cnn,163,wpd_bias,2.761990297121401
cnn,163,wpd_mae,57.36510510860511
cnn,163,wpd_rmse,247.1828975804393
cnn,163,wpd_w1,7.343815483158905
cnn,163,psd_log_l2,0.5010522428857461
cnn,163,psd_slope_gt,1.5957931398354737
cnn,163,psd_slope_sr,1.2158609436276158
cnn,163,psd_slope_delta,-0.3799321962078579
cnn,163,psd_slope_abs_delta,0.3799321962078579
cnn,163,grad_mae,0.17061587974814268
cnn,163,grad_w1,0.05263846769230294
cnn,163,grad_kurtosis_gt,54.462968667493314
cnn,163,grad_kurtosis_sr,32.391911594679605
cnn,163,grad_kurtosis_delta,-22.07105707281371
cnn,163,grad_kurtosis_abs_delta,22.07105707281371
cnn,163,exceed_frac_gt_t5,0.499848
cnn,163,exceed_frac_sr_t5,0.504328
cnn,163,exceed_frac_delta_t5,0.004479999999999984
cnn,163,exceed_frac_abs_delta_t5,0.004479999999999984
cnn,163,exceed_frac_gt_t10,0.025516
cnn,163,exceed_frac_sr_t10,0.027864
cnn,163,exceed_frac_delta_t10,0.0023479999999999994
cnn,163,exceed_frac_abs_delta_t10,0.0023479999999999994
cnn,163,exceed_frac_gt_t15,0.006552
cnn,163,exceed_frac_sr_t15,0.006088
cnn,163,exceed_frac_delta_t15,-0.000464
cnn,163,exceed_frac_abs_delta_t15,0.000464
cnn,163,exceed_frac_gt_p90,0.1
cnn,163,exceed_frac_sr_p90,0.096876
cnn,163,exceed_frac_delta_p90,-0.0031240000000000018
cnn,163,exceed_frac_abs_delta_p90,0.0031240000000000018
cnn,163,exceed_frac_gt_p95,0.05
cnn,163,exceed_frac_sr_p95,0.048716
cnn,163,exceed_frac_delta_p95,-0.0012840000000000004
cnn,163,exceed_frac_abs_delta_p95,0.0012840000000000004
cnn,163,exceed_frac_gt_p99,0.01
cnn,163,exceed_frac_sr_p99,0.009108
cnn,163,exceed_frac_delta_p99,-0.0008920000000000004
cnn,163,exceed_frac_abs_delta_p99,0.0008920000000000004
cnn,163,pd_distance,19.37037318892002
cnn,163,mt_distance,5.698920726776123
cnn,163,ssim,0.6892478867564864
cnn,164,psnr,35.12338331276115
cnn,164,wpd_bias,-0.6584956138879255
cnn,164,wpd_mae,63.43979680784654
cnn,164,wpd_rmse,246.95468875259152
cnn,164,wpd_w1,4.314814754959671
cnn,164,psd_log_l2,0.5910272277777067
cnn,164,psd_slope_gt,1.8539996706150634
cnn,164,psd_slope_sr,1.345895152390987
cnn,164,psd_slope_delta,-0.5081045182240764
cnn,164,psd_slope_abs_delta,0.5081045182240764
cnn,164,grad_mae,0.1859795660054321
cnn,164,grad_w1,0.0688351097391063
cnn,164,grad_kurtosis_gt,56.35284691321084
cnn,164,grad_kurtosis_sr,30.843346961627873
cnn,164,grad_kurtosis_delta,-25.509499951582967
cnn,164,grad_kurtosis_abs_delta,25.509499951582967
cnn,164,exceed_frac_gt_t5,0.546092
cnn,164,exceed_frac_sr_t5,0.549964
cnn,164,exceed_frac_delta_t5,0.0038719999999999866
cnn,164,exceed_frac_abs_delta_t5,0.0038719999999999866
cnn,164,exceed_frac_gt_t10,0.030024
cnn,164,exceed_frac_sr_t10,0.031264
cnn,164,exceed_frac_delta_t10,0.0012400000000000015
cnn,164,exceed_frac_abs_delta_t10,0.0012400000000000015
cnn,164,exceed_frac_gt_t15,0.006916
cnn,164,exceed_frac_sr_t15,0.006268
cnn,164,exceed_frac_delta_t15,-0.0006480000000000001
cnn,164,exceed_frac_abs_delta_t15,0.0006480000000000001
cnn,164,exceed_frac_gt_p90,0.1
cnn,164,exceed_frac_sr_p90,0.099796
cnn,164,exceed_frac_delta_p90,-0.00020400000000000973
cnn,164,exceed_frac_abs_delta_p90,0.00020400000000000973
cnn,164,exceed_frac_gt_p95,0.05
cnn,164,exceed_frac_sr_p95,0.050636
cnn,164,exceed_frac_delta_p95,0.0006359999999999977
cnn,164,exceed_frac_abs_delta_p95,0.0006359999999999977
cnn,164,exceed_frac_gt_p99,0.01
cnn,164,exceed_frac_sr_p99,0.00896
cnn,164,exceed_frac_delta_p99,-0.001040000000000001
cnn,164,exceed_frac_abs_delta_p99,0.001040000000000001
cnn,164,pd_distance,21.46365087746109
cnn,164,mt_distance,5.2430009841918945
cnn,164,ssim,0.6719034405721264
cnn,165,psnr,34.195502061434574
cnn,165,wpd_bias,0.46577856475601853
cnn,165,wpd_mae,93.4022271523011
cnn,165,wpd_rmse,341.2784302410782
cnn,165,wpd_w1,6.2464805919556525
cnn,165,psd_log_l2,0.5960668853357936
cnn,165,psd_slope_gt,2.179563193699524
cnn,165,psd_slope_sr,1.4243233256217025
cnn,165,psd_slope_delta,-0.7552398680778214
cnn,165,psd_slope_abs_delta,0.7552398680778214
cnn,165,grad_mae,0.22747787683009382
cnn,165,grad_w1,0.08453751817334947
cnn,165,grad_kurtosis_gt,44.31106871751048
cnn,165,grad_kurtosis_sr,28.66224062623278
cnn,165,grad_kurtosis_delta,-15.6488280912777
cnn,165,grad_kurtosis_abs_delta,15.6488280912777
cnn,165,exceed_frac_gt_t5,0.606012
cnn,165,exceed_frac_sr_t5,0.60826
cnn,165,exceed_frac_delta_t5,0.0022480000000000278
cnn,165,exceed_frac_abs_delta_t5,0.0022480000000000278
cnn,165,exceed_frac_gt_t10,0.045052
cnn,165,exceed_frac_sr_t10,0.046116
cnn,165,exceed_frac_delta_t10,0.0010639999999999955
cnn,165,exceed_frac_abs_delta_t10,0.0010639999999999955
cnn,165,exceed_frac_gt_t15,0.010728
cnn,165,exceed_frac_sr_t15,0.010336
cnn,165,exceed_frac_delta_t15,-0.000392
cnn,165,exceed_frac_abs_delta_t15,0.000392
cnn,165,exceed_frac_gt_p90,0.1
cnn,165,exceed_frac_sr_p90,0.09858
cnn,165,exceed_frac_delta_p90,-0.0014200000000000046
cnn,165,exceed_frac_abs_delta_p90,0.0014200000000000046
cnn,165,exceed_frac_gt_p95,0.05
cnn,165,exceed_frac_sr_p95,0.051028
cnn,165,exceed_frac_delta_p95,0.0010279999999999942
cnn,165,exceed_frac_abs_delta_p95,0.0010279999999999942
cnn,165,exceed_frac_gt_p99,0.01
cnn,165,exceed_frac_sr_p99,0.009624
cnn,165,exceed_frac_delta_p99,-0.0003759999999999996
cnn,165,exceed_frac_abs_delta_p99,0.0003759999999999996
cnn,165,pd_distance,22.937888715207535
cnn,165,mt_distance,5.059387683868408
cnn,165,ssim,0.6542389158273471
cnn,166,psnr,32.869757587353675
cnn,166,wpd_bias,6.845188741293607
cnn,166,wpd_mae,126.97804322505503
cnn,166,wpd_rmse,437.39501461476766
cnn,166,wpd_w1,14.297900403009768
cnn,166,psd_log_l2,0.546620962822633
cnn,166,psd_slope_gt,2.425537144839458
cnn,166,psd_slope_sr,1.4802339124418062
cnn,166,psd_slope_delta,-0.9453032323976518
cnn,166,psd_slope_abs_delta,0.9453032323976518
cnn,166,grad_mae,0.2541950567379648
cnn,166,grad_w1,0.09196574756183978
cnn,166,grad_kurtosis_gt,34.1039286747155
cnn,166,grad_kurtosis_sr,31.923390629986443
cnn,166,grad_kurtosis_delta,-2.1805380447290545
cnn,166,grad_kurtosis_abs_delta,2.1805380447290545
cnn,166,exceed_frac_gt_t5,0.707184
cnn,166,exceed_frac_sr_t5,0.708352
cnn,166,exceed_frac_delta_t5,0.0011679999999999469
cnn,166,exceed_frac_abs_delta_t5,0.0011679999999999469
cnn,166,exceed_frac_gt_t10,0.076156
cnn,166,exceed_frac_sr_t10,0.080416
cnn,166,exceed_frac_delta_t10,0.00426
cnn,166,exceed_frac_abs_delta_t10,0.00426
cnn,166,exceed_frac_gt_t15,0.017036
cnn,166,exceed_frac_sr_t15,0.015764
cnn,166,exceed_frac_delta_t15,-0.0012719999999999988
cnn,166,exceed_frac_abs_delta_t15,0.0012719999999999988
cnn,166,exceed_frac_gt_p90,0.1
cnn,166,exceed_frac_sr_p90,0.102584
cnn,166,exceed_frac_delta_p90,0.002583999999999989
cnn,166,exceed_frac_abs_delta_p90,0.002583999999999989
cnn,166,exceed_frac_gt_p95,0.05
cnn,166,exceed_frac_sr_p95,0.053408
cnn,166,exceed_frac_delta_p95,0.0034079999999999944
cnn,166,exceed_frac_abs_delta_p95,0.0034079999999999944
cnn,166,exceed_frac_gt_p99,0.01
cnn,166,exceed_frac_sr_p99,0.009576
cnn,166,exceed_frac_delta_p99,-0.00042400000000000077
cnn,166,exceed_frac_abs_delta_p99,0.00042400000000000077
cnn,166,pd_distance,23.890736675966988
cnn,166,mt_distance,6.106489181518555
cnn,166,ssim,0.6234982769051846
cnn,167,psnr,32.66787437643206
cnn,167,wpd_bias,11.500910448614894
cnn,167,wpd_mae,164.76624182919872
cnn,167,wpd_rmse,542.9423884413033
cnn,167,wpd_w1,16.405132707482025
cnn,167,psd_log_l2,0.4631604948391839
cnn,167,psd_slope_gt,2.4054056954944625
cnn,167,psd_slope_sr,1.4000016924164398
cnn,167,psd_slope_delta,-1.0054040030780227
cnn,167,psd_slope_abs_delta,1.0054040030780227
cnn,167,grad_mae,0.2772178425659503
cnn,167,grad_w1,0.0780616324013773
cnn,167,grad_kurtosis_gt,31.404058725117963
cnn,167,grad_kurtosis_sr,26.555034385590506
cnn,167,grad_kurtosis_delta,-4.849024339527457
cnn,167,grad_kurtosis_abs_delta,4.849024339527457
cnn,167,exceed_frac_gt_t5,0.751572
cnn,167,exceed_frac_sr_t5,0.747848
cnn,167,exceed_frac_delta_t5,-0.0037240000000000606
cnn,167,exceed_frac_abs_delta_t5,0.0037240000000000606
cnn,167,exceed_frac_gt_t10,0.1045
cnn,167,exceed_frac_sr_t10,0.107348
cnn,167,exceed_frac_delta_t10,0.0028480000000000033
cnn,167,exceed_frac_abs_delta_t10,0.0028480000000000033
cnn,167,exceed_frac_gt_t15,0.021432
cnn,167,exceed_frac_sr_t15,0.020896
cnn,167,exceed_frac_delta_t15,-0.0005359999999999983
cnn,167,exceed_frac_abs_delta_t15,0.0005359999999999983
cnn,167,exceed_frac_gt_p90,0.1
cnn,167,exceed_frac_sr_p90,0.10292
cnn,167,exceed_frac_delta_p90,0.002919999999999992
cnn,167,exceed_frac_abs_delta_p90,0.002919999999999992
cnn,167,exceed_frac_gt_p95,0.05
cnn,167,exceed_frac_sr_p95,0.054964
cnn,167,exceed_frac_delta_p95,0.004963999999999996
cnn,167,exceed_frac_abs_delta_p95,0.004963999999999996
cnn,167,exceed_frac_gt_p99,0.01
cnn,167,exceed_frac_sr_p99,0.010084
cnn,167,exceed_frac_delta_p99,8.3999999999999e-05
cnn,167,exceed_frac_abs_delta_p99,8.3999999999999e-05
cnn,167,pd_distance,23.479887971191566
cnn,167,mt_distance,5.800627708435059
cnn,167,ssim,0.6191131216917948
gan,0,psnr,30.56886683196192
gan,0,wpd_bias,-23.929900432316913
gan,0,wpd_mae,232.8712609066182
gan,0,wpd_rmse,635.3590529294918
gan,0,wpd_w1,33.49329048225263
gan,0,psd_log_l2,0.5591371070775545
gan,0,psd_slope_gt,2.6422928096341036
gan,0,psd_slope_sr,0.9455573497608243
gan,0,psd_slope_delta,-1.6967354598732793
gan,0,psd_slope_abs_delta,1.6967354598732793
gan,0,grad_mae,0.3674814157891237
gan,0,grad_w1,0.06734089176309455
gan,0,grad_kurtosis_gt,22.02973963265129
gan,0,grad_kurtosis_sr,19.393805015485786
gan,0,grad_kurtosis_delta,-2.6359346171655034
gan,0,grad_kurtosis_abs_delta,2.6359346171655034
gan,0,exceed_frac_gt_t5,0.606616
gan,0,exceed_frac_sr_t5,0.601536
gan,0,exceed_frac_delta_t5,-0.0050800000000000844
gan,0,exceed_frac_abs_delta_t5,0.0050800000000000844
gan,0,exceed_frac_gt_t10,0.220788
gan,0,exceed_frac_sr_t10,0.226096
gan,0,exceed_frac_delta_t10,0.005307999999999979
gan,0,exceed_frac_abs_delta_t10,0.005307999999999979
gan,0,exceed_frac_gt_t15,0.036864
gan,0,exceed_frac_sr_t15,0.032092
gan,0,exceed_frac_delta_t15,-0.0047719999999999985
gan,0,exceed_frac_abs_delta_t15,0.0047719999999999985
gan,0,exceed_frac_gt_p90,0.1
gan,0,exceed_frac_sr_p90,0.090416
gan,0,exceed_frac_delta_p90,-0.00958400000000001
gan,0,exceed_frac_abs_delta_p90,0.00958400000000001
gan,0,exceed_frac_gt_p95,0.05
gan,0,exceed_frac_sr_p95,0.043952
gan,0,exceed_frac_delta_p95,-0.006048000000000005
gan,0,exceed_frac_abs_delta_p95,0.006048000000000005
gan,0,exceed_frac_gt_p99,0.01
gan,0,exceed_frac_sr_p99,0.00846
gan,0,exceed_frac_delta_p99,-0.0015399999999999997
gan,0,exceed_frac_abs_delta_p99,0.0015399999999999997
gan,0,pd_distance,22.540541801445254
gan,0,mt_distance,9.748218536376953
gan,0,ssim,0.5456965092487519
gan,1,psnr,30.732489092006617
gan,1,wpd_bias,-30.235911695222605
gan,1,wpd_mae,263.18362877473606
gan,1,wpd_rmse,728.2230661646629
gan,1,wpd_w1,38.417057420888895
gan,1,psd_log_l2,0.5773172237469754
gan,1,psd_slope_gt,2.7129186069163524
gan,1,psd_slope_sr,0.9287152281220007
gan,1,psd_slope_delta,-1.7842033787943516
gan,1,psd_slope_abs_delta,1.7842033787943516
gan,1,grad_mae,0.3811750065568441
gan,1,grad_w1,0.06529310671377664
gan,1,grad_kurtosis_gt,21.59752764304492
gan,1,grad_kurtosis_sr,19.32146362866992
gan,1,grad_kurtosis_delta,-2.276064014374999
gan,1,grad_kurtosis_abs_delta,2.276064014374999
gan,1,exceed_frac_gt_t5,0.630292
gan,1,exceed_frac_sr_t5,0.624124
gan,1,exceed_frac_delta_t5,-0.006167999999999951
gan,1,exceed_frac_abs_delta_t5,0.006167999999999951
gan,1,exceed_frac_gt_t10,0.2575
gan,1,exceed_frac_sr_t10,0.257124
gan,1,exceed_frac_delta_t10,-0.00037599999999998746
gan,1,exceed_frac_abs_delta_t10,0.00037599999999998746
gan,1,exceed_frac_gt_t15,0.046844
gan,1,exceed_frac_sr_t15,0.040604
gan,1,exceed_frac_delta_t15,-0.0062399999999999956
gan,1,exceed_frac_abs_delta_t15,0.0062399999999999956
gan,1,exceed_frac_gt_p90,0.1
gan,1,exceed_frac_sr_p90,0.090084
gan,1,exceed_frac_delta_p90,-0.009916000000000008
gan,1,exceed_frac_abs_delta_p90,0.009916000000000008
gan,1,exceed_frac_gt_p95,0.05
gan,1,exceed_frac_sr_p95,0.043316
gan,1,exceed_frac_delta_p95,-0.0066840000000000024
gan,1,exceed_frac_abs_delta_p95,0.0066840000000000024
gan,1,exceed_frac_gt_p99,0.01
gan,1,exceed_frac_sr_p99,0.008416
gan,1,exceed_frac_delta_p99,-0.0015840000000000003
gan,1,exceed_frac_abs_delta_p99,0.0015840000000000003
gan,1,pd_distance,22.38874396250744
gan,1,mt_distance,11.978342056274414
gan,1,ssim,0.5437495540541167
gan,2,psnr,30.618027514294244
gan,2,wpd_bias,-43.28645877798159
gan,2,wpd_mae,286.5523436257065
gan,2,wpd_rmse,747.5867387535233
gan,2,wpd_w1,49.493286268792005
gan,2,psd_log_l2,0.5980671879874826
gan,2,psd_slope_gt,2.7598653808089275
gan,2,psd_slope_sr,0.9513223957268503
gan,2,psd_slope_delta,-1.8085429850820773
gan,2,psd_slope_abs_delta,1.8085429850820773
gan,2,grad_mae,0.3867739779970362
gan,2,grad_w1,0.0710205696522468
gan,2,grad_kurtosis_gt,20.27101350618725
gan,2,grad_kurtosis_sr,16.254564916655195
gan,2,grad_kurtosis_delta,-4.016448589532054
gan,2,grad_kurtosis_abs_delta,4.016448589532054
gan,2,exceed_frac_gt_t5,0.659104
gan,2,exceed_frac_sr_t5,0.653152
gan,2,exceed_frac_delta_t5,-0.005952000000000068
gan,2,exceed_frac_abs_delta_t5,0.005952000000000068
gan,2,exceed_frac_gt_t10,0.29094
gan,2,exceed_frac_sr_t10,0.289904
gan,2,exceed_frac_delta_t10,-0.0010359999999999814
gan,2,exceed_frac_abs_delta_t10,0.0010359999999999814
gan,2,exceed_frac_gt_t15,0.058684
gan,2,exceed_frac_sr_t15,0.050392
gan,2,exceed_frac_delta_t15,-0.008292
gan,2,exceed_frac_abs_delta_t15,0.008292
gan,2,exceed_frac_gt_p90,0.1
gan,2,exceed_frac_sr_p90,0.088636
gan,2,exceed_frac_delta_p90,-0.011363999999999999
gan,2,exceed_frac_abs_delta_p90,0.011363999999999999
gan,2,exceed_frac_gt_p95,0.05
gan,2,exceed_frac_sr_p95,0.042572
gan,2,exceed_frac_delta_p95,-0.007428000000000004
gan,2,exceed_frac_abs_delta_p95,0.007428000000000004
gan,2,exceed_frac_gt_p99,0.01
gan,2,exceed_frac_sr_p99,0.007756
gan,2,exceed_frac_delta_p99,-0.0022440000000000003
gan,2,exceed_frac_abs_delta_p99,0.0022440000000000003
gan,2,pd_distance,22.958727889587305
gan,2,mt_distance,8.343221664428711
gan,2,ssim,0.5579721168352849
gan,3,psnr,30.614279698242964
gan,3,wpd_bias,-48.93606897109874
gan,3,wpd_mae,324.32988176693783
gan,3,wpd_rmse,848.3126493226509
gan,3,wpd_w1,58.444802018615
gan,3,psd_log_l2,0.6146002659840847
gan,3,psd_slope_gt,2.8148813567348094
gan,3,psd_slope_sr,0.9450694598696863
gan,3,psd_slope_delta,-1.8698118968651232
gan,3,psd_slope_abs_delta,1.8698118968651232
gan,3,grad_mae,0.3989180145547985
gan,3,grad_w1,0.06886266396582046
