sample_idx,psnr_cnn,psnr_gan,psnr_delta_cnn_minus_gan,psnr_winner,ssim_cnn,ssim_gan,ssim_delta_cnn_minus_gan,ssim_winner,mt_distance_cnn,mt_distance_gan,mt_distance_delta_cnn_minus_gan,mt_distance_winner,pd_distance_cnn,pd_distance_gan,pd_distance_delta_cnn_minus_gan,pd_distance_winner,wpd_bias_cnn,wpd_bias_gan,wpd_bias_delta_cnn_minus_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_delta_cnn_minus_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_delta_cnn_minus_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_delta_cnn_minus_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_delta_cnn_minus_gan,psd_log_l2_winner,psd_slope_delta_cnn,psd_slope_delta_gan,psd_slope_delta_delta_cnn_minus_gan,psd_slope_delta_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_delta_cnn_minus_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_delta_cnn_minus_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_delta_cnn_minus_gan,grad_w1_winner,grad_kurtosis_delta_cnn,grad_kurtosis_delta_gan,grad_kurtosis_delta_delta_cnn_minus_gan,grad_kurtosis_delta_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_delta_cnn_minus_gan,grad_kurtosis_abs_delta_winner,exceed_frac_delta_t5_cnn,exceed_frac_delta_t5_gan,exceed_frac_delta_t5_delta_cnn_minus_gan,exceed_frac_delta_t5_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_delta_cnn_minus_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_delta_t10_cnn,exceed_frac_delta_t10_gan,exceed_frac_delta_t10_delta_cnn_minus_gan,exceed_frac_delta_t10_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_delta_cnn_minus_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_delta_t15_cnn,exceed_frac_delta_t15_gan,exceed_frac_delta_t15_delta_cnn_minus_gan,exceed_frac_delta_t15_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_delta_cnn_minus_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_delta_p90_cnn,exceed_frac_delta_p90_gan,exceed_frac_delta_p90_delta_cnn_minus_gan,exceed_frac_delta_p90_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_delta_cnn_minus_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_delta_p95_cnn,exceed_frac_delta_p95_gan,exceed_frac_delta_p95_delta_cnn_minus_gan,exceed_frac_delta_p95_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_delta_cnn_minus_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_delta_p99_cnn,exceed_frac_delta_p99_gan,exceed_frac_delta_p99_delta_cnn_minus_gan,exceed_frac_delta_p99_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_delta_cnn_minus_gan,exceed_frac_abs_delta_p99_winner
138,30.92311578761683,28.70658021157634,2.2165355760404886,cnn,0.6437300131954692,0.5456850929416477,0.0980449202538215,cnn,5.562473773956299,8.217479705810547,-2.655005931854248,cnn,26.265900126493325,18.5898403985513,7.676059727942025,gan,-58.78132925655707,181.24853173627204,-240.02986099282913,cnn,371.7541179426619,491.1376616660264,-119.38354372336454,cnn,616.8176493236684,856.4085005117408,-239.5908511880724,cnn,71.16669781110889,183.4092255347589,-112.24252772365,cnn,0.7901187097103797,0.4629427278469856,0.3271759818633941,gan,-0.8729686532232664,-0.9462966796348833,0.07332802641161684,cnn,0.8729686532232664,0.9462966796348833,-0.07332802641161684,cnn,0.32298551912571627,0.36633519498611083,-0.043349675860394565,cnn,0.2126344251674928,0.04672186460464209,0.16591256056285072,gan,10.637752076132077,14.022540118539666,-3.384788042407589,cnn,10.637752076132077,14.022540118539666,-3.384788042407589,cnn,0.0013119999999999798,-0.00027200000000005,0.0015840000000000298,gan,0.0013119999999999798,0.00027200000000005,0.0010399999999999299,gan,0.0041959999999999775,0.04065999999999992,-0.03646399999999994,cnn,0.0041959999999999775,0.04065999999999992,-0.03646399999999994,cnn,-0.014203999999999994,0.024611999999999967,-0.03881599999999996,cnn,0.014203999999999994,0.024611999999999967,-0.010407999999999973,cnn,-0.006004000000000009,0.011004,-0.01700800000000001,cnn,0.006004000000000009,0.011004,-0.0049999999999999906,cnn,-0.01038,0.0077999999999999944,-0.018179999999999995,gan,0.01038,0.0077999999999999944,0.002580000000000006,gan,-0.004968,0.0007360000000000005,-0.005704000000000001,gan,0.004968,0.0007360000000000005,0.004232,gan
139,31.00602957517228,28.61279974959744,2.393229825574842,cnn,0.6365355982850883,0.5134597766245074,0.12307582166058095,cnn,5.6482439041137695,9.790724754333496,-4.142480850219727,cnn,25.72843674372112,17.55339321269266,8.175043531028457,gan,-62.38881435083379,186.5934414411745,-248.9822557920083,cnn,354.8523446188955,476.1048424159043,-121.2524977970088,cnn,592.4868670493529,817.7555624754575,-225.2686954261046,cnn,77.06660156067643,186.66667571003262,-109.60007414935619,cnn,0.7799365532137343,0.4194759853074698,0.3604605679062645,gan,-0.8720681356051448,-0.7925710490868813,-0.0794970865182636,gan,0.8720681356051448,0.7925710490868813,0.0794970865182636,gan,0.32343991722425175,0.3646766477799843,-0.04123673055573257,cnn,0.2122265518453533,0.04696742714698112,0.16525912469837217,gan,11.122034204662004,14.448415273362425,-3.326381068700421,cnn,11.122034204662004,14.448415273362425,-3.326381068700421,cnn,0.0028080000000000327,0.000260000000000038,0.0025479999999999947,gan,0.0028080000000000327,0.000260000000000038,0.0025479999999999947,gan,0.007888000000000006,0.04133999999999993,-0.033451999999999926,cnn,0.007888000000000006,0.04133999999999993,-0.033451999999999926,cnn,-0.014279999999999987,0.02729999999999999,-0.04157999999999998,cnn,0.014279999999999987,0.02729999999999999,-0.013020000000000004,cnn,-0.005808000000000008,0.00985599999999999,-0.015663999999999997,cnn,0.005808000000000008,0.00985599999999999,-0.004047999999999982,cnn,-0.0057960000000000025,0.006252000000000001,-0.012048000000000003,cnn,0.0057960000000000025,0.006252000000000001,-0.0004559999999999981,cnn,-0.00402,0.0015879999999999991,-0.005607999999999999,gan,0.00402,0.0015879999999999991,0.002432000000000001,gan
140,31.172072410102334,28.891977428236512,2.2800949818658225,cnn,0.6182793505281245,0.514961137395843,0.10331821313228151,cnn,5.719569206237793,11.421890258789062,-5.7023210525512695,cnn,26.928885115678263,17.632487734588345,9.296397381089918,gan,-54.64943038322177,180.81033169784493,-235.45976208106669,cnn,338.9875721320358,460.045384494257,-121.05781236222123,cnn,566.7561553392849,786.6094234583692,-219.8532681190843,cnn,69.38232268238208,180.91573359246277,-111.53341091008069,cnn,0.8950351544978924,0.4169205614948088,0.4781145930030836,gan,-1.0581129220388368,-0.8890770980055023,-0.1690358240333345,gan,1.0581129220388368,0.8890770980055023,0.1690358240333345,gan,0.33695274429818783,0.370056267576379,-0.03310352327819116,cnn,0.23171608075687736,0.04709254782099707,0.1846235329358803,gan,8.958681094854763,14.615544410940943,-5.656863316086181,cnn,8.958681094854763,14.615544410940943,-5.656863316086181,cnn,0.0017319999999999558,0.0007920000000000149,0.0009399999999999409,gan,0.0017319999999999558,0.0007920000000000149,0.0009399999999999409,gan,0.0023560000000000247,0.04902400000000007,-0.04666800000000004,cnn,0.0023560000000000247,0.04902400000000007,-0.04666800000000004,cnn,-0.012320000000000025,0.023191999999999963,-0.03551199999999999,cnn,0.012320000000000025,0.023191999999999963,-0.010871999999999937,cnn,-0.008284,0.0102,-0.018484,cnn,0.008284,0.0102,-0.001916000000000001,cnn,-0.004004000000000001,0.008383999999999996,-0.012387999999999996,cnn,0.004004000000000001,0.008383999999999996,-0.004379999999999995,cnn,-0.003268,0.0015359999999999992,-0.004803999999999999,gan,0.003268,0.0015359999999999992,0.001732000000000001,gan
141,30.109781156710714,27.951264446579756,2.1585167101309573,cnn,0.5560532569059601,0.4714025673220518,0.08465068958390826,cnn,6.186624050140381,8.889102935791016,-2.7024788856506348,cnn,30.122683212798776,22.35126448334632,7.771418729452456,gan,-45.80156867412811,206.49102297096834,-252.29259164509645,cnn,356.56729154979246,489.0060766483011,-132.43878509850862,cnn,597.3958549936347,857.5541039601907,-260.158248966556,cnn,60.83644905431235,206.49586353568873,-145.6594144813764,cnn,1.1035019581903989,0.5064450887656443,0.5970568694247546,gan,-0.9760817045797794,-0.7746137376587211,-0.20146796692105828,gan,0.9760817045797794,0.7746137376587211,0.20146796692105828,gan,0.39568471682116174,0.42537945909586233,-0.029694742274700592,cnn,0.2746239185289887,0.04857511189535225,0.22604880663363647,gan,12.758839030237217,9.999112912708151,2.759726117529066,gan,12.758839030237217,9.999112912708151,2.759726117529066,gan,0.0046560000000001045,0.0019360000000000488,0.0027200000000000557,gan,0.0046560000000001045,0.0019360000000000488,0.0027200000000000557,gan,0.0026160000000000627,0.047124000000000055,-0.04450799999999999,cnn,0.0026160000000000627,0.047124000000000055,-0.04450799999999999,cnn,-0.012111999999999984,0.02887200000000001,-0.04098399999999999,cnn,0.012111999999999984,0.02887200000000001,-0.016760000000000025,cnn,-0.0072560000000000124,0.016843999999999998,-0.02410000000000001,cnn,0.0072560000000000124,0.016843999999999998,-0.009587999999999985,cnn,-0.0041040000000000035,0.010791999999999996,-0.014896,cnn,0.0041040000000000035,0.010791999999999996,-0.0066879999999999926,cnn,-0.00266,0.0049759999999999995,-0.0076359999999999996,cnn,0.00266,0.0049759999999999995,-0.0023159999999999995,cnn
142,29.474606350342587,27.52755399592653,1.947052354416055,cnn,0.5179332812783004,0.4488248277532636,0.0691084535250368,cnn,7.186554908752441,8.55953311920166,-1.3729782104492188,cnn,31.864668972443802,25.40867751345393,6.455991458989871,gan,-50.445275270348446,233.734850716198,-284.18012598654644,cnn,386.9416879506601,525.346786718751,-138.4050987680909,cnn,636.6288443760247,891.3915848842397,-254.76274050821496,cnn,72.27177930753216,233.73567248539868,-161.4638931778665,cnn,1.322456051899556,0.6726422995110726,0.6498137523884835,gan,-0.5980106132914258,-0.48960849484212887,-0.10840211844929692,gan,0.5980106132914258,0.48960849484212887,0.10840211844929692,gan,0.4445733381180445,0.473250643967071,-0.028677305849026502,cnn,0.30025512953224887,0.06260873413035983,0.23764639540188903,gan,2.712145828058535,7.055463400580313,-4.343317572521778,cnn,2.712145828058535,7.055463400580313,-4.343317572521778,cnn,0.007627999999999968,0.0037279999999999536,0.0039000000000000146,gan,0.007627999999999968,0.0037279999999999536,0.0039000000000000146,gan,0.0046640000000000015,0.054728,-0.050064,cnn,0.0046640000000000015,0.054728,-0.050064,cnn,-0.01472000000000001,0.033528,-0.04824800000000001,cnn,0.01472000000000001,0.033528,-0.01880799999999999,cnn,-0.012248000000000009,0.021896,-0.03414400000000001,cnn,0.012248000000000009,0.021896,-0.00964799999999999,cnn,-0.007404000000000001,0.012859999999999996,-0.020263999999999997,cnn,0.007404000000000001,0.012859999999999996,-0.005455999999999996,cnn,-0.003952,0.0043,-0.008251999999999999,cnn,0.003952,0.0043,-0.0003480000000000002,cnn
143,29.963558750666998,27.964528115073264,1.9990306355937335,cnn,0.5616274492414889,0.48371385051330085,0.07791359872818804,cnn,5.864097595214844,9.649337768554688,-3.7852401733398438,cnn,31.729557469133276,25.608920781987035,6.120636687146241,gan,-38.219512554615065,238.29194378051164,-276.5114563351267,cnn,365.26385269118424,512.7306669415656,-147.46681425038133,cnn,606.8634078644984,878.2544536046689,-271.3910457401705,cnn,55.63480701290788,238.291947458851,-182.65714044594313,cnn,1.2840198255010908,0.7233523489127132,0.5606674765883777,gan,-0.41341755580251294,-0.10086317827350655,-0.3125543775290064,gan,0.41341755580251294,0.10086317827350655,0.3125543775290064,gan,0.42675185839119595,0.46045331535471823,-0.03370145696352228,cnn,0.2813342244177647,0.05174161979087573,0.22959260462688896,gan,3.815553577988494,6.376193018598448,-2.560639440609954,cnn,3.815553577988494,6.376193018598448,-2.560639440609954,cnn,0.006967999999999974,0.0047119999999999385,0.0022560000000000358,gan,0.006967999999999974,0.0047119999999999385,0.0022560000000000358,gan,0.0043239999999999945,0.05454800000000004,-0.050224000000000046,cnn,0.0043239999999999945,0.05454800000000004,-0.050224000000000046,cnn,-0.00909600000000002,0.034336000000000005,-0.043432000000000026,cnn,0.00909600000000002,0.034336000000000005,-0.025239999999999985,cnn,-0.012931999999999999,0.022396,-0.035328,cnn,0.012931999999999999,0.022396,-0.009464,cnn,-0.005316000000000001,0.012415999999999996,-0.017731999999999998,cnn,0.005316000000000001,0.012415999999999996,-0.007099999999999995,cnn,-0.003536,0.007656000000000001,-0.011192,cnn,0.003536,0.007656000000000001,-0.004120000000000001,cnn
144,29.991838493509036,27.972099536278403,2.019738957230633,cnn,0.5657494897604527,0.4726846113622051,0.09306487839824762,cnn,5.560759544372559,9.771649360656738,-4.21088981628418,cnn,31.838603860361527,24.790495069985838,7.048108790375689,gan,-35.8767449279073,234.9969365670275,-270.8736814949348,cnn,352.14858710745125,496.21723869914683,-144.06865159169558,cnn,585.9905488061655,851.0597290755185,-265.06918026935296,cnn,51.37027936828151,234.99693656702752,-183.62665719874602,cnn,1.3788702247085691,0.7640246674032233,0.6148455573053458,gan,-0.24098280749984458,0.09889508639841393,-0.3398778938982585,gan,0.24098280749984458,0.09889508639841393,0.14208772110143064,gan,0.4208185591540356,0.46035327873532883,-0.03953471958129323,cnn,0.2814984702230211,0.048621224110928736,0.23287724611209237,gan,2.6620082892704975,4.503498757750128,-1.8414904684796305,cnn,2.6620082892704975,4.503498757750128,-1.8414904684796305,cnn,0.007464000000000026,0.006916000000000033,0.0005479999999999929,gan,0.007464000000000026,0.006916000000000033,0.0005479999999999929,gan,-0.0017719999999999958,0.05896799999999991,-0.060739999999999905,cnn,0.0017719999999999958,0.05896799999999991,-0.057195999999999914,cnn,-0.009116000000000013,0.034552,-0.04366800000000001,cnn,0.009116000000000013,0.034552,-0.025435999999999986,cnn,-0.010132000000000002,0.024891999999999997,-0.035024,cnn,0.010132000000000002,0.024891999999999997,-0.014759999999999995,cnn,-0.006520000000000005,0.014179999999999998,-0.020700000000000003,cnn,0.006520000000000005,0.014179999999999998,-0.007659999999999993,cnn,-0.004064,0.006140000000000001,-0.010204000000000001,cnn,0.004064,0.006140000000000001,-0.0020760000000000015,cnn
145,29.868825785114463,27.819558995749066,2.0492667893653973,cnn,0.5546007270671832,0.4696664618132524,0.08493426525393083,cnn,5.902344226837158,8.558032035827637,-2.6556878089904785,cnn,30.39245353837724,25.26410594488553,5.128347593491711,gan,-32.569038871111715,241.31879895366612,-273.8878378247778,cnn,333.87305855074703,479.30533407489287,-145.43227552414584,cnn,561.2710056095168,819.5735805654259,-258.3025749559091,cnn,46.35252164884681,241.31879970369502,-194.9662780548482,cnn,1.3343053743391167,0.7214239454242073,0.6128814289149094,gan,-0.4491393477540989,-0.001378278945145306,-0.4477610688089536,gan,0.4491393477540989,0.001378278945145306,0.4477610688089536,gan,0.41226879876806843,0.45635861283016355,-0.04408981406209511,cnn,0.27569211050910514,0.04432306974856258,0.23136904076054254,gan,2.205165885707533,3.530078799400888,-1.324912913693355,cnn,2.205165885707533,3.530078799400888,-1.324912913693355,cnn,0.007160000000000055,0.008140000000000036,-0.0009799999999999809,cnn,0.007160000000000055,0.008140000000000036,-0.0009799999999999809,cnn,-0.0049960000000000004,0.06384000000000001,-0.06883600000000001,cnn,0.0049960000000000004,0.06384000000000001,-0.05884400000000001,cnn,-0.008187999999999987,0.03765200000000002,-0.045840000000000006,cnn,0.008187999999999987,0.03765200000000002,-0.029464000000000032,cnn,-0.009080000000000005,0.031927999999999984,-0.04100799999999999,cnn,0.009080000000000005,0.031927999999999984,-0.02284799999999998,cnn,-0.006496000000000002,0.016112,-0.022608000000000003,cnn,0.006496000000000002,0.016112,-0.009616,cnn,-0.0034000000000000002,0.005188,-0.008588,cnn,0.0034000000000000002,0.005188,-0.0017879999999999997,cnn
146,30.217437493821446,28.062514627219457,2.1549228666019893,cnn,0.5608636187493364,0.5038482397646202,0.0570153789847162,cnn,5.959416389465332,7.056334018707275,-1.0969176292419434,cnn,29.28670842660694,23.86618294113101,5.4205254854759275,gan,-25.17260232985234,235.97787203796167,-261.150474367814,cnn,307.4265141032319,451.83328267974633,-144.40676857651442,cnn,517.620156094718,767.6285555598713,-250.00839946515327,cnn,37.3480673104145,235.9778720399701,-198.6298047295556,cnn,1.1916158827181627,0.6496355490035338,0.5419803337146288,gan,-0.5549670172641291,-0.08620374882299586,-0.46876326844113325,gan,0.5549670172641291,0.08620374882299586,0.46876326844113325,gan,0.40133853139049774,0.45562372702238835,-0.054285195631890604,cnn,0.25815655639623114,0.0499337959292375,0.20822276046699364,gan,1.6557723070019126,2.88521612629253,-1.2294438192906174,cnn,1.6557723070019126,2.88521612629253,-1.2294438192906174,cnn,0.007267999999999941,0.011004000000000014,-0.0037360000000000726,cnn,0.007267999999999941,0.011004000000000014,-0.0037360000000000726,cnn,-0.0047639999999999905,0.07352799999999993,-0.07829199999999992,cnn,0.0047639999999999905,0.07352799999999993,-0.06876399999999994,cnn,-0.007559999999999997,0.037592000000000014,-0.04515200000000001,cnn,0.007559999999999997,0.037592000000000014,-0.030032000000000017,cnn,-0.006659999999999999,0.036175999999999986,-0.042835999999999985,cnn,0.006659999999999999,0.036175999999999986,-0.029515999999999987,cnn,-0.004272000000000005,0.019335999999999992,-0.023607999999999997,cnn,0.004272000000000005,0.019335999999999992,-0.015063999999999987,cnn,-0.001824000000000001,0.006563999999999999,-0.008388,cnn,0.001824000000000001,0.006563999999999999,-0.004739999999999998,cnn
147,30.393444504602453,28.43750090042945,1.9559436041730045,cnn,0.5637546278669702,0.47380608958397735,0.08994853828299282,cnn,5.6108717918396,6.8347039222717285,-1.223832130432129,cnn,26.585106339400784,22.003227031713678,4.581879307687107,gan,-15.096588625812023,218.70159682709973,-233.79818545291175,cnn,290.5385426235595,416.1768153730839,-125.63827274952439,cnn,493.37535887503213,706.0120075950706,-212.63664872003847,cnn,27.38791211062321,218.70168654374265,-191.31377443311945,cnn,0.9729672233507292,0.561104941668058,0.41186228168267114,gan,-0.714528570794751,-0.3518092766678571,-0.36271929412689385,gan,0.714528570794751,0.3518092766678571,0.36271929412689385,gan,0.3898591844211289,0.4477267031142928,-0.05786751869316392,cnn,0.2341190153174431,0.04368514467237275,0.19043387064507036,gan,0.6308009077067478,2.7651152367933545,-2.1343143290866067,cnn,0.6308009077067478,2.7651152367933545,-2.1343143290866067,cnn,0.007863999999999982,0.012680000000000025,-0.0048160000000000425,cnn,0.007863999999999982,0.012680000000000025,-0.0048160000000000425,cnn,-0.00541999999999998,0.07724399999999998,-0.08266399999999996,cnn,0.00541999999999998,0.07724399999999998,-0.071824,cnn,-0.004671999999999996,0.030628000000000002,-0.0353,cnn,0.004671999999999996,0.030628000000000002,-0.025956000000000007,cnn,-0.003028000000000003,0.033808000000000005,-0.03683600000000001,cnn,0.003028000000000003,0.033808000000000005,-0.030780000000000002,cnn,-0.003944000000000003,0.022099999999999995,-0.026043999999999998,cnn,0.003944000000000003,0.022099999999999995,-0.01815599999999999,cnn,-0.0033680000000000003,0.004031999999999999,-0.0073999999999999995,cnn,0.0033680000000000003,0.004031999999999999,-0.0006639999999999988,cnn
148,30.714373346521246,28.75645886128091,1.9579144852403338,cnn,0.5703917943792819,0.48470823605934676,0.08568355831993513,cnn,5.0148024559021,8.882506370544434,-3.867703914642334,cnn,26.258461074996504,21.1331690923618,5.125291982634703,gan,-19.72623330459347,202.26547641489404,-221.99170971948752,cnn,278.06206180891496,393.22461195980765,-115.16255015089268,cnn,484.4206929083439,693.5500927581369,-209.129399849793,cnn,28.61916330722598,202.2654775631364,-173.6463142559104,cnn,0.9102494773440951,0.5516134963784817,0.35863598096561344,gan,-0.7826681802962672,-0.43050285213459305,-0.3521653281616741,gan,0.7826681802962672,0.43050285213459305,0.3521653281616741,gan,0.3939411366462624,0.4476012707005045,-0.05366013405424208,cnn,0.23488060498529167,0.053521405869651276,0.1813591991156404,gan,1.918363433739069,3.94706798787578,-2.028704554136711,cnn,1.918363433739069,3.94706798787578,-2.028704554136711,cnn,0.0049480000000000635,0.016096,-0.011147999999999936,cnn,0.0049480000000000635,0.016096,-0.011147999999999936,cnn,-0.0016519999999999868,0.06600800000000001,-0.06766,cnn,0.0016519999999999868,0.06600800000000001,-0.06435600000000002,cnn,-0.005304000000000003,0.023803999999999992,-0.029107999999999995,cnn,0.005304000000000003,0.023803999999999992,-0.01849999999999999,cnn,-0.007780000000000009,0.030444,-0.03822400000000001,cnn,0.007780000000000009,0.030444,-0.02266399999999999,cnn,-0.004984000000000002,0.018411999999999998,-0.023396,cnn,0.004984000000000002,0.018411999999999998,-0.013427999999999995,cnn,-0.0011160000000000007,0.005311999999999999,-0.006428,cnn,0.0011160000000000007,0.005311999999999999,-0.004195999999999998,cnn
149,30.68732483906053,28.68495546130564,2.0023693777548885,cnn,0.565428168832672,0.5002501072820889,0.06517806155058314,cnn,5.752551078796387,8.038224220275879,-2.285673141479492,cnn,25.194205211404583,21.36081867901896,3.8333865323856244,gan,-11.53499362203137,185.57801578396317,-197.11300940599455,cnn,253.54290912424207,365.78992145163676,-112.24701232739469,cnn,442.88607544095254,661.1385084753379,-218.25243303438532,cnn,24.807479157998742,185.5786208958316,-160.77114173783286,cnn,0.8136603864358263,0.48855869798542,0.32510168845040627,gan,-0.9148998769567395,-0.5248202586136452,-0.39007961834309424,gan,0.9148998769567395,0.5248202586136452,0.39007961834309424,gan,0.3889171297725192,0.4473506280064279,-0.0584334982339087,cnn,0.22891798243065833,0.06082791124537961,0.16809007118527872,gan,-0.5238280502804251,3.270454546128807,-3.794282596409232,cnn,0.5238280502804251,3.270454546128807,-2.746626495848382,cnn,0.007511999999999963,0.018067999999999973,-0.01055600000000001,cnn,0.007511999999999963,0.018067999999999973,-0.01055600000000001,cnn,0.005552000000000001,0.06561600000000001,-0.060064000000000006,cnn,0.005552000000000001,0.06561600000000001,-0.060064000000000006,cnn,-0.009235999999999994,0.021264000000000005,-0.0305,cnn,0.009235999999999994,0.021264000000000005,-0.012028000000000011,cnn,-0.007400000000000004,0.025823999999999986,-0.03322399999999999,cnn,0.007400000000000004,0.025823999999999986,-0.018423999999999982,cnn,-0.006188000000000006,0.019384,-0.025572000000000004,cnn,0.006188000000000006,0.019384,-0.013195999999999992,cnn,-0.0018679999999999999,0.005415999999999999,-0.007283999999999999,cnn,0.0018679999999999999,0.005415999999999999,-0.003547999999999999,cnn
150,30.74588633810058,28.656089806441578,2.089796531659001,cnn,0.5963223415469098,0.5131711083398754,0.08315123320703433,cnn,5.291886329650879,7.924254417419434,-2.6323680877685547,cnn,24.128591365700505,20.19277068635915,3.9358206793413544,gan,-6.582386721131015,149.98626205458365,-156.56864877571465,cnn,224.76102991831868,320.6306980869537,-95.86966816863503,cnn,405.12777533799203,576.9820830433434,-171.8543077053514,cnn,16.72529858744205,149.98626304831677,-133.26096446087473,cnn,0.7324417970339292,0.4140845054937672,0.318357291540162,gan,-0.8277803157052521,-0.4143771199338926,-0.41340319577135953,gan,0.8277803157052521,0.4143771199338926,0.41340319577135953,gan,0.3641186131342485,0.42626760210364517,-0.06214898896939669,cnn,0.20872905472758643,0.050827419971114396,0.15790163475647204,gan,0.3734309089917218,1.7318428845945508,-1.358411975602829,cnn,0.3734309089917218,1.7318428845945508,-1.358411975602829,cnn,0.007855999999999974,0.021155999999999953,-0.013299999999999979,cnn,0.007855999999999974,0.021155999999999953,-0.013299999999999979,cnn,0.005060000000000009,0.05202800000000002,-0.04696800000000001,cnn,0.005060000000000009,0.05202800000000002,-0.04696800000000001,cnn,-0.0029,0.019308,-0.022208,cnn,0.0029,0.019308,-0.016408,cnn,-0.00671200000000001,0.02715999999999999,-0.033872,cnn,0.00671200000000001,0.02715999999999999,-0.02044799999999998,cnn,-0.0030960000000000015,0.019491999999999995,-0.022587999999999997,cnn,0.0030960000000000015,0.019491999999999995,-0.016395999999999994,cnn,-0.0024000000000000002,0.0047799999999999995,-0.00718,cnn,0.0024000000000000002,0.0047799999999999995,-0.0023799999999999993,cnn
151,31.12184929937538,28.9056002997851,2.216248999590281,cnn,0.5855530875218715,0.4635901674911973,0.12196292003067422,cnn,5.580901145935059,7.460690975189209,-1.8797898292541504,cnn,24.240085612250784,19.596870056685123,4.643215555565661,gan,-6.645163657175695,133.98969626399685,-140.63485992117253,cnn,195.85760302918382,288.3041319810336,-92.44652895184979,cnn,363.16241621546317,531.6783778889121,-168.51596167344894,cnn,14.72081042315529,133.98969695852423,-119.26888653536895,cnn,0.7459469768568617,0.3501711544195922,0.39577582243726955,gan,-0.6522353647152145,-0.3345055804912277,-0.3177297842239868,gan,0.6522353647152145,0.3345055804912277,0.3177297842239868,gan,0.3427027397790662,0.400667249043033,-0.057964509263966846,cnn,0.19300017924534343,0.04714637996407291,0.1458537992812705,gan,-0.4805082207209672,-1.3762927259153699,0.8957845051944027,cnn,0.4805082207209672,1.3762927259153699,-0.8957845051944027,cnn,0.0048079999999999234,0.02037599999999995,-0.015568000000000026,cnn,0.0048079999999999234,0.02037599999999995,-0.015568000000000026,cnn,-0.0012719999999999954,0.04281200000000002,-0.04408400000000001,cnn,0.0012719999999999954,0.04281200000000002,-0.04154000000000002,cnn,-0.0015960000000000002,0.014008000000000007,-0.015604000000000007,cnn,0.0015960000000000002,0.014008000000000007,-0.012412000000000006,cnn,-0.003280000000000005,0.026256,-0.029536000000000007,cnn,0.003280000000000005,0.026256,-0.022975999999999996,cnn,-0.002472000000000002,0.016615999999999992,-0.019087999999999994,cnn,0.002472000000000002,0.016615999999999992,-0.01414399999999999,cnn,-0.0005839999999999995,0.007431999999999999,-0.008015999999999999,cnn,0.0005839999999999995,0.007431999999999999,-0.006848,cnn
