sample_idx,method_id,display_name,candidate_family,training_scale,architecture,uses_speed,uses_grad,uses_levelset,uses_crit,uses_e2,psnruv,ssim_speed,speed_mae,speed_rmse,wpd_mae,wpd_w1,wpd_bias_abs,grad_mae,grad_w1,grad_kurtosis_abs_delta,psd_log_l2,psd_slope_abs_delta,exceed_abs_t5,exceed_abs_t10,exceed_abs_t15,exceed_abs_p90,comp_curve_l1,comp_abs_t5,comp_abs_t10,comp_abs_t15,pd_distance,mt_distance
121,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
122,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
123,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
124,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
125,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
126,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
127,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
128,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
129,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
130,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
131,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
132,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
133,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
134,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
135,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
136,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
137,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
138,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
139,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
140,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
141,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
142,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
143,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
144,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
145,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
146,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
147,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
148,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
149,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
150,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
151,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
152,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
153,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
154,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
155,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
156,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
157,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
158,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
159,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
160,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
161,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
162,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
163,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
164,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
165,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
166,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
167,grad_only,B-factorial: gradient only,B_factorial,2688,native_tf,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
0,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
1,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
2,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
3,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
4,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
5,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
6,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
7,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
8,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
9,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
10,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
11,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
12,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
13,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
14,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
15,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
16,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
17,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
18,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
19,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
20,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
21,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
22,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
23,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
24,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
25,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
26,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
27,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
28,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
29,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
30,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
31,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
32,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
33,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
34,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
35,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
36,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
37,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
38,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
39,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
40,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
41,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
42,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
43,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
44,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
45,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
46,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
47,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
48,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
49,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
50,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
51,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
52,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
53,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
54,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
55,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
56,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
57,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
58,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
59,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
60,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
61,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
62,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
63,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
64,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
65,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
66,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
67,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
68,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
69,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
70,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
71,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
72,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
73,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
74,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
75,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
76,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
77,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
78,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
79,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
80,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
81,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
82,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
83,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
84,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
85,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
86,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
87,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
88,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
89,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
90,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
91,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
92,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
93,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
94,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
95,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
96,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
97,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
98,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
99,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
100,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
101,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
102,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
103,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
104,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
105,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
106,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
107,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
108,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
109,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
110,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
111,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
112,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
113,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
114,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
115,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
116,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
117,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
118,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
119,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
120,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
121,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
122,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
123,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
124,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
125,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
126,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
127,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
128,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
129,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
130,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
131,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
132,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
133,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
134,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
135,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
136,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
137,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
138,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
139,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
140,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
141,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
142,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
143,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
144,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
145,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
146,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
147,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
148,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
149,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
150,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
151,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
152,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
153,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
154,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
155,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
156,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
157,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
158,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
159,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
