method_id,metric,mean,median,std,min,max,n_finite
gan,pd_distance,20.864090023128004,20.337289141922398,3.9801036415529936,13.107025960847848,31.752977463202388,168
gan,mt_distance,8.348149540878477,7.586709499359131,2.7566049295373416,4.8487091064453125,20.00556755065918,168
uv,psnruv,33.78924941632876,33.776060226994375,2.1014913820519365,30.131966015137323,39.373456502363,168
uv,ssim_speed,,,,,,0
uv,speed_mae,0.495796154586908,0.503472232804737,0.10596810037865236,0.2155906170586864,0.710261012322587,168
uv,speed_rmse,0.8554678434057079,0.8494661415749308,0.16870553000408695,0.4355750865953804,1.1873987350043211,168
uv,wpd_mae,158.9769313928651,165.65965092213733,72.95656257025692,27.105694956007756,361.4007856785364,168
uv,wpd_w1,39.392707249834544,39.962882279845815,19.40552368372384,5.627862910323167,87.14062807880116,168
uv,wpd_bias_abs,31.30333604832265,32.25751353699259,14.841784820898974,5.1735728115589374,71.46246057191267,168
uv,grad_mae,0.3247428378749332,0.32605861311252177,0.07021666383015202,0.13552528567672173,0.4652293492884649,168
uv,grad_w1,0.2496098073035561,0.2519075302898983,0.05940391401237917,0.08705002322533416,0.3580864634157716,168
uv,grad_kurtosis_abs_delta,5.579251153128264,4.658441498288789,4.830916246252172,0.04590068129780889,26.172843985567766,168
uv,psd_log_l2,1.133796467252087,1.1372634616371247,0.28960971854848266,0.5597195174196913,1.9887997926187404,168
uv,psd_slope_abs_delta,1.4560029134850594,1.3467483060646068,0.4153260235831606,0.7831885761878119,2.34623768253587,168
uv,exceed_abs_t5,0.005876952380952384,0.006033999999999984,0.0029650770242334607,5.6000000000000494e-05,0.013043999999999945,168
uv,exceed_abs_t10,0.0054696428571428535,0.004533999999999996,0.003975548727153629,3.599999999992498e-05,0.017268000000000006,168
uv,exceed_abs_t15,0.005337119047619047,0.005579999999999997,0.0037070776046341466,0.00020799999999998597,0.013600000000000001,168
uv,exceed_abs_p90,0.00786880952380953,0.006430000000000005,0.004884051276192822,0.0008240000000000053,0.02061600000000001,168
uv,comp_curve_l1,141.9156746031746,131.25,54.409926893154854,54.166666666666664,268.0,168
uv,comp_abs_t5,68.88095238095238,49.0,62.55871618345075,2.0,340.0,168
uv,comp_abs_t10,228.8095238095238,231.0,75.53570209013373,30.0,449.0,168
uv,comp_abs_t15,143.5654761904762,145.5,88.37545984799554,7.0,322.0,168
uv,pd_distance,29.612120109960603,30.061164795833246,4.922716074389703,19.769824990674408,42.50218699382108,168
uv,mt_distance,6.011865703832536,5.971775531768799,0.6552929581093543,4.456484317779541,8.02481460571289,168
