sample_idx,method,training_size,family,delta_ssim_speed_vs_cnn,delta_ssim_uv_mean_vs_cnn,speed_ssim_gt_cnn,uv_ssim_gt_cnn
60,candidateUV_1344,1344,candidateUV,0.05253689937776018,0.057717378106726724,True,True
61,candidateUV_1344,1344,candidateUV,0.05525628459606924,0.05446757663058299,True,True
62,candidateUV_1344,1344,candidateUV,0.05170330677830148,0.059001666278318154,True,True
63,candidateUV_1344,1344,candidateUV,0.05331152785749005,0.058059557775429926,True,True
64,candidateUV_1344,1344,candidateUV,0.05311154576462873,0.05558761689162672,True,True
65,candidateUV_1344,1344,candidateUV,0.05449943391510004,0.06067756727906137,True,True
66,candidateUV_1344,1344,candidateUV,0.05575558673656755,0.06485354466526538,True,True
67,candidateUV_1344,1344,candidateUV,0.055138684969431306,0.06506631425014586,True,True
68,candidateUV_1344,1344,candidateUV,0.05826320371581717,0.05893911177646416,True,True
69,candidateUV_1344,1344,candidateUV,0.06185039927850089,0.0682606642143535,True,True
70,candidateUV_1344,1344,candidateUV,0.06502789373533369,0.07121410442019038,True,True
71,candidateUV_1344,1344,candidateUV,0.062228698515459535,0.06791167107763585,True,True
72,candidateUV_1344,1344,candidateUV,0.061395555844281025,0.0671093062481557,True,True
73,candidateUV_1344,1344,candidateUV,0.0629751124460558,0.0682816631374994,True,True
74,candidateUV_1344,1344,candidateUV,0.06259670896758973,0.0650245551390356,True,True
75,candidateUV_1344,1344,candidateUV,0.06369888529395096,0.0671193043137649,True,True
76,candidateUV_1344,1344,candidateUV,0.06612348335586415,0.0669419970839602,True,True
77,candidateUV_1344,1344,candidateUV,0.06813603481407893,0.06985072426754302,True,True
78,candidateUV_1344,1344,candidateUV,0.06930881742119899,0.06956087851967652,True,True
79,candidateUV_1344,1344,candidateUV,0.06684261816932868,0.0684557861069367,True,True
80,candidateUV_1344,1344,candidateUV,0.06677443835120589,0.06535544969779794,True,True
81,candidateUV_1344,1344,candidateUV,0.06152277917217486,0.07067574747847671,True,True
82,candidateUV_1344,1344,candidateUV,0.06491532838843761,0.07341249114361714,True,True
83,candidateUV_1344,1344,candidateUV,0.06868265016056208,0.0766229095362243,True,True
84,candidateUV_1344,1344,candidateUV,0.06807895590010005,0.07742070198277484,True,True
85,candidateUV_1344,1344,candidateUV,0.06430575564044227,0.07722384488842182,True,True
86,candidateUV_1344,1344,candidateUV,0.06367072544619978,0.0778795854947435,True,True
87,candidateUV_1344,1344,candidateUV,0.06388669737452446,0.07613483299330959,True,True
88,candidateUV_1344,1344,candidateUV,0.06617032813148671,0.07506650293294848,True,True
89,candidateUV_1344,1344,candidateUV,0.0728110422914019,0.0859285436197954,True,True
90,candidateUV_1344,1344,candidateUV,0.07291754016897845,0.08776388998197104,True,True
91,candidateUV_1344,1344,candidateUV,0.0723163723908703,0.09027223319891442,True,True
92,candidateUV_1344,1344,candidateUV,0.07465528869660709,0.08983558276801107,True,True
93,candidateUV_1344,1344,candidateUV,0.07704475277071854,0.09401574076225083,True,True
94,candidateUV_1344,1344,candidateUV,0.07786408021777202,0.08988495466431612,True,True
95,candidateUV_1344,1344,candidateUV,0.07717025277084433,0.08457496350852922,True,True
96,candidateUV_1344,1344,candidateUV,0.08260853996270956,0.09202682822991992,True,True
97,candidateUV_1344,1344,candidateUV,0.08068567781678704,0.08858116652014891,True,True
98,candidateUV_1344,1344,candidateUV,0.07637771069406185,0.08410923150031657,True,True
99,candidateUV_1344,1344,candidateUV,0.07689092618150561,0.07880075217414018,True,True
100,candidateUV_1344,1344,candidateUV,0.07373289534059502,0.07966799854776996,True,True
101,candidateUV_1344,1344,candidateUV,0.0742593023546404,0.0869833569333548,True,True
102,candidateUV_1344,1344,candidateUV,0.07576448708988559,0.08397391267376897,True,True
103,candidateUV_1344,1344,candidateUV,0.0735975651215719,0.08995844821240928,True,True
104,candidateUV_1344,1344,candidateUV,0.07357048219638762,0.0905256535511757,True,True
105,candidateUV_1344,1344,candidateUV,0.06752143689931345,0.07986702513612931,True,True
106,candidateUV_1344,1344,candidateUV,0.06453509074954833,0.0731372259870613,True,True
107,candidateUV_1344,1344,candidateUV,0.0649826742779902,0.08051970247341222,True,True
108,candidateUV_1344,1344,candidateUV,0.065172689243581,0.07700196687171057,True,True
109,candidateUV_1344,1344,candidateUV,0.0636941675289856,0.07458171434123884,True,True
110,candidateUV_1344,1344,candidateUV,0.061457275850878346,0.06804061844975284,True,True
111,candidateUV_1344,1344,candidateUV,0.06267854160451924,0.06513586261766013,True,True
112,candidateUV_1344,1344,candidateUV,0.06602763986652826,0.07319582230055621,True,True
113,candidateUV_1344,1344,candidateUV,0.06958797467964162,0.07419783009069669,True,True
114,candidateUV_1344,1344,candidateUV,0.07038952463987103,0.07952681700673803,True,True
115,candidateUV_1344,1344,candidateUV,0.059476810129024504,0.07800690251287745,True,True
116,candidateUV_1344,1344,candidateUV,0.07031120444135797,0.08854219200094327,True,True
117,candidateUV_1344,1344,candidateUV,0.06940239360601763,0.0964780138498269,True,True
118,candidateUV_1344,1344,candidateUV,0.06427795411770332,0.10085835224998341,True,True
119,candidateUV_1344,1344,candidateUV,0.06532725193485955,0.09555247479869822,True,True
120,candidateUV_1344,1344,candidateUV,0.0742989928216391,0.10330836694853418,True,True
121,candidateUV_1344,1344,candidateUV,0.07208153383036553,0.09529433277582267,True,True
122,candidateUV_1344,1344,candidateUV,0.07821000930295541,0.099160899092127,True,True
123,candidateUV_1344,1344,candidateUV,0.07528799105613637,0.09319673611629464,True,True
124,candidateUV_1344,1344,candidateUV,0.07833244445645071,0.0840260532606143,True,True
125,candidateUV_1344,1344,candidateUV,0.06730039500475504,0.08493055481122314,True,True
126,candidateUV_1344,1344,candidateUV,0.07524311659461158,0.08269334907190284,True,True
127,candidateUV_1344,1344,candidateUV,0.08003202643802987,0.07665954779525874,True,True
128,candidateUV_1344,1344,candidateUV,0.07379042976379224,0.0813329572426087,True,True
129,candidateUV_1344,1344,candidateUV,0.07913151194057633,0.08153298546877519,True,True
130,candidateUV_1344,1344,candidateUV,0.08578229580159957,0.07719075600275194,True,True
131,candidateUV_1344,1344,candidateUV,0.08232416726139502,0.07545198167487599,True,True
132,candidateUV_1344,1344,candidateUV,0.08714477637532403,0.08080784465954371,True,True
133,candidateUV_1344,1344,candidateUV,0.08879468948495584,0.0799504403616822,True,True
134,candidateUV_1344,1344,candidateUV,0.07145370557101904,0.07171620407624979,True,True
135,candidateUV_1344,1344,candidateUV,0.07601019978992252,0.07280992928739183,True,True
136,candidateUV_1344,1344,candidateUV,0.08931252506678289,0.08375278797794283,True,True
137,candidateUV_1344,1344,candidateUV,0.0864986751931398,0.08566946833126388,True,True
138,candidateUV_1344,1344,candidateUV,0.08372884371387079,0.09157172736165486,True,True
139,candidateUV_1344,1344,candidateUV,0.08385038438844616,0.09435430884056795,True,True
140,candidateUV_1344,1344,candidateUV,0.07783138208947393,0.0930280785586286,True,True
141,candidateUV_1344,1344,candidateUV,0.07549200952656687,0.09898823148470703,True,True
142,candidateUV_1344,1344,candidateUV,0.0764910438605374,0.1051878094294364,True,True
143,candidateUV_1344,1344,candidateUV,0.0737618572837202,0.10362340217377397,True,True
144,candidateUV_1344,1344,candidateUV,0.07273916676571146,0.10108872501065358,True,True
145,candidateUV_1344,1344,candidateUV,0.08141743401026302,0.09763450288016484,True,True
146,candidateUV_1344,1344,candidateUV,0.08237102107069005,0.10040069577727795,True,True
147,candidateUV_1344,1344,candidateUV,0.08795793340982694,0.10217891994127237,True,True
148,candidateUV_1344,1344,candidateUV,0.08916823053689438,0.09873281669688705,True,True
149,candidateUV_1344,1344,candidateUV,0.08926427278966176,0.09840329322402086,True,True
150,candidateUV_1344,1344,candidateUV,0.07776945157739035,0.08452935256741134,True,True
151,candidateUV_1344,1344,candidateUV,0.08120774099865569,0.08723087718070421,True,True
152,candidateUV_1344,1344,candidateUV,0.06751598083880384,0.08905988639678886,True,True
153,candidateUV_1344,1344,candidateUV,0.07040547185455281,0.08709375445245848,True,True
154,candidateUV_1344,1344,candidateUV,0.05436781269569846,0.07069176489643814,True,True
155,candidateUV_1344,1344,candidateUV,0.07804198737108825,0.07601897622708276,True,True
156,candidateUV_1344,1344,candidateUV,0.06800449911282813,0.06971450455779749,True,True
157,candidateUV_1344,1344,candidateUV,0.07667443448371813,0.06787885302590235,True,True
158,candidateUV_1344,1344,candidateUV,0.06907715473866105,0.0669276193346251,True,True
159,candidateUV_1344,1344,candidateUV,0.06043329930281005,0.06329283919219897,True,True
160,candidateUV_1344,1344,candidateUV,0.05504329486008919,0.05814790589036456,True,True
161,candidateUV_1344,1344,candidateUV,0.04386150187558413,0.06443252694732426,True,True
162,candidateUV_1344,1344,candidateUV,0.04745252080946061,0.07173440556533739,True,True
163,candidateUV_1344,1344,candidateUV,0.037772307576268926,0.06302026838108321,True,True
164,candidateUV_1344,1344,candidateUV,0.059130902561530196,0.06540397058585601,True,True
165,candidateUV_1344,1344,candidateUV,0.046806058491636215,0.06519060777745445,True,True
166,candidateUV_1344,1344,candidateUV,0.022732265049331124,0.05242765597663002,True,True
167,candidateUV_1344,1344,candidateUV,0.027740198904347424,0.05292626251205157,True,True
0,candidateUV_168,168,candidateUV,0.008194378814717296,0.026480066305404226,True,True
1,candidateUV_168,168,candidateUV,0.022321394314935183,0.02811503259942405,True,True
2,candidateUV_168,168,candidateUV,0.021875406662027475,0.025365868462217556,True,True
3,candidateUV_168,168,candidateUV,0.03094991222419019,0.032152252039286955,True,True
4,candidateUV_168,168,candidateUV,0.02495049500233304,0.02554902743129084,True,True
5,candidateUV_168,168,candidateUV,0.03127332914305825,0.03363597836073151,True,True
6,candidateUV_168,168,candidateUV,0.035734847072819265,0.0436407100115036,True,True
7,candidateUV_168,168,candidateUV,0.02972645082100067,0.035768844574596614,True,True
8,candidateUV_168,168,candidateUV,0.03411579797333997,0.03771868285255153,True,True
9,candidateUV_168,168,candidateUV,0.03080409948321261,0.037043412774386164,True,True
10,candidateUV_168,168,candidateUV,0.0322760636894851,0.03953247031371576,True,True
11,candidateUV_168,168,candidateUV,0.03839897904931178,0.04445299224302124,True,True
12,candidateUV_168,168,candidateUV,0.03473747021931217,0.038699714135237206,True,True
13,candidateUV_168,168,candidateUV,0.02513399552808404,0.040224792624242944,True,True
14,candidateUV_168,168,candidateUV,0.033923157625654676,0.0446915829992629,True,True
15,candidateUV_168,168,candidateUV,0.03455130719863375,0.04770138128863999,True,True
16,candidateUV_168,168,candidateUV,0.03322725412953065,0.0441531059245972,True,True
17,candidateUV_168,168,candidateUV,0.033181038372714355,0.04047611414536356,True,True
18,candidateUV_168,168,candidateUV,0.036942742941933226,0.0422104347965534,True,True
19,candidateUV_168,168,candidateUV,0.04150409865457472,0.0457400482104674,True,True
20,candidateUV_168,168,candidateUV,0.03631925700566152,0.04214966167710532,True,True
21,candidateUV_168,168,candidateUV,0.046229378225575046,0.047822355405451544,True,True
22,candidateUV_168,168,candidateUV,0.046400202911182076,0.05188349610513665,True,True
23,candidateUV_168,168,candidateUV,0.040785771376066426,0.04410944426503183,True,True
24,candidateUV_168,168,candidateUV,0.015625546524325573,0.04080266618751227,True,True
25,candidateUV_168,168,candidateUV,-0.008801540882267811,0.02804120466383142,False,True
26,candidateUV_168,168,candidateUV,0.021618816589939915,0.039053328321152936,True,True
27,candidateUV_168,168,candidateUV,0.029775978059330854,0.0435181975050436,True,True
28,candidateUV_168,168,candidateUV,0.03950243521229502,0.03962414504139411,True,True
29,candidateUV_168,168,candidateUV,0.022675009957984882,0.03321812887686715,True,True
30,candidateUV_168,168,candidateUV,0.011802904505208156,0.0298070297476265,True,True
31,candidateUV_168,168,candidateUV,0.024110920648684142,0.029554778795646497,True,True
32,candidateUV_168,168,candidateUV,0.013492591540184895,0.025945473240722716,True,True
33,candidateUV_168,168,candidateUV,0.015250648317283289,0.02078638127831889,True,True
34,candidateUV_168,168,candidateUV,0.02048037923084811,0.025286458612547413,True,True
35,candidateUV_168,168,candidateUV,0.028614207363245714,0.02679237696860426,True,True
36,candidateUV_168,168,candidateUV,0.019392218115806714,0.025355509731758374,True,True
37,candidateUV_168,168,candidateUV,0.019685892715272546,0.027732816598284526,True,True
38,candidateUV_168,168,candidateUV,0.02715631249946493,0.025402285031459026,True,True
39,candidateUV_168,168,candidateUV,0.023299981334298114,0.026026963448560925,True,True
40,candidateUV_168,168,candidateUV,0.022606464688328054,0.02468470659762323,True,True
41,candidateUV_168,168,candidateUV,0.02372166530254849,0.02361751496849296,True,True
42,candidateUV_168,168,candidateUV,0.022700130129321483,0.025652053108551898,True,True
43,candidateUV_168,168,candidateUV,0.02384859224045932,0.02514581196308341,True,True
44,candidateUV_168,168,candidateUV,0.022536513856101892,0.02509168203403922,True,True
45,candidateUV_168,168,candidateUV,0.02247198882094792,0.02699905554099713,True,True
46,candidateUV_168,168,candidateUV,0.020842467932683517,0.03355199985990376,True,True
47,candidateUV_168,168,candidateUV,0.02203106716113834,0.03406090286039143,True,True
48,candidateUV_168,168,candidateUV,0.01965739026492941,0.02714209876779583,True,True
49,candidateUV_168,168,candidateUV,0.018888903194594242,0.030122056358590554,True,True
50,candidateUV_168,168,candidateUV,0.02837063728925393,0.031244917709312703,True,True
51,candidateUV_168,168,candidateUV,0.027112262603310344,0.029167916938418026,True,True
52,candidateUV_168,168,candidateUV,0.025847239939480016,0.030183658279370418,True,True
53,candidateUV_168,168,candidateUV,0.02614883256683964,0.03024692386518324,True,True
54,candidateUV_168,168,candidateUV,0.027462775324575306,0.032481851816371976,True,True
55,candidateUV_168,168,candidateUV,0.026737955029534355,0.03220710091278667,True,True
56,candidateUV_168,168,candidateUV,0.027558704723533167,0.03308487367819102,True,True
57,candidateUV_168,168,candidateUV,0.028668489712722067,0.034200206736398675,True,True
58,candidateUV_168,168,candidateUV,0.028222728721310597,0.03350504093949125,True,True
59,candidateUV_168,168,candidateUV,0.028825328575423526,0.034559903860392316,True,True
60,candidateUV_168,168,candidateUV,0.02930516883045342,0.03223984648242184,True,True
61,candidateUV_168,168,candidateUV,0.030283561962695327,0.028434213113900708,True,True
62,candidateUV_168,168,candidateUV,0.02795102644750147,0.0345026473279153,True,True
63,candidateUV_168,168,candidateUV,0.026585748378604834,0.03175869314225277,True,True
64,candidateUV_168,168,candidateUV,0.028034483188162596,0.028173765487415903,True,True
65,candidateUV_168,168,candidateUV,0.030936675167573147,0.033413657134904184,True,True
66,candidateUV_168,168,candidateUV,0.03156192221205034,0.0347591193925626,True,True
67,candidateUV_168,168,candidateUV,0.03186277698143514,0.03589756511600972,True,True
68,candidateUV_168,168,candidateUV,0.0349005422551244,0.031208010627646554,True,True
69,candidateUV_168,168,candidateUV,0.03792798448968426,0.03929318601225651,True,True
70,candidateUV_168,168,candidateUV,0.03972792214236198,0.043385518414223556,True,True
71,candidateUV_168,168,candidateUV,0.03702022493312729,0.03992903080263033,True,True
72,candidateUV_168,168,candidateUV,0.03635683715179017,0.040005070290234146,True,True
73,candidateUV_168,168,candidateUV,0.03812085717682523,0.041252531524658576,True,True
74,candidateUV_168,168,candidateUV,0.03769576975478284,0.03883665412613879,True,True
75,candidateUV_168,168,candidateUV,0.037591797532100735,0.03931247790713421,True,True
76,candidateUV_168,168,candidateUV,0.03889611642619084,0.03943032699522542,True,True
77,candidateUV_168,168,candidateUV,0.0405507530734035,0.04154008730648662,True,True
78,candidateUV_168,168,candidateUV,0.039531353852191975,0.039627858566916085,True,True
79,candidateUV_168,168,candidateUV,0.037518614488059265,0.038660482319220923,True,True
80,candidateUV_168,168,candidateUV,0.03775598937380775,0.035193816345846174,True,True
81,candidateUV_168,168,candidateUV,0.03191704495009173,0.039479444467752645,True,True
82,candidateUV_168,168,candidateUV,0.03551306665915388,0.040842674897660025,True,True
83,candidateUV_168,168,candidateUV,0.04052226225196731,0.04476361655320171,True,True
84,candidateUV_168,168,candidateUV,0.03914158239972998,0.04537447209356149,True,True
85,candidateUV_168,168,candidateUV,0.034962512967634085,0.04436845543968504,True,True
86,candidateUV_168,168,candidateUV,0.03394613162847171,0.04568260876442087,True,True
87,candidateUV_168,168,candidateUV,0.036290216024882915,0.044271174451187445,True,True
88,candidateUV_168,168,candidateUV,0.03607664419292789,0.039405487619617374,True,True
89,candidateUV_168,168,candidateUV,0.03922841469756477,0.04858422166534726,True,True
90,candidateUV_168,168,candidateUV,0.03968130115082125,0.04775090292595574,True,True
91,candidateUV_168,168,candidateUV,0.04189656481037607,0.0516388618514958,True,True
92,candidateUV_168,168,candidateUV,0.04492677459905503,0.05253184599019334,True,True
93,candidateUV_168,168,candidateUV,0.04512215443289691,0.055446054707699366,True,True
94,candidateUV_168,168,candidateUV,0.047208146935024065,0.05366994205146314,True,True
95,candidateUV_168,168,candidateUV,0.045472601908510435,0.04867758118876253,True,True
96,candidateUV_168,168,candidateUV,0.04883495539825011,0.05563140835071989,True,True
97,candidateUV_168,168,candidateUV,0.046337019303847704,0.05354084725969055,True,True
98,candidateUV_168,168,candidateUV,0.04126836407124457,0.05004335007353977,True,True
99,candidateUV_168,168,candidateUV,0.04580334991806623,0.047402609971841425,True,True
100,candidateUV_168,168,candidateUV,0.04335880534127501,0.049115382559442367,True,True
101,candidateUV_168,168,candidateUV,0.04430202964273222,0.05436286736118079,True,True
102,candidateUV_168,168,candidateUV,0.044236967050825915,0.05042283135196135,True,True
103,candidateUV_168,168,candidateUV,0.04190461789794031,0.05304586629305341,True,True
104,candidateUV_168,168,candidateUV,0.04184065966022987,0.05417314889209257,True,True
105,candidateUV_168,168,candidateUV,0.04088599910498503,0.04855670168058124,True,True
106,candidateUV_168,168,candidateUV,0.03889972409131426,0.04305548162630135,True,True
107,candidateUV_168,168,candidateUV,0.03893787836089457,0.04912090487013587,True,True
108,candidateUV_168,168,candidateUV,0.03878801079859506,0.04779428333859048,True,True
109,candidateUV_168,168,candidateUV,0.03771042226794452,0.04635867857663667,True,True
110,candidateUV_168,168,candidateUV,0.03604401608095198,0.04174727630746122,True,True
111,candidateUV_168,168,candidateUV,0.037966263365001196,0.040669120335912745,True,True
112,candidateUV_168,168,candidateUV,0.04092023237730702,0.04587709906201298,True,True
113,candidateUV_168,168,candidateUV,0.04133901920471894,0.04486424392376631,True,True
114,candidateUV_168,168,candidateUV,0.044349832154984004,0.0500626494926345,True,True
115,candidateUV_168,168,candidateUV,0.035747235854838966,0.046475874807956674,True,True
116,candidateUV_168,168,candidateUV,0.04392446205180933,0.05348524377305364,True,True
117,candidateUV_168,168,candidateUV,0.043527030268916356,0.058797861784229855,True,True
118,candidateUV_168,168,candidateUV,0.03962951470630938,0.059339500159737324,True,True
119,candidateUV_168,168,candidateUV,0.038692833895303425,0.057106521719431536,True,True
120,candidateUV_168,168,candidateUV,0.04584655776362756,0.06105251852080951,True,True
121,candidateUV_168,168,candidateUV,0.04333032943742232,0.055479278989041925,True,True
122,candidateUV_168,168,candidateUV,0.046526579182267325,0.05825004268984524,True,True
123,candidateUV_168,168,candidateUV,0.04632103790061526,0.05582051233070706,True,True
124,candidateUV_168,168,candidateUV,0.04823998038256283,0.051146115971057116,True,True
125,candidateUV_168,168,candidateUV,0.04188414681799557,0.051922100758901024,True,True
126,candidateUV_168,168,candidateUV,0.04741414811616662,0.05082954116910576,True,True
127,candidateUV_168,168,candidateUV,0.049984468938759075,0.04613041180036004,True,True
128,candidateUV_168,168,candidateUV,0.04703244542767038,0.04845556641356741,True,True
129,candidateUV_168,168,candidateUV,0.049003697116537626,0.049063802099910014,True,True
130,candidateUV_168,168,candidateUV,0.04986525392424701,0.04561575002249574,True,True
131,candidateUV_168,168,candidateUV,0.05081731514754162,0.04506853231792485,True,True
132,candidateUV_168,168,candidateUV,0.05628686796698512,0.04949721217157155,True,True
133,candidateUV_168,168,candidateUV,0.0549395657611631,0.04700487565467615,True,True
134,candidateUV_168,168,candidateUV,0.04256446454024154,0.04275311543323379,True,True
135,candidateUV_168,168,candidateUV,0.04295886126929116,0.04246451922391348,True,True
136,candidateUV_168,168,candidateUV,0.05293414862424317,0.04728465539121163,True,True
137,candidateUV_168,168,candidateUV,0.052565484635876514,0.04704582545112812,True,True
138,candidateUV_168,168,candidateUV,0.0482945119186704,0.04960177354771189,True,True
139,candidateUV_168,168,candidateUV,0.05200308274135801,0.05165982041821615,True,True
140,candidateUV_168,168,candidateUV,0.04649906417808225,0.04824614955648654,True,True
141,candidateUV_168,168,candidateUV,0.041919137983232324,0.050096313413460436,True,True
142,candidateUV_168,168,candidateUV,0.04192659019338696,0.054103777829914046,True,True
143,candidateUV_168,168,candidateUV,0.03983704359279561,0.05365066215470171,True,True
144,candidateUV_168,168,candidateUV,0.03864445816863726,0.05038130935340024,True,True
145,candidateUV_168,168,candidateUV,0.04353079953750483,0.045424766205497846,True,True
146,candidateUV_168,168,candidateUV,0.04513488100500451,0.049369763588983484,True,True
147,candidateUV_168,168,candidateUV,0.04875607659255121,0.04984137915648379,True,True
148,candidateUV_168,168,candidateUV,0.04861240553094537,0.04885061134397428,True,True
149,candidateUV_168,168,candidateUV,0.046792636934698484,0.0502913957093063,True,True
150,candidateUV_168,168,candidateUV,0.0341913993642643,0.037764854459349406,True,True
151,candidateUV_168,168,candidateUV,0.03717691050021166,0.040911796608179896,True,True
152,candidateUV_168,168,candidateUV,0.022982020554961125,0.0408557746656959,True,True
153,candidateUV_168,168,candidateUV,0.02330653814684469,0.03711333250348425,True,True
154,candidateUV_168,168,candidateUV,0.0101433598629036,0.023178081695897412,True,True
155,candidateUV_168,168,candidateUV,0.0337574394716641,0.03382660251044667,True,True
156,candidateUV_168,168,candidateUV,0.025139607295314947,0.02773602692219268,True,True
157,candidateUV_168,168,candidateUV,0.030889895390731725,0.027756372910402116,True,True
158,candidateUV_168,168,candidateUV,0.02665687603359579,0.029346951033449975,True,True
159,candidateUV_168,168,candidateUV,0.024899506674480598,0.03197286032543101,True,True
160,candidateUV_168,168,candidateUV,0.02533979616900839,0.027888258136293143,True,True
161,candidateUV_168,168,candidateUV,0.01432173778496948,0.03354660082924277,True,True
162,candidateUV_168,168,candidateUV,0.020599174631340866,0.03765042441292066,True,True
163,candidateUV_168,168,candidateUV,0.011491039618236498,0.029320857758774466,True,True
164,candidateUV_168,168,candidateUV,0.03185472919173693,0.031766558510162746,True,True
165,candidateUV_168,168,candidateUV,0.017723417767994576,0.029420485372852356,True,True
166,candidateUV_168,168,candidateUV,-0.007549954931816094,0.01724460489398827,False,True
167,candidateUV_168,168,candidateUV,0.0006493431855340015,0.01933552297889174,True,True
0,candidateUV_2688,2688,candidateUV,0.042995176673287894,0.06747633772363126,True,True
1,candidateUV_2688,2688,candidateUV,0.05559467643604599,0.06858775194323707,True,True
2,candidateUV_2688,2688,candidateUV,0.05404106017110277,0.06526751014629084,True,True
3,candidateUV_2688,2688,candidateUV,0.06265143740392531,0.06914287379166395,True,True
4,candidateUV_2688,2688,candidateUV,0.057981893480957614,0.06169386529367371,True,True
5,candidateUV_2688,2688,candidateUV,0.06660236478191206,0.07217760179608157,True,True
6,candidateUV_2688,2688,candidateUV,0.07269419871681881,0.081938947356756,True,True
7,candidateUV_2688,2688,candidateUV,0.067989951557625,0.07526931717667373,True,True
8,candidateUV_2688,2688,candidateUV,0.07142621686025585,0.07855083097854543,True,True
9,candidateUV_2688,2688,candidateUV,0.06938497391183884,0.0782432553834973,True,True
10,candidateUV_2688,2688,candidateUV,0.07005396980289269,0.08065975588662277,True,True
11,candidateUV_2688,2688,candidateUV,0.07899919178009751,0.08917333446248588,True,True
12,candidateUV_2688,2688,candidateUV,0.07955675702770848,0.0837466763129423,True,True
13,candidateUV_2688,2688,candidateUV,0.0744963157030476,0.09016998108970764,True,True
14,candidateUV_2688,2688,candidateUV,0.08167934426762746,0.09461091394580268,True,True
15,candidateUV_2688,2688,candidateUV,0.07905797471343035,0.09652974503323497,True,True
16,candidateUV_2688,2688,candidateUV,0.0761892574728994,0.09189012033457822,True,True
17,candidateUV_2688,2688,candidateUV,0.07554447743589654,0.08734357850913543,True,True
18,candidateUV_2688,2688,candidateUV,0.07922595766116747,0.09055195030574514,True,True
19,candidateUV_2688,2688,candidateUV,0.09179121817097546,0.09782763754686008,True,True
20,candidateUV_2688,2688,candidateUV,0.0844247776074275,0.09232975103026297,True,True
21,candidateUV_2688,2688,candidateUV,0.09235374234014426,0.09883698866483515,True,True
22,candidateUV_2688,2688,candidateUV,0.09243021165706644,0.1025975592152003,True,True
23,candidateUV_2688,2688,candidateUV,0.08330906240062441,0.0891252957479185,True,True
24,candidateUV_2688,2688,candidateUV,0.059362402191521224,0.08554273846241656,True,True
25,candidateUV_2688,2688,candidateUV,0.03274246875385345,0.07074131809455508,True,True
26,candidateUV_2688,2688,candidateUV,0.06466298798940096,0.08233763443496311,True,True
27,candidateUV_2688,2688,candidateUV,0.07832537563327435,0.0889834243681259,True,True
28,candidateUV_2688,2688,candidateUV,0.08566673063335595,0.08216009692110493,True,True
29,candidateUV_2688,2688,candidateUV,0.07015911842291456,0.07434038269070253,True,True
30,candidateUV_2688,2688,candidateUV,0.05614823728254881,0.06657746060413561,True,True
31,candidateUV_2688,2688,candidateUV,0.06766338511712966,0.06532456299355816,True,True
32,candidateUV_2688,2688,candidateUV,0.053399393532080675,0.05878177909043081,True,True
33,candidateUV_2688,2688,candidateUV,0.05071514632259566,0.05220030184253921,True,True
34,candidateUV_2688,2688,candidateUV,0.053592712543181986,0.056484570189272554,True,True
35,candidateUV_2688,2688,candidateUV,0.06330766492265727,0.05944459383609535,True,True
36,candidateUV_2688,2688,candidateUV,0.054529268240451345,0.05768610905842375,True,True
37,candidateUV_2688,2688,candidateUV,0.056015400770507706,0.06273300932662573,True,True
38,candidateUV_2688,2688,candidateUV,0.060719106325840655,0.05849141795306401,True,True
39,candidateUV_2688,2688,candidateUV,0.05562645271280142,0.05888638270177238,True,True
40,candidateUV_2688,2688,candidateUV,0.050365904995640975,0.05456879032842554,True,True
41,candidateUV_2688,2688,candidateUV,0.05068557851352418,0.05633810010383744,True,True
42,candidateUV_2688,2688,candidateUV,0.04844601943318283,0.05854786276241697,True,True
43,candidateUV_2688,2688,candidateUV,0.049603697680872916,0.058964436333064585,True,True
44,candidateUV_2688,2688,candidateUV,0.049501057309125795,0.060288992605544656,True,True
45,candidateUV_2688,2688,candidateUV,0.05231474331733765,0.06786679462693601,True,True
46,candidateUV_2688,2688,candidateUV,0.05441802995449918,0.07591077321664819,True,True
47,candidateUV_2688,2688,candidateUV,0.05672178045659548,0.07701298886290908,True,True
48,candidateUV_2688,2688,candidateUV,0.0539760129281186,0.06933561754435824,True,True
49,candidateUV_2688,2688,candidateUV,0.052236649108656885,0.0707178815060695,True,True
50,candidateUV_2688,2688,candidateUV,0.06146026224937229,0.0716437576425496,True,True
51,candidateUV_2688,2688,candidateUV,0.060396223182637265,0.06866954253127133,True,True
52,candidateUV_2688,2688,candidateUV,0.055209875701193845,0.06662584399209659,True,True
53,candidateUV_2688,2688,candidateUV,0.053192016103298045,0.06580924205495375,True,True
54,candidateUV_2688,2688,candidateUV,0.053076966037977735,0.0659701282066264,True,True
55,candidateUV_2688,2688,candidateUV,0.05305083518485454,0.06652671812597055,True,True
56,candidateUV_2688,2688,candidateUV,0.055327526086318524,0.06789093623347964,True,True
57,candidateUV_2688,2688,candidateUV,0.05680477821762009,0.07014323024378788,True,True
58,candidateUV_2688,2688,candidateUV,0.05721566886102336,0.06911420150719882,True,True
59,candidateUV_2688,2688,candidateUV,0.056386469990863275,0.06837843078466821,True,True
60,candidateUV_2688,2688,candidateUV,0.05762015402017662,0.06469219485296551,True,True
61,candidateUV_2688,2688,candidateUV,0.06068084398149143,0.06166605792873059,True,True
62,candidateUV_2688,2688,candidateUV,0.056577681370163946,0.06556121151149885,True,True
