sample_idx,method,family,training_size,ssim_u,ssim_v,ssim_uv_mean,ssim_speed
21,candidateC_2688,candidateC,2688,0.8278819749742875,0.8934315696483612,0.8606567723113243,0.7969054916477228
22,candidateC_2688,candidateC,2688,0.8109479801648706,0.9042107747157454,0.857579377440308,0.777062484156017
23,candidateC_2688,candidateC,2688,0.8146509530243834,0.9099788467393138,0.8623148998818486,0.7916742976787665
24,candidateC_2688,candidateC,2688,0.8021375850100333,0.9134284969046861,0.8577830409573597,0.7904223374090085
25,candidateC_2688,candidateC,2688,0.8107157691946392,0.9063863793945766,0.8585510742946079,0.8029617113612064
26,candidateC_2688,candidateC,2688,0.8095864988087773,0.9006929406491996,0.8551397197289885,0.7959964908529903
27,candidateC_2688,candidateC,2688,0.8184564185258782,0.8996863439162383,0.8590713812210582,0.7940862368408054
28,candidateC_2688,candidateC,2688,0.8275726001269409,0.903513586907014,0.8655430935169774,0.8040857242276149
29,candidateC_2688,candidateC,2688,0.8349673841686884,0.9041641336068301,0.8695657588877592,0.816946403216454
30,candidateC_2688,candidateC,2688,0.8455134630594643,0.9024283531591009,0.8739709081092826,0.8160939151419258
31,candidateC_2688,candidateC,2688,0.8496525154051701,0.8978032146684899,0.87372786503683,0.8179555781497622
32,candidateC_2688,candidateC,2688,0.8546367594522286,0.8969088875722603,0.8757728235122444,0.8197438773075794
33,candidateC_2688,candidateC,2688,0.8548264892541184,0.8856900989116882,0.8702582940829033,0.8268729739804415
34,candidateC_2688,candidateC,2688,0.8518521684381221,0.8716071201842138,0.8617296443111679,0.8259361747806161
35,candidateC_2688,candidateC,2688,0.8471179194283344,0.8683307576442012,0.8577243385362678,0.8252640553894066
36,candidateC_2688,candidateC,2688,0.8513564761297242,0.86369130296595,0.8575238895478371,0.8211465217055323
37,candidateC_2688,candidateC,2688,0.8560826478153147,0.859313237358021,0.8576979425866679,0.8239336973662104
38,candidateC_2688,candidateC,2688,0.8660628562805605,0.8699675926342566,0.8680152244574085,0.8369167495633723
39,candidateC_2688,candidateC,2688,0.8832411419330123,0.8800382743902311,0.8816397081616216,0.8513138540835827
40,candidateC_2688,candidateC,2688,0.8920819418544095,0.8841252254675135,0.8881035836609614,0.8601610357968746
41,candidateC_2688,candidateC,2688,0.8973284413236251,0.8715484155898278,0.8844384284567264,0.8670799929517718
42,candidateC_2688,candidateC,2688,0.9036600170798084,0.8765849800934606,0.8901224985866345,0.8760782306580703
43,candidateC_2688,candidateC,2688,0.905876682196991,0.8733615204775643,0.8896191013372776,0.8755460044184037
44,candidateC_2688,candidateC,2688,0.9021884309506071,0.8720095523550154,0.8870989916528113,0.8764747384032903
45,candidateC_2688,candidateC,2688,0.8836013845160601,0.8609638708616836,0.8722826276888718,0.8605127267131011
46,candidateC_2688,candidateC,2688,0.8699038230653586,0.8523987783272756,0.8611513006963172,0.8429452371818453
47,candidateC_2688,candidateC,2688,0.8765330923954535,0.8603189815878477,0.8684260369916506,0.8536365196094956
48,candidateC_2688,candidateC,2688,0.8796097524217761,0.8580285248732883,0.8688191386475321,0.8540104875260398
49,candidateC_2688,candidateC,2688,0.8716881570645778,0.8617919819996923,0.866740069532135,0.8468856499971603
50,candidateC_2688,candidateC,2688,0.8719173342206289,0.8641125743378646,0.8680149542792468,0.8434184315435214
51,candidateC_2688,candidateC,2688,0.8735909141767504,0.8663328861781244,0.8699619001774375,0.8375629579944476
52,candidateC_2688,candidateC,2688,0.8771805405413348,0.8667387962199384,0.8719596683806365,0.8422701429102761
53,candidateC_2688,candidateC,2688,0.8777430454519485,0.8633317304870257,0.8705373879694871,0.847912941484195
54,candidateC_2688,candidateC,2688,0.875804081307158,0.8610526719011533,0.8684283766041556,0.8487920482708209
55,candidateC_2688,candidateC,2688,0.8720382482580782,0.856583886213232,0.8643110672356551,0.8442811570133638
56,candidateC_2688,candidateC,2688,0.8654892507668301,0.8533699514504247,0.8594296011086274,0.8349420220766012
57,candidateC_2688,candidateC,2688,0.8552187630924506,0.8422382142421139,0.8487284886672822,0.8259119540408532
58,candidateC_2688,candidateC,2688,0.8496389744495064,0.8334172420346515,0.8415281082420789,0.819992079035374
59,candidateC_2688,candidateC,2688,0.8507910099995036,0.8226900364808248,0.8367405232401642,0.8196420775171667
60,candidateC_2688,candidateC,2688,0.8457187275344782,0.8124486728766758,0.829083700205577,0.8092561990065817
61,candidateC_2688,candidateC,2688,0.8365096092403891,0.8024038584801645,0.8194567338602767,0.7930069984053272
62,candidateC_2688,candidateC,2688,0.8355039652667873,0.7950435621437603,0.8152737637052738,0.7800499205184825
63,candidateC_2688,candidateC,2688,0.8313902174812229,0.7731886208622396,0.8022894191717312,0.7745498425494839
64,candidateC_2688,candidateC,2688,0.8487172654558023,0.7879783416500458,0.818347803552924,0.8022890795321067
65,candidateC_2688,candidateC,2688,0.8544597984406369,0.7960818749219414,0.8252708366812891,0.8102319405479737
66,candidateC_2688,candidateC,2688,0.8531672504072526,0.7942591036345443,0.8237131770208985,0.810486516381173
67,candidateC_2688,candidateC,2688,0.8525782736994283,0.7940305078588513,0.8233043907791397,0.8150689583556834
68,candidateC_2688,candidateC,2688,0.8511675769207466,0.7845120265148119,0.8178398017177793,0.8019090592768674
69,candidateC_2688,candidateC,2688,0.8422066792762736,0.7876248795034498,0.8149157793898617,0.7842124478501776
70,candidateC_2688,candidateC,2688,0.8397676804137026,0.791232080962779,0.8154998806882408,0.7926421922716061
71,candidateC_2688,candidateC,2688,0.8366593386853712,0.8013681396052297,0.8190137391453005,0.7944364276652887
72,candidateC_2688,candidateC,2688,0.8319012536162081,0.81099877171617,0.821450012666189,0.7983662449778
73,candidateC_2688,candidateC,2688,0.8280202847371189,0.823305263749275,0.825662774243197,0.7996591016200623
74,candidateC_2688,candidateC,2688,0.8273554585731777,0.8280363484594788,0.8276959035163283,0.7959654832695806
75,candidateC_2688,candidateC,2688,0.8234927614115677,0.8216418689235602,0.8225673151675639,0.7910139019111252
76,candidateC_2688,candidateC,2688,0.8214112476381652,0.8210445932554432,0.8212279204468043,0.7860533964975183
77,candidateC_2688,candidateC,2688,0.813282609331719,0.8143853901692112,0.8138339997504651,0.7797725078398929
78,candidateC_2688,candidateC,2688,0.8066504492757133,0.8161443334289622,0.8113973913523378,0.7747952242042744
79,candidateC_2688,candidateC,2688,0.804660940586096,0.8202205921971233,0.8124407663916097,0.7750796950127715
80,candidateC_2688,candidateC,2688,0.8018674729315042,0.8214481811959289,0.8116578270637165,0.7788319326423658
81,candidateC_2688,candidateC,2688,0.804638260016042,0.8137643898826258,0.8092013249493339,0.7751872226537838
82,candidateC_2688,candidateC,2688,0.8045981674479937,0.8015275080400973,0.8030628377440455,0.776433718915563
83,candidateC_2688,candidateC,2688,0.8082331436580371,0.801236396575853,0.804734770116945,0.777310281145035
84,candidateC_2688,candidateC,2688,0.8117669622509186,0.7969971966696843,0.8043820794603014,0.7806405987720917
85,candidateC_2688,candidateC,2688,0.8116824713000237,0.7998462189877661,0.8057643451438949,0.7776829261948504
86,candidateC_2688,candidateC,2688,0.8107575496117531,0.7874207090327922,0.7990891293222726,0.7648257114891069
87,candidateC_2688,candidateC,2688,0.8112122404681144,0.7815400861660734,0.7963761633170938,0.7628699647004195
88,candidateC_2688,candidateC,2688,0.821834397437188,0.790149829462534,0.805992113449861,0.7782773139613913
89,candidateC_2688,candidateC,2688,0.822448689572682,0.7996254787801473,0.8110370841764147,0.7832908335606701
90,candidateC_2688,candidateC,2688,0.8349821330278481,0.8122157312357335,0.8235989321317908,0.7924307973635347
91,candidateC_2688,candidateC,2688,0.8505603647136356,0.806730698938464,0.8286455318260498,0.7996364976565786
92,candidateC_2688,candidateC,2688,0.8621639148732934,0.8000451771334084,0.8311045460033508,0.7947608764121941
93,candidateC_2688,candidateC,2688,0.8561264903018774,0.7885671809126028,0.8223468356072401,0.7723144976640646
94,candidateC_2688,candidateC,2688,0.8492238179415101,0.7883823530138261,0.8188030854776681,0.7680100950365242
95,candidateC_2688,candidateC,2688,0.8391016526682373,0.791710439512885,0.8154060460905612,0.7640756626402527
96,candidateC_2688,candidateC,2688,0.8368601006125834,0.7835957734081922,0.8102279370103878,0.7570116259459566
97,candidateC_2688,candidateC,2688,0.8284808385141598,0.7861856659387685,0.8073332522264641,0.754769484810916
98,candidateC_2688,candidateC,2688,0.8285041207617746,0.7849167920976083,0.8067104564296914,0.7555874352891887
99,candidateC_2688,candidateC,2688,0.8285590733688815,0.7888302313076587,0.8086946523382701,0.7618110888534886
100,candidateC_2688,candidateC,2688,0.8287157874308801,0.78745660272811,0.8080861950794951,0.766870487236529
101,candidateC_2688,candidateC,2688,0.8321461941030086,0.7787012935653366,0.8054237438341726,0.7709604389115361
102,candidateC_2688,candidateC,2688,0.8311972324337364,0.780697110811289,0.8059471716225127,0.7696083586680929
103,candidateC_2688,candidateC,2688,0.8272915804847906,0.7884647250015631,0.8078781527431769,0.7742280110948597
104,candidateC_2688,candidateC,2688,0.8266358322027536,0.7933703053926064,0.81000306879768,0.7825290539695966
105,candidateC_2688,candidateC,2688,0.8439786178899732,0.7913623352031074,0.8176704765465403,0.7823233304775755
106,candidateC_2688,candidateC,2688,0.8530047123070135,0.7870624158217921,0.8200335640644028,0.7900928305993303
107,candidateC_2688,candidateC,2688,0.8544733512907939,0.7911146659892703,0.822794008640032,0.7962491574093895
108,candidateC_2688,candidateC,2688,0.8588687011607007,0.8091782752961098,0.8340234882284052,0.7982811225650638
109,candidateC_2688,candidateC,2688,0.8569229629575313,0.7979106205014646,0.8274167917294979,0.7991896209050702
110,candidateC_2688,candidateC,2688,0.8664228099313857,0.8066927886208421,0.836557799276114,0.7993595519199456
111,candidateC_2688,candidateC,2688,0.871176097150154,0.8224169140833043,0.8467965056167291,0.7989287439396311
112,candidateC_2688,candidateC,2688,0.8652569487603394,0.8076801201220136,0.8364685344411765,0.7994856590896153
113,candidateC_2688,candidateC,2688,0.8479159685989593,0.8204265104338112,0.8341712395163853,0.7953397544670132
114,candidateC_2688,candidateC,2688,0.8487808465020468,0.8331165696057057,0.8409487080538762,0.8024590992862907
115,candidateC_2688,candidateC,2688,0.8483280390578667,0.8356238141054124,0.8419759265816396,0.8144209324642248
116,candidateC_2688,candidateC,2688,0.8442616596025687,0.8219857310763191,0.8331236953394439,0.7931970168667513
117,candidateC_2688,candidateC,2688,0.8413815460325421,0.8260617909584697,0.8337216684955059,0.7977556301355967
118,candidateC_2688,candidateC,2688,0.8331930654019137,0.8277250235647018,0.8304590444833078,0.8028712413764618
119,candidateC_2688,candidateC,2688,0.8442382014141814,0.8289048401335223,0.8365715207738518,0.8091209338784545
120,candidateC_2688,candidateC,2688,0.8314771202558084,0.8215471006451049,0.8265121104504567,0.799673709911225
121,candidateC_2688,candidateC,2688,0.8411527918129259,0.8140817377230678,0.8276172647679969,0.8038851891203246
122,candidateC_2688,candidateC,2688,0.828713425540774,0.8165222035554385,0.8226178145481062,0.7995298625919
123,candidateC_2688,candidateC,2688,0.8379840545581446,0.8237984445310971,0.8308912495446208,0.807345945096937
124,candidateC_2688,candidateC,2688,0.8558250498390144,0.8279243670824932,0.8418747084607539,0.8047973288087136
125,candidateC_2688,candidateC,2688,0.8488405817902528,0.8341176790256678,0.8414791304079603,0.8238506603322685
126,candidateC_2688,candidateC,2688,0.8537663606887252,0.8457575342515163,0.8497619474701208,0.8120333672686828
127,candidateC_2688,candidateC,2688,0.8655522826153682,0.859231259770457,0.8623917711929125,0.8162809587248302
128,candidateC_2688,candidateC,2688,0.8558228617727127,0.8656322359476966,0.8607275488602046,0.8327250059336272
129,candidateC_2688,candidateC,2688,0.8537011852323121,0.8762441868443022,0.8649726860383071,0.8255206596134307
130,candidateC_2688,candidateC,2688,0.8630344279447049,0.8729990349933044,0.8680167314690046,0.8213967943374063
131,candidateC_2688,candidateC,2688,0.8588147084275967,0.8775496859198572,0.8681821971737269,0.8106741735093606
132,candidateC_2688,candidateC,2688,0.8533988487928298,0.8739238109097086,0.8636613298512692,0.803634061913475
133,candidateC_2688,candidateC,2688,0.8514349164219671,0.8771837614935503,0.8643093389577587,0.8063562511023754
134,candidateC_2688,candidateC,2688,0.8609494156903058,0.888062779930942,0.8745060978106238,0.8232929274659582
135,candidateC_2688,candidateC,2688,0.862675894285283,0.8947160774818629,0.878695985883573,0.8295794899765027
136,candidateC_2688,candidateC,2688,0.8521185156199681,0.8975374781578094,0.8748279968888888,0.8260811668803211
137,candidateC_2688,candidateC,2688,0.8554241662556544,0.8969094633558163,0.8761668148057353,0.8332283117779609
138,candidateC_2688,candidateC,2688,0.8524731696223317,0.8951610886072029,0.8738171291147673,0.8337981986020921
139,candidateC_2688,candidateC,2688,0.8486456973248379,0.8904745139696049,0.8695601056472213,0.8292822542970159
140,candidateC_2688,candidateC,2688,0.8417468765892799,0.8830795865001987,0.8624132315447393,0.8197332234564917
141,candidateC_2688,candidateC,2688,0.8217678109993826,0.8603236856160115,0.841045748307697,0.7890944860404246
142,candidateC_2688,candidateC,2688,0.7865260801648497,0.8629222478312824,0.824724163998066,0.7615821442281973
143,candidateC_2688,candidateC,2688,0.8010294361945316,0.8515010183485582,0.8262652272715449,0.7809203193300112
144,candidateC_2688,candidateC,2688,0.8067765740192743,0.8421151026464463,0.8244458383328603,0.7818557879789547
145,candidateC_2688,candidateC,2688,0.8068401629118371,0.8373114398306691,0.8220758013712531,0.7837853866092269
146,candidateC_2688,candidateC,2688,0.820507211365438,0.8258203567490605,0.8231637840572492,0.7888535748210929
147,candidateC_2688,candidateC,2688,0.8228409402582348,0.8198861377414358,0.8213635389998353,0.7888350214198965
148,candidateC_2688,candidateC,2688,0.817436041106412,0.8143599636809014,0.8158980023936566,0.7819237793618705
149,candidateC_2688,candidateC,2688,0.8196975147483634,0.8135887312881078,0.8166431230182356,0.7735848147170038
150,candidateC_2688,candidateC,2688,0.8314861834707237,0.825086433931956,0.8282863087013399,0.7844583828982996
151,candidateC_2688,candidateC,2688,0.8466418776914278,0.829345839405359,0.8379938585483935,0.7976947145747911
152,candidateC_2688,candidateC,2688,0.8602281657259749,0.8375407979037616,0.8488844818148682,0.8105766445733301
153,candidateC_2688,candidateC,2688,0.8772476951364839,0.8545892258966528,0.8659184605165684,0.826487358088955
154,candidateC_2688,candidateC,2688,0.8932176991634938,0.8626353124043905,0.8779265057839422,0.8340045984264943
155,candidateC_2688,candidateC,2688,0.9045412087992697,0.8765689793281205,0.890555094063695,0.8474170438683191
156,candidateC_2688,candidateC,2688,0.9104381607666016,0.8860410545152184,0.89823960764091,0.8578850068478107
157,candidateC_2688,candidateC,2688,0.9073149060635642,0.896139349357935,0.9017271277107497,0.8532838856665331
158,candidateC_2688,candidateC,2688,0.9085428865464915,0.9138257851656131,0.9111843358560523,0.8573092069025852
159,candidateC_2688,candidateC,2688,0.92556222042128,0.935449234421902,0.930505727421591,0.8951282938983487
160,candidateC_2688,candidateC,2688,0.9325563962027905,0.9396519496365248,0.9361041729196576,0.9111860869498578
161,candidateC_2688,candidateC,2688,0.9291622812937004,0.9410361029879555,0.9350991921408279,0.9209205716833216
162,candidateC_2688,candidateC,2688,0.9265539445488498,0.9305212111245288,0.9285375778366893,0.9060965053535334
163,candidateC_2688,candidateC,2688,0.9180981844764591,0.9269061687096039,0.9225021765930315,0.9055332004315484
164,candidateC_2688,candidateC,2688,0.9049150145059053,0.9208395992679083,0.9128773068869067,0.8985783106716863
165,candidateC_2688,candidateC,2688,0.8988142833624203,0.9063921551688698,0.902603219265645,0.8820087595197541
166,candidateC_2688,candidateC,2688,0.8922823997766369,0.8959638441116952,0.8941231219441661,0.8759196618683546
167,candidateC_2688,candidateC,2688,0.881861424208102,0.890592137218533,0.8862267807133175,0.8752106053240647
0,candidateUV_168,candidateUV,168,0.8035447122222854,0.8364398051394399,0.8199922586808627,0.7998333196179046
1,candidateUV_168,candidateUV,168,0.8035595494819264,0.8333628255588879,0.8184611875204071,0.804491947809193
2,candidateUV_168,candidateUV,168,0.8061558918275445,0.8262953218503969,0.8162256068389707,0.8019326104598558
3,candidateUV_168,candidateUV,168,0.8186936879685772,0.8215911386259896,0.8201424132972834,0.8014234679109477
4,candidateUV_168,candidateUV,168,0.8330089292586921,0.8159253556841252,0.8244671424714086,0.7944564794198695
5,candidateUV_168,candidateUV,168,0.8254473609615571,0.8215319509668919,0.8234896559642245,0.7927895876021105
6,candidateUV_168,candidateUV,168,0.8349762697922833,0.8274026665514447,0.831189468171864,0.7919398884644315
7,candidateUV_168,candidateUV,168,0.831346893633806,0.8225061416410838,0.826926517637445,0.7822030040331078
8,candidateUV_168,candidateUV,168,0.81539843045762,0.834634987764524,0.825016709111072,0.7805617199983104
9,candidateUV_168,candidateUV,168,0.8199442300179477,0.827393122036616,0.8236686760272818,0.7754860508294699
10,candidateUV_168,candidateUV,168,0.8200586891147058,0.8291608628928988,0.8246097760038023,0.7756931129703216
11,candidateUV_168,candidateUV,168,0.8097335011442709,0.8211676399958088,0.8154505705700399,0.7687680057897243
12,candidateUV_168,candidateUV,168,0.8189476925652021,0.812483189091205,0.8157154408282035,0.7557810298125557
13,candidateUV_168,candidateUV,168,0.8074941552379171,0.7972861745967054,0.8023901649173113,0.7373212516728018
14,candidateUV_168,candidateUV,168,0.8019753513647745,0.8046727617128641,0.8033240565388193,0.7389471543789434
15,candidateUV_168,candidateUV,168,0.801122574668516,0.813107693865677,0.8071151342670966,0.7511842209536235
16,candidateUV_168,candidateUV,168,0.8134637566614712,0.823293093502024,0.8183784250817476,0.7745264516378082
17,candidateUV_168,candidateUV,168,0.8126307480463106,0.839895123908814,0.8262629359775624,0.7889568617684652
18,candidateUV_168,candidateUV,168,0.8231049711446259,0.840746181442287,0.8319255762934564,0.7945243749357719
19,candidateUV_168,candidateUV,168,0.8168993122273736,0.8382387803958242,0.8275690463115989,0.7930565801694343
20,candidateUV_168,candidateUV,168,0.8212936102865627,0.833912755976758,0.8276031831316604,0.7806633876548086
21,candidateUV_168,candidateUV,168,0.7904245294529724,0.8429394231895562,0.8166819763212643,0.7527487529086111
22,candidateUV_168,candidateUV,168,0.7728398381882996,0.8539048991201847,0.8133723686542422,0.7324387000149637
23,candidateUV_168,candidateUV,168,0.7794172642752967,0.8671826956358808,0.8232999799555887,0.7514199105407542
24,candidateUV_168,candidateUV,168,0.7636681844343967,0.8742058411138083,0.8189370127741025,0.7485945175093727
25,candidateUV_168,candidateUV,168,0.7737139569387913,0.865710489356445,0.8197122231476182,0.7552929905630373
26,candidateUV_168,candidateUV,168,0.7709145171093112,0.8617746303055042,0.8163445737074078,0.7462056609111458
27,candidateUV_168,candidateUV,168,0.7781248807789769,0.8613815385562702,0.8197532096676236,0.7438901963336257
28,candidateUV_168,candidateUV,168,0.7875089965092235,0.8701369274196992,0.8288229619644614,0.7630512923666172
29,candidateUV_168,candidateUV,168,0.7989061894904947,0.8712845369283923,0.8350953632094436,0.7695003706234019
30,candidateUV_168,candidateUV,168,0.8145260222161522,0.8713096376576981,0.8429178299369251,0.7768999946603594
31,candidateUV_168,candidateUV,168,0.8166216757829505,0.8655746612376177,0.8410981685102841,0.7783221223567495
32,candidateUV_168,candidateUV,168,0.8241873261365538,0.868757711459269,0.8464725187979114,0.7839677983033195
33,candidateUV_168,candidateUV,168,0.8298384127090863,0.8557149485584384,0.8427766806337624,0.7935640612244187
34,candidateUV_168,candidateUV,168,0.8272232801957531,0.8420415513693593,0.8346324157825562,0.7951137112026154
35,candidateUV_168,candidateUV,168,0.8201710873975205,0.8386540034579705,0.8294125454277455,0.7923912975492958
36,candidateUV_168,candidateUV,168,0.8244411994772275,0.8345325716455421,0.8294868855613848,0.7879351875163914
37,candidateUV_168,candidateUV,168,0.8231366780368192,0.8278534057731162,0.8254950419049677,0.7893312945044757
38,candidateUV_168,candidateUV,168,0.8348783763832949,0.8404549368770597,0.8376666566301774,0.805042731485253
39,candidateUV_168,candidateUV,168,0.8560781141076347,0.8494148931815962,0.8527465036446155,0.8195138562737713
40,candidateUV_168,candidateUV,168,0.8706043449817911,0.8549303229497273,0.8627673339657591,0.8330485133134395
41,candidateUV_168,candidateUV,168,0.8765516840919835,0.838155050414033,0.8573533672530083,0.8412675556606227
42,candidateUV_168,candidateUV,168,0.8821548200590138,0.8437567682984304,0.862955794178722,0.8521460597552616
43,candidateUV_168,candidateUV,168,0.8838025013609346,0.8391853358494465,0.8614939186051906,0.8518247773725655
44,candidateUV_168,candidateUV,168,0.8780597327094711,0.8372453641931442,0.8576525484513077,0.8493083869422189
45,candidateUV_168,candidateUV,168,0.8547067805208265,0.8207399044220001,0.8377233424714132,0.8333954576646665
46,candidateUV_168,candidateUV,168,0.837336627527082,0.8107915116035588,0.8240640695653204,0.8079539745539054
47,candidateUV_168,candidateUV,168,0.8416870415619988,0.8198412177444927,0.8307641296532458,0.8144147838543576
48,candidateUV_168,candidateUV,168,0.8434827904709783,0.8176296226657318,0.830556206568355,0.8157832877711211
49,candidateUV_168,candidateUV,168,0.8439386157613308,0.8203975482559205,0.8321680820086257,0.8134435885648778
50,candidateUV_168,candidateUV,168,0.8451399542056179,0.8208978020170221,0.83301887811132,0.8125333546552943
51,candidateUV_168,candidateUV,168,0.8476907755362153,0.8231162924313614,0.8354035339837884,0.8062232487386604
52,candidateUV_168,candidateUV,168,0.8531817273414128,0.8270919189395498,0.8401368231404813,0.8140398292714796
53,candidateUV_168,candidateUV,168,0.8554967647170983,0.8241892137599148,0.8398429892385066,0.8221573118718883
54,candidateUV_168,candidateUV,168,0.8546365777160905,0.8239807913654758,0.8393086845407831,0.8246774634572246
55,candidateUV_168,candidateUV,168,0.8505177508691274,0.8172591584624936,0.8338884546658105,0.8195994188025488
56,candidateUV_168,candidateUV,168,0.8421830142902028,0.8147195821602419,0.8284512982252223,0.808346512624524
57,candidateUV_168,candidateUV,168,0.830709951790869,0.8013879994941007,0.8160489756424849,0.7985467370473733
58,candidateUV_168,candidateUV,168,0.8257096455473938,0.7948666335123853,0.8102881395298895,0.791686383698316
59,candidateUV_168,candidateUV,168,0.8270299301896408,0.7881951122738734,0.8076125212317571,0.7927134771664163
60,candidateUV_168,candidateUV,168,0.8241050557923556,0.7782852876474942,0.8011951717199248,0.7814752925224544
61,candidateUV_168,candidateUV,168,0.8131050602192558,0.7676719780652466,0.7903885191422512,0.7630751724737832
62,candidateUV_168,candidateUV,168,0.8139514534250641,0.7621916278506617,0.7880715406378629,0.7511298544622913
63,candidateUV_168,candidateUV,168,0.8083314561805351,0.7390955067476944,0.7737134814641148,0.7416995988169813
64,candidateUV_168,candidateUV,168,0.8260102131229299,0.7525821619056552,0.7892961875142925,0.7736163201961049
65,candidateUV_168,candidateUV,168,0.8308572831643077,0.7618024789531003,0.7963298810587041,0.7831217409978748
66,candidateUV_168,candidateUV,168,0.8277055510105285,0.7550396595407012,0.7913726052756148,0.783122705813947
67,candidateUV_168,candidateUV,168,0.827904564363211,0.7568486311951662,0.7923765977791886,0.7887870294040821
68,candidateUV_168,candidateUV,168,0.8287855131085599,0.7452655675456826,0.7870255403271212,0.7741239920111344
69,candidateUV_168,candidateUV,168,0.8123461417899986,0.7485352074885552,0.7804406746392769,0.754016479742084
70,candidateUV_168,candidateUV,168,0.8130162892140465,0.7530872220593874,0.7830517556367169,0.7565863395843843
71,candidateUV_168,candidateUV,168,0.8113618838865325,0.764154231228437,0.7877580575574847,0.7623164103062675
72,candidateUV_168,candidateUV,168,0.8054479110512953,0.7773601153427262,0.7914040131970108,0.7667594048909486
73,candidateUV_168,candidateUV,168,0.8021757355776727,0.7895764005691133,0.795876068073393,0.7675978339687826
74,candidateUV_168,candidateUV,168,0.8020207526687548,0.7969936854910422,0.7995072190798985,0.76492928868906
75,candidateUV_168,candidateUV,168,0.7973936963309257,0.7896025051455787,0.7934981007382522,0.75913678580166
76,candidateUV_168,candidateUV,168,0.7942999969676409,0.7895979828846493,0.7919489899261452,0.752756104140478
77,candidateUV_168,candidateUV,168,0.7849392833750999,0.7836272388340801,0.78428326110459,0.7459988151514712
78,candidateUV_168,candidateUV,168,0.7766570563068937,0.7835024646778197,0.7800797604923567,0.7386252008455034
79,candidateUV_168,candidateUV,168,0.7742911649250428,0.7876168240757667,0.7809539945004047,0.7391440852010542
80,candidateUV_168,candidateUV,168,0.7710011486926532,0.789158492161043,0.7800798204268481,0.7439642108832665
81,candidateUV_168,candidateUV,168,0.7716783590664295,0.780953604488874,0.7763159817776517,0.7373203032303958
82,candidateUV_168,candidateUV,168,0.7722576296773244,0.7656795479282936,0.768968588802809,0.74144547930705
83,candidateUV_168,candidateUV,168,0.7761012270681428,0.7658377773477529,0.7709695022079479,0.7427358757165169
84,candidateUV_168,candidateUV,168,0.7814155927818555,0.7588384802954552,0.7701270365386553,0.7454406133648732
85,candidateUV_168,candidateUV,168,0.777081381054107,0.7625107245048789,0.7697960527794929,0.7413227701464107
86,candidateUV_168,candidateUV,168,0.7779359413913203,0.7489120736731206,0.7634240075322205,0.7280466760174005
87,candidateUV_168,candidateUV,168,0.7808052180138945,0.742238659014379,0.7615219385141367,0.7292473613190952
88,candidateUV_168,candidateUV,168,0.7870660388027095,0.7469240120296621,0.7669950254161858,0.7429301185682791
89,candidateUV_168,candidateUV,168,0.7804894085485339,0.7575620778268399,0.7690257431876869,0.7438792771881585
90,candidateUV_168,candidateUV,168,0.7928269592970623,0.7671777034409211,0.7800023313689917,0.7542924497202644
91,candidateUV_168,candidateUV,168,0.8109895263646952,0.7623592682241708,0.786674397294433,0.7645906648253116
92,candidateUV_168,candidateUV,168,0.8194900925216771,0.7557130191736705,0.7876015558476739,0.7596471365297042
93,candidateUV_168,candidateUV,168,0.8103092792957824,0.7459343098901653,0.7781217945929739,0.7319173353554672
94,candidateUV_168,candidateUV,168,0.8064878756959135,0.7474984205077645,0.7769931481018391,0.7279100770143495
95,candidateUV_168,candidateUV,168,0.7962930055305982,0.7520494926380538,0.774171249084326,0.7220494039107798
96,candidateUV_168,candidateUV,168,0.7947669071536088,0.7418497121240897,0.7683083096388492,0.7127044235351815
97,candidateUV_168,candidateUV,168,0.7876332498835942,0.7417850733907136,0.764709161637154,0.7081141726503475
98,candidateUV_168,candidateUV,168,0.7907931091234249,0.741359137597666,0.7660761233605455,0.7059364909498992
99,candidateUV_168,candidateUV,168,0.793294939369123,0.7512196751645736,0.7722573072668483,0.7212874619149352
100,candidateUV_168,candidateUV,168,0.7955663037451638,0.7480889760750734,0.7718276399101186,0.7268249247997666
101,candidateUV_168,candidateUV,168,0.7966706892119794,0.7379855972383558,0.7673281432251675,0.7313608567937409
102,candidateUV_168,candidateUV,168,0.7937619462283582,0.7376209534248187,0.7656914498265884,0.7283886038060264
103,candidateUV_168,candidateUV,168,0.7860288935176488,0.7376468365094282,0.7618378650135385,0.7273334497183715
104,candidateUV_168,candidateUV,168,0.7857271433844463,0.7427613039530688,0.7642442236687575,0.731443895840841
105,candidateUV_168,candidateUV,168,0.8098768657061064,0.7482197570062824,0.7790483113561943,0.7473287498886708
106,candidateUV_168,candidateUV,168,0.821757329161052,0.7480942146753399,0.7849257719181959,0.757614666201693
107,candidateUV_168,candidateUV,168,0.8201433869819835,0.7540399005840002,0.7870916437829918,0.7620951581574524
108,candidateUV_168,candidateUV,168,0.8276673294812477,0.773867129316069,0.8007672293986583,0.7636819833905308
109,candidateUV_168,candidateUV,168,0.8299751674404606,0.7571763273836026,0.7935757474120316,0.7608431162293032
110,candidateUV_168,candidateUV,168,0.8413217466208694,0.7711062731048235,0.8062140098628465,0.7650492434625003
111,candidateUV_168,candidateUV,168,0.8469355169134128,0.7907655630738888,0.8188505399936508,0.76493587483235
112,candidateUV_168,candidateUV,168,0.8402125614923746,0.772663641843694,0.8064381016680342,0.7660717297001335
