sample_idx,psnr_winner,ssim_winner,pd_winner,mt_winner,direct_error_group_winner,distributional_group_winner,tail_group_winner,configured_physics_group_winner,cnn_metric_wins,gan_metric_wins,ties,overall_metric_majority,distributional_gan_wins_out_of_5,tail_gan_wins_out_of_6,mt_gan_case,pd_cnn_case,gan_metric_majority,gan_metric_majority_but_mt_not_gan,mt_gan_tier,groups,recommendation_group,gan_winning_measures,cnn_winning_measures,tie_measures,wpd_bias_cnn,wpd_bias_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_winner
93,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,3,12,0,GAN,5,6,False,False,True,True,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Bias |·| · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",WPD MAE · WPD RMSE · Gradient MAE,,-43.239029213703674,27.524225799857504,GAN,163.5304449855864,221.5383841923986,CNN,288.73965640072527,396.13348272536916,CNN,45.93572940326813,27.93411036307122,GAN,0.9138022304007428,0.45735169898999745,GAN,1.024317050953112,0.9819039293354308,GAN,0.34020406367899453,0.3717712022734091,CNN,0.23402462931334256,0.04304778752248488,GAN,4.267304288235781,1.7926259514273042,GAN,0.005912000000000028,0.0027719999999999967,GAN,0.01541600000000004,0.008863999999999983,GAN,0.00698,0.005992000000000001,GAN,0.017072000000000004,0.0036239999999999883,GAN,0.012024,0.0025439999999999977,GAN,0.0058920000000000005,0.004932000000000001,GAN
86,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,8,7,0,CNN,4,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, p90",,-36.431349336443425,62.62389776011293,CNN,159.44170959656194,232.26309569008438,CNN,316.9701556578906,492.5012759072384,CNN,43.57092614779438,62.630342100896044,CNN,1.1455156440850247,0.5353577969888993,GAN,1.3224814989006095,1.1730966567143775,GAN,0.3934859531788763,0.4177830293230493,CNN,0.29163396467287644,0.06153671699497417,GAN,9.261077656371745,5.516246191686077,GAN,0.005979999999999985,0.011047999999999947,CNN,0.023299999999999987,0.02927200000000002,CNN,0.003448,0.0029559999999999994,GAN,0.019960000000000006,0.022203999999999988,CNN,0.018840000000000003,0.008243999999999994,GAN,0.005756,0.004276,GAN
163,CNN,CNN,CNN,CNN,CNN,CNN,CNN,CNN,8,7,0,CNN,3,4,False,True,False,False,,cnn_consensus_core;topology_consensus_cnn,,"WPD Wasserstein-1 · PSD log-L2 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · PSD slope |Δ| · Gradient MAE · Gradient Wasserstein-1 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95",,2.761990297121401,4.10353117139384,CNN,57.36510510860511,70.61735719628186,CNN,247.1828975804393,273.0602940869607,CNN,7.343815483158905,5.856744129359462,GAN,0.5010522428857461,0.4212877499589846,GAN,0.3799321962078579,0.7192302328319997,CNN,0.17061587974814268,0.21019545667551265,CNN,0.05263846769230294,0.05334808286599779,CNN,22.07105707281371,17.209175471341055,GAN,0.004479999999999984,0.003219999999999945,GAN,0.0023479999999999994,0.00032799999999999843,GAN,0.000464,0.00010799999999999959,GAN,0.0031240000000000018,0.0052199999999999885,CNN,0.0012840000000000004,0.004575999999999997,CNN,0.0008920000000000004,0.0004799999999999995,GAN
21,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Bias |·| · PSD log-L2 · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p90 · Exceedance |Δ|, p99","WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95",,-50.145029159102826,32.26244287368396,GAN,298.06990898204003,386.09542549968364,CNN,542.6680300947294,678.7428940361971,CNN,60.103610516600924,107.9675917532783,CNN,0.6511551297595033,0.4855254241062978,GAN,0.782239801762059,0.8005182663925503,CNN,0.3482844241604966,0.37700528179086124,CNN,0.2512864125600147,0.02779727368721686,GAN,4.4263454159408475,2.107534275336853,GAN,0.0023079999999999767,0.011975999999999987,CNN,0.010060000000000013,0.03983199999999998,CNN,0.0022880000000000122,0.008303999999999978,CNN,0.010356000000000004,0.008660000000000001,GAN,0.007564000000000001,0.010124000000000001,CNN,0.005844,0.004228,GAN
22,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,9,6,0,CNN,4,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Bias |·| · PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p99","WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95",,-53.2106373226424,52.11074286204567,GAN,341.3590600140365,434.02949198397766,CNN,599.555917300036,740.2882196144933,CNN,68.45591741000742,131.09748611206084,CNN,0.843147205528765,0.479736147477635,GAN,0.769429603925057,0.7337211935002547,GAN,0.3935953093847735,0.41183882464056093,CNN,0.29602364844316464,0.05208217291134456,GAN,5.6438032910761216,1.2431860413257212,GAN,0.0008479999999999599,0.01453199999999999,CNN,0.007400000000000073,0.04487200000000002,CNN,0.0018759999999999888,0.008751999999999982,CNN,0.006711999999999996,0.010344000000000006,CNN,0.007396,0.012236000000000004,CNN,0.007004,0.0038080000000000006,GAN
23,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,4,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p90 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95",,-56.62264387045445,71.17393561459355,CNN,383.9206380556746,493.2654263617447,CNN,696.2087616682306,883.7276094346952,CNN,74.90032438270738,149.81324314821927,CNN,1.009112420185471,0.5771022989748952,GAN,0.6638728550048085,0.5941833658127974,GAN,0.4155507882220156,0.4295270405290464,CNN,0.3167770252073736,0.07489826497494298,GAN,6.509896812005934,1.5050871744937453,GAN,0.0050360000000000404,0.012024000000000035,CNN,0.0008639999999999759,0.05094399999999999,CNN,0.0018079999999999763,0.010635999999999979,CNN,0.007991999999999999,0.007632,GAN,0.010780000000000005,0.013036000000000006,CNN,0.00464,0.003256,GAN
24,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,4,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-49.28543923690295,123.00276995701876,CNN,423.82190465010126,547.5376378463448,CNN,800.0242203191126,1074.4995649830637,CNN,70.91800977117681,182.65422743876326,CNN,1.1096059863086867,0.6518654172258839,GAN,0.647724637033315,0.5458880820977187,GAN,0.433497260288219,0.44844493368494426,CNN,0.32061695922337086,0.08119349090870842,GAN,8.613394350047738,7.890876807002268,GAN,0.0045840000000000325,0.008464000000000027,CNN,0.007043999999999939,0.04942000000000002,CNN,2.0000000000020002e-05,0.01669599999999999,CNN,0.0047760000000000025,0.0062560000000000116,CNN,0.010284000000000001,0.008404000000000002,GAN,0.004540000000000001,0.0036680000000000003,GAN
26,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,3,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15",,-51.66391057425702,175.58966082269967,CNN,511.00649161371325,653.3945994431069,CNN,982.453358459747,1314.0680365164321,CNN,70.91288726630188,218.29982860885997,CNN,1.2057423546362682,0.6114454373128934,GAN,0.42949825062515834,0.47551772817391014,CNN,0.4935715500222092,0.5138514016048136,CNN,0.33892274107495224,0.0739155580570056,GAN,1.0010997707543972,0.3351765230510182,GAN,0.0039000000000000146,0.007792000000000021,CNN,0.0042600000000000415,0.05605199999999999,CNN,0.00026399999999998647,0.02662399999999998,CNN,0.0010320000000000051,0.000783999999999993,GAN,0.012812000000000004,0.006220000000000003,GAN,0.00742,0.00266,GAN
28,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,4,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-40.40806193198708,224.4774401500267,CNN,499.8231641258566,657.1796061566475,CNN,979.0243041280014,1425.4205249874647,CNN,65.45114687293683,232.259690002735,CNN,1.025674076311513,0.49921239503251674,GAN,0.521819010994599,0.5017096064768053,GAN,0.4856880705704119,0.5196574619775653,CNN,0.33174486955070287,0.07122642479045521,GAN,5.465953821400348,1.1175654245806363,GAN,0.0050600000000000644,0.00787199999999999,CNN,0.0038200000000000456,0.05258799999999997,CNN,0.004815999999999987,0.027312000000000003,CNN,0.0026680000000000037,0.006272,CNN,0.005748000000000003,0.003019999999999995,GAN,0.004544,0.0010679999999999995,GAN
66,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,3,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, p90",,-22.892522410531438,28.49927235568039,CNN,86.76548466613409,125.18331815204124,CNN,187.47241461498422,246.05193897137048,CNN,24.187464227844522,28.632022591856998,CNN,0.7241063605171902,0.2945342689969415,GAN,0.7454344951304105,0.5158584350449484,GAN,0.2581449561645551,0.2744095469887624,CNN,0.19715176326953185,0.029921664736965784,GAN,0.17407002577703778,2.4596153554227804,CNN,0.00038000000000004697,0.010932000000000053,CNN,0.010231999999999991,0.014968000000000009,CNN,0.00158,0.00018400000000000014,GAN,0.005180000000000004,0.010051999999999991,CNN,0.012964000000000003,0.006955999999999997,GAN,0.007072,0.0006440000000000005,GAN
73,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,3,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, p90",,-60.11372413456076,118.58296750444106,CNN,246.1205058790748,346.80020659371064,CNN,482.4887060638723,729.1699316486038,CNN,75.48557976424274,118.9994267510072,CNN,0.83309444757629,0.38801535277977167,GAN,0.9990464493879007,0.8129885796679256,GAN,0.42447669232722973,0.4341787356978229,CNN,0.3207703694636791,0.07589900175261284,GAN,2.9359028598659584,5.276561562148746,CNN,0.005152000000000045,0.007515999999999967,CNN,0.0038759999999999906,0.03167600000000004,CNN,0.018879999999999994,0.01576000000000001,GAN,0.018024000000000012,0.02309599999999999,CNN,0.018580000000000006,0.014855999999999994,GAN,0.0075840000000000005,0.005023999999999999,GAN
78,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,9,6,0,CNN,4,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>15 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95",,-50.45003152338724,107.20712575722213,CNN,214.60708234287932,309.68391261036805,CNN,417.51725400332174,605.7058774581485,CNN,59.5934875082361,107.30150201381939,CNN,0.9566741341192598,0.44937093439104514,GAN,1.1450975816531863,0.9259883768699851,GAN,0.42212464452685705,0.4478027958232385,CNN,0.30351017921484297,0.06770848147800466,GAN,1.2422011501111108,0.058583431737897484,GAN,0.006423999999999985,0.007560000000000011,CNN,0.010703999999999991,0.03421999999999997,CNN,0.009656,0.007599999999999999,GAN,0.019056000000000003,0.033455999999999986,CNN,0.017744000000000003,0.021188,CNN,0.00634,0.006275999999999999,GAN
85,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,4,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p90 · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p99",,-40.22846300876733,74.49911732807126,CNN,179.31291860015094,263.1984599441091,CNN,352.43770740903847,578.3977170363909,CNN,47.24697525781548,74.50367830442134,CNN,1.1034460349463664,0.5159489553825477,GAN,1.2976674656871325,1.1559296292398924,GAN,0.398259332246993,0.4292187381201615,CNN,0.2889000076840651,0.0642552264426562,GAN,9.666726690509122,4.9910587766739525,GAN,0.006191999999999975,0.009963999999999973,CNN,0.015739999999999976,0.03232800000000002,CNN,0.004188000000000001,0.00524,CNN,0.02371200000000001,0.019288,GAN,0.017956,0.008964,GAN,0.0056040000000000005,0.005911999999999999,CNN
88,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,3,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, p90",,-27.527221065141127,31.589001843724407,CNN,109.0595281028402,159.29329763212047,CNN,211.75106139339366,328.44238366105236,CNN,29.71567816511546,31.962051645595018,CNN,0.9639793992643241,0.46414664113686793,GAN,1.2630887292439326,1.0182472199706403,GAN,0.33027742040907787,0.36773633492706714,CNN,0.24474476135537368,0.05959195648506406,GAN,2.298705365200579,8.932429383212753,CNN,0.006668000000000007,0.017835999999999963,CNN,0.014020000000000005,0.016727999999999993,CNN,0.00164,0.000276,GAN,0.012244000000000005,0.015171999999999991,CNN,0.012040000000000002,0.006207999999999998,GAN,0.006464,0.00020799999999999985,GAN
127,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,2,4,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Wasserstein-1 · Gradient Wasserstein-1 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10",,-59.57994352951647,64.67332955002082,CNN,303.97099407448957,391.4042278112841,CNN,490.5455520828082,635.8605204367065,CNN,73.59298946954067,68.9965731045971,GAN,0.5489204103906828,0.6255431090106381,CNN,0.9796023675204588,1.1525508193629987,CNN,0.3352966381147169,0.3642248416042237,CNN,0.226422814865611,0.054113165396665705,GAN,4.476330382213376,11.380754371224832,CNN,0.0030279999999999196,0.0035759999999999126,CNN,0.0029520000000000657,0.02303999999999995,CNN,0.010172000000000014,0.0049799999999999844,GAN,0.0069120000000000015,0.005875999999999992,GAN,0.008320000000000001,0.0033959999999999962,GAN,0.006152,0.0016719999999999999,GAN
132,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,2,4,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15",,-83.9885897933212,132.08016627099124,CNN,416.45419606420495,533.1026071815501,CNN,673.4702105476787,947.7806623153112,CNN,99.24027914979997,132.5463728738682,CNN,0.8905460425275591,0.497151765195824,GAN,0.6898508946853279,1.1095283782115561,CNN,0.40683914956673795,0.44437149556881556,CNN,0.262244706785073,0.042054724291014596,GAN,3.2160989952119685,6.55453597794671,CNN,0.005835999999999952,0.0040359999999999285,GAN,0.0010080000000000089,0.029039999999999955,CNN,0.01074799999999998,0.019699999999999995,CNN,0.020480000000000012,0.009739999999999999,GAN,0.014252,0.001804,GAN,0.00512,0.0006919999999999999,GAN
133,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,9,6,0,CNN,2,4,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15",,-84.61328794524789,156.50566408517162,CNN,433.78363483475005,551.9817313169547,CNN,716.8426648748431,1011.2021055546413,CNN,103.66214047499906,156.5352783055847,CNN,0.9804844741751549,0.5095963993172615,GAN,0.46957615152389676,1.0025788719658126,CNN,0.41954440820909006,0.45379519855970923,CNN,0.2638375621635868,0.03605154413068519,GAN,3.0598909721136387,3.813480444728331,CNN,0.005723999999999951,0.0014840000000000408,GAN,0.0023279999999999967,0.03451599999999999,CNN,0.011780000000000013,0.020816,CNN,0.014936000000000005,0.010363999999999998,GAN,0.015192000000000004,0.0065719999999999945,GAN,0.005424,0.00132,GAN
159,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,9,6,0,CNN,4,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-3.3377460510795984,15.149727151385802,CNN,45.41796338571042,67.6575429917224,CNN,151.28941500259555,216.48129751172607,CNN,5.115292787166937,15.196309301648185,CNN,0.5326711767976833,0.27495780264577346,GAN,0.8616967155472941,0.6018025857502429,GAN,0.1854227674877909,0.22805519996428192,CNN,0.09764813724021094,0.03427802576167996,GAN,10.874682620093793,10.09567091239137,GAN,0.0006880000000000219,0.018535999999999997,CNN,0.0008439999999999975,0.005319999999999998,CNN,0.00032399999999999985,0.00023999999999999998,GAN,0.0032160000000000105,0.003147999999999998,GAN,0.000684000000000004,0.006647999999999994,CNN,0.0023680000000000003,0.004328,CNN
165,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,9,6,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,"WPD Bias |·| · PSD log-L2 · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, p90","WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,0.46577856475601853,-0.43362985299500534,GAN,93.4022271523011,107.28316570592561,CNN,341.2784302410782,388.69635702172326,CNN,6.2464805919556525,13.587324211192923,CNN,0.5960668853357936,0.46330492751271773,GAN,0.7552398680778214,1.091116656540859,CNN,0.22747787683009382,0.26117112507363033,CNN,0.08453751817334947,0.03202803622280299,GAN,15.6488280912777,11.053561274394603,GAN,0.0022480000000000278,0.0016120000000000578,GAN,0.0010639999999999955,0.0019600000000000034,CNN,0.000392,0.0011839999999999993,CNN,0.0014200000000000046,0.0007600000000000107,GAN,0.0010279999999999942,0.0019720000000000015,CNN,0.0003759999999999996,0.0011920000000000004,CNN
167,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,9,6,0,CNN,2,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,"WPD RMSE · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>10 · Exceedance |Δ|, p90 · Exceedance |Δ|, p99",,11.500910448614894,-12.198648665182489,CNN,164.76624182919872,171.2579024026796,CNN,542.9423884413033,516.5022895007017,GAN,16.405132707482025,17.63143435243029,CNN,0.4631604948391839,0.5555806068389724,CNN,1.0054040030780227,1.4462390040798905,CNN,0.2772178425659503,0.3031616090391683,CNN,0.0780616324013773,0.04477419151919846,GAN,4.849024339527457,3.890084132739748,GAN,0.0037240000000000606,0.0017679999999999918,GAN,0.0028480000000000033,0.00497199999999999,CNN,0.0005359999999999983,0.000504000000000001,GAN,0.002919999999999992,0.005784000000000011,CNN,0.004963999999999996,0.0041080000000000005,GAN,8.3999999999999e-05,0.0006639999999999997,CNN
27,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,10,5,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-38.12872132907133,213.15159325649478,CNN,539.2322537921307,687.0940395503727,CNN,1075.806699306839,1542.905918617315,CNN,68.37386644919721,223.99028597081013,CNN,1.0338251268491814,0.5527756599668898,GAN,0.5899328698681122,0.5568653930630746,GAN,0.502052729104065,0.52770402576532,CNN,0.32916734875855846,0.07057901993491253,GAN,4.404677175734477,6.714638095197252,CNN,0.006080000000000085,0.008112000000000008,CNN,0.006363999999999925,0.054875999999999925,CNN,0.003304000000000029,0.02678799999999998,CNN,0.0019639999999999935,0.003928000000000001,CNN,0.005804000000000004,0.0009959999999999969,GAN,0.004432,0.0013000000000000008,GAN
