sample_idx,delta_metric,abs_delta_metric,delta_pd,delta_mt,z_delta_pd,z_delta_mt,topology_score,topology_consistent
88,2.68631912361662,2.68631912361662,7.979009777773516,-0.07590866088867188,3.5281824125935675,0.029749942570058474,3.5281824125935675,False
85,2.330718600123909,2.330718600123909,7.97342342109393,-2.1089515686035156,3.525712220685507,0.826535303277263,3.525712220685507,False
116,2.022247716075089,2.022247716075089,7.966369916091313,-2.286045551300049,3.5225932807430227,0.8959415574918073,3.5225932807430227,False
97,1.9282389170604013,1.9282389170604013,7.950734005538294,-2.2119545936584473,3.515679347040156,0.8669040048727329,3.515679347040156,False
36,1.4334327230339987,1.4334327230339987,7.875280567716636,-3.1715517044067383,3.4823151201866356,1.2429870315121347,3.4823151201866356,False
131,1.9041624010562366,1.9041624010562366,7.820440760823885,-5.808531761169434,3.458065890322548,2.2764660091235958,3.458065890322548,False
141,2.1585167101309573,2.1585167101309573,7.771418729452456,-2.7024788856506348,3.436389181842245,1.059149123481642,3.436389181842245,False
121,1.8058004488939652,1.8058004488939652,7.7639999506432815,-2.161287307739258,3.4331087240352667,0.8470466021912747,3.4331087240352667,False
108,2.0552604592036374,2.0552604592036374,7.740820271195744,-1.9059581756591797,3.4228590640355794,0.7469786135465325,3.4228590640355794,False
160,3.133251837748105,3.133251837748105,1.0482620422847546,-8.727617263793945,0.4635236457136557,3.4205070848518773,3.4205070848518773,False
114,2.111264849783769,2.111264849783769,7.692607463023744,-0.7752566337585449,3.4015401802903757,0.30383674354628837,3.4015401802903757,False
138,2.2165355760404886,2.2165355760404886,7.676059727942025,-2.655005931854248,3.394223053289703,1.0405436358793134,3.394223053289703,False
73,2.0179131531436205,2.0179131531436205,7.6024688274627685,-0.7659602165222168,3.361682408769991,0.30019331372352176,3.361682408769991,False
113,2.195212569951156,2.195212569951156,7.595174112833238,-1.4465765953063965,3.358456810033103,0.5669388727153579,3.358456810033103,False
28,1.5748895800670546,1.5748895800670546,7.5824311295112174,-7.736997127532959,3.3528220795473773,3.0322655875380193,3.3528220795473773,False
60,2.433705871259434,2.433705871259434,7.359820306904695,-3.0356502532958984,3.254387360071136,1.1897248567035885,3.254387360071136,False
156,2.318093565215449,2.318093565215449,7.2842536531565045,-4.1016845703125,3.220973071060538,1.607522501105036,3.220973071060538,False
152,2.0945243041664945,2.0945243041664945,7.255331272773191,-2.547067642211914,3.2081840863818876,0.998240717076948,3.2081840863818876,False
35,1.4092638682615437,1.4092638682615437,7.205796432989075,-8.16400957107544,3.1862806227436056,3.199619292943524,3.199619292943524,False
59,2.2849636207034614,2.2849636207034614,7.213367570166167,-2.344633102416992,3.1896284508294865,0.9189030517487761,3.1896284508294865,False
15,1.8665661241287133,1.8665661241287133,7.1743463043269,-0.769874095916748,3.1723739107692968,0.3017272320649902,3.1723739107692968,False
125,2.1808581607315247,2.1808581607315247,7.126238062395565,-4.338579177856445,3.151101264437198,1.7003656745595772,3.151101264437198,False
89,2.8262995058749922,2.8262995058749922,7.100562517887155,-0.2387700080871582,3.1397479753585613,0.09357817599316152,3.1397479753585613,False
29,1.802224807501375,1.802224807501375,7.090496520061972,-5.9002685546875,3.1352969623279785,2.3124192759415467,3.1352969623279785,False
127,2.0750441520013965,2.0750441520013965,5.144634138113606,-7.9594268798828125,2.274869713267334,3.1194397292079064,3.1194397292079064,False
144,2.019738957230633,2.019738957230633,7.048108790375689,-4.21088981628418,3.116553829213202,1.6503219624309493,3.116553829213202,False
71,2.2129153590574333,2.2129153590574333,7.039306092210072,-2.0277295112609863,3.112661425805223,0.7947029469548919,3.112661425805223,False
42,2.7967658265811295,2.7967658265811295,6.997562038872003,-1.6252508163452148,3.0942029154236455,0.6369644501978878,3.0942029154236455,False
43,3.0144663065062147,3.0144663065062147,6.984029617323921,-1.2848858833312988,3.08821910878153,0.5035694318761127,3.08821910878153,False
123,2.090327401248633,2.090327401248633,6.980720082155294,-2.235123634338379,3.0867556886202543,0.8759843604153266,3.0867556886202543,False
45,2.424514823398095,2.424514823398095,6.918646754031586,-0.2069711685180664,3.0593079186993197,0.08111565011139932,3.0593079186993197,False
157,2.163860878660767,2.163860878660767,6.887757988705218,-3.7152161598205566,3.0456494320441454,1.4560587170957346,3.0456494320441454,False
72,2.07262898918421,2.07262898918421,6.834790776641778,-0.9235391616821289,3.022228231763515,0.3619512806521332,3.022228231763515,False
58,2.404318167603659,2.404318167603659,6.798314331975675,-2.2602524757385254,3.0060989683424597,0.8858327964139918,3.0060989683424597,False
7,1.1254579528723383,1.1254579528723383,6.715905208801953,-1.441418170928955,2.969659055732161,0.5649171952521507,2.969659055732161,False
56,2.518582148024997,2.518582148024997,6.665396058507866,-2.3386168479919434,2.947324768557949,0.9165451755652592,2.947324768557949,False
96,1.861522200575127,1.861522200575127,6.6540088426873645,-2.1362199783325195,2.9422895354017973,0.837222273827362,2.9422895354017973,False
119,1.7817701013205607,1.7817701013205607,6.630715218183418,-0.9103384017944336,2.931989490836203,0.3567776701056893,2.931989490836203,False
14,1.8639364721383274,1.8639364721383274,6.6186547936222055,-0.4289054870605469,2.926656576225193,0.16809562253703828,2.926656576225193,False
120,1.816148601735783,1.816148601735783,6.617869275127962,-3.0447893142700195,2.926309233307544,1.1933066158328018,2.926309233307544,False
57,2.403791496344759,2.403791496344759,6.582855791990649,-1.3418521881103516,2.910826866591711,0.5258955311085941,2.910826866591711,False
130,2.04625084785998,2.04625084785998,6.490211588256553,-5.7041802406311035,2.8698611754411756,2.235568808372464,2.8698611754411756,False
1,0.9598106740758396,0.9598106740758396,2.223774349776093,-7.300331115722656,0.9833151943631335,2.861128478523472,2.861128478523472,False
25,1.5542636744720362,1.5542636744720362,6.460623784854704,0.8701009750366211,2.8567779520215884,0.34100791312147016,2.8567779520215884,True
142,1.947052354416055,1.947052354416055,6.455991458989871,-1.3729782104492188,2.854729616313161,0.5380943680551941,2.854729616313161,False
50,2.4829045502076212,2.4829045502076212,6.443326104934021,-0.3277096748352051,2.849129212168577,0.1284351995129823,2.849129212168577,False
16,1.798462750063429,1.798462750063429,6.43147564886435,0.2089829444885254,2.843889142053273,0.08190410058443237,2.843889142053273,True
83,2.254383468761567,2.254383468761567,6.39956198955246,-0.03963279724121094,2.82977746470963,0.015532792016263255,2.82977746470963,False
8,0.9552527683503129,0.9552527683503129,6.35296897375575,1.4545478820800781,2.8091748256025104,0.5700629605460509,2.8091748256025104,True
37,1.3964017022153463,1.3964017022153463,6.292953489676982,-3.1034741401672363,2.782636999317369,1.2163062337912398,2.782636999317369,False
68,2.437167049909192,2.437167049909192,6.270411491765506,0.403470516204834,2.7726693112469096,0.15812720900727867,2.7726693112469096,True
93,2.3514193963164303,2.3514193963164303,6.267410979121021,-0.30901193618774414,2.771342535589794,0.12110722607174697,2.771342535589794,False
95,2.030297510727628,2.030297510727628,6.241783184723847,-1.662243366241455,2.7600103607981867,0.6514624827286843,2.7600103607981867,False
61,2.4739225466764694,2.4739225466764694,6.214968807870456,-2.780329704284668,2.7481534994264503,1.0896602319148583,2.7481534994264503,False
55,2.5443556584457987,2.5443556584457987,6.147211496559969,-2.5782084465026855,2.718192368816457,1.0104453473311241,2.718192368816457,False
143,1.9990306355937335,1.9990306355937335,6.120636687146241,-3.7852401733398438,2.7064414400918526,1.4835023626077934,2.7064414400918526,False
24,1.648541918516088,1.648541918516088,6.104082332594537,-4.848442554473877,2.6991213860741397,1.9001901214061732,2.6991213860741397,False
124,2.0131977435239357,2.0131977435239357,6.0647962158597615,-0.6523103713989258,2.681749733452677,0.2556519356260652,2.681749733452677,False
91,2.6263466495143604,2.6263466495143604,6.0433707490104425,-0.011494159698486328,2.6722757564273643,0.004504763842726139,2.6722757564273643,False
41,2.5674400468628846,2.5674400468628846,6.004470865065727,-3.5117835998535156,2.6550748893764187,1.3763299100657238,2.6550748893764187,False
44,2.753980068240061,2.753980068240061,5.925737386288752,-0.8350815773010254,2.620260284201095,0.3272831937116527,2.620260284201095,False
65,2.6838240149412975,2.6838240149412975,5.909408229536577,0.2439899444580078,2.6130398088200533,0.09562396109112141,2.6130398088200533,True
67,2.7861289206532405,2.7861289206532405,5.906224879848846,-1.6130833625793457,2.6116321857322013,0.6321958105391099,2.6116321857322013,False
22,1.733172598314468,1.733172598314468,5.89238054059355,-0.2651815414428711,2.605510454385214,0.10392932158473,2.605510454385214,False
12,1.6010085611272444,1.6010085611272444,5.883909078911028,0.7026548385620117,2.601764518116218,0.2753828199452946,2.601764518116218,True
51,2.414202352531234,2.414202352531234,5.721627117117851,-2.0941648483276367,2.530006194787075,0.8207401268921588,2.530006194787075,False
21,1.8217144573182296,1.8217144573182296,5.568341285858754,-2.6894378662109375,2.4622258073692462,1.0540381180331988,2.4622258073692462,False
122,1.8897152351163093,1.8897152351163093,5.526169067281831,-2.1857194900512695,2.443577969601504,0.8566220052102999,2.443577969601504,False
165,1.7378899777949357,1.7378899777949357,2.38914275893994,-6.210072040557861,1.056438292223689,2.4338367242899555,2.4338367242899555,False
146,2.1549228666019893,2.1549228666019893,5.4205254854759275,-1.0969176292419434,2.3968641745677814,0.429901358975264,2.3968641745677814,False
38,1.6570457034885102,1.6570457034885102,5.379562854617582,-1.3623995780944824,2.3787511959158985,0.5339484155204137,2.3787511959158985,False
23,1.771013094299576,1.771013094299576,5.332379081429529,-1.5902013778686523,2.3578873339382356,0.6232279572920284,2.3578873339382356,False
161,2.904065111486112,2.904065111486112,0.30757661646189405,-5.9941935539245605,0.1360051483767833,2.3492301391616666,2.3492301391616666,False
92,2.5607986487207164,2.5607986487207164,5.271622610904746,0.05791521072387695,2.3310218560497478,0.022697992202696065,2.3310218560497478,True
129,2.009662420169054,2.009662420169054,5.255362053582768,-3.9656615257263184,2.3238317141699643,1.5542126716696534,2.3238317141699643,False
9,1.10548923653608,1.10548923653608,5.174419222321482,-0.5232677459716797,2.2880401709038916,0.20507785553287983,2.2880401709038916,False
126,2.197299240874205,2.197299240874205,5.133764029154648,-3.0600662231445312,2.270063135970135,1.1992939057723688,2.270063135970135,False
145,2.0492667893653973,2.0492667893653973,5.128347593491711,-2.6556878089904785,2.267668080245532,1.0408108755513772,2.267668080245532,False
148,1.9579144852403338,1.9579144852403338,5.125291982634703,-3.867703914642334,2.2663169410959783,1.5158213567665662,2.2663169410959783,False
128,2.048905170822824,2.048905170822824,5.076671104988229,-1.8067193031311035,2.2448176159698194,0.7080851496932108,2.2448176159698194,False
164,2.1464307489886707,2.1464307489886707,2.6340155800990708,-5.725895881652832,1.1647168888162722,2.244079550963694,2.244079550963694,False
159,2.942179221598174,2.942179221598174,4.465265450892421,-5.68810510635376,1.9744644348332205,2.229268679823782,2.229268679823782,False
66,2.8245313225385154,2.8245313225385154,5.0025153963535995,-0.7067909240722656,2.212027222890351,0.27700382478129576,2.212027222890351,False
10,1.2863590599120478,1.2863590599120478,4.986953818566491,-0.7892866134643555,2.20514615787228,0.3093353399596686,2.20514615787228,False
13,1.7993030026182097,1.7993030026182097,4.949986654047841,-1.3284177780151367,2.188799906478846,0.5206303489262681,2.188799906478846,False
90,2.6916427783355594,2.6916427783355594,4.8800666213924835,-0.40562963485717773,2.157882457274838,0.15897340567518425,2.157882457274838,False
52,2.643264219839864,2.643264219839864,4.82901517143803,-1.3137683868408203,2.1353083744145254,0.5148889942373558,2.1353083744145254,False
70,2.322315902915726,2.322315902915726,4.791417175348343,-0.46565675735473633,2.118683180029889,0.18249909333771994,2.118683180029889,False
54,2.4736481097414362,2.4736481097414362,4.673824925351717,-4.081710338592529,2.066685887151377,1.5996942475224616,2.066685887151377,False
151,2.216248999590281,2.216248999590281,4.643215555565661,-1.8797898292541504,2.0531509444520246,0.7367227772086371,2.0531509444520246,False
147,1.9559436041730045,1.9559436041730045,4.581879307687107,-1.223832130432129,2.026029098878854,0.47964138965836484,2.026029098878854,False
162,2.501682545767615,2.501682545767615,-1.186826702064554,-5.155174732208252,0.5247945814886609,2.0204038699449574,2.0204038699449574,True
94,2.0167180697394542,2.0167180697394542,4.56316234007101,-1.4144525527954102,2.0177527741469117,0.5543488940669191,2.0177527741469117,False
5,0.7617305514067318,0.7617305514067318,4.515014821826373,-0.7779016494750977,1.9964627604971028,0.3048733718406506,1.9964627604971028,False
46,2.282483429034915,2.282483429034915,4.406039689451099,-0.4070606231689453,1.9482758104663453,0.15953423522473917,1.9482758104663453,False
3,0.9761671486968346,0.9761671486968346,1.4806979857800258,-4.959354877471924,0.654739464832386,1.9436586163166938,1.9436586163166938,False
158,2.4028312062193287,2.4028312062193287,4.3538933108596325,-2.6038689613342285,1.92521756878586,1.0205021555216434,1.92521756878586,False
26,1.5388835258671847,1.5388835258671847,4.246677164536258,-4.244935512542725,1.8778084124695054,1.6636650710642953,1.8778084124695054,False
0,0.8797640876482191,0.8797640876482191,1.84396352412017,-4.696573257446289,0.8153693072776563,1.8406698662490948,1.8406698662490948,False
6,1.0711951372530493,1.0711951372530493,4.0238919902617525,0.13336706161499023,1.7792965976511457,0.052268902880560734,1.7792965976511457,True
166,1.1834867226549335,1.1834867226549335,3.0938111255100793,-4.477466583251953,1.3680306585558377,1.7547980974985176,1.7547980974985176,False
150,2.089796531659001,2.089796531659001,3.9358206793413544,-2.6323680877685547,1.740352961924694,1.031671465647684,1.740352961924694,False
39,2.150068446757281,2.150068446757281,3.886171126905573,-2.6726326942443848,1.718398774302938,1.0474518748426078,1.718398774302938,False
53,2.578629877462326,2.578629877462326,3.846379184150063,-2.6572957038879395,1.7008034540184582,1.041441037910957,1.7008034540184582,False
40,2.5177067842436003,2.5177067842436003,3.8342045414024355,-3.35744047164917,1.6954200340680976,1.3158401168536336,1.6954200340680976,False
149,2.0023693777548885,2.0023693777548885,3.8333865323856244,-2.285673141479492,1.6950583243939854,0.8957956035170647,1.6950583243939854,False
17,1.9348870927285446,1.9348870927285446,3.7822890574889776,0.44097423553466797,1.672463890087051,0.17282557785167832,1.672463890087051,True
11,1.4996915770166908,1.4996915770166908,3.7174578913149823,-1.9210023880004883,1.6437966510870197,0.7528747056119965,1.6437966510870197,False
20,1.8760320847404017,1.8760320847404017,3.7129210916888518,0.5649247169494629,1.6417905554565864,0.22140395692530457,1.6417905554565864,True
2,0.928963211104346,0.928963211104346,2.242198478061649,-3.448397159576416,0.9914620305238739,1.3514876465362724,1.3514876465362724,False
4,0.9946436471339481,0.9946436471339481,1.900219978291588,-3.17252254486084,0.8402449544732985,1.2433675210032689,1.2433675210032689,False
19,2.081844652650684,2.081844652650684,1.9774057392824496,1.4850749969482422,0.8743751851679898,0.5820270750953696,0.8743751851679898,True
167,0.9819433088816645,0.9819433088816645,1.8187750228534583,-1.443559169769287,0.804231380436614,0.5657562904462532,0.804231380436614,False
18,1.8680238199197774,1.8680238199197774,1.7846641580542837,0.7042150497436523,0.7891481361977045,0.275994294215919,0.7891481361977045,True
163,2.495858813291271,2.495858813291271,-1.0759971108818718,-1.0900354385375977,0.475787621314865,0.42720410709631496,0.475787621314865,True
