method,sample_idx,psnr,wpd_bias,wpd_mae,wpd_rmse,wpd_w1,psd_log_l2,psd_slope_gt,psd_slope_sr,psd_slope_delta,psd_slope_abs_delta,grad_mae,grad_w1,grad_kurtosis_gt,grad_kurtosis_sr,grad_kurtosis_delta,grad_kurtosis_abs_delta,exceed_frac_gt_t5,exceed_frac_sr_t5,exceed_frac_delta_t5,exceed_frac_abs_delta_t5,exceed_frac_gt_t10,exceed_frac_sr_t10,exceed_frac_delta_t10,exceed_frac_abs_delta_t10,exceed_frac_gt_t15,exceed_frac_sr_t15,exceed_frac_delta_t15,exceed_frac_abs_delta_t15,exceed_frac_gt_p90,exceed_frac_sr_p90,exceed_frac_delta_p90,exceed_frac_abs_delta_p90,exceed_frac_gt_p95,exceed_frac_sr_p95,exceed_frac_delta_p95,exceed_frac_abs_delta_p95,exceed_frac_gt_p99,exceed_frac_sr_p99,exceed_frac_delta_p99,exceed_frac_abs_delta_p99,key,pd_distance,mt_distance,ssim
gan,4,30.173903705147463,-56.26445677817653,346.14502480255044,861.0364561856394,61.96990299695135,0.6312109785871217,2.7681666845347146,0.9209067035431429,-1.8472599809915717,1.8472599809915717,0.41031573627191736,0.07460440784103267,19.823823685874085,15.948239506794073,-3.875584179080013,3.875584179080013,0.735992,0.7266,-0.009391999999999956,0.009391999999999956,0.362432,0.358,-0.0044319999999999915,0.0044319999999999915,0.08138,0.072768,-0.008611999999999995,0.008611999999999995,0.1,0.08944,-0.01056,0.01056,0.05,0.042728,-0.007272000000000001,0.007272000000000001,0.01,0.008088,-0.0019120000000000005,0.0019120000000000005,gan_s4_speed_p160_x0_y0,22.91065989660919,8.064751625061035,0.5388053666231073
gan,5,30.30462547846664,-56.37363310167396,357.4089246474877,842.2411274859652,58.58750500476885,0.6249307968423689,2.752955266017228,0.8955225774222799,-1.857432688594948,1.857432688594948,0.4148898891982404,0.07866338792677946,19.919202973031233,15.342158152052637,-4.577044820978596,4.577044820978596,0.790428,0.780516,-0.009912000000000032,0.009912000000000032,0.398252,0.397448,-0.0008039999999999714,0.0008039999999999714,0.087164,0.077312,-0.009852,0.009852,0.1,0.08958,-0.010419999999999999,0.010419999999999999,0.05,0.041492,-0.008508000000000002,0.008508000000000002,0.01,0.007424,-0.002576,0.002576,gan_s5_speed_p160_x0_y0,22.503507148952195,6.406379699707031,0.5063255174707905
gan,6,30.267567264037826,-52.468732234176585,367.99679737620306,833.148606472782,54.64918118897073,0.6341319725591277,2.708055286320496,0.9265386341912663,-1.7815166521292298,1.7815166521292298,0.416806374265241,0.06722489976624592,19.21963214301053,14.166224075789392,-5.053408067221136,5.053408067221136,0.829016,0.817692,-0.011324,0.011324,0.434664,0.434776,0.00011200000000000099,0.00011200000000000099,0.090252,0.08246,-0.007791999999999993,0.007791999999999993,0.1,0.091512,-0.00848800000000001,0.00848800000000001,0.05,0.040808,-0.009192000000000006,0.009192000000000006,0.01,0.006944,-0.0030560000000000006,0.0030560000000000006,gan_s6_speed_p160_x0_y0,24.045087776300683,6.0106329917907715,0.5151812289202357
gan,7,30.00528812655387,-52.68439176781751,362.09628774014067,790.9926744038224,63.22167358250804,0.6541259987583254,2.6863219912181293,0.893862588032401,-1.7924594031857284,1.7924594031857284,0.4095720239951377,0.07129465895060019,19.40674891989679,14.902799037672715,-4.503949882224074,4.503949882224074,0.86922,0.8627,-0.00651999999999997,0.00651999999999997,0.460136,0.465056,0.0049200000000000355,0.0049200000000000355,0.095252,0.085104,-0.010148000000000004,0.010148000000000004,0.1,0.08984,-0.010160000000000002,0.010160000000000002,0.05,0.041128,-0.008872000000000005,0.008872000000000005,0.01,0.006388,-0.0036120000000000006,0.0036120000000000006,gan_s7_speed_p160_x0_y0,22.553824952557566,7.113770008087158,0.48029690406913494
gan,8,30.40523844100236,-48.610859797738236,349.530122594766,736.3017482962775,58.0041568976074,0.67391478655319,2.681394427062346,0.8677584451106114,-1.8136359819517347,1.8136359819517347,0.4007881598446069,0.07466408814876796,19.72492902925247,14.763146254334902,-4.961782774917566,4.961782774917566,0.900284,0.893912,-0.006371999999999933,0.006371999999999933,0.493224,0.49696,0.003736000000000017,0.003736000000000017,0.099704,0.088316,-0.011387999999999995,0.011387999999999995,0.1,0.088588,-0.011412000000000005,0.011412000000000005,0.05,0.040168,-0.009832,0.009832,0.01,0.006908,-0.003092,0.003092,gan_s8_speed_p160_x0_y0,23.282081530392528,6.055016040802002,0.4823232134970159
gan,9,30.265537172001572,-33.56576704341278,344.42788096174087,679.1343220547698,40.02471878068424,0.6767633293744656,2.6240306047279827,0.8778146884782235,-1.746215916249759,1.746215916249759,0.39398853464369327,0.052094475952956285,18.89682228236527,14.448142261598946,-4.448680020766325,4.448680020766325,0.92978,0.927084,-0.0026960000000000317,0.0026960000000000317,0.53286,0.533196,0.00033600000000000296,0.00033600000000000296,0.107044,0.099,-0.008043999999999996,0.008043999999999996,0.1,0.09034,-0.009660000000000002,0.009660000000000002,0.05,0.041832,-0.008168000000000002,0.008168000000000002,0.01,0.006596,-0.003404,0.003404,gan_s9_speed_p160_x0_y0,23.481609150211327,6.291722297668457,0.4794547186498735
gan,10,30.53056327000849,-25.020247888013085,342.4962762984713,646.862797917265,38.03373442562223,0.6567610312860674,2.5408636514117626,0.8666056148289828,-1.67425803658278,1.67425803658278,0.39237525682574886,0.04090252157971389,19.156872458932394,14.96619949441831,-4.190672964514084,4.190672964514084,0.945176,0.946504,0.0013279999999999959,0.0013279999999999959,0.556484,0.558532,0.0020480000000000498,0.0020480000000000498,0.116736,0.109584,-0.007152000000000006,0.007152000000000006,0.1,0.093188,-0.0068120000000000125,0.0068120000000000125,0.05,0.041624,-0.008376000000000001,0.008376000000000001,0.01,0.006368,-0.003632,0.003632,gan_s10_speed_p160_x0_y0,24.710016041893063,7.423793315887451,0.48704260594469306
gan,11,30.248659281772067,-11.113953090561832,344.3242148440382,622.9386690756429,32.83493861208658,0.6331178339361175,2.352269965977851,0.8508015714435008,-1.5014683945343505,1.5014683945343505,0.39941387185061805,0.033568091611494814,18.284984904522606,15.343554438988825,-2.941430465533781,2.941430465533781,0.946068,0.948544,0.0024760000000000337,0.0024760000000000337,0.582608,0.586068,0.0034600000000000186,0.0034600000000000186,0.132712,0.129652,-0.003060000000000007,0.003060000000000007,0.1,0.094464,-0.005535999999999999,0.005535999999999999,0.05,0.043824,-0.006176000000000001,0.006176000000000001,0.01,0.006144,-0.003856,0.003856,gan_s11_speed_p160_x0_y0,24.969867761946066,7.831723690032959,0.4423450038723768
gan,12,29.722956551464673,-6.476021247703606,339.54737388718826,589.640514041184,30.83364433689082,0.6403149726723225,2.2636711597595545,0.8285252155236973,-1.4351459442358572,1.4351459442358572,0.3986705431741365,0.038296960361608644,17.398512855685922,16.155804877879827,-1.242707977806095,1.242707977806095,0.928128,0.933024,0.0048960000000000115,0.0048960000000000115,0.61038,0.616136,0.005755999999999983,0.005755999999999983,0.156016,0.152932,-0.0030839999999999756,0.0030839999999999756,0.1,0.095636,-0.004364000000000007,0.004364000000000007,0.05,0.045256,-0.004744000000000005,0.004744000000000005,0.01,0.007508,-0.0024920000000000003,0.0024920000000000003,gan_s12_speed_p160_x0_y0,24.220613253945245,5.913707256317139,0.48221312968176655
gan,13,28.50381061763696,-1.6425917520417157,341.7775550574463,568.9208296263631,35.50590166924508,0.6905564062046129,2.2584046099765724,0.8239165386961693,-1.4344880712804031,1.4344880712804031,0.39845126043163803,0.03769103503194276,16.310437927162244,15.369356035180097,-0.9410818919821473,0.9410818919821473,0.911432,0.91904,0.007607999999999948,0.007607999999999948,0.639384,0.647928,0.008543999999999996,0.008543999999999996,0.18406,0.180132,-0.003928000000000015,0.003928000000000015,0.1,0.096216,-0.0037840000000000096,0.0037840000000000096,0.05,0.045428,-0.004572,0.004572,0.01,0.009348,-0.0006519999999999998,0.0006519999999999998,gan_s13_speed_p160_x0_y0,24.323688014436637,7.402252674102783,0.4660629232215931
gan,14,28.91008772635589,-11.407172332393078,328.82917456197185,532.7675931971912,41.5881124956572,0.7344550112840007,2.2153010832986104,0.7944293297689748,-1.4208717535296356,1.4208717535296356,0.3844604159070821,0.0408457193705617,16.013966649561837,15.37426012669213,-0.639706522869707,0.639706522869707,0.890516,0.900416,0.00990000000000002,0.00990000000000002,0.624644,0.632332,0.007688000000000028,0.007688000000000028,0.217792,0.213152,-0.004640000000000005,0.004640000000000005,0.1,0.09622,-0.0037800000000000056,0.0037800000000000056,0.05,0.04704,-0.0029600000000000043,0.0029600000000000043,0.01,0.005416,-0.004584,0.004584,gan_s14_speed_p160_x0_y0,21.511818920550414,5.877835750579834,0.47810267568438236
gan,15,29.589560869451915,-1.9455299544149462,304.65506580452814,507.78216570188715,31.728672924292766,0.7300285838759425,2.088418536738446,0.7013407537004672,-1.3870777830379788,1.3870777830379788,0.3563680676205963,0.03752681677885519,15.547032246864896,17.612482220434195,2.065449973569299,2.065449973569299,0.856176,0.867924,0.01174799999999998,0.01174799999999998,0.585716,0.5913,0.005584000000000033,0.005584000000000033,0.241248,0.240248,-0.0010000000000000009,0.0010000000000000009,0.1,0.099456,-0.0005440000000000028,0.0005440000000000028,0.05,0.048888,-0.0011120000000000019,0.0011120000000000019,0.01,0.005824,-0.004176,0.004176,gan_s15_speed_p160_x0_y0,19.148010639364745,5.86716890335083,0.4846016668846546
gan,16,30.377376020687414,-8.80870968223194,294.94634611176224,495.50522370170654,42.68351912343216,0.7117325701226265,1.921716330194096,0.6804665590056422,-1.2412497711884538,1.2412497711884538,0.3328234712699934,0.043829317169734164,17.77867267231509,17.027577905974084,-0.751094766341005,0.751094766341005,0.838356,0.84754,0.00918399999999997,0.00918399999999997,0.549872,0.556272,0.006399999999999961,0.006399999999999961,0.266504,0.264748,-0.0017560000000000353,0.0017560000000000353,0.1,0.097364,-0.0026359999999999995,0.0026359999999999995,0.05,0.04634,-0.0036600000000000035,0.0036600000000000035,0.01,0.005228,-0.004772,0.004772,gan_s16_speed_p160_x0_y0,17.324485324726012,5.255205154418945,0.5087198079806535
gan,17,30.553361435697887,-0.8645196197459013,290.87612744671685,517.6422465654327,46.01329970075698,0.6988535533844354,1.695904487052876,0.6397078965527205,-1.0561965905001556,1.0561965905001556,0.3172274667764091,0.04104915362087915,18.110533198112872,16.602822554571716,-1.5077106435411558,1.5077106435411558,0.82844,0.836908,0.008468000000000031,0.008468000000000031,0.52062,0.532436,0.011816000000000049,0.011816000000000049,0.291112,0.292384,0.0012719999999999954,0.0012719999999999954,0.1,0.098448,-0.0015520000000000117,0.0015520000000000117,0.05,0.047856,-0.002144,0.002144,0.01,0.005152,-0.004848,0.004848,gan_s17_speed_p160_x0_y0,17.11808749868573,4.8487091064453125,0.46196998789599425
gan,18,30.733400245915007,-5.544418250693469,313.15130041099235,582.8653942256348,65.67995680371621,0.6775719478905032,1.562141682604286,0.5960850256885037,-0.9660566569157822,0.9660566569157822,0.3165743263905281,0.042916664094392085,22.33240868259696,18.84689764775695,-3.485511034840009,3.485511034840009,0.831792,0.840656,0.008863999999999983,0.008863999999999983,0.504612,0.516528,0.011916000000000038,0.011916000000000038,0.311664,0.3137,0.0020359999999999823,0.0020359999999999823,0.1,0.09406,-0.005940000000000001,0.005940000000000001,0.05,0.043396,-0.006604000000000006,0.006604000000000006,0.01,0.004692,-0.005308,0.005308,gan_s18_speed_p160_x0_y0,18.610240875886223,5.554356575012207,0.4465351622099443
gan,19,30.477536378126278,-10.956527435489065,344.8814018788616,638.1688959582383,81.0658039356618,0.6605636616364582,1.440161293750411,0.6198703527703542,-0.8202909409800567,0.8202909409800567,0.32931837447414236,0.05174440757187934,24.520500488515108,22.419196940625895,-2.101303547889213,2.101303547889213,0.844788,0.852612,0.007824000000000053,0.007824000000000053,0.500632,0.521112,0.020480000000000054,0.020480000000000054,0.324748,0.325492,0.0007440000000000224,0.0007440000000000224,0.1,0.089952,-0.010048000000000001,0.010048000000000001,0.05,0.043068,-0.006932000000000001,0.006932000000000001,0.01,0.004772,-0.005228,0.005228,gan_s19_speed_p160_x0_y0,19.086676411603058,5.44291353225708,0.45113522198659395
gan,20,30.512606484041328,3.7739051752067962,352.53327303740656,632.2556588052389,93.27967682393408,0.585752528802811,1.2958909957741336,0.4981326831011508,-0.7977583126729828,0.7977583126729828,0.33720944457872776,0.04174432539559679,22.668517047982977,24.50251149486889,1.8339944468859137,1.8339944468859137,0.85964,0.866696,0.007056000000000062,0.007056000000000062,0.500952,0.529924,0.028971999999999998,0.028971999999999998,0.328004,0.331116,0.0031120000000000037,0.0031120000000000037,0.1,0.08938,-0.010620000000000004,0.010620000000000004,0.05,0.038472,-0.011528000000000004,0.011528000000000004,0.01,0.005448,-0.0045520000000000005,0.0045520000000000005,gan_s20_speed_p160_x0_y0,18.266315468004898,5.689126491546631,0.4422356645542805
gan,21,30.797171403787395,32.26244287368396,386.09542549968364,678.7428940361971,107.9675917532783,0.4855254241062978,1.288525422029245,0.4880071556366948,-0.8005182663925503,0.8005182663925503,0.37700528179086124,0.02779727368721686,16.844721925372745,14.737187650035892,-2.107534275336853,2.107534275336853,0.874236,0.886212,0.011975999999999987,0.011975999999999987,0.50246,0.542292,0.03983199999999998,0.03983199999999998,0.326276,0.33458,0.008303999999999978,0.008303999999999978,0.1,0.09134,-0.008660000000000001,0.008660000000000001,0.05,0.039876,-0.010124000000000001,0.010124000000000001,0.01,0.005772,-0.004228,0.004228,gan_s21_speed_p160_x0_y0,21.732522780594586,10.817054748535156,0.4333189884061887
gan,22,30.75229680635948,52.11074286204567,434.02949198397766,740.2882196144933,131.09748611206084,0.479736147477635,1.2336671041332852,0.4999459106330305,-0.7337211935002547,0.7337211935002547,0.41183882464056093,0.05208217291134456,19.014271446321313,17.771085404995592,-1.2431860413257212,1.2431860413257212,0.900088,0.91462,0.01453199999999999,0.01453199999999999,0.56674,0.611612,0.04487200000000002,0.04487200000000002,0.32034,0.329092,0.008751999999999982,0.008751999999999982,0.099996,0.089652,-0.010344000000000006,0.010344000000000006,0.05,0.037764,-0.012236000000000004,0.012236000000000004,0.01,0.006192,-0.0038080000000000006,0.0038080000000000006,gan_s22_speed_p160_x0_y0,26.801086541907566,8.346701622009277,0.4511494111945868
gan,23,30.98147962246174,71.17393561459355,493.2654263617447,883.7276094346952,149.81324314821927,0.5771022989748952,1.1223641828071955,0.5281808169943981,-0.5941833658127974,0.5941833658127974,0.4295270405290464,0.07489826497494298,25.370992439670133,26.876079614163878,1.5050871744937453,1.5050871744937453,0.934368,0.946392,0.012024000000000035,0.012024000000000035,0.633184,0.684128,0.05094399999999999,0.05094399999999999,0.317004,0.32764,0.010635999999999979,0.010635999999999979,0.1,0.092368,-0.007632,0.007632,0.05,0.036964,-0.013036000000000006,0.013036000000000006,0.01,0.006744,-0.003256,0.003256,gan_s23_speed_p160_x0_y0,29.144574221491347,8.497876167297363,0.48482872856472087
gan,24,30.94700665053756,123.00276995701876,547.5376378463448,1074.4995649830637,182.65422743876326,0.6518654172258839,1.1875932121255863,0.6417051300278677,-0.5458880820977187,0.5458880820977187,0.44844493368494426,0.08119349090870842,28.658118112788006,36.548994919790275,7.890876807002268,7.890876807002268,0.95646,0.964924,0.008464000000000027,0.008464000000000027,0.672988,0.722408,0.04942000000000002,0.04942000000000002,0.31482,0.331516,0.01669599999999999,0.01669599999999999,0.1,0.093744,-0.0062560000000000116,0.0062560000000000116,0.05,0.041596,-0.008404000000000002,0.008404000000000002,0.01,0.006332,-0.0036680000000000003,0.0036680000000000003,gan_s24_speed_p160_x0_y0,29.65320138308241,12.067601203918457,0.48378001940011806
gan,25,30.997709699649167,131.28218910862822,599.7379526420689,1161.5442663567658,213.4840346623927,0.6665166362718813,1.302439309306081,0.7606043494590421,-0.541834959847039,0.541834959847039,0.4804834029442555,0.08748808080865918,29.87729426144925,29.60131610752585,-0.2759781539234005,0.2759781539234005,0.966664,0.975352,0.008688000000000029,0.008688000000000029,0.69522,0.751524,0.05630400000000002,0.05630400000000002,0.297728,0.320264,0.022536,0.022536,0.1,0.09462,-0.00538000000000001,0.00538000000000001,0.05,0.036812,-0.013188000000000005,0.013188000000000005,0.01,0.0052,-0.0048000000000000004,0.0048000000000000004,gan_s25_speed_p160_x0_y0,30.123491475362258,10.501462936401367,0.4964243047923469
gan,26,31.11826647666898,175.58966082269967,653.3945994431069,1314.0680365164321,218.29982860885997,0.6114454373128934,1.36343181145653,0.8879140832826199,-0.47551772817391014,0.47551772817391014,0.5138514016048136,0.0739155580570056,30.074899373935402,30.41007589698642,0.3351765230510182,0.3351765230510182,0.973664,0.981456,0.007792000000000021,0.007792000000000021,0.694832,0.750884,0.05605199999999999,0.05605199999999999,0.281388,0.308012,0.02662399999999998,0.02662399999999998,0.1,0.100784,0.000783999999999993,0.000783999999999993,0.05,0.04378,-0.006220000000000003,0.006220000000000003,0.01,0.00734,-0.00266,0.00266,gan_s26_speed_p160_x0_y0,30.779316467464,11.28821849822998,0.5013575155303449
gan,27,31.004774013425244,213.15159325649478,687.0940395503727,1542.905918617315,223.99028597081013,0.5527756599668898,1.4301850683749284,0.8733196753118538,-0.5568653930630746,0.5568653930630746,0.52770402576532,0.07057901993491253,30.553059026435648,37.2676971216329,6.714638095197252,6.714638095197252,0.973756,0.981868,0.008112000000000008,0.008112000000000008,0.6991,0.753976,0.054875999999999925,0.054875999999999925,0.259612,0.2864,0.02678799999999998,0.02678799999999998,0.1,0.103928,0.003928000000000001,0.003928000000000001,0.05,0.050996,0.0009959999999999969,0.0009959999999999969,0.01,0.0087,-0.0013000000000000008,0.0013000000000000008,gan_s27_speed_p160_x0_y0,30.945378681968467,19.968429565429688,0.5158597038414781
gan,28,30.823729610061473,224.4774401500267,657.1796061566475,1425.4205249874647,232.259690002735,0.49921239503251674,1.3816553585843958,0.8799457521075905,-0.5017096064768053,0.5017096064768053,0.5196574619775653,0.07122642479045521,31.30021162000042,32.41777704458106,1.1175654245806363,1.1175654245806363,0.975776,0.983648,0.00787199999999999,0.00787199999999999,0.6937,0.746288,0.05258799999999997,0.05258799999999997,0.251436,0.278748,0.027312000000000003,0.027312000000000003,0.1,0.106272,0.006272,0.006272,0.05,0.05302,0.003019999999999995,0.003019999999999995,0.01,0.008932,-0.0010679999999999995,0.0010679999999999995,gan_s28_speed_p160_x0_y0,30.74946233279523,14.947399139404297,0.49707468733515603
gan,29,30.970170120853133,258.47110725000226,648.439149960014,1495.057118542422,258.4715271865421,0.43052544565748946,1.458995885035728,0.959733797965786,-0.49926208706994213,0.49926208706994213,0.5177161419290496,0.07081863266124908,31.01819154924459,30.559644160979797,-0.4585473882647939,0.4585473882647939,0.974032,0.980484,0.006452000000000013,0.006452000000000013,0.702372,0.75706,0.05468799999999996,0.05468799999999996,0.247508,0.273348,0.025839999999999974,0.025839999999999974,0.1,0.121644,0.021643999999999997,0.021643999999999997,0.05,0.054616,0.004615999999999995,0.004615999999999995,0.01,0.012176,0.002175999999999999,0.002175999999999999,gan_s29_speed_p160_x0_y0,31.752977463202388,12.864243507385254,0.5242794320512635
gan,30,31.234617475323553,253.74754957774903,609.2346044293661,1521.714843614323,253.74761688415566,0.3893695848995645,1.5074900912917104,1.0819526644768105,-0.4255374268148999,0.4255374268148999,0.5036384560690615,0.054273704862435046,31.765399477195576,34.522133467340204,2.756733990144628,2.756733990144628,0.974988,0.980468,0.00548000000000004,0.00548000000000004,0.708288,0.762504,0.05421599999999993,0.05421599999999993,0.23394,0.26494,0.031,0.031,0.1,0.119808,0.019807999999999992,0.019807999999999992,0.05,0.058012,0.008011999999999998,0.008011999999999998,0.01,0.01318,0.0031800000000000005,0.0031800000000000005,gan_s30_speed_p160_x0_y0,30.82310921065586,14.847400665283203,0.5482640891858299
gan,31,31.254266946670207,248.59741345516338,552.2278636914317,1318.0910782213407,248.59741928613877,0.4303520102960272,1.5549593252563907,1.1100986026528743,-0.4448607226035164,0.4448607226035164,0.49124521467420523,0.06437751252530932,30.08197901220304,30.67596610980388,0.5939870976008415,0.5939870976008415,0.973648,0.979992,0.006344000000000016,0.006344000000000016,0.701956,0.753736,0.05177999999999994,0.05177999999999994,0.204312,0.248788,0.044476000000000016,0.044476000000000016,0.1,0.120948,0.020947999999999994,0.020947999999999994,0.05,0.065192,0.015191999999999997,0.015191999999999997,0.01,0.012792,0.0027919999999999993,0.0027919999999999993,gan_s31_speed_p160_x0_y0,31.3053599336416,16.23410415649414,0.560276398804242
gan,32,31.329788764503412,243.74542532023003,527.9534340681104,1325.6962716925323,243.7454334246474,0.4673002428402866,1.6310854899128304,1.1831793534481456,-0.4479061364646848,0.4479061364646848,0.48704535380406533,0.07613605298618978,29.079297963010763,33.518394680944525,4.4390967179337615,4.4390967179337615,0.9738,0.980556,0.006755999999999984,0.006755999999999984,0.69454,0.751148,0.05660799999999999,0.05660799999999999,0.196372,0.22874,0.03236800000000001,0.03236800000000001,0.1,0.12368,0.023679999999999993,0.023679999999999993,0.05,0.067804,0.017804,0.017804,0.01,0.014072,0.004071999999999999,0.004071999999999999,gan_s32_speed_p160_x0_y0,30.547158977309156,19.229158401489258,0.5668540061885483
gan,33,31.33543402332805,238.84470415197933,499.91072771643724,1305.5708100380843,238.84478860270244,0.5073020370980564,1.7707978373166178,1.249371260890039,-0.5214265764265789,0.5214265764265789,0.4643614594791311,0.07413455585086069,29.01807613165482,32.71442834615602,3.6963522145012,3.6963522145012,0.974272,0.981304,0.007031999999999927,0.007031999999999927,0.69958,0.757612,0.05803199999999997,0.05803199999999997,0.185896,0.21934,0.033444,0.033444,0.1,0.123804,0.023803999999999992,0.023803999999999992,0.05,0.070332,0.020332000000000003,0.020332000000000003,0.01,0.016284,0.006284,0.006284,gan_s33_speed_p160_x0_y0,30.400139282712473,20.00556755065918,0.577199397558745
gan,34,31.370556204226762,222.41493606806873,479.9809998607392,1263.77870563877,222.4149486600175,0.5305548480536366,1.9244758651555438,1.3171193606404472,-0.6073565045150966,0.6073565045150966,0.45985698873311476,0.0881316426055574,25.496765388692065,33.94152282722237,8.444757438530306,8.444757438530306,0.973012,0.98204,0.009028000000000036,0.009028000000000036,0.7057,0.750932,0.04523200000000005,0.04523200000000005,0.189488,0.2179,0.02841200000000002,0.02841200000000002,0.1,0.119388,0.01938799999999999,0.01938799999999999,0.05,0.066588,0.01658799999999999,0.01658799999999999,0.01,0.017716,0.007715999999999999,0.007715999999999999,gan_s34_speed_p160_x0_y0,28.907547601520903,19.445999145507812,0.567283482820683
gan,35,31.11427630511267,199.78814386131788,459.76373070908437,1044.0418570863724,199.78841511464245,0.5061641133876118,2.0763359441284757,1.3378258410969692,-0.7385101030315064,0.7385101030315064,0.4591003013746013,0.10093002044487101,23.441327740945063,25.405469068293623,1.9641413273485604,1.9641413273485604,0.967996,0.978848,0.010852000000000084,0.010852000000000084,0.692828,0.732492,0.03966400000000003,0.03966400000000003,0.211284,0.240804,0.02951999999999999,0.02951999999999999,0.1,0.121732,0.021732,0.021732,0.05,0.064336,0.014336000000000002,0.014336000000000002,0.01,0.017084,0.007083999999999998,0.007083999999999998,gan_s35_speed_p160_x0_y0,28.746843597068697,14.435929298400879,0.5686363295355614
gan,36,30.920168593145274,189.91860446050958,448.2927768360616,944.4325272002279,189.91861227347272,0.48471364480232904,2.0795000059272426,1.2829881343694278,-0.7965118715578148,0.7965118715578148,0.4625495330664306,0.10322502618983492,22.03669561786502,20.90743942142483,-1.129256196440192,1.129256196440192,0.961316,0.973468,0.012152000000000052,0.012152000000000052,0.676992,0.717748,0.040756000000000014,0.040756000000000014,0.23198,0.2596,0.027620000000000006,0.027620000000000006,0.1,0.118564,0.018563999999999997,0.018563999999999997,0.05,0.064124,0.014123999999999998,0.014123999999999998,0.01,0.016072,0.006071999999999999,0.006071999999999999,gan_s36_speed_p160_x0_y0,27.743736665197815,9.26945686340332,0.5702636980448849
gan,37,30.631649306952614,185.7255329861975,434.4685619297473,985.3873686911853,185.72564396595132,0.4216846079419272,2.047735180244732,1.3039018413163637,-0.7438333389283682,0.7438333389283682,0.45526888953830535,0.09289661410131235,20.065233888101808,22.0154191816271,1.9501852935252906,1.9501852935252906,0.951796,0.962976,0.011180000000000079,0.011180000000000079,0.654248,0.689632,0.03538399999999997,0.03538399999999997,0.26054,0.284392,0.023851999999999984,0.023851999999999984,0.1,0.123548,0.023548,0.023548,0.05,0.064876,0.014876,0.014876,0.01,0.017172,0.0071719999999999996,0.0071719999999999996,gan_s37_speed_p160_x0_y0,27.16364872656993,9.59257698059082,0.5818479003631635
gan,38,31.387301121757393,155.51815889299374,369.5253506943108,832.3491486444949,155.5217534050906,0.3818500161976566,2.0242978724154286,1.1188563154336155,-0.9054415569818131,0.9054415569818131,0.4104464196205163,0.08692384320098438,22.490222988512382,25.53715772671857,3.046934738206186,3.046934738206186,0.916812,0.932776,0.01596400000000009,0.01596400000000009,0.609116,0.650712,0.041595999999999966,0.041595999999999966,0.247008,0.261188,0.01417999999999997,0.01417999999999997,0.1,0.119804,0.01980399999999999,0.01980399999999999,0.05,0.067388,0.017388,0.017388,0.01,0.01402,0.004019999999999999,0.004019999999999999,gan_s38_speed_p160_x0_y0,23.780350003542182,7.416414260864258,0.5901956948788019
gan,39,31.874954417371846,132.34622574607297,307.5871143500582,706.6171430367378,132.35050917137366,0.3381169538494764,1.7151394146136625,0.9723589723561364,-0.742780442257526,0.742780442257526,0.35504806945011624,0.07049561467834876,27.644898158332012,31.872874279845828,4.227976121513816,4.227976121513816,0.863652,0.875988,0.012336000000000014,0.012336000000000014,0.569308,0.608924,0.039615999999999985,0.039615999999999985,0.212372,0.221172,0.008800000000000002,0.008800000000000002,0.1,0.10788,0.007879999999999998,0.007879999999999998,0.05,0.06552,0.015519999999999992,0.015519999999999992,0.01,0.014992,0.004992,0.004992,gan_s39_speed_p160_x0_y0,21.358097631209198,8.546488761901855,0.6094039385598059
gan,40,32.51709145248468,97.2384043203521,247.77532799375246,555.8071891932782,97.24838849613164,0.28015118005426387,1.4787296707502935,0.851087547780479,-0.6276421229698145,0.6276421229698145,0.312933705081202,0.06619039051815451,29.111897035942267,40.58280324355289,11.470906207610621,11.470906207610621,0.861448,0.870896,0.009448000000000012,0.009448000000000012,0.539008,0.575044,0.03603599999999996,0.03603599999999996,0.169432,0.174092,0.0046599999999999975,0.0046599999999999975,0.1,0.106196,0.006195999999999993,0.006195999999999993,0.05,0.058384,0.008383999999999996,0.008383999999999996,0.01,0.012584,0.0025839999999999995,0.0025839999999999995,gan_s40_speed_p160_x0_y0,20.447367624488226,8.988521575927734,0.6008494074226812
gan,41,32.55576131342773,75.61257727941201,212.33959662109726,425.5912929360322,75.69948331090328,0.2616259020678146,1.2233505675748284,0.816340605166429,-0.4070099624083994,0.4070099624083994,0.28274423716179187,0.05707292235963985,28.486557506560345,36.50794231366831,8.021384807107964,8.021384807107964,0.858532,0.862652,0.0041200000000000125,0.0041200000000000125,0.50586,0.532748,0.026888000000000023,0.026888000000000023,0.129784,0.137344,0.007559999999999983,0.007559999999999983,0.1,0.104732,0.004732,0.004732,0.05,0.055376,0.005375999999999999,0.005375999999999999,0.01,0.013848,0.003847999999999999,0.003847999999999999,gan_s41_speed_p160_x0_y0,17.452695580897316,8.901470184326172,0.575806342909904
