sample_idx,method_a,method_b,delta_sample_idx,delta_psnr,delta_wpd_bias,delta_wpd_mae,delta_wpd_rmse,delta_wpd_w1,delta_psd_log_l2,delta_psd_slope_gt,delta_psd_slope_sr,delta_psd_slope_delta,delta_psd_slope_abs_delta,delta_grad_mae,delta_grad_w1,delta_grad_kurtosis_gt,delta_grad_kurtosis_sr,delta_grad_kurtosis_delta,delta_grad_kurtosis_abs_delta,delta_exceed_frac_gt_t5,delta_exceed_frac_sr_t5,delta_exceed_frac_delta_t5,delta_exceed_frac_abs_delta_t5,delta_exceed_frac_gt_t10,delta_exceed_frac_sr_t10,delta_exceed_frac_delta_t10,delta_exceed_frac_abs_delta_t10,delta_exceed_frac_gt_t15,delta_exceed_frac_sr_t15,delta_exceed_frac_delta_t15,delta_exceed_frac_abs_delta_t15,delta_exceed_frac_gt_p90,delta_exceed_frac_sr_p90,delta_exceed_frac_delta_p90,delta_exceed_frac_abs_delta_p90,delta_exceed_frac_gt_p95,delta_exceed_frac_sr_p95,delta_exceed_frac_delta_p95,delta_exceed_frac_abs_delta_p95,delta_exceed_frac_gt_p99,delta_exceed_frac_sr_p99,delta_exceed_frac_delta_p99,delta_exceed_frac_abs_delta_p99,delta_pd_distance,delta_mt_distance,delta_ssim
57,cnn,gan,0.0,2.403791496344759,-55.19546128870853,-40.8719182001861,-101.44583393973471,-22.904504954550507,0.5561620033973382,0.0,-0.30955871062476703,-0.3095587106247669,0.3095587106247669,-0.03184231084462025,0.18408768844714204,0.0,5.151462529595612,5.151462529595612,5.151462529595612,0.0,-0.008767999999999998,-0.008767999999999998,-0.008767999999999998,0.0,-0.024047999999999986,-0.024047999999999986,-0.016512,0.0,-0.002752,-0.0027519999999999997,-0.001336,0.0,-0.021252000000000007,-0.021252000000000007,-0.013595999999999983,0.0,-0.02049200000000001,-0.02049200000000001,-0.006963999999999998,0.0,-0.011996,-0.011996,-0.003227999999999999,6.582855791990649,-1.3418521881103516,0.1406458771328502
58,cnn,gan,0.0,2.404318167603659,-59.46512249338608,-43.72076712498257,-104.09518172935861,-23.017113419905115,0.5361555101683168,0.0,-0.3047216871802828,-0.3047216871802828,0.3047216871802828,-0.031530928886591036,0.19537316313891495,0.0,8.646983258949145,8.646983258949145,8.646983258949145,0.0,-0.010003999999999902,-0.010003999999999902,-0.010003999999999902,0.0,-0.02636799999999999,-0.02636799999999999,-0.015463999999999992,0.0,-0.003312,-0.003312,-0.0021279999999999997,0.0,-0.021823999999999996,-0.021823999999999996,-0.01092799999999998,0.0,-0.023124,-0.023124,-0.002043999999999997,0.0,-0.011851999999999998,-0.011851999999999998,-0.002795999999999999,6.798314331975675,-2.2602524757385254,0.13650524090030852
59,cnn,gan,0.0,2.2849636207034614,-60.605697439775895,-43.03107878749293,-118.51090668822056,-19.375618548962592,0.5006356892183829,0.0,-0.26229873212193866,-0.26229873212193866,0.26229873212193866,-0.030996981460567286,0.1837395712480552,0.0,2.5661476508950187,2.5661476508950187,2.5661476508950187,0.0,-0.010020000000000029,-0.010020000000000029,-0.009380000000000055,0.0,-0.02592,-0.02592,-0.009695999999999982,0.0,-0.003908,-0.003908,-0.002436,0.0,-0.019447999999999993,-0.019447999999999993,-0.006015999999999994,0.0,-0.021856,-0.021856,0.0036320000000000102,0.0,-0.009876000000000001,-0.009876000000000001,-0.001268,7.213367570166167,-2.344633102416992,0.12007655987699517
60,cnn,gan,0.0,2.433705871259434,-65.20674212808245,-48.26358281293008,-124.83602520172178,-21.905344433827008,0.4805283157887199,0.0,-0.22109649491193545,-0.2210964949119355,0.2210964949119355,-0.028941888036933983,0.19298557145443945,0.0,4.73169741732573,4.73169741732573,4.73169741732573,0.0,-0.010083999999999982,-0.010083999999999982,-0.010083999999999982,0.0,-0.027683999999999986,-0.027683999999999986,-0.00808399999999998,0.0,-0.004784,-0.004784,-0.0021520000000000003,0.0,-0.021592,-0.021592,-0.005248000000000003,0.0,-0.01958,-0.01958,0.0024120000000000114,0.0,-0.010216,-0.010216,-0.0011999999999999997,7.359820306904695,-3.0356502532958984,0.10185965073828368
61,cnn,gan,0.0,2.4739225466764694,-70.1774115211522,-49.827276479469546,-118.71144350541545,-23.56164672602385,0.4238776307710144,0.0,-0.22230132579711298,-0.22230132579711293,0.22230132579711293,-0.03289601264984454,0.201533087625378,0.0,4.861415373499202,4.861415373499202,4.861415373499202,0.0,-0.013939999999999952,-0.013939999999999952,-0.013739999999999974,0.0,-0.028967999999999994,-0.028967999999999994,-0.008616000000000013,0.0,-0.005599999999999999,-0.005599999999999999,-0.0024959999999999995,0.0,-0.022104,-0.022104,-0.006031999999999996,0.0,-0.021004000000000002,-0.021004000000000002,0.0017880000000000049,0.0,-0.010056,-0.010056,-0.000928,6.214968807870456,-2.780329704284668,0.09660811455706331
62,cnn,gan,0.0,2.3471441996583273,-63.30777238518333,-43.12085061759082,-101.77307504602405,-12.430227373034938,0.424269388477907,0.0,-0.21764714427394727,-0.21764714427394738,0.21764714427394738,-0.013060275287097023,0.20398520149924707,0.0,2.2006388790607296,2.2006388790607296,2.2006388790607296,0.0,-0.011159999999999948,-0.011159999999999948,-0.011159999999999948,0.0,-0.028555999999999998,-0.028555999999999998,-0.001916000000000001,0.0,-0.004056,-0.004056,-0.0011119999999999993,0.0,-0.02254400000000001,-0.02254400000000001,-0.0019919999999999938,0.0,-0.017444,-0.017444,0.0029800000000000104,0.0,-0.010024,-0.010024,0.0019040000000000012,9.469816568827202,0.07007265090942383,0.12212383402419819
63,cnn,gan,0.0,2.4593260393948313,-57.69952490604484,-36.15749920673311,-83.1250596545517,-7.400539519117171,0.5048165805354147,0.0,-0.2967440817658436,-0.29674408176584366,0.29674408176584366,-0.010457221178973408,0.19979313380437655,0.0,0.8198789937304447,0.8198789937304447,0.8198789937304447,0.0,-0.020967999999999987,-0.020967999999999987,-0.020967999999999987,0.0,-0.026336,-0.026336,-0.0015440000000000176,0.0,-0.002576,-0.002576,-0.0009119999999999998,0.0,-0.024256,-0.024256,-0.0011839999999999906,0.0,-0.019903999999999998,-0.019903999999999998,0.0026320000000000024,0.0,-0.009347999999999999,-0.009347999999999999,0.005228000000000001,10.324832073619756,0.08297109603881836,0.1326115049754243
64,cnn,gan,0.0,2.579374470563298,-46.538869984574816,-33.6992398519952,-65.02204826247507,-7.17431186555585,0.47740863836173236,0.0,-0.2843927777766755,-0.2843927777766755,0.2843927777766755,-0.015876131782250447,0.18382486992549488,0.0,2.1282559291063556,2.1282559291063556,2.1282559291063556,0.0,-0.013432,-0.013432,-0.013432,0.0,-0.026204000000000005,-0.026204000000000005,-0.006947999999999982,0.0,-0.001916,-0.001916,0.0007320000000000002,0.0,-0.022964,-0.022964,-0.0034199999999999925,0.0,-0.016848000000000002,-0.016848000000000002,0.004352000000000009,0.0,-0.005436,-0.005436,0.005436,8.009027369164066,-1.1932158470153809,0.15095592854441908
65,cnn,gan,0.0,2.6838240149412975,-47.27606990034616,-36.018198175752445,-61.8704789535374,-5.461613337765073,0.4353032370507905,0.0,-0.2577006320688489,-0.25770063206884897,0.25770063206884897,-0.017564279457014997,0.1724476901284837,0.0,3.796279116169906,3.796279116169906,3.796279116169906,0.0,-0.013531999999999988,-0.013531999999999988,-0.013531999999999988,0.0,-0.02529199999999998,-0.02529199999999998,-0.005676000000000014,0.0,-0.001944,-0.001944,0.0006640000000000001,0.0,-0.023360000000000006,-0.023360000000000006,-0.0020639999999999964,0.0,-0.016648000000000003,-0.016648000000000003,0.006600000000000002,0.0,-0.0040479999999999995,-0.0040479999999999995,0.0036880000000000003,5.909408229536577,0.2439899444580078,0.16039993041722866
66,cnn,gan,0.0,2.8245313225385154,-51.39179476621183,-38.41783348590715,-58.57952435638626,-4.444558364012476,0.4295720915202487,0.0,-0.22957606008546214,-0.22957606008546205,0.22957606008546205,-0.016264590824207337,0.16723009853256607,0.0,2.2855453296457426,2.2855453296457426,-2.2855453296457426,0.0,-0.010552000000000006,-0.010552000000000006,-0.010552000000000006,0.0,-0.0252,-0.0252,-0.004736000000000018,0.0,-0.0017640000000000002,-0.0017640000000000002,0.0013959999999999999,0.0,-0.015231999999999996,-0.015231999999999996,-0.0048719999999999875,0.0,-0.01992,-0.01992,0.006008000000000006,0.0,-0.007716000000000001,-0.007716000000000001,0.006428,5.0025153963535995,-0.7067909240722656,0.17420505893100946
67,cnn,gan,0.0,2.7861289206532405,-63.46735944302341,-45.28557530663883,-70.84187988000357,-9.95975938847323,0.41118786570237303,0.0,-0.19425112455636898,-0.19425112455636895,0.19425112455636895,-0.01926150791212322,0.17733373467378089,0.0,-2.2193713924463054,-2.2193713924463054,1.5963812575288685,0.0,-0.006927999999999934,-0.006927999999999934,-0.006927999999999934,0.0,-0.026444000000000023,-0.026444000000000023,-0.0012519999999999754,0.0,-0.002348,-0.002348,0.0012439999999999999,0.0,-0.020484000000000002,-0.020484000000000002,-0.0017319999999999836,0.0,-0.018727999999999995,-0.018727999999999995,0.0004080000000000056,0.0,-0.008524,-0.008524,0.005244000000000001,5.906224879848846,-1.6130833625793457,0.17505702999513362
68,cnn,gan,0.0,2.437167049909192,-79.57667138389256,-53.97950922348478,-97.12578041335141,-15.401696905496443,0.385297087840892,0.0,-0.17977425670381458,-0.17977425670381453,0.17977425670381453,-0.015752306005467454,0.19935462993609193,0.0,1.986319440879626,1.986319440879626,1.986319440879626,0.0,-0.0038799999999999946,-0.0038799999999999946,-0.0038799999999999946,0.0,-0.029580000000000023,-0.029580000000000023,-0.004820000000000074,0.0,-0.008331999999999999,-0.008331999999999999,0.0022039999999999985,0.0,-0.025527999999999995,-0.025527999999999995,8.800000000000474e-05,0.0,-0.016824,-0.016824,-0.004791999999999998,0.0,-0.00946,-0.00946,0.0022520000000000005,6.270411491765506,0.403470516204834,0.16480046476809662
69,cnn,gan,0.0,2.3878816462052797,-105.73488868566103,-72.66696215229362,-149.24945860576855,-22.57319970020943,0.5183773621660209,0.0,-0.15890912653077094,-0.15890912653077094,0.15890912653077094,-0.017802619181910673,0.22403758344870123,0.0,0.2887562136850299,0.2887562136850299,0.2887562136850299,0.0,0.0023079999999999767,0.0023079999999999767,0.0023079999999999767,0.0,-0.03517199999999998,-0.03517199999999998,-0.011395999999999962,0.0,-0.01582,-0.01582,0.0008120000000000002,0.0,-0.03176799999999999,-0.03176799999999999,-0.0005999999999999894,0.0,-0.022467999999999995,-0.022467999999999995,-0.004075999999999989,0.0,-0.00984,-0.00984,0.0014800000000000004,8.055833318467656,-1.236095905303955,0.1624073898716215
70,cnn,gan,0.0,2.322315902915726,-137.6446502667123,-92.0787291850867,-217.0263350990993,-31.016927237654926,0.5063476902784655,0.0,-0.15271104106036304,-0.15271104106036293,0.15271104106036293,-0.022843673530287267,0.2394715436878894,0.0,-2.499402947863821,-2.499402947863821,-2.499402947863821,0.0,0.0017880000000000118,0.0017880000000000118,0.0017880000000000118,0.0,-0.034563999999999984,-0.034563999999999984,-0.017724000000000018,0.0,-0.024396,-0.024396,-0.00020399999999999585,0.0,-0.03568400000000001,-0.03568400000000001,0.001804000000000014,0.0,-0.02756399999999999,-0.02756399999999999,-0.0011719999999999925,0.0,-0.01164,-0.01164,-0.0005519999999999987,4.791417175348343,-0.46565675735473633,0.17377647867438145
71,cnn,gan,0.0,2.2129153590574333,-160.1051729475849,-102.41731234760704,-261.15180002853265,-40.3283961367715,0.4968824723343495,0.0,-0.181583128936251,-0.18158312893625095,0.18158312893625095,-0.016358340848266373,0.2411614103352108,0.0,-4.372108795334679,-4.372108795334679,-4.372108795334679,0.0,0.0018239999999999368,0.0018239999999999368,0.0018239999999999368,0.0,-0.03082000000000007,-0.03082000000000007,-0.03082000000000007,0.0,-0.029471999999999998,-0.029471999999999998,0.0008879999999999999,0.0,-0.039796,-0.039796,0.0013880000000000003,0.0,-0.029139999999999992,-0.029139999999999992,0.001124000000000007,0.0,-0.013975999999999999,-0.013975999999999999,-3.999999999999837e-05,7.039306092210072,-2.0277295112609863,0.13934670371891633
72,cnn,gan,0.0,2.07262898918421,-173.98424451151817,-103.79210318182697,-238.71562127722206,-48.05484838644993,0.48463780219474334,0.0,-0.16727626361334424,-0.16727626361334424,0.16727626361334424,-0.012698163114431948,0.2424269697382589,0.0,-1.0275866449610334,-1.0275866449610334,-1.0275866449610334,0.0,0.0005079999999999529,0.0005079999999999529,0.0005079999999999529,0.0,-0.033279999999999976,-0.033279999999999976,-0.033279999999999976,0.0,-0.032772,-0.032772,-0.002244000000000003,0.0,-0.0398,-0.0398,-0.004335999999999979,0.0,-0.031556,-0.031556,-0.0016039999999999943,0.0,-0.012348000000000001,-0.012348000000000001,0.0011799999999999996,6.834790776641778,-0.9235391616821289,0.12132626772463762
73,cnn,gan,0.0,2.0179131531436205,-178.6966916390018,-100.67970071463583,-246.68122558473146,-43.51384698676446,0.44507909479651836,0.0,-0.18605786971997507,-0.18605786971997507,0.18605786971997507,-0.00970204337059316,0.24487136771106627,0.0,-2.340658702282788,-2.340658702282788,-2.340658702282788,0.0,-0.0023639999999999217,-0.0023639999999999217,-0.0023639999999999217,0.0,-0.027800000000000047,-0.027800000000000047,-0.027800000000000047,0.0,-0.034640000000000004,-0.034640000000000004,0.003119999999999984,0.0,-0.041120000000000004,-0.041120000000000004,-0.005071999999999979,0.0,-0.033436,-0.033436,0.003724000000000012,0.0,-0.012608,-0.012608,0.0025600000000000015,7.6024688274627685,-0.7659602165222168,0.11858050924477215
74,cnn,gan,0.0,1.9666121516878938,-176.31341173881958,-96.41555725340277,-191.65548652585693,-37.26370249796565,0.4849380222388515,0.0,-0.20443516746922974,-0.20443516746922963,0.20443516746922963,-0.0119644682842876,0.24232630466565896,0.0,0.22547673681348002,0.22547673681348002,0.22547673681348002,0.0,0.0011720000000000619,0.0011720000000000619,0.0011720000000000619,0.0,-0.03333200000000003,-0.03333200000000003,-0.032187999999999994,0.0,-0.031352000000000005,-0.031352000000000005,0.004696000000000002,0.0,-0.043564000000000005,-0.043564000000000005,-0.00013999999999998736,0.0,-0.032987999999999996,-0.032987999999999996,0.005412000000000007,0.0,-0.012407999999999999,-0.012407999999999999,0.0022800000000000008,8.18003949869281,-0.8621988296508789,0.10888073319056513
75,cnn,gan,0.0,1.976390834276252,-168.32327520866778,-94.83260974479882,-170.2494386045426,-36.36547548882524,0.47404054229368475,0.0,-0.18596456674990297,-0.18596456674990292,0.18596456674990292,-0.01598482939976298,0.2343977655517614,0.0,-0.8887475330180621,-0.8887475330180621,-0.2598134729539474,0.0,0.0023760000000000447,0.0023760000000000447,0.0023760000000000447,0.0,-0.035348000000000046,-0.035348000000000046,-0.02703599999999995,0.0,-0.030472,-0.030472,0.002007999999999996,0.0,-0.045432,-0.045432,-0.0010560000000000014,0.0,-0.034564,-0.034564,0.0010440000000000033,0.0,-0.012236,-0.012236,0.0031160000000000007,9.618530700619797,-0.4793844223022461,0.09668993521993868
76,cnn,gan,0.0,2.0704609517459858,-165.0939634516413,-94.94198845975976,-172.2420288513955,-40.69276704628827,0.5045649072203249,0.0,-0.21579385477800045,-0.2157938547780005,0.2157938547780005,-0.01936801930022447,0.24168517099928208,0.0,0.18647447568794284,0.18647447568794284,-0.18647447568794284,0.0,0.0025800000000000267,0.0025800000000000267,0.0025800000000000267,0.0,-0.04207999999999995,-0.04207999999999995,-0.025783999999999974,0.0,-0.023764,-0.023764,0.003739999999999995,0.0,-0.047056000000000014,-0.047056000000000014,-0.008791999999999994,0.0,-0.034395999999999996,-0.034395999999999996,0.00032400000000000484,0.0,-0.012471999999999999,-0.012471999999999999,0.0033120000000000007,9.831056277140892,-1.24332857131958,0.0891477711238231
77,cnn,gan,0.0,2.0063691492519027,-159.4498475434722,-92.44759339384376,-166.5814171899102,-44.33622920719711,0.5271614103983566,0.0,-0.20980865012472882,-0.2098086501247287,0.2098086501247287,-0.023101875299098185,0.23188463900151168,0.0,-0.6226607903516399,-0.6226607903516399,0.6226607903516399,0.0,0.0023440000000000127,0.0023440000000000127,0.0023440000000000127,0.0,-0.040692000000000006,-0.040692000000000006,-0.02377199999999996,0.0,-0.020128,-0.020128,0.004464000000000001,0.0,-0.049704,-0.049704,-0.011223999999999984,0.0,-0.03444,-0.03444,0.0014000000000000123,0.0,-0.011531999999999999,-0.011531999999999999,0.0015080000000000007,9.591326603057613,0.13201189041137695,0.09052617957345221
78,cnn,gan,0.0,2.1758962215226703,-157.65715728060937,-95.07683026748873,-188.18862345482677,-47.708014505583286,0.5073031997282147,0.0,-0.21910920478320106,-0.21910920478320117,0.21910920478320117,-0.025678151296381457,0.2358016977368383,0.0,-1.1836177183732133,-1.1836177183732133,1.1836177183732133,0.0,-0.0011360000000000259,-0.0011360000000000259,-0.0011360000000000259,0.0,-0.044923999999999964,-0.044923999999999964,-0.02351599999999998,0.0,-0.017256,-0.017256,0.0020560000000000005,0.0,-0.05251199999999999,-0.05251199999999999,-0.014399999999999982,0.0,-0.038932,-0.038932,-0.0034439999999999957,0.0,-0.012615999999999999,-0.012615999999999999,6.400000000000156e-05,10.345590775245523,-1.289968490600586,0.09229960404807958
79,cnn,gan,0.0,2.170332353803019,-150.5829426843579,-93.02659786994269,-175.80520668606601,-46.8135829890677,0.5163192924066955,0.0,-0.2592132845031577,-0.25921328450315784,0.25921328450315784,-0.02853315356721503,0.22496605743288017,0.0,0.7701829795972532,0.7701829795972532,0.4515742443943491,0.0,-0.0038679999999999826,-0.0038679999999999826,-0.0038679999999999826,0.0,-0.04408799999999996,-0.04408799999999996,-0.01935999999999999,0.0,-0.014383999999999997,-0.014383999999999997,0.0006959999999999996,0.0,-0.05719599999999998,-0.05719599999999998,-0.01703599999999998,0.0,-0.037892,-0.037892,-0.00522799999999999,0.0,-0.012263999999999999,-0.012263999999999999,0.0003920000000000017,9.82681114697127,0.3894224166870117,0.09747658480385751
80,cnn,gan,0.0,2.2505724455305334,-152.50955720264346,-96.84364535054712,-185.143149055594,-52.492827989024725,0.49070065901942256,0.0,-0.21011877984139515,-0.21011877984139504,0.21011877984139504,-0.028411738389584718,0.23346014784292035,0.0,0.925741962948031,0.925741962948031,0.09951827821470616,0.0,-0.0040359999999999285,-0.0040359999999999285,-0.0040359999999999285,0.0,-0.04915200000000003,-0.04915200000000003,-0.02209600000000006,0.0,-0.012931999999999999,-0.012931999999999999,-6.800000000000122e-05,0.0,-0.05888399999999999,-0.05888399999999999,-0.015291999999999972,0.0,-0.039332000000000006,-0.039332000000000006,-0.006187999999999999,0.0,-0.012424000000000001,-0.012424000000000001,8.000000000000194e-06,9.341334313446833,0.8060040473937988,0.10496821765972753
81,cnn,gan,0.0,2.2083008576788288,-144.49280962611465,-91.98437635132237,-192.16219301021158,-52.44832671293483,0.5054172120278282,0.0,-0.26387977484395286,-0.263879774843953,0.263879774843953,-0.029844509886338577,0.2361547001175949,0.0,1.2172692590181384,1.2172692590181384,1.2172692590181384,0.0,-0.0018159999999999288,-0.0018159999999999288,-0.0018159999999999288,0.0,-0.05183199999999999,-0.05183199999999999,-0.020592000000000055,0.0,-0.010748,-0.010748,-0.0015399999999999997,0.0,-0.051919999999999994,-0.051919999999999994,-0.015655999999999975,0.0,-0.038279999999999995,-0.038279999999999995,-0.0035279999999999895,0.0,-0.011292,-0.011292,-0.0013319999999999999,8.706184969747014,-1.1409878730773926,0.09269092717377009
82,cnn,gan,0.0,2.2217469986906337,-128.13862361318667,-86.57828120932106,-180.59072532884466,-39.607220631027886,0.5358693717032554,0.0,-0.24267638803795477,-0.24267638803795477,0.24267638803795477,-0.03173437370927662,0.22238232089823917,0.0,-0.9935968582883667,-0.9935968582883667,-0.9935968582883667,0.0,-0.005492000000000052,-0.005492000000000052,-0.005492000000000052,0.0,-0.049292,-0.049292,-0.021228000000000025,0.0,-0.0103,-0.0103,-0.0007080000000000003,0.0,-0.04879599999999999,-0.04879599999999999,-0.008515999999999982,0.0,-0.03446400000000001,-0.03446400000000001,0.0023200000000000026,0.0,-0.01142,-0.01142,-0.0001559999999999999,8.084550648979377,0.8804688453674316,0.09044679747048123
83,cnn,gan,0.0,2.254383468761567,-124.43154991952072,-86.14145325777591,-188.96509004522693,-36.763933002546985,0.5700151037735106,0.0,-0.24881951755106457,-0.24881951755106457,0.24881951755106457,-0.03340722422846293,0.2264476312875256,0.0,0.6358051316111855,0.6358051316111855,0.6358051316111855,0.0,-0.0050680000000000724,-0.0050680000000000724,-0.0050680000000000724,0.0,-0.04865599999999998,-0.04865599999999998,-0.017103999999999953,0.0,-0.010544,-0.010544000000000001,-0.002072,0.0,-0.04678,-0.04678,-0.006763999999999978,0.0,-0.03326,-0.03326,0.0021000000000000046,0.0,-0.013072,-0.013072,-0.0010880000000000013,6.39956198955246,-0.03963279724121094,0.08431397062801949
84,cnn,gan,0.0,2.3014634723691074,-122.92705379968692,-86.13430604827104,-224.47302925588798,-32.834704824273885,0.5768422278085351,0.0,-0.1613316170292841,-0.161331617029284,0.161331617029284,-0.032526492064769985,0.22392240556051454,0.0,-0.6498856049378041,-0.6498856049378041,-0.6498856049378041,0.0,-0.0030719999999999636,-0.0030719999999999636,-0.0030719999999999636,0.0,-0.050983999999999974,-0.050983999999999974,-0.02484000000000003,0.0,-0.009888000000000001,-0.009888000000000001,-0.0017439999999999999,0.0,-0.043896000000000004,-0.043896000000000004,0.004080000000000014,0.0,-0.028888000000000004,-0.028888000000000004,0.005520000000000004,0.0,-0.012612,-0.012612,-0.00038000000000000013,8.038770163555455,-3.287766456604004,0.07474020099048528
85,cnn,gan,0.0,2.330718600123909,-114.7275803368386,-83.88554134395818,-225.9600096273524,-27.256703046605864,0.5874970795638187,0.0,-0.14173783644724025,-0.14173783644724014,0.14173783644724014,-0.030959405873168477,0.2246447812414089,0.0,4.67566791383517,4.67566791383517,4.67566791383517,0.0,-0.0037719999999999976,-0.0037719999999999976,-0.0037719999999999976,0.0,-0.048068,-0.048068,-0.016588000000000047,0.0,-0.009428,-0.009428,-0.0010519999999999991,0.0,-0.04300000000000001,-0.04300000000000001,0.004424000000000011,0.0,-0.02692,-0.02692,0.008992,0.0,-0.011515999999999998,-0.011515999999999998,-0.0003079999999999984,7.97342342109393,-2.1089515686035156,0.0847318331965719
86,cnn,gan,0.0,2.3286949813678035,-99.05524709655636,-72.82138609352245,-175.5311202493478,-19.059415953101663,0.6101578470961254,0.0,-0.14938484218623216,-0.14938484218623205,0.14938484218623205,-0.02429707614417298,0.23009724767790227,0.0,3.7448314646856673,3.7448314646856673,3.7448314646856673,0.0,-0.005067999999999961,-0.005067999999999961,-0.005067999999999961,0.0,-0.05257200000000001,-0.05257200000000001,-0.005972000000000033,0.0,-0.006404,-0.006404,0.0004920000000000007,0.0,-0.04216399999999999,-0.04216399999999999,-0.002243999999999982,0.0,-0.027083999999999997,-0.027083999999999997,0.010596000000000008,0.0,-0.010032,-0.010032,0.0014799999999999995,10.349296367060862,-4.18082332611084,0.0915392681730045
87,cnn,gan,0.0,2.5662545418035947,-79.60631381628752,-62.30476824499854,-140.90257899935216,-8.368417221807341,0.6005584307919436,0.0,-0.24732689370798577,-0.247326893707986,0.247326893707986,-0.024321419302425762,0.22628031439510057,0.0,1.2505531169938422,1.2505531169938422,1.2505531169938422,0.0,-0.0048240000000000505,-0.0048240000000000505,-0.0048240000000000505,0.0,-0.03765200000000002,-0.03765200000000002,0.0010999999999999899,0.0,-0.004248,-0.004248,0.0007039999999999998,0.0,-0.04271599999999999,-0.04271599999999999,-0.007331999999999991,0.0,-0.023208,-0.023208,0.006064000000000007,0.0,-0.007288,-0.007288,0.003712000000000001,10.587786986084183,-0.6648192405700684,0.10951288803519982
88,cnn,gan,0.0,2.68631912361662,-59.11622290886554,-50.233769529280266,-116.6913222676587,-2.2463734804795585,0.49983275812745614,0.0,-0.2448415092732924,-0.2448415092732923,0.2448415092732923,-0.03745891451798927,0.1851528048703096,0.0,-6.633724018012174,-6.633724018012174,-6.633724018012174,0.0,-0.011167999999999956,-0.011167999999999956,-0.011167999999999956,0.0,-0.030747999999999998,-0.030747999999999998,-0.002707999999999988,0.0,-0.001916,-0.001916,0.001364,0.0,-0.027415999999999996,-0.027415999999999996,-0.002927999999999986,0.0,-0.018248,-0.018248,0.005832000000000004,0.0,-0.006256,-0.006256,0.006256,7.979009777773516,-0.07590866088867188,0.1388619562220102
89,cnn,gan,0.0,2.8262995058749922,-49.566771459151205,-48.359245359579745,-82.29907174266972,1.4976962687240416,0.42451300375952195,0.0,-0.24610647737270086,-0.24610647737270086,0.24610647737270086,-0.03942407030311279,0.15669059398069649,0.0,-3.3061021320297037,-3.3061021320297037,-3.3061021320297037,0.0,-0.006628000000000078,-0.006628000000000078,-0.006628000000000078,0.0,-0.026572000000000012,-0.026572000000000012,-0.0012919999999999876,0.0,-0.001136,-0.001136,0.00036799999999999984,0.0,-0.018203999999999998,-0.018203999999999998,-0.0008439999999999837,0.0,-0.012032000000000001,-0.012032000000000001,0.00272,0.0,-0.00546,-0.00546,0.00546,7.100562517887155,-0.2387700080871582,0.17344593228362432
90,cnn,gan,0.0,2.6916427783355594,-43.00348909895635,-43.51588322653046,-67.6858993618367,9.093921961996418,0.34804933269317784,0.0,-0.22937184378294218,-0.22937184378294218,0.22937184378294218,-0.03675979699946924,0.14569029618219978,0.0,-2.5119514585140976,-2.5119514585140976,2.5119514585140976,0.0,-0.0021120000000000028,-0.0021120000000000028,-0.0021120000000000028,0.0,-0.01671600000000001,-0.01671600000000001,0.0010919999999999819,0.0,-0.0008,-0.0008,0.0004559999999999999,0.0,-0.017004000000000005,-0.017004000000000005,0.004916000000000018,0.0,-0.012067999999999995,-0.012067999999999995,0.006724000000000008,0.0,-0.00708,-0.00708,0.00708,4.8800666213924835,-0.40562963485717773,0.19022585067361003
91,cnn,gan,0.0,2.6263466495143604,-44.73762943050232,-44.64479966655041,-64.38656066103795,9.195053871049499,0.4266601982115016,0.0,-0.18949062499902464,-0.1894906249990247,0.1894906249990247,-0.03312830523900462,0.140248897050225,0.0,-0.07447029602536404,-0.07447029602536404,0.07447029602536404,0.0,-0.0038639999999999786,-0.0038639999999999786,-0.0038639999999999786,0.0,-0.017072000000000004,-0.017072000000000004,0.004711999999999966,0.0,-0.0020599999999999998,-0.00206,0.000884,0.0,-0.017644000000000007,-0.017644000000000007,0.004884000000000013,0.0,-0.010319999999999996,-0.010319999999999996,0.006904000000000007,0.0,-0.0076040000000000005,-0.0076040000000000005,0.0032920000000000007,6.0433707490104425,-0.011494159698486328,0.18383620188430772
92,cnn,gan,0.0,2.5607986487207164,-54.73506660253133,-48.4016996903196,-78.94655776995742,11.434661321680032,0.3840122995817753,0.0,-0.08332071526455642,-0.08332071526455653,0.08332071526455653,-0.03613309466198078,0.1591315229690925,0.0,-1.339245697475942,-1.339245697475942,1.339245697475942,0.0,-0.0028479999999999617,-0.0028479999999999617,-0.0019199999999999218,0.0,-0.02599600000000002,-0.02599600000000002,0.0029240000000000377,0.0,-0.00544,-0.00544,0.004432,0.0,-0.016432000000000002,-0.016432000000000002,0.006856000000000001,0.0,-0.012496,-0.012496,0.009448000000000005,0.0,-0.007884,-0.007884,0.005731999999999999,5.271622610904746,0.05791521072387695,0.16108176180585054
