sample_idx,pos_idx,pd_distance_cnn,pd_distance_gan,pd_distance_candidateB_plus_E2_tf_lowlambda_expanded672,mt_distance_cnn,mt_distance_gan,mt_distance_candidateB_plus_E2_tf_lowlambda_expanded672,pd_winner_before,pd_winner_after_candidateB_plus_E2_tf_lowlambda_expanded672,mt_winner_before,mt_winner_after_candidateB_plus_E2_tf_lowlambda_expanded672,was_mt_gan_win_before
150,150,24.128591365700505,20.19277068635915,22.050689399001993,5.291886329650879,7.924254417419434,5.244518280029297,gan,gan,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
151,151,24.240085612250784,19.596870056685123,22.309881435976216,5.580901145935059,7.460690975189209,5.519497394561768,gan,gan,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
152,152,24.594151699851988,17.338820427078797,22.12833137287893,5.931854248046875,8.478921890258789,6.23688268661499,gan,gan,cnn,cnn,0
153,153,25.168802860244767,16.23765159094386,22.289129997037954,6.290019989013672,6.548172950744629,6.280371189117432,gan,gan,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
154,154,25.31020070022765,16.834477000311573,21.818357029446755,5.889771461486816,5.736759185791016,6.597254276275635,gan,gan,gan,gan,1
155,155,26.088776073112513,17.444078563809867,22.51613153149982,6.413660526275635,6.612644195556641,5.670631408691406,gan,gan,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
156,156,25.16401321091786,17.879759557761357,22.73071144629761,5.162914276123047,9.264598846435547,4.957887172698975,gan,gan,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
157,157,25.57399551509901,18.686237526393793,23.756659444310667,4.567626476287842,8.282842636108398,4.781536102294922,gan,gan,cnn,cnn,0
158,158,27.076784963721764,22.72289165286213,26.057915510371362,5.708489894866943,8.312358856201172,5.7135725021362305,gan,gan,cnn,cnn,0
159,159,24.310343375521082,19.84507792462866,23.425927549538297,5.012121677398682,10.700226783752441,5.194666385650635,gan,gan,cnn,cnn,0
160,160,21.188537318324133,20.14027527603938,20.960296837369274,5.1832075119018555,13.9108247756958,5.769298076629639,gan,gan,cnn,cnn,0
161,161,19.540402210515502,19.232825594053608,19.7338861937096,5.7158894538879395,11.7100830078125,6.33427095413208,gan,gan,cnn,cnn,0
162,162,18.27105324592802,19.457879947992573,18.958612313538723,4.5405659675598145,9.695740699768066,5.521209716796875,cnn,cnn,cnn,cnn,0
163,163,19.37037318892002,20.44637029980189,20.15349415796604,5.698920726776123,6.788956165313721,5.074858665466309,cnn,cnn,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
164,164,21.46365087746109,18.82963529736202,21.718598657581705,5.2430009841918945,10.968896865844727,4.71131706237793,gan,gan,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
165,165,22.937888715207535,20.548745956267595,22.73152324204083,5.059387683868408,11.26945972442627,5.690451622009277,gan,gan,cnn,cnn,0
166,166,23.890736675966988,20.79692555045691,24.059841382065848,6.106489181518555,10.583955764770508,5.766235828399658,gan,gan,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
167,167,23.479887971191566,21.661112948338108,24.026646388901675,5.800627708435059,7.244186878204346,5.277735233306885,gan,gan,cnn,candidateB_plus_E2_tf_lowlambda_expanded672,0
