method_id,display_name,candidate_family,metric,metric_family,direction,n_valid_pairs,cnn_mean_on_valid_pairs,method_mean_on_valid_pairs,mean_raw_delta,median_raw_delta,mean_improvement,median_improvement,improvement_standard_deviation,improvement_standard_error,improvement_ci95_low,improvement_ci95_high,win_count,tie_count,loss_count,win_rate,tie_rate,loss_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status,sign_test_p_holm_global,sign_test_p_holm_within_metric,wilcoxon_p_holm_global,wilcoxon_p_holm_within_metric
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,exceed_abs_t10,threshold_geometry,lower_is_better,168,0.006580809523809519,0.003645595238095238,-0.0029352142857142815,-0.0024460000000000037,0.0029352142857142815,0.0024460000000000037,0.0038269274806077276,0.00029525386515988046,0.0023405440476190436,0.00351425535714285,129,0,39,0.7678571428571429,0.0,0.23214285714285715,0.766989785039815,1.8901080346392734e-12,,sign_test=ok; wilcoxon=scipy_unavailable,2.3248328826063062e-10,2.83516205195891e-11,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,exceed_abs_t15,threshold_geometry,lower_is_better,168,0.0062105,0.0034733333333333335,-0.0027371666666666655,-0.0013040000000000135,0.0027371666666666655,0.0013040000000000135,0.003998353082614577,0.000308479637489343,0.002155988095238096,0.003338935119047618,126,0,42,0.75,0.0,0.25,0.6845735256769258,6.009507673225811e-11,,sign_test=ok; wilcoxon=scipy_unavailable,6.971028900941941e-09,6.009507673225812e-10,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,exceed_abs_p90,threshold_geometry,lower_is_better,168,0.010253619047619053,0.005087023809523815,-0.0051665952380952375,-0.004423999999999997,0.0051665952380952375,0.004423999999999997,0.005172787147863609,0.0003990891927781049,0.004395820833333333,0.005950825595238095,140,0,28,0.8333333333333334,0.0,0.16666666666666666,0.9988029838477059,4.0947447895527606e-19,,sign_test=ok; wilcoxon=scipy_unavailable,6.469696767493362e-17,4.504219268508036e-18,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,comp_curve_l1,threshold_geometry,lower_is_better,168,115.52777777777776,112.32539682539681,-3.2023809523809517,-5.083333333333329,3.2023809523809517,5.083333333333329,12.93489175716243,0.9979485647636062,1.1845238095238095,5.084350198412698,112,0,56,0.6666666666666666,0.0,0.3333333333333333,0.24757694246708323,1.8638787920586882e-05,,sign_test=ok; wilcoxon=scipy_unavailable,0.0011928824269175605,5.591636376176065e-05,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,comp_abs_t5,threshold_geometry,lower_is_better,168,64.38095238095238,58.714285714285715,-5.666666666666667,-3.0,5.666666666666667,3.0,9.595200064170475,0.7402857567289918,4.232142857142857,7.154761904761905,119,14,35,0.7083333333333334,0.08333333333333333,0.20833333333333334,0.5905730603603169,6.593072789195153e-12,,sign_test=ok; wilcoxon=scipy_unavailable,7.911687347034183e-10,7.252380068114668e-11,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,comp_abs_t10,threshold_geometry,lower_is_better,168,187.16666666666666,189.20833333333334,2.0416666666666665,2.0,-2.0416666666666665,-2.0,24.552852479299826,1.8942936943405084,-5.666666666666667,1.678720238095236,76,3,89,0.4523809523809524,0.017857142857142856,0.5297619047619048,-0.08315394996927415,0.3502343653830733,,sign_test=ok; wilcoxon=scipy_unavailable,1.0,1.0,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,comp_abs_t15,threshold_geometry,lower_is_better,168,116.80952380952381,110.25,-6.559523809523809,-7.0,6.559523809523809,7.0,24.36319556165565,1.8796613454725182,2.8154761904761907,10.154761904761905,114,2,52,0.6785714285714286,0.011904761904761904,0.30952380952380953,0.2692390574513799,1.6837810633585907e-06,,sign_test=ok; wilcoxon=scipy_unavailable,0.00012123223656181852,5.051343190075772e-06,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,pd_distance,topology_pd,lower_is_better,168,27.406283078086062,22.706997671157215,-4.699285406928847,-5.1465946835723635,4.699285406928847,5.1465946835723635,1.8030101193625716,0.139105250716598,4.420866580223223,4.968449274569326,166,0,2,0.9880952380952381,0.0,0.011904761904761904,2.6063555364793025,7.58904811783578e-47,,sign_test=ok; wilcoxon=scipy_unavailable,1.9579744144016313e-44,1.138357217675367e-45,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,mt_distance,topology_mt,lower_is_better,168,5.867795200574966,6.161181682632083,0.29338648205711726,0.3227808475494385,-0.29338648205711726,-0.3227808475494385,0.6969669527453074,0.05377216781073597,-0.39532896635078246,-0.18581941844451996,40,0,128,0.23809523809523808,0.0,0.7619047619047619,-0.42094747950600386,6.181833481984467e-12,,sign_test=ok; wilcoxon=scipy_unavailable,7.54183684802105e-10,9.890933571175147e-11,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,psnruv,vector_uv,higher_is_better,168,31.19250043386114,33.48066855580409,2.2881681219429533,2.335965618543554,2.2881681219429533,2.335965618543554,0.5155467364391274,0.03977529424729052,2.211747138383482,2.366422472151198,168,0,0,1.0,0.0,0.0,4.43833305540307,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,ssim_speed,scalar_speed,higher_is_better,0,,,,,,,,,,,0,0,0,,,,,,,no_valid_pairs,,,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,speed_mae,scalar_speed,lower_is_better,168,0.6940701629397319,0.514673630980392,-0.17939653195933983,-0.17360303197123914,0.17939653195933983,0.17360303197123914,0.039482209783131085,0.003046118616721602,0.17352982644930326,0.1856207858026634,168,0,0,1.0,0.0,0.0,4.543730782667277,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,speed_rmse,scalar_speed,lower_is_better,168,1.1077586003651096,0.8796379856523427,-0.22812061471276698,-0.20384966493767728,0.22812061471276698,0.20384966493767728,0.06300954384336171,0.004861291847307008,0.2188176445832524,0.2381988645569508,168,0,0,1.0,0.0,0.0,3.6204136833598155,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,wpd_mae,wind_power_distribution,lower_is_better,168,231.67091095165674,165.94468049775796,-65.7262304538988,-61.474490092898634,65.7262304538988,61.474490092898634,35.44282472877565,2.734473293884677,60.519350584739875,71.23349650337933,168,0,0,1.0,0.0,0.0,1.8544298022763512,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,wpd_w1,wind_power_distribution,lower_is_better,168,45.27127092112854,16.154361978800274,-29.116908942328262,-30.227266318422274,29.116908942328262,30.227266318422274,20.376320424961584,1.5720672507362843,26.0267171783706,32.206917635307704,162,0,6,0.9642857142857143,0.0,0.03571428571428571,1.428958140384326,1.583025776075848e-40,,sign_test=ok; wilcoxon=scipy_unavailable,3.6884500582567256e-38,2.6911438193289414e-39,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,wpd_bias_abs,wind_power_distribution,lower_is_better,168,35.343902938857745,7.985822841162225,-27.358080097695524,-29.435227119783683,27.358080097695524,29.435227119783683,19.27407713423291,1.4870273346199472,24.370730948772906,30.252805654716667,156,0,12,0.9285714285714286,0.0,0.07142857142857142,1.419423607530579,4.08308761658268e-33,,sign_test=ok; wilcoxon=scipy_unavailable,8.778638375652762e-31,7.349557709848824e-32,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,grad_mae,gradient_distribution,lower_is_better,168,0.3490557204526641,0.31045584063453674,-0.03859987981812735,-0.038943258844218925,0.03859987981812735,0.038943258844218925,0.008249853248425226,0.0006364899964638293,0.03737432265276147,0.03985779238850541,168,0,0,1.0,0.0,0.0,4.678856539114255,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
