metric,metric_family,direction,effect_id,effect_order,factors,n_valid,mean_raw_factorial_effect,median_raw_factorial_effect,mean_oriented_factorial_effect,median_oriented_factorial_effect,oriented_effect_standard_deviation,oriented_effect_standard_error,iid_bootstrap_ci95_low,iid_bootstrap_ci95_high,block6_bootstrap_ci95_low,block6_bootstrap_ci95_high,block12_bootstrap_ci95_low,block12_bootstrap_ci95_high,block24_bootstrap_ci95_low,block24_bootstrap_ci95_high,positive_count,zero_count,negative_count,positive_rate,zero_rate,negative_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status
grad_w1,gradient_distribution,lower_is_better,speed:levelset,2,"speed,levelset",168,-0.004590806987333939,-0.004466397107514591,0.004590806987333939,0.004466397107514591,0.0015681628438123448,0.00012098639004316275,0.004351860945159392,0.004826074921785015,0.004015433501317747,0.00514078660803812,0.003803280716864197,0.005334430196618611,0.003584176966818293,0.0055504201978499295,168,0,0,1.0,0.0,0.0,2.9275065440099795,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
grad_w1,gradient_distribution,lower_is_better,grad:levelset,2,"grad,levelset",168,0.006695812523555967,0.006661311395189003,-0.006695812523555967,-0.006661311395189003,0.0025076208221844424,0.00019346714664887732,-0.0070723477727316995,-0.0063125493190242295,-0.00758501818689291,-0.005764460919746038,-0.007858038239467499,-0.005473660682812449,-0.008218755232269387,-0.00511329668264749,0,0,168,0.0,0.0,1.0,-2.6701854061504804,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
grad_w1,gradient_distribution,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-0.003129837602134577,-0.003615663043971016,0.003129837602134577,0.003615663043971016,0.001961634641216263,0.00015134339827067782,0.002828381927520147,0.003415195297410407,0.002365151512301505,0.00381876498617662,0.0021065435151675746,0.00403969450082466,0.001768211619756458,0.004337847823905135,157,0,11,0.9345238095238095,0.0,0.06547619047619048,1.595525250407486,3.0981890375328657e-34,5.0416972704962e-27,sign_test=ok; wilcoxon=ok
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,speed,1,speed,168,0.018760291108097432,-0.039486720995803415,-0.018760291108097432,0.039486720995803415,0.31601886978199917,0.024381385129298286,-0.0667620569546837,0.028989520481557132,-0.10970386192153722,0.06181367450474608,-0.11016942146531733,0.06917109493891889,-0.10259011138959279,0.05908352816371352,97,0,71,0.5773809523809523,0.0,0.4226190476190476,-0.05936446491641127,0.05343240458128752,0.6585815403525985,sign_test=ok; wilcoxon=ok
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,grad,1,grad,168,-2.5033366172627325,-2.6746779889424652,2.5033366172627325,2.6746779889424652,2.7113491035415462,0.20918512479658768,2.0975217244245323,2.9201790531354215,1.67790355449134,3.3687751353840754,1.553746027671826,3.502671394693533,1.49048332588185,3.625459198588047,134,0,34,0.7976190476190477,0.0,0.20238095238095238,0.9232808176537985,3.055330456382589e-15,2.4349761718106662e-20,sign_test=ok; wilcoxon=ok
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,levelset,1,levelset,168,0.0411574233063884,0.006234823674554857,-0.0411574233063884,-0.006234823674554857,0.30941067381633586,0.02387155174194437,-0.0877925744365923,0.006834555741275209,-0.12676231912222052,0.04750846112873214,-0.1413301774646535,0.06109464743896662,-0.1524050231295905,0.06926832456708536,84,0,84,0.5,0.0,0.5,-0.13301875723530848,1.0,0.1276114821703591,sign_test=ok; wilcoxon=ok
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,speed:grad,2,"speed,grad",168,0.23769968463590913,0.21456129577586802,-0.23769968463590913,-0.21456129577586802,0.34685408469222595,0.026760373608022803,-0.29084714643419063,-0.18577458202730449,-0.3391706181005101,-0.13834652895997035,-0.35007734026599824,-0.1272278212937172,-0.34475330887934197,-0.12687218839726838,53,0,115,0.31547619047619047,0.0,0.6845238095238095,-0.6853016733155304,1.9537880314254445e-06,1.7973037953551692e-12,sign_test=ok; wilcoxon=ok
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,speed:levelset,2,"speed,levelset",168,0.03066607102217028,0.015517017133114042,-0.03066607102217028,-0.015517017133114042,0.17762044062337884,0.013703714504965096,-0.05772710773027564,-0.004079374925103562,-0.060412043153634264,-0.0004782631865215771,-0.06012384091435123,0.0015948998597763652,-0.0609054631600944,0.004619083211552435,77,0,91,0.4583333333333333,0.0,0.5416666666666666,-0.17264944797200293,0.31587491161299025,0.040114436433200215,sign_test=ok; wilcoxon=ok
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,grad:levelset,2,"grad,levelset",168,0.12997816848324015,0.14691902439187432,-0.12997816848324015,-0.14691902439187432,0.31584344779670087,0.02436785102930402,-0.17778177681397983,-0.08126130481401223,-0.21291655512881877,-0.04036530121543714,-0.2254837797972545,-0.027695108272091273,-0.23116162082100916,-0.01993005385523342,65,0,103,0.3869047619047619,0.0,0.6130952380952381,-0.41152719611553656,0.004171262245533499,2.3480654450990495e-07,sign_test=ok; wilcoxon=ok
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-0.19842403752208912,-0.2056450366266256,0.19842403752208912,0.2056450366266256,0.31500621477811636,0.024303257099570787,0.15046489021286666,0.24706108304568425,0.11402211251598295,0.2827876548603717,0.10650010024219891,0.29155595115123206,0.0964974274060042,0.3051028429021411,116,0,52,0.6904761904761905,0.0,0.30952380952380953,0.6299051517502751,8.73914118940249e-07,8.532671893871864e-13,sign_test=ok; wilcoxon=ok
psd_log_l2,frequency_domain,lower_is_better,speed,1,speed,168,0.023849342028854126,0.022925081189429458,-0.023849342028854126,-0.022925081189429458,0.011802160590641438,0.0009105564579632775,-0.025628463895419444,-0.022117409370224862,-0.027916059456159707,-0.01975524598657875,-0.02890327854126769,-0.018522801417302632,-0.029798554051274802,-0.017348812161147625,1,0,167,0.005952380952380952,0.0,0.9940476190476191,-2.0207606773089957,9.033944720111621e-49,2.639867745503926e-29,sign_test=ok; wilcoxon=ok
psd_log_l2,frequency_domain,lower_is_better,grad,1,grad,168,-0.1848871125034815,-0.17683574853638642,0.1848871125034815,0.17683574853638642,0.07174578428034747,0.005535307430057605,0.1741587040969315,0.19591708995638657,0.16194839592742244,0.20943400678970983,0.15733564944445164,0.21313713172530682,0.1548892481368383,0.21475323634781693,168,0,0,1.0,0.0,0.0,2.576975279565319,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
psd_log_l2,frequency_domain,lower_is_better,levelset,1,levelset,168,0.011418838804356983,0.012607899365137704,-0.011418838804356983,-0.012607899365137704,0.008964854193612943,0.0006916535169980925,-0.012742142865976528,-0.010037063124243815,-0.014460280794352857,-0.008140370942875464,-0.01522916919401573,-0.007273969793180809,-0.016042687229750614,-0.006493574442761623,16,0,152,0.09523809523809523,0.0,0.9047619047619048,-1.273733912202654,5.491309367550057e-29,1.5349320119701329e-24,sign_test=ok; wilcoxon=ok
psd_log_l2,frequency_domain,lower_is_better,speed:grad,2,"speed,grad",168,0.03078075479356383,0.027818951922170404,-0.03078075479356383,-0.027818951922170404,0.012788728167754428,0.000986671799019537,-0.03270811772683106,-0.028918684348302772,-0.03530377151084429,-0.026462004713578516,-0.03632246746796544,-0.025649808997326197,-0.03721457767897649,-0.02490118683436122,0,0,168,0.0,0.0,1.0,-2.4068659830595664,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
psd_log_l2,frequency_domain,lower_is_better,speed:levelset,2,"speed,levelset",168,-0.012946004141016602,-0.012882016771671986,0.012946004141016602,0.012882016771671986,0.005942850458878598,0.00045850086706436137,0.012069349179750609,0.013838876008746835,0.011039673327817839,0.014893426468132836,0.01076440438751926,0.015087696991914689,0.010849077919692664,0.014928402192852913,168,0,0,1.0,0.0,0.0,2.1784166084265704,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
psd_log_l2,frequency_domain,lower_is_better,grad:levelset,2,"grad,levelset",168,0.0163390464038015,0.01519950961077561,-0.0163390464038015,-0.01519950961077561,0.009418941242639579,0.0007266870934176979,-0.017773251064041717,-0.014933587848595536,-0.019761943743184247,-0.01289475733335068,-0.020868155434974982,-0.011962625310978792,-0.022010223077023394,-0.010955779638380772,0,0,168,0.0,0.0,1.0,-1.7347009587271423,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
psd_log_l2,frequency_domain,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-0.008755976984196168,-0.009059051131840565,0.008755976984196168,0.009059051131840565,0.005921575053738777,0.0004568594339219239,0.007864068811303176,0.009635525210722074,0.0066321441201384205,0.010718126874391339,0.0061018284604374825,0.011098254462736675,0.005860933342593377,0.011074358305705276,154,0,14,0.9166666666666666,0.0,0.08333333333333333,1.478656760192172,5.506680125892977e-31,3.4050694261268255e-26,sign_test=ok; wilcoxon=ok
psd_slope_abs_delta,frequency_domain,lower_is_better,speed,1,speed,168,-0.02566444171317298,-0.021313586391556005,0.02566444171317298,0.021313586391556005,0.037436646272837305,0.002888299965622329,0.02024552686067707,0.03130412972264396,0.012975896931756967,0.039635308980220364,0.009056249210782862,0.04353634036545066,0.006168400898011583,0.04723159396463913,118,0,50,0.7023809523809523,0.0,0.2976190476190476,0.6855432916220966,1.6123871117942558e-07,3.962274497773283e-13,sign_test=ok; wilcoxon=ok
psd_slope_abs_delta,frequency_domain,lower_is_better,grad,1,grad,168,-0.1313960948256574,-0.1240248616798377,0.1313960948256574,0.1240248616798377,0.05362524958877602,0.004137277827050716,0.12338409380795619,0.13953087109501272,0.11375034222227963,0.1497908921333425,0.11100368599188519,0.15373632941584767,0.1112368708638613,0.15554233183394356,168,0,0,1.0,0.0,0.0,2.450265422226755,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
psd_slope_abs_delta,frequency_domain,lower_is_better,levelset,1,levelset,168,-0.014244250378359654,-0.01454982964435049,0.014244250378359654,0.01454982964435049,0.04251494651913045,0.0032800993356805037,0.007793508800714498,0.02051665442292753,-0.0014176639602275112,0.029579136284452662,-0.006067249342072226,0.03401719084672266,-0.009842693639429207,0.03800162928363362,108,0,60,0.6428571428571429,0.0,0.35714285714285715,0.33504100427246614,0.0002636516495278558,2.0997427157089775e-05,sign_test=ok; wilcoxon=ok
psd_slope_abs_delta,frequency_domain,lower_is_better,speed:grad,2,"speed,grad",168,-0.017962975361325427,-0.012085289015623599,0.017962975361325427,0.012085289015623599,0.030700023534192877,0.0023685582376205107,0.013453543386400256,0.022510098906364632,0.0073000186018618825,0.029209319962474122,0.004155561290127562,0.03228161983280055,0.002039538698730433,0.03499794261150895,114,0,54,0.6785714285714286,0.0,0.32142857142857145,0.5851127554126706,4.25351951171799e-06,2.471501166218927e-10,sign_test=ok; wilcoxon=ok
psd_slope_abs_delta,frequency_domain,lower_is_better,speed:levelset,2,"speed,levelset",168,0.0265378901592143,0.0189982120771211,-0.0265378901592143,-0.0189982120771211,0.037708560251011124,0.0029092785844891987,-0.032132744472990096,-0.020937161223392366,-0.040135809905959975,-0.012851727618610588,-0.04426300779931768,-0.008837399888413335,-0.04802135925379762,-0.005318435536209776,41,0,127,0.24404761904761904,0.0,0.7559523809523809,-0.7037630178018454,1.9580390976135314e-11,4.056096140155518e-13,sign_test=ok; wilcoxon=ok
psd_slope_abs_delta,frequency_domain,lower_is_better,grad:levelset,2,"grad,levelset",168,-0.01511265583739281,-0.01575760626758614,0.01511265583739281,0.01575760626758614,0.04287938993640314,0.003308216755758908,0.008545086133929335,0.02139531411250411,-0.0009352764726575234,0.030438195072543653,-0.005334351842543137,0.03467009571546262,-0.010212736622240688,0.03954166395600983,106,0,62,0.6309523809523809,0.0,0.36904761904761907,0.35244568217521866,0.0008548765507311462,1.1658344002282866e-05,sign_test=ok; wilcoxon=ok
psd_slope_abs_delta,frequency_domain,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,0.03299534157944361,0.025046566581612584,-0.03299534157944361,-0.025046566581612584,0.03769997776862643,0.0029086164315977243,-0.03852905614296913,-0.027439531045521225,-0.04669256846473692,-0.019541879955156435,-0.050622361446535404,-0.015622939584502947,-0.054342352717083466,-0.012258010517233233,33,0,135,0.19642857142857142,0.0,0.8035714285714286,-0.8752085155578533,7.603570013268806e-16,5.968952020168609e-18,sign_test=ok; wilcoxon=ok
exceed_abs_t5,threshold_geometry,lower_is_better,speed,1,speed,168,0.0007847261904761876,0.000776500000000041,-0.0007847261904761876,-0.000776500000000041,0.0004559964505374593,3.5180889944376654e-05,-0.0008559047619047549,-0.0007168031249999971,-0.0009406791666666627,-0.0006308254464285698,-0.000991046130952377,-0.0005827666666666665,-0.0010532055059523746,-0.0005415148809523824,6,0,162,0.03571428571428571,0.0,0.9642857142857143,-1.7209041639496792,1.583025776075848e-40,8.887920564623696e-29,sign_test=ok; wilcoxon=ok
exceed_abs_t5,threshold_geometry,lower_is_better,grad,1,grad,168,-0.0020331666666666675,-0.0018799999999999928,0.0020331666666666675,0.0018799999999999928,0.0011561583696227359,8.919955475974931e-05,0.0018604002976190478,0.0022102513392857153,0.0016587818452380946,0.002408054315476191,0.0015838534226190486,0.002501262053571429,0.001498025297619049,0.002590549107142856,164,0,4,0.9761904761904762,0.0,0.023809523809523808,1.7585537760973928,1.7538320135283241e-43,4.3580059575248394e-29,sign_test=ok; wilcoxon=ok
exceed_abs_t5,threshold_geometry,lower_is_better,levelset,1,levelset,168,0.00034154761904761757,0.00038750000000001283,-0.00034154761904761757,-0.00038750000000001283,0.0003552178518455234,2.7405652253051154e-05,-0.00039594880952380766,-0.0002870416666666646,-0.00046122797619047517,-0.0002099369047619023,-0.0004932226190476199,-0.00017340297619047385,-0.0005319035714285698,-0.0001350620535714281,24,0,144,0.14285714285714285,0.0,0.8571428571428571,-0.9615159183951973,4.690238064769671e-22,4.410901752214608e-19,sign_test=ok; wilcoxon=ok
exceed_abs_t5,threshold_geometry,lower_is_better,speed:grad,2,"speed,grad",168,0.00027657142857142735,0.0002415000000000056,-0.00027657142857142735,-0.0002415000000000056,0.00029731026902044867,2.2937985243992992e-05,-0.0003217866071428579,-0.00023007142857142798,-0.00037522693452380745,-0.0001768025297619035,-0.00040984211309523576,-0.00014342038690476255,-0.0004563113095238068,-0.00010137723214285415,34,0,134,0.20238095238095238,0.0,0.7976190476190477,-0.9302451256818347,3.055330456382589e-15,1.0415237691074003e-19,sign_test=ok; wilcoxon=ok
exceed_abs_t5,threshold_geometry,lower_is_better,speed:levelset,2,"speed,levelset",168,-0.00025459523809523985,-0.00020750000000001323,0.00025459523809523985,0.00020750000000001323,0.00023923311203375645,1.845723530433253e-05,0.00021796324404761802,0.0002919587797619028,0.00017338467261905123,0.0003384287202380938,0.0001476827380952383,0.0003668836309523839,0.00012003958333333259,0.0004021437500000022,151,0,17,0.8988095238095238,0.0,0.10119047619047619,1.0642140460026108,4.949592375030901e-28,6.221448435174514e-25,sign_test=ok; wilcoxon=ok
exceed_abs_t5,threshold_geometry,lower_is_better,grad:levelset,2,"grad,levelset",168,-0.00012844047619047717,-8.299999999999974e-05,0.00012844047619047717,8.299999999999974e-05,0.0003217308300033188,2.48220724277982e-05,8.021339285714422e-05,0.00017708482142857407,3.31587797619058e-05,0.00022987738095237983,1.504702380952239e-05,0.0002489769345238105,4.3144345238094125e-06,0.0002608782738095248,104,0,64,0.6190476190476191,0.0,0.38095238095238093,0.3992171847166535,0.0025179898516854418,2.2454908221725933e-05,sign_test=ok; wilcoxon=ok
exceed_abs_t5,threshold_geometry,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-8.334523809523711e-05,-0.00013449999999999573,8.334523809523711e-05,0.00013449999999999573,0.00022773795183879004,1.7570364441115425e-05,4.7916220238094526e-05,0.00011722812500000053,3.7080357142859016e-06,0.00015749508928571034,-1.9661904761905546e-05,0.00017893556547618846,-4.174226190476201e-05,0.00020374032738095134,108,1,59,0.6428571428571429,0.005952380952380952,0.35119047619047616,0.3659699115685167,0.00018489662781924618,6.939137348764919e-06,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,speed,1,speed,168,-0.00033014285714285714,-0.0003914999999999995,0.00033014285714285714,0.0003914999999999995,0.0007114953830267859,5.489306054179738e-05,0.00022389538690476547,0.00043913824404761637,0.0001416052083333375,0.0005170787202380977,0.00012578794642857018,0.0005272614583333329,0.00014768973214285806,0.0005027028273809535,131,0,37,0.7797619047619048,0.0,0.22023809523809523,0.464012648597086,1.6011017989547444e-13,2.1408131593323168e-08,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,grad,1,grad,168,-0.001165285714285714,-0.0010245000000000115,0.001165285714285714,0.0010245000000000115,0.0015328203473596402,0.00011825965724382492,0.0009336796130952404,0.0013916705357142833,0.0007249269345238099,0.001618590029761905,0.0006653738095238127,0.0016789434523809532,0.00065746324404762,0.0016730372023809543,121,0,47,0.7202380952380952,0.0,0.27976190476190477,0.7602232814125784,1.0380897634971159e-08,4.032133758222067e-15,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,levelset,1,levelset,168,-0.00016314285714285595,-0.0001945000000000141,0.00016314285714285595,0.0001945000000000141,0.000724356384030954,5.5885308311201863e-05,5.52138392857122e-05,0.0002718166666666653,-5.927470238095677e-05,0.00038679613095237895,-8.156726190476362e-05,0.0004169080357142834,-6.352559523809396e-05,0.00039452991071428406,104,0,64,0.6190476190476191,0.0,0.38095238095238093,0.22522457279245067,0.0025179898516854418,0.003067785715981929,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,speed:grad,2,"speed,grad",168,-4.863095238095315e-05,2.450000000000195e-05,4.863095238095315e-05,-2.450000000000195e-05,0.0004057521227843435,3.130445589992712e-05,-1.1589880952378783e-05,0.00011216711309523786,-5.426532738095292e-05,0.00015469836309523998,-6.532991071428548e-05,0.0001684714285714313,-7.044374999999992e-05,0.0001704938988095248,80,1,87,0.47619047619047616,0.005952380952380952,0.5178571428571429,0.11985384585849822,0.642568809338864,0.7711798333203795,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,speed:levelset,2,"speed,levelset",168,0.00013017857142857175,0.00011199999999999925,-0.00013017857142857175,-0.00011199999999999925,0.0003869949530288551,2.9857308835387374e-05,-0.0001882991071428565,-7.219627976190346e-05,-0.00022708973214285975,-3.561264880952176e-05,-0.0002476208333333353,-2.5748511904760813e-05,-0.00025764702380952413,-2.3813988095238484e-05,66,0,102,0.39285714285714285,0.0,0.6071428571428571,-0.3363831244043779,0.006751369163205467,2.6859350152154215e-05,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,grad:levelset,2,"grad,levelset",168,0.0005431547619047618,0.0005669999999999946,-0.0005431547619047618,-0.0005669999999999946,0.001226266003457111,9.46084761390292e-05,-0.0007320446428571415,-0.00035854434523809536,-0.0009313955357142846,-0.00016584434523809593,-0.0009993730654761887,-0.00011318675595237995,-0.0009794528273809546,-0.00016897842261904885,52,0,116,0.30952380952380953,0.0,0.6904761904761905,-0.44293388251284,8.73914118940249e-07,2.1754311947588022e-07,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-0.00016547619047618817,-0.00017200000000000548,0.00016547619047618817,0.00017200000000000548,0.00041931162510795147,3.235059421610286e-05,0.00010117797619047363,0.00022853601190476035,3.6486607142854346e-05,0.000292131547619048,1.955788690475638e-05,0.00031832351190476057,1.6636607142855046e-05,0.0003142892857142855,116,0,52,0.6904761904761905,0.0,0.30952380952380953,0.3946377361552674,8.73914118940249e-07,2.193932213529131e-07,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,speed,1,speed,168,-0.00025320238095238076,-0.00012449999999999527,0.00025320238095238076,0.00012449999999999527,0.00040988237774648457,3.162311198835508e-05,0.00019244002976190498,0.00031677425595238014,0.0001209449404761903,0.0003969950892857143,8.243675595238051e-05,0.00043059241071428505,3.928303571428516e-05,0.0004689244047619045,110,0,58,0.6547619047619048,0.0,0.34523809523809523,0.6177440034003814,7.370834538660161e-05,3.2410739530434617e-10,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,grad,1,grad,168,-0.0012836547619047612,-0.0006815000000000009,0.0012836547619047612,0.0006815000000000009,0.0014079494453196784,0.00010862565799504776,0.001070778720238095,0.0014977504464285705,0.0008102190476190463,0.0017914599702380947,0.0006927797619047616,0.0019318343749999993,0.000577547172619047,0.0020553020833333326,141,0,27,0.8392857142857143,0.0,0.16071428571428573,0.9117193562396015,8.048176348197814e-20,6.170129848327778e-23,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,levelset,1,levelset,168,-0.00015458333333333307,5.000000000000122e-07,0.00015458333333333307,-5.000000000000122e-07,0.00045520740047269744,3.512001341023638e-05,8.620744047619005e-05,0.00022676919642857104,6.527232142857454e-06,0.00032293199404761835,-2.7733333333333717e-05,0.00036213184523809557,-5.800907738095215e-05,0.0003914260416666666,82,2,84,0.4880952380952381,0.011904761904761904,0.5,0.33958879660745916,0.938165341948014,0.01902544003680649,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,speed:grad,2,"speed,grad",168,0.00014658333333333347,0.00010150000000000008,-0.00014658333333333347,-0.00010150000000000008,0.0002463426467357981,1.9005747814930915e-05,-0.0001832626488095235,-0.00010900580357142823,-0.00022865669642857216,-6.484404761904848e-05,-0.0002494764880952378,-4.80354166666671e-05,-0.0002645014880952378,-2.826205357142878e-05,35,1,132,0.20833333333333334,0.005952380952380952,0.7857142857142857,-0.595038395810303,1.879775551356234e-14,1.0200383603414407e-12,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,speed:levelset,2,"speed,levelset",168,1.1107142857142855e-05,-9.000000000001045e-06,-1.1107142857142855e-05,9.000000000001045e-06,0.0001260619577595987,9.725891192542903e-06,-3.0393303571428234e-05,7.5119047619046615e-06,-4.79419642857142e-05,2.2768749999999442e-05,-5.683422619047654e-05,3.013169642857128e-05,-6.974642857142766e-05,3.4256547619046774e-05,100,1,67,0.5952380952380952,0.005952380952380952,0.39880952380952384,-0.0881086019489264,0.01304072360591011,0.4187931516644775,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,grad:levelset,2,"grad,levelset",168,0.0006733214285714288,0.0006430000000000001,-0.0006733214285714288,-0.0006430000000000001,0.0006146905586483003,4.7424406194751234e-05,-0.0007681749999999992,-0.0005827305059523815,-0.0008827514880952385,-0.00046568080357142864,-0.0009380081845238094,-0.0004185788690476194,-0.0010067822916666662,-0.0003763343750000004,7,1,160,0.041666666666666664,0.005952380952380952,0.9523809523809523,-1.095382740304418,7.070419183978223e-39,2.801399759182983e-26,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-0.00017234523809523902,-0.00013900000000000023,0.00017234523809523902,0.00013900000000000023,0.00024139398035088542,1.8623949914412504e-05,0.00013652187500000064,0.00020981562500000173,9.685014880952432e-05,0.00025828050595238296,8.33565476190495e-05,0.00027788809523809655,7.272410714285853e-05,0.00027974627976190563,143,0,25,0.8511904761904762,0.0,0.1488095238095238,0.7139583093361378,2.7276165626071624e-21,8.930289127344622e-19,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,speed,1,speed,168,-0.0003561607142857143,-0.0003194999999999986,0.0003561607142857143,0.0003194999999999986,0.00035528277226422095,2.7410660972094142e-05,0.0003041828869047617,0.0004109482142857147,0.00024570744047619036,0.00047429866071428575,0.0002138528273809526,0.0004999351190476188,0.00017165788690476182,0.0005387800595238096,138,0,30,0.8214285714285714,0.0,0.17857142857142858,1.0024711077767667,9.356563729642896e-18,4.380589986122909e-22,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,grad,1,grad,168,-0.002020017857142858,-0.0017565000000000011,0.002020017857142858,0.0017565000000000011,0.0020341685658200083,0.00015693951204680566,0.001713921875,0.0023244620535714283,0.0013220680059523812,0.0027575477678571424,0.0011430575892857147,0.002990782738095238,0.0009249895833333335,0.0032363566964285716,146,0,22,0.8690476190476191,0.0,0.13095238095238096,0.9930434926018797,1.200491784430071e-23,1.4077061245550558e-23,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,levelset,1,levelset,168,-0.00010301785714285677,-5.6999999999998024e-05,0.00010301785714285677,5.6999999999998024e-05,0.0005167636909207759,3.986918432392539e-05,2.7993898809523368e-05,0.00018139404761904736,-6.360699404761966e-05,0.0002785194940476189,-0.00010892291666666686,0.00031182008928571384,-0.00014447678571428619,0.00033620595238095173,93,0,75,0.5535714285714286,0.0,0.44642857142857145,0.19935196483967027,0.1895052721714433,0.025541031672672906,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,speed:grad,2,"speed,grad",168,0.0002078869047619046,0.0002134999999999984,-0.0002078869047619046,-0.0002134999999999984,0.0002975536871116124,2.295676535744696e-05,-0.0002525595238095234,-0.0001632068452380951,-0.00030242336309523803,-0.00011318407738095224,-0.0003266909226190474,-9.411800595238093e-05,-0.00034207098214285704,-7.592842261904755e-05,44,0,124,0.2619047619047619,0.0,0.7380952380952381,-0.6986534321919735,5.160780146238432e-10,1.0922646284922132e-14,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,speed:levelset,2,"speed,levelset",168,5.1244047619047756e-05,2.700000000000098e-05,-5.1244047619047756e-05,-2.700000000000098e-05,0.0001629134628308619,1.2569046534363368e-05,-7.561383928571442e-05,-2.6368452380952423e-05,-0.00010032857142857136,-3.9940476190473283e-07,-0.00011430967261904791,1.3727232142856996e-05,-0.00013422648809523874,2.89540178571429e-05,73,0,95,0.43452380952380953,0.0,0.5654761904761905,-0.31454765449464267,0.10491191481478204,0.0004329393946306388,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,grad:levelset,2,"grad,levelset",168,0.0012152202380952383,0.0011564999999999995,-0.0012152202380952383,-0.0011564999999999995,0.0007851134967007887,6.0572821320691744e-05,-0.0013349098214285714,-0.0010995406249999999,-0.001490101636904762,-0.0009354461309523811,-0.0015851514880952384,-0.0008457126488095237,-0.0016727630952380953,-0.0007600269345238097,3,0,165,0.017857142857142856,0.0,0.9821428571428571,-1.5478274710622708,4.225175945596205e-45,4.0571558201236215e-29,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-0.0003025892857142853,-0.00026349999999999985,0.0003025892857142853,0.00026349999999999985,0.00032166023898765376,2.481662621270103e-05,0.0002540053571428565,0.00035145267857142814,0.00019531830357142816,0.0004073337797619042,0.0001720413690476187,0.0004320638392857141,0.0001428571428571423,0.0004464958333333331,149,0,19,0.8869047619047619,0.0,0.1130952380952381,0.9407108776223335,3.33298643379015e-26,3.0616326227319496e-20,sign_test=ok; wilcoxon=ok
