contrast_id,contrast_family,base_method,comparison_method,sample_idx,metric,metric_family,direction,base_value,comparison_value,raw_delta,oriented_improvement
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,57,psd_log_l2,frequency_domain,lower_is_better,0.8950363498423541,0.9372809708311403,0.04224462098878612,-0.04224462098878612
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,58,psd_log_l2,frequency_domain,lower_is_better,0.8865628845454415,0.9070231640096507,0.02046027946420914,-0.02046027946420914
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,59,psd_log_l2,frequency_domain,lower_is_better,0.8148383101556856,0.8222484133845315,0.007410103228845832,-0.007410103228845832
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,60,psd_log_l2,frequency_domain,lower_is_better,0.7755271972026031,0.7724704754122595,-0.003056721790343553,0.003056721790343553
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,61,psd_log_l2,frequency_domain,lower_is_better,0.7123882410007836,0.7116860324255884,-0.0007022085751952067,0.0007022085751952067
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,62,psd_log_l2,frequency_domain,lower_is_better,0.7355335956786385,0.7331159702148072,-0.0024176254638312855,0.0024176254638312855
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,63,psd_log_l2,frequency_domain,lower_is_better,0.7740409617988123,0.7782750231477771,0.004234061348964757,-0.004234061348964757
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,64,psd_log_l2,frequency_domain,lower_is_better,0.6926864178655335,0.6977757624137523,0.005089344548218744,-0.005089344548218744
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,65,psd_log_l2,frequency_domain,lower_is_better,0.6607488813694573,0.6646347600009918,0.003885878631534445,-0.003885878631534445
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,66,psd_log_l2,frequency_domain,lower_is_better,0.7078380775268429,0.7146199429464647,0.00678186541962178,-0.00678186541962178
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,67,psd_log_l2,frequency_domain,lower_is_better,0.7621167732954885,0.7909662247100323,0.02884945141454376,-0.02884945141454376
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,68,psd_log_l2,frequency_domain,lower_is_better,0.7556118919494135,0.7885743012652917,0.03296240931587824,-0.03296240931587824
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,69,psd_log_l2,frequency_domain,lower_is_better,0.8369094422780531,0.8795195229293373,0.04261008065128424,-0.04261008065128424
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,70,psd_log_l2,frequency_domain,lower_is_better,0.786351862312081,0.8050543987244018,0.01870253641232078,-0.01870253641232078
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,71,psd_log_l2,frequency_domain,lower_is_better,0.7904105596101926,0.7950676431158069,0.0046570835056143345,-0.0046570835056143345
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,72,psd_log_l2,frequency_domain,lower_is_better,0.7866732426748732,0.7845098903439712,-0.0021633523309019242,0.0021633523309019242
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,73,psd_log_l2,frequency_domain,lower_is_better,0.7915181952614289,0.7891997379039511,-0.00231845735747771,0.00231845735747771
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,74,psd_log_l2,frequency_domain,lower_is_better,0.8235626026610721,0.8225262958052915,-0.0010363068557805999,0.0010363068557805999
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,75,psd_log_l2,frequency_domain,lower_is_better,0.8675911411715255,0.8703565108999504,0.0027653697284248935,-0.0027653697284248935
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,76,psd_log_l2,frequency_domain,lower_is_better,0.9083781610743498,0.9177936876818059,0.009415526607456148,-0.009415526607456148
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,77,psd_log_l2,frequency_domain,lower_is_better,0.9179380048243143,0.9353920804186077,0.01745407559429335,-0.01745407559429335
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,78,psd_log_l2,frequency_domain,lower_is_better,0.9368705249156938,0.9720849843292618,0.035214459413568044,-0.035214459413568044
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,79,psd_log_l2,frequency_domain,lower_is_better,0.9569000533979302,0.9914319219064338,0.03453186850850365,-0.03453186850850365
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,80,psd_log_l2,frequency_domain,lower_is_better,0.9514651849626843,0.9856320999936309,0.0341669150309466,-0.0341669150309466
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,81,psd_log_l2,frequency_domain,lower_is_better,0.9861827325189085,1.0144811551116466,0.02829842259273807,-0.02829842259273807
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,82,psd_log_l2,frequency_domain,lower_is_better,1.0212757200782752,1.0469898268123747,0.025714106734099573,-0.025714106734099573
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,83,psd_log_l2,frequency_domain,lower_is_better,1.0493762711360721,1.0707833411878667,0.02140707005179454,-0.02140707005179454
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,84,psd_log_l2,frequency_domain,lower_is_better,1.0637368061080574,1.0850699357905702,0.021333129682512775,-0.021333129682512775
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,85,psd_log_l2,frequency_domain,lower_is_better,1.0719174787680252,1.0902711903993703,0.018353711631345027,-0.018353711631345027
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,86,psd_log_l2,frequency_domain,lower_is_better,1.1069465536808416,1.1499339900655166,0.04298743638467495,-0.04298743638467495
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,87,psd_log_l2,frequency_domain,lower_is_better,1.0366948817118826,1.0840062951546223,0.0473114134427397,-0.0473114134427397
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,88,psd_log_l2,frequency_domain,lower_is_better,0.926522938969656,0.9652140035393257,0.03869106456966975,-0.03869106456966975
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,89,psd_log_l2,frequency_domain,lower_is_better,0.8678224382342199,0.8990203106420631,0.03119787240784322,-0.03119787240784322
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,90,psd_log_l2,frequency_domain,lower_is_better,0.8098349298458642,0.8484694989754542,0.03863456912958996,-0.03863456912958996
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,91,psd_log_l2,frequency_domain,lower_is_better,0.8321165393184715,0.8681814958472558,0.036064956528784275,-0.036064956528784275
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,92,psd_log_l2,frequency_domain,lower_is_better,0.8962019932415453,0.9305603385914246,0.03435834534987936,-0.03435834534987936
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,93,psd_log_l2,frequency_domain,lower_is_better,0.9470491415162741,0.981526819684711,0.03447767816843694,-0.03447767816843694
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,94,psd_log_l2,frequency_domain,lower_is_better,1.0664776784264332,1.0898978972825648,0.023420218856131658,-0.023420218856131658
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,95,psd_log_l2,frequency_domain,lower_is_better,1.0919230867452019,1.1062509360773056,0.014327849332103737,-0.014327849332103737
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,96,psd_log_l2,frequency_domain,lower_is_better,1.1612071385222675,1.1629719499814895,0.0017648114592219155,-0.0017648114592219155
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,97,psd_log_l2,frequency_domain,lower_is_better,1.187021795839719,1.1813102332810153,-0.005711562558703642,0.005711562558703642
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,98,psd_log_l2,frequency_domain,lower_is_better,1.1646566488073098,1.1659946086060484,0.0013379597987386305,-0.0013379597987386305
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,99,psd_log_l2,frequency_domain,lower_is_better,1.1929331314206866,1.2001304337490935,0.007197302328406874,-0.007197302328406874
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,100,psd_log_l2,frequency_domain,lower_is_better,1.2294091226770294,1.2455700493940698,0.01616092671704039,-0.01616092671704039
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,101,psd_log_l2,frequency_domain,lower_is_better,1.2492044633290977,1.2697152609248992,0.020510797595801433,-0.020510797595801433
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,102,psd_log_l2,frequency_domain,lower_is_better,1.2539822775696419,1.27934798288404,0.02536570531439808,-0.02536570531439808
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,103,psd_log_l2,frequency_domain,lower_is_better,1.2343086339973683,1.2702981805242897,0.03598954652692132,-0.03598954652692132
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,104,psd_log_l2,frequency_domain,lower_is_better,1.215515978239578,1.2670076348117645,0.05149165657218657,-0.05149165657218657
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,105,psd_log_l2,frequency_domain,lower_is_better,1.1798936080169213,1.249179494602992,0.0692858865860706,-0.0692858865860706
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,106,psd_log_l2,frequency_domain,lower_is_better,1.1022334081857783,1.172356557633624,0.07012314944784559,-0.07012314944784559
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,107,psd_log_l2,frequency_domain,lower_is_better,1.0568094285207579,1.1375070710448631,0.08069764252410527,-0.08069764252410527
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,108,psd_log_l2,frequency_domain,lower_is_better,0.9846428880146164,1.0659081395624574,0.08126525154784103,-0.08126525154784103
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,109,psd_log_l2,frequency_domain,lower_is_better,0.9456673993929468,1.0213653121947477,0.07569791280180094,-0.07569791280180094
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,110,psd_log_l2,frequency_domain,lower_is_better,0.9146374741887325,0.9825340115183633,0.06789653732963075,-0.06789653732963075
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,111,psd_log_l2,frequency_domain,lower_is_better,0.8601359862335966,0.9257786445041779,0.06564265827058136,-0.06564265827058136
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,112,psd_log_l2,frequency_domain,lower_is_better,0.8534513027660853,0.913159114334657,0.059707811568571745,-0.059707811568571745
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,113,psd_log_l2,frequency_domain,lower_is_better,0.825296559983683,0.8744661706564345,0.049169610672751496,-0.049169610672751496
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,114,psd_log_l2,frequency_domain,lower_is_better,0.8631555300679423,0.9124053798802835,0.04924984981234115,-0.04924984981234115
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,115,psd_log_l2,frequency_domain,lower_is_better,0.857361446578457,0.8950719888827128,0.037710542304255745,-0.037710542304255745
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,116,psd_log_l2,frequency_domain,lower_is_better,0.8627976125685455,0.8928715116739466,0.030073899105401147,-0.030073899105401147
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,117,psd_log_l2,frequency_domain,lower_is_better,0.8552299398290009,0.8794348489571758,0.024204909128174967,-0.024204909128174967
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,118,psd_log_l2,frequency_domain,lower_is_better,0.7576515325102288,0.768453657749282,0.010802125239053217,-0.010802125239053217
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,119,psd_log_l2,frequency_domain,lower_is_better,0.6769609118176074,0.6880825393815362,0.01112162756392876,-0.01112162756392876
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,120,psd_log_l2,frequency_domain,lower_is_better,0.5881413735898359,0.601333538769831,0.013192165179995108,-0.013192165179995108
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,121,psd_log_l2,frequency_domain,lower_is_better,0.5286968854895957,0.554298159027484,0.025601273537888325,-0.025601273537888325
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,122,psd_log_l2,frequency_domain,lower_is_better,0.4928600307435402,0.5167242393328443,0.023864208589304103,-0.023864208589304103
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,123,psd_log_l2,frequency_domain,lower_is_better,0.4656838314205324,0.49140647357706463,0.02572264215653225,-0.02572264215653225
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,124,psd_log_l2,frequency_domain,lower_is_better,0.4477247447286457,0.4806405184417054,0.032915773713059704,-0.032915773713059704
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,125,psd_log_l2,frequency_domain,lower_is_better,0.4651749581274012,0.5002212829795921,0.035046324852190947,-0.035046324852190947
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,126,psd_log_l2,frequency_domain,lower_is_better,0.5188150530577813,0.574984338077547,0.0561692850197657,-0.0561692850197657
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,127,psd_log_l2,frequency_domain,lower_is_better,0.5428686819190395,0.5999030570963321,0.057034375177292596,-0.057034375177292596
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,128,psd_log_l2,frequency_domain,lower_is_better,0.569218900256718,0.6314227601513642,0.062203859894646274,-0.062203859894646274
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,129,psd_log_l2,frequency_domain,lower_is_better,0.6197974419320639,0.6720916785753014,0.05229423664323751,-0.05229423664323751
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,130,psd_log_l2,frequency_domain,lower_is_better,0.6654544304153058,0.7235465044582063,0.05809207404290051,-0.05809207404290051
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,131,psd_log_l2,frequency_domain,lower_is_better,0.8255147448674883,0.8725131330370456,0.04699838816955726,-0.04699838816955726
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,132,psd_log_l2,frequency_domain,lower_is_better,0.8980355971689006,0.9470607414917185,0.049025144322817904,-0.049025144322817904
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,133,psd_log_l2,frequency_domain,lower_is_better,0.9709324897081426,1.012439226432767,0.04150673672462446,-0.04150673672462446
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,134,psd_log_l2,frequency_domain,lower_is_better,1.038840833203915,1.0891147562028505,0.050273922998935516,-0.050273922998935516
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,135,psd_log_l2,frequency_domain,lower_is_better,0.9566353076118712,1.0149508058998304,0.05831549828795923,-0.05831549828795923
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,136,psd_log_l2,frequency_domain,lower_is_better,0.8874121412576409,0.9630759684502138,0.07566382719257292,-0.07566382719257292
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,137,psd_log_l2,frequency_domain,lower_is_better,0.8493709965962286,0.9155276967731842,0.06615670017695563,-0.06615670017695563
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,138,psd_log_l2,frequency_domain,lower_is_better,0.7694252831205936,0.8451165405247286,0.07569125740413507,-0.07569125740413507
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,139,psd_log_l2,frequency_domain,lower_is_better,0.7784359235732213,0.8257695874680304,0.047333663894809086,-0.047333663894809086
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,140,psd_log_l2,frequency_domain,lower_is_better,0.8834120077672348,0.9131199307789029,0.029707923011668025,-0.029707923011668025
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,141,psd_log_l2,frequency_domain,lower_is_better,1.0507024308298796,1.0567913140525067,0.006088883222627128,-0.006088883222627128
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,142,psd_log_l2,frequency_domain,lower_is_better,1.2748095822823051,1.2470645485829366,-0.027745033699368538,0.027745033699368538
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,143,psd_log_l2,frequency_domain,lower_is_better,1.245248270542348,1.2016011884025883,-0.04364708213975965,0.04364708213975965
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,144,psd_log_l2,frequency_domain,lower_is_better,1.2938448247813814,1.2426740046168738,-0.05117082016450758,0.05117082016450758
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,145,psd_log_l2,frequency_domain,lower_is_better,1.2314657900356922,1.1975797022447414,-0.033886087790950814,0.033886087790950814
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,146,psd_log_l2,frequency_domain,lower_is_better,1.1301192273344338,1.1014340017304338,-0.028685225603999998,0.028685225603999998
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,147,psd_log_l2,frequency_domain,lower_is_better,0.962021168650792,0.9572572108734544,-0.004763957777337624,0.004763957777337624
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,148,psd_log_l2,frequency_domain,lower_is_better,0.9312776484779437,0.9329927718641454,0.0017151233862017223,-0.0017151233862017223
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,149,psd_log_l2,frequency_domain,lower_is_better,0.920069400589028,0.9228714852498756,0.002802084660847637,-0.002802084660847637
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,150,psd_log_l2,frequency_domain,lower_is_better,0.8345818518645609,0.8417643215355236,0.007182469670962699,-0.007182469670962699
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,151,psd_log_l2,frequency_domain,lower_is_better,0.7767770767485559,0.7876805781746844,0.010903501426128503,-0.010903501426128503
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,152,psd_log_l2,frequency_domain,lower_is_better,0.6938205426199895,0.709127909366654,0.015307366746664552,-0.015307366746664552
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,153,psd_log_l2,frequency_domain,lower_is_better,0.6721338429147079,0.6718236564281735,-0.00031018648653435843,0.00031018648653435843
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,154,psd_log_l2,frequency_domain,lower_is_better,0.6100027680202321,0.6036254310196902,-0.006377337000541883,0.006377337000541883
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,155,psd_log_l2,frequency_domain,lower_is_better,0.6015774083602508,0.5995151748055365,-0.0020622335547142434,0.0020622335547142434
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,156,psd_log_l2,frequency_domain,lower_is_better,0.6183925634844821,0.6025214687907678,-0.015871094693714283,0.015871094693714283
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,157,psd_log_l2,frequency_domain,lower_is_better,0.7016259738356722,0.6836424311076296,-0.01798354272804259,0.01798354272804259
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,158,psd_log_l2,frequency_domain,lower_is_better,0.6879293972651054,0.6932528483689615,0.005323451103856125,-0.005323451103856125
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,159,psd_log_l2,frequency_domain,lower_is_better,0.6118523590828212,0.623556679220185,0.011704320137363777,-0.011704320137363777
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,160,psd_log_l2,frequency_domain,lower_is_better,0.5758137599060731,0.5891520637741134,0.013338303868040358,-0.013338303868040358
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,161,psd_log_l2,frequency_domain,lower_is_better,0.6179240704107617,0.6223085389993511,0.00438446858858943,-0.00438446858858943
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,162,psd_log_l2,frequency_domain,lower_is_better,0.7147835901557579,0.7055576464728996,-0.009225943682858229,0.009225943682858229
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,163,psd_log_l2,frequency_domain,lower_is_better,0.8410983803413594,0.8124154961557484,-0.028682884185611046,0.028682884185611046
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,164,psd_log_l2,frequency_domain,lower_is_better,0.9518704003600531,0.9192645762016225,-0.03260582415843061,0.03260582415843061
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,165,psd_log_l2,frequency_domain,lower_is_better,1.0302048747647836,0.9987913623369471,-0.03141351242783652,0.03141351242783652
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,166,psd_log_l2,frequency_domain,lower_is_better,0.9681986346200254,0.9391841922948692,-0.029014442325156264,0.029014442325156264
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,167,psd_log_l2,frequency_domain,lower_is_better,0.8903647903713499,0.8604758936175463,-0.029888896753803573,0.029888896753803573
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,0,psd_slope_abs_delta,frequency_domain,lower_is_better,2.2908841393072445,2.0988790415140324,-0.19200509779321218,0.19200509779321218
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,1,psd_slope_abs_delta,frequency_domain,lower_is_better,2.3648257642152717,2.1313222847066995,-0.2335034795085722,0.2335034795085722
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,2,psd_slope_abs_delta,frequency_domain,lower_is_better,2.392650182022232,2.0823765417495164,-0.31027364027271576,0.31027364027271576
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,3,psd_slope_abs_delta,frequency_domain,lower_is_better,2.4420601257907713,2.091767093758122,-0.35029303203264917,0.35029303203264917
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,4,psd_slope_abs_delta,frequency_domain,lower_is_better,2.3437169406637963,1.9611949989461182,-0.38252194171767817,0.38252194171767817
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,5,psd_slope_abs_delta,frequency_domain,lower_is_better,2.3171510481878292,1.9705384181122985,-0.3466126300755308,0.3466126300755308
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,6,psd_slope_abs_delta,frequency_domain,lower_is_better,2.2593385330639126,1.9677630495302778,-0.2915754835336348,0.2915754835336348
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,7,psd_slope_abs_delta,frequency_domain,lower_is_better,2.238530967980246,2.007810247512114,-0.23072072046813208,0.23072072046813208
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,8,psd_slope_abs_delta,frequency_domain,lower_is_better,2.1479565616284404,1.9566178464417259,-0.19133871518671453,0.19133871518671453
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,9,psd_slope_abs_delta,frequency_domain,lower_is_better,2.080843917642117,1.975234456507359,-0.10560946113475822,0.10560946113475822
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,10,psd_slope_abs_delta,frequency_domain,lower_is_better,2.0124018159883645,1.9812778146166263,-0.031124001371738208,0.031124001371738208
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,11,psd_slope_abs_delta,frequency_domain,lower_is_better,1.8516489247680992,1.8957340803074685,0.044085155539369314,-0.044085155539369314
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,12,psd_slope_abs_delta,frequency_domain,lower_is_better,1.7128921913951036,1.822468442407552,0.10957625101244828,-0.10957625101244828
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,13,psd_slope_abs_delta,frequency_domain,lower_is_better,1.6641175866603195,1.8183896402419313,0.15427205358161178,-0.15427205358161178
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,14,psd_slope_abs_delta,frequency_domain,lower_is_better,1.6677934435606756,1.8445447285602892,0.17675128499961357,-0.17675128499961357
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,15,psd_slope_abs_delta,frequency_domain,lower_is_better,1.6788411951484932,1.8602120897136556,0.18137089456516242,-0.18137089456516242
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,16,psd_slope_abs_delta,frequency_domain,lower_is_better,1.5591405592204817,1.7643746015922177,0.20523404237173604,-0.20523404237173604
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,17,psd_slope_abs_delta,frequency_domain,lower_is_better,1.3484402035384686,1.589924018083339,0.24148381454487033,-0.24148381454487033
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,18,psd_slope_abs_delta,frequency_domain,lower_is_better,1.2184486816843474,1.493220001583531,0.2747713198991837,-0.2747713198991837
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,19,psd_slope_abs_delta,frequency_domain,lower_is_better,1.1223075186135936,1.407893615443521,0.2855860968299275,-0.2855860968299275
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,20,psd_slope_abs_delta,frequency_domain,lower_is_better,1.0154949860212028,1.301759769309576,0.2862647832883731,-0.2862647832883731
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,21,psd_slope_abs_delta,frequency_domain,lower_is_better,1.0561703552969794,1.3562257066149639,0.30005535131798444,-0.30005535131798444
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,22,psd_slope_abs_delta,frequency_domain,lower_is_better,0.9853431183643382,1.2869020555336346,0.3015589371692964,-0.3015589371692964
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,23,psd_slope_abs_delta,frequency_domain,lower_is_better,0.8888095987154188,1.2231869919034837,0.3343773931880649,-0.3343773931880649
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,24,psd_slope_abs_delta,frequency_domain,lower_is_better,0.9158834143467662,1.3081189304063279,0.39223551605956164,-0.39223551605956164
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,25,psd_slope_abs_delta,frequency_domain,lower_is_better,0.9152841122007399,1.40621458796338,0.49093047576264015,-0.49093047576264015
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,26,psd_slope_abs_delta,frequency_domain,lower_is_better,0.9072236239143456,1.4409729342063828,0.5337493102920372,-0.5337493102920372
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,27,psd_slope_abs_delta,frequency_domain,lower_is_better,1.0319384366697715,1.511304351756921,0.47936591508714943,-0.47936591508714943
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,28,psd_slope_abs_delta,frequency_domain,lower_is_better,0.9775433813857408,1.4432785853709884,0.4657352039852476,-0.4657352039852476
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,29,psd_slope_abs_delta,frequency_domain,lower_is_better,1.078393002040159,1.5066358174564,0.428242815416241,-0.428242815416241
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,30,psd_slope_abs_delta,frequency_domain,lower_is_better,1.0716517921805577,1.5398463714185342,0.46819457923797647,-0.46819457923797647
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,31,psd_slope_abs_delta,frequency_domain,lower_is_better,1.053991269318275,1.5588128328648982,0.5048215635466233,-0.5048215635466233
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,32,psd_slope_abs_delta,frequency_domain,lower_is_better,1.06494424301522,1.6208238384236853,0.5558795954084652,-0.5558795954084652
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,33,psd_slope_abs_delta,frequency_domain,lower_is_better,1.0390914332414958,1.6499829266146775,0.6108914933731817,-0.6108914933731817
add_crit_to_grad,add_critical_proxy,grad_only,f3_grad_crit,34,psd_slope_abs_delta,frequency_domain,lower_is_better,0.8806406169913976,1.6216236452559893,0.7409830282645917,-0.7409830282645917
