metric,metric_family,direction,effect_id,effect_order,factors,n_valid,mean_raw_factorial_effect,median_raw_factorial_effect,mean_oriented_factorial_effect,median_oriented_factorial_effect,oriented_effect_standard_deviation,oriented_effect_standard_error,iid_bootstrap_ci95_low,iid_bootstrap_ci95_high,block6_bootstrap_ci95_low,block6_bootstrap_ci95_high,block12_bootstrap_ci95_low,block12_bootstrap_ci95_high,block24_bootstrap_ci95_low,block24_bootstrap_ci95_high,positive_count,zero_count,negative_count,positive_rate,zero_rate,negative_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status
grad_mae,gradient_distribution,lower_is_better,e2,1,e2,168,0.0003554750370806121,0.0009341601057873128,-0.0003554750370806121,-0.0009341601057873128,0.0037975475381432046,0.00029298715338789573,-0.0009304760729473984,0.00022276992840519134,-0.0016136220802023175,0.0010213672792300252,-0.0020350083821610784,0.0014996190566914278,-0.002463421001449227,0.002129017203454422,66,0,102,0.39285714285714285,0.0,0.6071428571428571,-0.09360647457606815,0.006751369163205467,,sign_test=ok; wilcoxon=scipy_unavailable
grad_mae,gradient_distribution,lower_is_better,crit:e2,2,"crit,e2",168,0.0007562419126374234,0.0006135858093576918,-0.0007562419126374234,-0.0006135858093576918,0.0006237791640362784,4.81256073236755e-05,-0.0008538416586377478,-0.0006634572976412638,-0.0009833907130410947,-0.0005566878898986509,-0.0010209763734776603,-0.0005190692026043114,-0.0009806422709128348,-0.000536233279778828,4,0,164,0.023809523809523808,0.0,0.9761904761904762,-1.2123551991445503,1.7538320135283241e-43,,sign_test=ok; wilcoxon=scipy_unavailable
grad_w1,gradient_distribution,lower_is_better,crit,1,crit,168,-0.0007631399069805391,-0.00019823769522966939,0.0007631399069805391,0.00019823769522966939,0.002357829667673252,0.00018191050818099433,0.00043249973948367414,0.0011242987459168011,-1.5616251917222188e-06,0.00169821076918971,-0.00018461347103630296,0.00193498247784409,-0.00031276017810196425,0.0020944404288743283,94,0,74,0.5595238095238095,0.0,0.44047619047619047,0.323662017423684,0.14245334559436543,,sign_test=ok; wilcoxon=scipy_unavailable
grad_w1,gradient_distribution,lower_is_better,e2,1,e2,168,-0.04065962366142055,-0.03872506152662413,0.04065962366142055,0.03872506152662413,0.015511330227888136,0.001196725108265699,0.038352657979900714,0.042992777607063506,0.03550415789741124,0.04586469159008266,0.034619508047707144,0.04740730785539342,0.034066522142292145,0.0481118810442525,168,0,0,1.0,0.0,0.0,2.6212854129246623,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable
grad_w1,gradient_distribution,lower_is_better,crit:e2,2,"crit,e2",168,0.00469154971498235,0.004833551439417605,-0.00469154971498235,-0.004833551439417605,0.0021300650228579287,0.00016433808433202914,-0.0050163086456537775,-0.0043707805721193305,-0.0054090023339035545,-0.0039479486469845265,-0.005533837515362873,-0.0037866481832383395,-0.005546202099940295,-0.003708298226117069,4,0,164,0.023809523809523808,0.0,0.9761904761904762,-2.202538262746389,1.7538320135283241e-43,,sign_test=ok; wilcoxon=scipy_unavailable
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,crit,1,crit,168,0.15890609487000323,0.1772607268235502,-0.15890609487000323,-0.1772607268235502,0.5261780490035777,0.040595517818884895,-0.23925761771043558,-0.08096614338928697,-0.3062284716072963,-0.01841492108546682,-0.329892313648623,-0.00018810522735903285,-0.3461659474620405,0.01630864253763482,63,0,105,0.375,0.0,0.625,-0.30200061589593746,0.0014846946055304061,,sign_test=ok; wilcoxon=scipy_unavailable
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,e2,1,e2,168,-0.14259330088549588,0.09080802000483246,0.14259330088549588,-0.09080802000483246,2.667330701747053,0.20578903136815385,-0.2578495371223561,0.537578450713895,-0.5818023887873686,0.8664640866923525,-0.6862324635608733,0.9475105919870558,-0.6986143498402932,0.9411300230388938,75,0,93,0.44642857142857145,0.0,0.5535714285714286,0.05345917579402504,0.1895052721714433,,sign_test=ok; wilcoxon=scipy_unavailable
grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,crit:e2,2,"crit,e2",168,-0.17989051608282586,-0.1625614185076394,0.17989051608282586,0.1625614185076394,0.4436646736387405,0.034229472701147935,0.11387307974206347,0.24684180447904863,0.07045406987961043,0.2930730508025187,0.06219776953286153,0.3050858674544128,0.05526924305229146,0.3029987664536516,114,0,54,0.6785714285714286,0.0,0.32142857142857145,0.4054650432441325,4.25351951171799e-06,,sign_test=ok; wilcoxon=scipy_unavailable
psd_log_l2,frequency_domain,lower_is_better,crit,1,crit,168,-0.007356013148814299,-0.005262366584771819,0.007356013148814299,0.005262366584771819,0.00984699008020362,0.0007597117782094533,0.005866238377196816,0.008832463071918753,0.00395977599583875,0.010746815371847452,0.0031654752857461586,0.011777468473033617,0.002197472834119248,0.012663763961123177,127,0,41,0.7559523809523809,0.0,0.24404761904761904,0.7470316400138172,1.9580390976135314e-11,,sign_test=ok; wilcoxon=scipy_unavailable
psd_log_l2,frequency_domain,lower_is_better,e2,1,e2,168,-0.10921294455229924,-0.10655598480303355,0.10921294455229924,0.10655598480303355,0.05570669461762081,0.0042978647974070625,0.10091055297510604,0.1175392284628778,0.09114515963809425,0.127503129262668,0.08784727447604156,0.13057909972130177,0.08600508038418914,0.13288323790722906,168,0,0,1.0,0.0,0.0,1.960499457057243,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable
