sample_idx,metric,metric_family,direction,effect_id,effect_order,factors,raw_regression_coefficient,raw_factorial_effect,oriented_regression_coefficient,oriented_factorial_effect
35,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.14151196297419588,0.28302392594839176,-0.14151196297419588,-0.28302392594839176
36,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.12731734363689373,0.25463468727378746,-0.12731734363689373,-0.25463468727378746
37,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.1401532800645482,0.2803065601290964,-0.1401532800645482,-0.2803065601290964
38,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.046132064124014605,0.09226412824802921,-0.046132064124014605,-0.09226412824802921
39,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.05094215186055617,-0.10188430372111235,0.05094215186055617,0.10188430372111235
40,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.01603209789564075,-0.0320641957912815,0.01603209789564075,0.0320641957912815
41,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.0023902033785015986,0.004780406757003197,-0.0023902033785015986,-0.004780406757003197
42,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.03417164061221378,0.06834328122442757,-0.03417164061221378,-0.06834328122442757
43,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.03445239837207048,0.06890479674414096,-0.03445239837207048,-0.06890479674414096
44,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.07345399681034281,0.14690799362068563,-0.07345399681034281,-0.14690799362068563
45,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.10920090322188258,0.21840180644376517,-0.10920090322188258,-0.21840180644376517
46,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.04950565721046174,0.09901131442092348,-0.04950565721046174,-0.09901131442092348
47,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.01052149091586374,-0.02104298183172748,0.01052149091586374,0.02104298183172748
48,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.061928876309993885,-0.12385775261998777,0.061928876309993885,0.12385775261998777
49,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.09567941797003399,-0.19135883594006797,0.09567941797003399,0.19135883594006797
50,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.13297714990919274,-0.2659542998183855,0.13297714990919274,0.2659542998183855
51,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.13037356499632602,-0.26074712999265204,0.13037356499632602,0.26074712999265204
52,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.12082029395562044,-0.24164058791124088,0.12082029395562044,0.24164058791124088
53,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.03519478203117021,-0.07038956406234043,0.03519478203117021,0.07038956406234043
54,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.06243943719634104,0.12487887439268208,-0.06243943719634104,-0.12487887439268208
55,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.1412896420320462,0.2825792840640924,-0.1412896420320462,-0.2825792840640924
56,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.2150158360668628,0.4300316721337256,-0.2150158360668628,-0.4300316721337256
57,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.2606583554192099,0.5213167108384198,-0.2606583554192099,-0.5213167108384198
58,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.2978640906690613,0.5957281813381226,-0.2978640906690613,-0.5957281813381226
59,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3885061615458463,0.7770123230916925,-0.3885061615458463,-0.7770123230916925
60,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.4120947309215337,0.8241894618430674,-0.4120947309215337,-0.8241894618430674
61,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.5108550967913748,1.0217101935827495,-0.5108550967913748,-1.0217101935827495
62,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3818025291847569,0.7636050583695138,-0.3818025291847569,-0.7636050583695138
63,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3024134855496523,0.6048269710993046,-0.3024134855496523,-0.6048269710993046
64,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.14591302074967372,0.29182604149934743,-0.14591302074967372,-0.29182604149934743
65,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.02197131428661081,-0.04394262857322162,0.02197131428661081,0.04394262857322162
66,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.08040556675212329,-0.16081113350424658,0.08040556675212329,0.16081113350424658
67,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.010748680907344488,-0.021497361814688976,0.010748680907344488,0.021497361814688976
68,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.059670825761503066,0.11934165152300613,-0.059670825761503066,-0.11934165152300613
69,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.14943211868338002,0.29886423736676004,-0.14943211868338002,-0.29886423736676004
70,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3743495075030685,0.748699015006137,-0.3743495075030685,-0.748699015006137
71,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.46461441630739175,0.9292288326147835,-0.46461441630739175,-0.9292288326147835
72,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.4576494516787357,0.9152989033574714,-0.4576494516787357,-0.9152989033574714
73,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.448804170771675,0.89760834154335,-0.448804170771675,-0.89760834154335
74,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.4183602866053757,0.8367205732107514,-0.4183602866053757,-0.8367205732107514
75,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.4354579358749646,0.8709158717499292,-0.4354579358749646,-0.8709158717499292
76,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.4801335433043037,0.9602670866086074,-0.4801335433043037,-0.9602670866086074
77,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.5402250874025416,1.0804501748050832,-0.5402250874025416,-1.0804501748050832
78,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.6066444108823785,1.213288821764757,-0.6066444108823785,-1.213288821764757
79,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.6318916333116475,1.263783266623295,-0.6318916333116475,-1.263783266623295
80,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.6581468203664045,1.316293640732809,-0.6581468203664045,-1.316293640732809
81,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.606334784736791,1.212669569473582,-0.606334784736791,-1.212669569473582
82,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.572423809657125,1.14484761931425,-0.572423809657125,-1.14484761931425
83,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.48389358062299026,0.9677871612459805,-0.48389358062299026,-0.9677871612459805
84,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.45196403895583437,0.9039280779116687,-0.45196403895583437,-0.9039280779116687
85,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.460634055450448,0.921268110900896,-0.460634055450448,-0.921268110900896
86,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3513908898110256,0.7027817796220512,-0.3513908898110256,-0.7027817796220512
87,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.197795580927544,0.395591161855088,-0.197795580927544,-0.395591161855088
88,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.08855692248771829,0.17711384497543659,-0.08855692248771829,-0.17711384497543659
89,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.007104935333050344,-0.014209870666100688,0.007104935333050344,0.014209870666100688
90,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.05705320118735602,-0.11410640237471203,0.05705320118735602,0.11410640237471203
91,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.10866795940476726,-0.2173359188095345,0.10866795940476726,0.2173359188095345
92,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.0234168690151888,-0.0468337380303776,0.0234168690151888,0.0468337380303776
93,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.15476002446827275,0.3095200489365455,-0.15476002446827275,-0.3095200489365455
94,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.31605617625176374,0.6321123525035275,-0.31605617625176374,-0.6321123525035275
95,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3473089040394286,0.6946178080788572,-0.3473089040394286,-0.6946178080788572
96,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.4061847415940929,0.8123694831881858,-0.4061847415940929,-0.8123694831881858
97,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.5821965795143136,1.1643931590286272,-0.5821965795143136,-1.1643931590286272
98,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.7038870154316506,1.407774030863301,-0.7038870154316506,-1.407774030863301
99,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.802314691802041,1.604629383604082,-0.802314691802041,-1.604629383604082
100,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.7707976648329931,1.5415953296659861,-0.7707976648329931,-1.5415953296659861
101,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.7171484051190515,1.434296810238103,-0.7171484051190515,-1.434296810238103
102,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.6540230417928306,1.308046083585661,-0.6540230417928306,-1.308046083585661
103,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.6804159957356002,1.3608319914712004,-0.6804159957356002,-1.3608319914712004
104,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.6064940937261025,1.212988187452205,-0.6064940937261025,-1.212988187452205
105,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.49741452091402705,0.9948290418280541,-0.49741452091402705,-0.9948290418280541
106,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3825667617137829,0.7651335234275658,-0.3825667617137829,-0.7651335234275658
107,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.46966540550091684,0.9393308110018337,-0.46966540550091684,-0.9393308110018337
108,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.41235516334692335,0.8247103266938467,-0.41235516334692335,-0.8247103266938467
109,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.4074168657967414,0.8148337315934828,-0.4074168657967414,-0.8148337315934828
110,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3470049586120836,0.6940099172241672,-0.3470049586120836,-0.6940099172241672
111,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.36053546168680173,0.7210709233736035,-0.36053546168680173,-0.7210709233736035
112,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.2530340572836858,0.5060681145673716,-0.2530340572836858,-0.5060681145673716
113,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.16571480097683788,0.33142960195367577,-0.16571480097683788,-0.33142960195367577
114,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.09074332923095962,0.18148665846191925,-0.09074332923095962,-0.18148665846191925
115,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.0028595480603783585,-0.005719096120756717,0.0028595480603783585,0.005719096120756717
116,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.06703644771972983,0.13407289543945966,-0.06703644771972983,-0.13407289543945966
117,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.13192607697756653,0.26385215395513306,-0.13192607697756653,-0.26385215395513306
118,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.2674563904162275,0.534912780832455,-0.2674563904162275,-0.534912780832455
119,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.13736479374879984,0.2747295874975997,-0.13736479374879984,-0.2747295874975997
120,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.14907982740545145,0.2981596548109029,-0.14907982740545145,-0.2981596548109029
121,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.18580710863164773,0.37161421726329547,-0.18580710863164773,-0.37161421726329547
122,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.13803809680328483,0.27607619360656965,-0.13803809680328483,-0.27607619360656965
123,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.14370033552873562,0.28740067105747125,-0.14370033552873562,-0.28740067105747125
124,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.03704988749357807,0.07409977498715614,-0.03704988749357807,-0.07409977498715614
125,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.07179396879803734,-0.1435879375960747,0.07179396879803734,0.1435879375960747
126,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.03797491435094269,0.07594982870188538,-0.03797491435094269,-0.07594982870188538
127,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.1256509316122596,-0.2513018632245192,0.1256509316122596,0.2513018632245192
128,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.0009444894053580732,0.0018889788107161465,-0.0009444894053580732,-0.0018889788107161465
129,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.08824760058241887,0.17649520116483775,-0.08824760058241887,-0.17649520116483775
130,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.2834519587511277,0.5669039175022554,-0.2834519587511277,-0.5669039175022554
131,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.21083585879783717,0.42167171759567434,-0.21083585879783717,-0.42167171759567434
132,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.2934945388559256,0.5869890777118512,-0.2934945388559256,-0.5869890777118512
133,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.49526422313691576,0.9905284462738315,-0.49526422313691576,-0.9905284462738315
134,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.4191193059142124,0.8382386118284249,-0.4191193059142124,-0.8382386118284249
135,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.013422791721378946,0.026845583442757892,-0.013422791721378946,-0.026845583442757892
136,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.23576072401730785,-0.4715214480346157,0.23576072401730785,0.4715214480346157
137,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.5605943870704033,-1.1211887741408066,0.5605943870704033,1.1211887741408066
138,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.442906872035814,-0.885813744071628,0.442906872035814,0.885813744071628
139,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.4138042004389204,-0.8276084008778408,0.4138042004389204,0.8276084008778408
140,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.3098394680540326,-0.6196789361080652,0.3098394680540326,0.6196789361080652
141,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.21558738769203867,-0.43117477538407734,0.21558738769203867,0.43117477538407734
142,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.22679444365264523,-0.45358888730529046,0.22679444365264523,0.45358888730529046
143,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.44619132102628,-0.89238264205256,0.44619132102628,0.89238264205256
144,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.37719969490390604,-0.7543993898078121,0.37719969490390604,0.7543993898078121
145,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.13552313578617436,-0.27104627157234873,0.13552313578617436,0.27104627157234873
146,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.024522446433786094,0.04904489286757219,-0.024522446433786094,-0.04904489286757219
147,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.1133481680218007,0.2266963360436014,-0.1133481680218007,-0.2266963360436014
148,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.0823355160804633,0.1646710321609266,-0.0823355160804633,-0.1646710321609266
149,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.053153909745409234,0.10630781949081847,-0.053153909745409234,-0.10630781949081847
150,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.06694490268235143,0.13388980536470285,-0.06694490268235143,-0.13388980536470285
151,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.013921711613917198,-0.027843423227834396,0.013921711613917198,0.027843423227834396
152,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.130686720606785,-0.26137344121357,0.130686720606785,0.26137344121357
153,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.1608036049015349,-0.3216072098030698,0.1608036049015349,0.3216072098030698
154,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.1746768491215549,-0.3493536982431098,0.1746768491215549,0.3493536982431098
155,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.20142811581136866,-0.4028562316227373,0.20142811581136866,0.4028562316227373
156,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.20039317673052826,-0.4007863534610565,0.20039317673052826,0.4007863534610565
157,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.2527532583199118,-0.5055065166398236,0.2527532583199118,0.5055065166398236
158,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.14942978002492058,-0.29885956004984116,0.14942978002492058,0.29885956004984116
159,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.1285586500903167,-0.2571173001806334,0.1285586500903167,0.2571173001806334
160,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.10945637037583472,-0.21891274075166944,0.10945637037583472,0.21891274075166944
161,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",-0.028039411434205797,-0.05607882286841159,0.028039411434205797,0.05607882286841159
162,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.07505107536062117,0.15010215072124233,-0.07505107536062117,-0.15010215072124233
163,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.13044277412602856,0.2608855482520571,-0.13044277412602856,-0.2608855482520571
164,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.20140500473928946,0.4028100094785789,-0.20140500473928946,-0.4028100094785789
165,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.3524181673281702,0.7048363346563404,-0.3524181673281702,-0.7048363346563404
166,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.47673924074385654,0.9534784814877131,-0.47673924074385654,-0.9534784814877131
167,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",0.5376853098773828,1.0753706197547657,-0.5376853098773828,-1.0753706197547657
0,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",0.013469514439743868,0.026939028879487736,-0.013469514439743868,-0.026939028879487736
1,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.0014190883253610842,-0.0028381766507221684,0.0014190883253610842,0.0028381766507221684
2,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.014110647936872223,-0.028221295873744445,0.014110647936872223,0.028221295873744445
3,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.04121672063164006,-0.08243344126328012,0.04121672063164006,0.08243344126328012
4,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.08118226200345902,-0.16236452400691803,0.08118226200345902,0.16236452400691803
5,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.07088997396903807,-0.14177994793807613,0.07088997396903807,0.14177994793807613
6,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.08834277084908493,-0.17668554169816986,0.08834277084908493,0.17668554169816986
7,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.056334805137567834,-0.11266961027513567,0.056334805137567834,0.11266961027513567
8,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.021190695372529156,-0.04238139074505831,0.021190695372529156,0.04238139074505831
9,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.005413816561840701,-0.010827633123681402,0.005413816561840701,0.010827633123681402
10,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",0.0648763570597164,0.1297527141194328,-0.0648763570597164,-0.1297527141194328
11,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.002991791968787627,-0.005983583937575254,0.002991791968787627,0.005983583937575254
12,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.05020486739542385,-0.1004097347908477,0.05020486739542385,0.1004097347908477
13,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.06912028291377714,-0.13824056582755428,0.06912028291377714,0.13824056582755428
14,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.20630504834188823,-0.41261009668377646,0.20630504834188823,0.41261009668377646
15,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.29347662729195356,-0.5869532545839071,0.29347662729195356,0.5869532545839071
16,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.37447496352448484,-0.7489499270489697,0.37447496352448484,0.7489499270489697
17,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.48889883361039876,-0.9777976672207975,0.48889883361039876,0.9777976672207975
18,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.4536000767659929,-0.9072001535319858,0.4536000767659929,0.9072001535319858
19,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.14692993631066997,-0.29385987262133995,0.14692993631066997,0.29385987262133995
20,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.11288665885346316,-0.22577331770692632,0.11288665885346316,0.22577331770692632
21,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.1335446965765248,-0.2670893931530496,0.1335446965765248,0.2670893931530496
22,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.0633352511955052,-0.1266705023910104,0.0633352511955052,0.1266705023910104
23,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",0.005625174680231382,0.011250349360462764,-0.005625174680231382,-0.011250349360462764
24,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.06500358314281618,-0.13000716628563236,0.06500358314281618,0.13000716628563236
25,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",0.031782936984185994,0.06356587396837199,-0.031782936984185994,-0.06356587396837199
26,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",0.07032571537142296,0.14065143074284592,-0.07032571537142296,-0.14065143074284592
27,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",0.030470303351270545,0.06094060670254109,-0.030470303351270545,-0.06094060670254109
28,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.16640436268368486,-0.3328087253673697,0.16640436268368486,0.3328087253673697
29,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.18263747200985936,-0.3652749440197187,0.18263747200985936,0.3652749440197187
30,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.15910186416870342,-0.31820372833740684,0.15910186416870342,0.31820372833740684
31,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.2521912313719872,-0.5043824627439744,0.2521912313719872,0.5043824627439744
32,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.33525336763096725,-0.6705067352619345,0.33525336763096725,0.6705067352619345
33,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.36559518630202614,-0.7311903726040523,0.36559518630202614,0.7311903726040523
34,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.25966410620713365,-0.5193282124142673,0.25966410620713365,0.5193282124142673
35,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.22625687504972802,-0.45251375009945605,0.22625687504972802,0.45251375009945605
36,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.21644745826344813,-0.43289491652689627,0.21644745826344813,0.43289491652689627
37,wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",-0.24366134166691733,-0.48732268333383466,0.24366134166691733,0.48732268333383466
