sample_idx,metric,method_id,observed_value,reconstructed_value,absolute_difference,status
67,exceed_abs_t5,grad_only,0.00030399999999997096,0.00030399999999997096,0.0,PASS
68,exceed_abs_t5,grad_only,0.0015080000000000648,0.0015080000000000648,0.0,PASS
69,exceed_abs_t5,grad_only,0.0023600000000000287,0.0023600000000000287,0.0,PASS
70,exceed_abs_t5,grad_only,0.0013480000000000159,0.0013480000000000159,0.0,PASS
71,exceed_abs_t5,grad_only,0.0017280000000000628,0.0017280000000000628,0.0,PASS
72,exceed_abs_t5,grad_only,0.0014200000000000879,0.0014200000000000879,0.0,PASS
73,exceed_abs_t5,grad_only,0.0018880000000000008,0.0018880000000000008,0.0,PASS
74,exceed_abs_t5,grad_only,0.0012959999999999638,0.0012959999999999638,0.0,PASS
75,exceed_abs_t5,grad_only,0.0027399999999999647,0.0027399999999999647,0.0,PASS
76,exceed_abs_t5,grad_only,0.0033279999999999976,0.0033279999999999976,0.0,PASS
77,exceed_abs_t5,grad_only,0.0033800000000000496,0.0033800000000000496,0.0,PASS
78,exceed_abs_t5,grad_only,0.0038759999999999906,0.0038759999999999906,0.0,PASS
79,exceed_abs_t5,grad_only,0.0036799999999999056,0.0036799999999999056,0.0,PASS
80,exceed_abs_t5,grad_only,0.0026079999999999437,0.0026079999999999437,0.0,PASS
81,exceed_abs_t5,grad_only,0.0027080000000000437,0.0027080000000000437,0.0,PASS
82,exceed_abs_t5,grad_only,0.0029320000000000457,0.0029320000000000457,0.0,PASS
83,exceed_abs_t5,grad_only,0.0037319999999999576,0.0037319999999999576,0.0,PASS
84,exceed_abs_t5,grad_only,0.0038399999999999546,0.0038399999999999546,0.0,PASS
85,exceed_abs_t5,grad_only,0.0038839999999999986,0.0038839999999999986,0.0,PASS
86,exceed_abs_t5,grad_only,0.006908000000000025,0.006908000000000025,0.0,PASS
87,exceed_abs_t5,grad_only,0.008556000000000008,0.008556000000000008,0.0,PASS
88,exceed_abs_t5,grad_only,0.008079999999999976,0.008079999999999976,0.0,PASS
89,exceed_abs_t5,grad_only,0.006712000000000051,0.006712000000000051,0.0,PASS
90,exceed_abs_t5,grad_only,0.005835999999999952,0.005835999999999952,0.0,PASS
91,exceed_abs_t5,grad_only,0.005856000000000083,0.005856000000000083,0.0,PASS
92,exceed_abs_t5,grad_only,0.0047880000000000145,0.0047880000000000145,0.0,PASS
93,exceed_abs_t5,grad_only,0.007091999999999987,0.007091999999999987,0.0,PASS
94,exceed_abs_t5,grad_only,0.0045239999999999725,0.0045239999999999725,0.0,PASS
95,exceed_abs_t5,grad_only,0.0032799999999999496,0.0032799999999999496,0.0,PASS
96,exceed_abs_t5,grad_only,0.0036039999999999406,0.0036039999999999406,0.0,PASS
97,exceed_abs_t5,grad_only,0.0036239999999999606,0.0036239999999999606,0.0,PASS
98,exceed_abs_t5,grad_only,0.0033840000000000536,0.0033840000000000536,0.0,PASS
99,exceed_abs_t5,grad_only,0.0039559999999999595,0.0039559999999999595,0.0,PASS
100,exceed_abs_t5,grad_only,0.0039000000000000146,0.0039000000000000146,0.0,PASS
101,exceed_abs_t5,grad_only,0.0040200000000000236,0.0040200000000000236,0.0,PASS
102,exceed_abs_t5,grad_only,0.0035160000000000746,0.0035160000000000746,0.0,PASS
103,exceed_abs_t5,grad_only,0.0038920000000000066,0.0038920000000000066,0.0,PASS
104,exceed_abs_t5,grad_only,0.0035640000000000116,0.0035640000000000116,0.0,PASS
105,exceed_abs_t5,grad_only,0.0030119999999999036,0.0030119999999999036,0.0,PASS
106,exceed_abs_t5,grad_only,0.0037599999999999856,0.0037599999999999856,0.0,PASS
107,exceed_abs_t5,grad_only,0.0031600000000000517,0.0031600000000000517,0.0,PASS
108,exceed_abs_t5,grad_only,0.0024800000000000377,0.0024800000000000377,0.0,PASS
109,exceed_abs_t5,grad_only,0.0022600000000000398,0.0022600000000000398,0.0,PASS
110,exceed_abs_t5,grad_only,0.0028559999999999697,0.0028559999999999697,0.0,PASS
111,exceed_abs_t5,grad_only,0.0027040000000000397,0.0027040000000000397,0.0,PASS
112,exceed_abs_t5,grad_only,0.0042879999999999585,0.0042879999999999585,0.0,PASS
113,exceed_abs_t5,grad_only,0.0048360000000000625,0.0048360000000000625,0.0,PASS
114,exceed_abs_t5,grad_only,0.0044880000000000475,0.0044880000000000475,0.0,PASS
115,exceed_abs_t5,grad_only,0.005375999999999936,0.005375999999999936,0.0,PASS
116,exceed_abs_t5,grad_only,0.00528800000000007,0.00528800000000007,0.0,PASS
117,exceed_abs_t5,grad_only,0.0043680000000000385,0.0043680000000000385,0.0,PASS
118,exceed_abs_t5,grad_only,0.0033199999999999896,0.0033199999999999896,0.0,PASS
119,exceed_abs_t5,grad_only,0.0049320000000000475,0.0049320000000000475,0.0,PASS
120,exceed_abs_t5,grad_only,0.0043400000000000105,0.0043400000000000105,0.0,PASS
121,exceed_abs_t5,grad_only,0.0042360000000000175,0.0042360000000000175,0.0,PASS
122,exceed_abs_t5,grad_only,0.0042800000000000615,0.0042800000000000615,0.0,PASS
123,exceed_abs_t5,grad_only,0.0037960000000000216,0.0037960000000000216,0.0,PASS
124,exceed_abs_t5,grad_only,0.0017679999999999918,0.0017679999999999918,0.0,PASS
125,exceed_abs_t5,grad_only,0.0019280000000000408,0.0019280000000000408,0.0,PASS
126,exceed_abs_t5,grad_only,0.0023159999999999847,0.0023159999999999847,0.0,PASS
127,exceed_abs_t5,grad_only,0.0029599999999999627,0.0029599999999999627,0.0,PASS
128,exceed_abs_t5,grad_only,0.0022919999999999607,0.0022919999999999607,0.0,PASS
129,exceed_abs_t5,grad_only,0.0013319999999999999,0.0013319999999999999,0.0,PASS
130,exceed_abs_t5,grad_only,0.0022240000000000038,0.0022240000000000038,0.0,PASS
131,exceed_abs_t5,grad_only,0.0020760000000000778,0.0020760000000000778,0.0,PASS
132,exceed_abs_t5,grad_only,0.0018399999999999528,0.0018399999999999528,0.0,PASS
133,exceed_abs_t5,grad_only,0.0027639999999999887,0.0027639999999999887,0.0,PASS
134,exceed_abs_t5,grad_only,0.0027360000000000717,0.0027360000000000717,0.0,PASS
135,exceed_abs_t5,grad_only,0.0019400000000000528,0.0019400000000000528,0.0,PASS
136,exceed_abs_t5,grad_only,0.0005880000000000329,0.0005880000000000329,0.0,PASS
137,exceed_abs_t5,grad_only,0.00041599999999997195,0.00041599999999997195,0.0,PASS
138,exceed_abs_t5,grad_only,0.0014119999999999688,0.0014119999999999688,0.0,PASS
139,exceed_abs_t5,grad_only,0.0011839999999999629,0.0011839999999999629,0.0,PASS
140,exceed_abs_t5,grad_only,0.0011439999999999229,0.0011439999999999229,0.0,PASS
141,exceed_abs_t5,grad_only,0.0034360000000001056,0.0034360000000001056,0.0,PASS
142,exceed_abs_t5,grad_only,0.005295999999999967,0.005295999999999967,0.0,PASS
143,exceed_abs_t5,grad_only,0.005471999999999921,0.005471999999999921,0.0,PASS
144,exceed_abs_t5,grad_only,0.00613600000000003,0.00613600000000003,0.0,PASS
145,exceed_abs_t5,grad_only,0.00544,0.00544,0.0,PASS
146,exceed_abs_t5,grad_only,0.006763999999999992,0.006763999999999992,0.0,PASS
147,exceed_abs_t5,grad_only,0.007507999999999959,0.007507999999999959,0.0,PASS
148,exceed_abs_t5,grad_only,0.006728000000000067,0.006728000000000067,0.0,PASS
149,exceed_abs_t5,grad_only,0.009079999999999977,0.009079999999999977,0.0,PASS
150,exceed_abs_t5,grad_only,0.00895199999999996,0.00895199999999996,0.0,PASS
151,exceed_abs_t5,grad_only,0.005791999999999908,0.005791999999999908,0.0,PASS
152,exceed_abs_t5,grad_only,0.0035200000000000786,0.0035200000000000786,0.0,PASS
153,exceed_abs_t5,grad_only,0.0030120000000000147,0.0030120000000000147,0.0,PASS
154,exceed_abs_t5,grad_only,0.0020400000000000418,0.0020400000000000418,0.0,PASS
155,exceed_abs_t5,grad_only,0.0017320000000000668,0.0017320000000000668,0.0,PASS
156,exceed_abs_t5,grad_only,0.0014720000000000288,0.0014720000000000288,0.0,PASS
157,exceed_abs_t5,grad_only,0.0010839999999999739,0.0010839999999999739,0.0,PASS
158,exceed_abs_t5,grad_only,3.999999999992898e-05,3.999999999992898e-05,0.0,PASS
159,exceed_abs_t5,grad_only,0.00044800000000000395,0.00044800000000000395,0.0,PASS
160,exceed_abs_t5,grad_only,0.0017279999999999518,0.0017279999999999518,0.0,PASS
161,exceed_abs_t5,grad_only,0.0013719999999999843,0.0013719999999999843,0.0,PASS
162,exceed_abs_t5,grad_only,0.0012320000000000109,0.0012320000000000109,0.0,PASS
163,exceed_abs_t5,grad_only,0.002703999999999984,0.002703999999999984,0.0,PASS
164,exceed_abs_t5,grad_only,0.005295999999999967,0.005295999999999967,0.0,PASS
165,exceed_abs_t5,grad_only,0.005311999999999983,0.005311999999999983,0.0,PASS
166,exceed_abs_t5,grad_only,0.007419999999999982,0.007419999999999982,0.0,PASS
167,exceed_abs_t5,grad_only,0.0039399999999999435,0.0039399999999999435,0.0,PASS
0,exceed_abs_t5,grad_levelset,0.00027199999999993896,0.00027199999999993896,0.0,PASS
1,exceed_abs_t5,grad_levelset,0.0024200000000000887,0.0024200000000000887,0.0,PASS
2,exceed_abs_t5,grad_levelset,0.0034839999999999316,0.0034839999999999316,0.0,PASS
