metric,metric_family,direction,effect_id,effect_order,factors,n_valid,mean_raw_factorial_effect,median_raw_factorial_effect,mean_oriented_factorial_effect,median_oriented_factorial_effect,oriented_effect_standard_deviation,oriented_effect_standard_error,iid_bootstrap_ci95_low,iid_bootstrap_ci95_high,block6_bootstrap_ci95_low,block6_bootstrap_ci95_high,block12_bootstrap_ci95_low,block12_bootstrap_ci95_high,block24_bootstrap_ci95_low,block24_bootstrap_ci95_high,positive_count,zero_count,negative_count,positive_rate,zero_rate,negative_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status
wpd_mae,wind_power_distribution,lower_is_better,levelset,1,levelset,168,-3.6213093646884147,-3.4170093505366097,3.6213093646884147,3.4170093505366097,2.0943261097052335,0.16158076732029655,3.3197043177266523,3.9446755471251613,2.8872781945674553,4.390141356419217,2.649022645107644,4.645874427956037,2.4712102351678165,4.87932874011587,168,0,0,1.0,0.0,0.0,1.7291048170134768,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,e2,1,e2,168,20.893290799423454,19.99952586528375,-20.893290799423454,-19.99952586528375,10.736410278842028,0.8283320362963811,-22.561708848609282,-19.29511670439458,-24.852325397684073,-17.22050487489985,-25.846208914777755,-16.118235238636856,-26.572546593969463,-15.454002611906402,0,0,168,0.0,0.0,1.0,-1.946022018234282,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,levelset:e2,2,"levelset,e2",168,-0.24536627062467606,-0.0738633743951187,0.24536627062467606,0.0738633743951187,0.7876933844495213,0.06077186398176954,0.13094695836136505,0.3653517893699932,-0.022291060766768685,0.5263246779572945,-0.10320161114875935,0.6297629608649739,-0.17967115730708177,0.6976474995728172,88,0,80,0.5238095238095238,0.0,0.47619047619047616,0.31149972244104857,0.5892869358592498,0.0021339029608999143,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,levelset,1,levelset,168,0.2885378542305565,0.23441804807296096,-0.2885378542305565,-0.23441804807296096,1.750074887475074,0.13502120891096747,-0.5525572180510544,-0.024243698058129187,-0.8885383172190339,0.2911531491348006,-1.0037759754070232,0.45373774977376047,-1.0364734758287413,0.5068943024056393,70,0,98,0.4166666666666667,0.0,0.5833333333333334,-0.16487171851648325,0.03692680427705723,0.002606027300214327,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,e2,1,e2,168,-2.946993266197165,-2.797682952134359,2.946993266197165,2.797682952134359,11.286931447832822,0.8708056665965443,1.2525550800966108,4.663974368612531,-0.8806999325227962,7.048289788096019,-1.8255213083347732,7.637623681400577,-2.3410019476883543,7.758019487355513,119,0,49,0.7083333333333334,0.0,0.2916666666666667,0.26109782626198286,6.646310284617397e-08,8.698390008186483e-06,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,levelset:e2,2,"levelset,e2",168,-4.8678132790008055,-3.7862403227452965,4.8678132790008055,3.7862403227452965,3.9889082055089418,0.3077509494006531,4.277748218557333,5.491898462383943,3.4725434975302365,6.314501761725476,3.111579134839071,6.794173036978667,2.790066488096105,7.156314332079853,168,0,0,1.0,0.0,0.0,1.220337252253145,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,levelset,1,levelset,168,-0.20778838221067092,-0.23189246825157617,0.20778838221067092,0.23189246825157617,2.1767172813933318,0.16793738421968427,-0.12634435818097206,0.5351094399642483,-0.5968776994944306,0.9352279844677953,-0.8029600514911701,1.1653765700201915,-0.9870040654116788,1.2613934467114545,102,0,66,0.6071428571428571,0.0,0.39285714285714285,0.0954595178652067,0.006751369163205467,0.02815584605501828,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,e2,1,e2,168,0.124975893531344,-0.7369140104203571,-0.124975893531344,0.7369140104203571,12.610865824055777,0.9729494212871316,-2.0108785003427547,1.7883736659090075,-4.47615107060747,4.394580534729132,-5.700194692022782,5.365671953351144,-6.432125120250701,5.797722769076804,88,0,80,0.5238095238095238,0.0,0.47619047619047616,-0.009910175500634305,0.5892869358592498,0.9987363332534059,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,levelset:e2,2,"levelset,e2",168,-5.008892111055381,-4.271425476176047,5.008892111055381,4.271425476176047,3.6776742040614088,0.2837387248779227,4.468280678917325,5.570271260024757,3.727188895934265,6.340786827854217,3.3669508631988108,6.7596610085452555,3.079412638955194,6.992406102062388,159,0,9,0.9464285714285714,0.0,0.05357142857142857,1.361972766789362,1.337530310651348e-36,7.053677272266643e-29,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,levelset,1,levelset,168,0.0012111131077689103,0.0010408074416232704,-0.0012111131077689103,-0.0010408074416232704,0.0013452469070331188,0.00010378805214067652,-0.0014103685484285922,-0.0010008434392846086,-0.0016917064471604177,-0.0007259250735538969,-0.001856313217172665,-0.0005505401598904164,-0.002061719123775911,-0.0003804175650396991,39,0,129,0.23214285714285715,0.0,0.7678571428571429,-0.900290572263768,1.8901080346392734e-12,1.5015453017461736e-17,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,e2,1,e2,168,0.002146509479390541,0.0028268439430282205,-0.002146509479390541,-0.0028268439430282205,0.003092264290555845,0.0002385733695004592,-0.0026089530897258394,-0.0016801134672982066,-0.0031282292648201503,-0.001084071217532643,-0.0033920945494628637,-0.0007944962515970571,-0.0035751531505221266,-0.0005225816644084649,38,0,130,0.2261904761904762,0.0,0.7738095238095238,-0.694154599251508,5.593404540671203e-13,1.5597421506656042e-13,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,levelset:e2,2,"levelset,e2",168,-0.0015703240520193364,-0.0015585573391732194,0.0015703240520193364,0.0015585573391732194,0.0011191949241718257,8.634776303014107e-05,0.0013961895531547897,0.0017400483320167944,0.0011576263623948797,0.0019767597090394407,0.0010113946770615777,0.002119446462716101,0.0008295813888571404,0.002297739041737171,158,0,10,0.9404761904761905,0.0,0.05952380952380952,1.4030836077829196,2.1416199587982636e-35,4.279000568068086e-28,sign_test=ok; wilcoxon=ok
