sample_idx,pos_idx,pd_distance_candidateUV_plus_E2_tf_lowlambda_expanded2688,mt_distance_candidateUV_plus_E2_tf_lowlambda_expanded2688
47,47,18.907887567967553,6.929697513580322
48,48,19.220459564200194,6.27733850479126
49,49,18.941322940481044,6.223808765411377
50,50,18.35627330089229,5.989381790161133
51,51,18.59201604166511,5.612636089324951
52,52,19.054878682044293,5.866114139556885
53,53,19.08384699988136,5.412749290466309
54,54,19.746979776984542,5.609519958496094
55,55,20.635398781061458,5.23233699798584
56,56,21.37948866787307,5.781893730163574
57,57,21.701137481874987,5.413657188415527
58,58,22.48041749173442,5.396883487701416
59,59,22.635694277057922,5.591638565063477
60,60,22.61113208842447,5.930944919586182
61,61,23.064467577017023,5.682175159454346
62,62,24.55291440416574,5.961888313293457
63,63,24.777541805785006,6.411920547485352
64,64,21.188434184179847,5.955320358276367
65,65,19.58788332699302,4.545091152191162
66,66,18.250507929968247,5.02967643737793
67,67,17.762217501219308,5.280255317687988
68,68,18.49154372570254,4.85678768157959
69,69,21.41608718169628,5.029141426086426
70,70,22.120493375991103,5.021241188049316
71,71,22.3177816506264,4.966339588165283
72,72,23.154729937775762,4.387393951416016
73,73,24.400782965039138,5.050191879272461
74,74,25.460239039282243,4.948529243469238
75,75,26.216947774667826,5.146361351013184
76,76,26.88070213136073,5.493093490600586
77,77,26.286360394085722,4.9744367599487305
78,78,26.424189252087103,5.524927616119385
79,79,26.884620663971713,5.586856842041016
80,80,26.653506895288384,5.294178009033203
81,81,26.203574281773502,5.257226467132568
82,82,25.75461812861458,5.436868667602539
83,83,25.63600292621644,5.255272388458252
84,84,26.099096619439575,5.211589336395264
85,85,25.764055047625114,5.542618274688721
86,86,26.125764028429188,5.374309062957764
87,87,26.092907325237203,5.941196441650391
88,88,22.81004853628853,5.580559730529785
89,89,21.596160256832473,5.089768409729004
90,90,20.084444416482924,4.964536190032959
91,91,19.985116825192645,5.01557731628418
92,92,20.498219822436536,4.813716888427734
93,93,23.07566779216877,6.690829753875732
94,94,24.607229065498096,5.317624568939209
95,95,25.57698184814076,5.3387346267700195
96,96,27.362137231704917,5.403745174407959
97,97,28.02395383620547,5.1461920738220215
98,98,28.73663636630694,5.377808094024658
99,99,28.57689435899424,5.450854301452637
100,100,28.5967549207789,5.36887264251709
101,101,27.952885545560374,5.3597798347473145
102,102,26.776888255455958,5.212513446807861
103,103,27.185604057574565,5.2828450202941895
104,104,27.191570662242693,4.886934280395508
105,105,27.31239915615555,5.1266303062438965
106,106,27.291137914029633,5.521106719970703
107,107,26.626346736665376,5.844848155975342
108,108,26.972334933763953,5.609348773956299
109,109,26.21329999019171,5.166046619415283
110,110,26.911076189379013,5.755061149597168
111,111,25.71355846613492,5.6377034187316895
112,112,25.497850620506007,5.512786388397217
113,113,24.525633584052176,5.363266944885254
114,114,23.044780529304067,5.054868221282959
115,115,23.595096262254614,4.639079570770264
116,116,24.3983616250636,6.041883945465088
117,117,25.5958207558591,6.185743808746338
118,118,26.988313904418302,5.784816265106201
119,119,27.082477586130135,4.846616268157959
120,120,26.42369467502354,5.123105049133301
121,121,27.358761236234628,4.726010322570801
122,122,26.647890451138164,4.9549102783203125
123,123,26.32257787971539,5.386815547943115
124,124,26.55153047741503,5.313346862792969
125,125,25.695396786526707,4.794763088226318
126,126,25.87199085682749,4.884985446929932
127,127,27.514875945430216,4.9935832023620605
128,128,26.375014782630732,4.942600727081299
129,129,26.82888286653445,5.126567840576172
130,130,27.230699491120063,6.382146835327148
131,131,29.75134654794216,6.307652473449707
132,132,30.5634500652316,5.838673114776611
133,133,30.554089940209344,6.245771884918213
134,134,28.526858857527525,5.546934604644775
135,135,26.416468086703947,4.389918327331543
136,136,24.896871463874444,4.633826732635498
137,137,24.22164125944596,4.321927070617676
138,138,23.631262993674657,4.619443893432617
139,139,23.09899900982563,4.4807538986206055
140,140,24.608776286168638,4.657376766204834
141,141,28.202164251360852,6.256926536560059
142,142,30.775001849344594,6.64442253112793
143,143,29.629418066928768,6.264540195465088
144,144,28.99832505184942,6.268965244293213
145,145,27.962047020468823,5.537017822265625
146,146,27.230284242114863,5.831703186035156
147,147,25.701378749848573,6.090224742889404
148,148,24.737792790085575,5.709550857543945
149,149,23.7273986904455,5.8598246574401855
150,150,22.125713622628727,4.842360496520996
151,151,22.06934118000928,5.746652603149414
152,152,21.986462577586785,5.754723072052002
153,153,22.23030732873522,6.265997886657715
154,154,21.594104612049833,5.50998592376709
155,155,22.33527722889163,5.690946578979492
156,156,22.881992123175994,5.084287643432617
157,157,23.910206857548296,4.626187801361084
158,158,25.499518522740377,5.912755489349365
159,159,22.951671774477543,5.595101833343506
160,160,20.87342575828497,5.248156547546387
161,161,19.88678261515496,6.0502190589904785
162,162,19.547826008484552,4.822979927062988
163,163,20.33356914175181,4.902426719665527
164,164,21.78088581709659,5.078564643859863
165,165,23.03905577689968,6.191393852233887
166,166,24.151749988845406,5.024162292480469
167,167,24.505156342500964,5.359640121459961
