sample_idx,bicubic_afc_l1_a1,bicubic_afc_l1_a5,bicubic_afc_l1_a10,bicubic_afc_l1_a25,bicubic_afc_l1_a50,bicubic_afc_l1_a100,cnn_afc_l1_a1,cnn_afc_l1_a5,cnn_afc_l1_a10,cnn_afc_l1_a25,cnn_afc_l1_a50,cnn_afc_l1_a100,gan_afc_l1_a1,gan_afc_l1_a5,gan_afc_l1_a10,gan_afc_l1_a25,gan_afc_l1_a50,gan_afc_l1_a100,gt_sz_n_components,bicubic_sz_n_components,bicubic_sz_n_components_mae,cnn_sz_n_components,cnn_sz_n_components_mae,gan_sz_n_components,gan_sz_n_components_mae,gt_sz_largest_area,bicubic_sz_largest_area,bicubic_sz_largest_area_mae,cnn_sz_largest_area,cnn_sz_largest_area_mae,gan_sz_largest_area,gan_sz_largest_area_mae,gt_sz_largest_area_frac,bicubic_sz_largest_area_frac,bicubic_sz_largest_area_frac_mae,cnn_sz_largest_area_frac,cnn_sz_largest_area_frac_mae,gan_sz_largest_area_frac,gan_sz_largest_area_frac_mae,gt_sz_mean_area,bicubic_sz_mean_area,bicubic_sz_mean_area_mae,cnn_sz_mean_area,cnn_sz_mean_area_mae,gan_sz_mean_area,gan_sz_mean_area_mae,gt_sz_median_area,bicubic_sz_median_area,bicubic_sz_median_area_mae,cnn_sz_median_area,cnn_sz_median_area_mae,gan_sz_median_area,gan_sz_median_area_mae,gt_sz_area_entropy,bicubic_sz_area_entropy,bicubic_sz_area_entropy_mae,cnn_sz_area_entropy,cnn_sz_area_entropy_mae,gan_sz_area_entropy,gan_sz_area_entropy_mae,gt_sz_area_gini,bicubic_sz_area_gini,bicubic_sz_area_gini_mae,cnn_sz_area_gini,cnn_sz_area_gini_mae,gan_sz_area_gini,gan_sz_area_gini_mae,bicubic_exceedance_l1,cnn_exceedance_l1,gan_exceedance_l1,gt_branch_count,bicubic_branch_count,bicubic_branch_count_ae,cnn_branch_count,cnn_branch_count_ae,gan_branch_count,gan_branch_count_ae,gt_branch_count_gt_0p5,bicubic_branch_count_gt_0p5,bicubic_branch_count_gt_0p5_ae,cnn_branch_count_gt_0p5,cnn_branch_count_gt_0p5_ae,gan_branch_count_gt_0p5,gan_branch_count_gt_0p5_ae,gt_branch_count_gt_1,bicubic_branch_count_gt_1,bicubic_branch_count_gt_1_ae,cnn_branch_count_gt_1,cnn_branch_count_gt_1_ae,gan_branch_count_gt_1,gan_branch_count_gt_1_ae,gt_branch_count_gt_2,bicubic_branch_count_gt_2,bicubic_branch_count_gt_2_ae,cnn_branch_count_gt_2,cnn_branch_count_gt_2_ae,gan_branch_count_gt_2,gan_branch_count_gt_2_ae,gt_branch_count_gt_5,bicubic_branch_count_gt_5,bicubic_branch_count_gt_5_ae,cnn_branch_count_gt_5,cnn_branch_count_gt_5_ae,gan_branch_count_gt_5,gan_branch_count_gt_5_ae,gt_mean_persistence,bicubic_mean_persistence,bicubic_mean_persistence_ae,cnn_mean_persistence,cnn_mean_persistence_ae,gan_mean_persistence,gan_mean_persistence_ae,gt_median_persistence,bicubic_median_persistence,bicubic_median_persistence_ae,cnn_median_persistence,cnn_median_persistence_ae,gan_median_persistence,gan_median_persistence_ae,gt_max_persistence,bicubic_max_persistence,bicubic_max_persistence_ae,cnn_max_persistence,cnn_max_persistence_ae,gan_max_persistence,gan_max_persistence_ae,gt_total_persistence,bicubic_total_persistence,bicubic_total_persistence_ae,cnn_total_persistence,cnn_total_persistence_ae,gan_total_persistence,gan_total_persistence_ae,gt_top5_persistence_sum,bicubic_top5_persistence_sum,bicubic_top5_persistence_sum_ae,cnn_top5_persistence_sum,cnn_top5_persistence_sum_ae,gan_top5_persistence_sum,gan_top5_persistence_sum_ae,gt_persistence_entropy,bicubic_persistence_entropy,bicubic_persistence_entropy_ae,cnn_persistence_entropy,cnn_persistence_entropy_ae,gan_persistence_entropy,gan_persistence_entropy_ae,branch_count_winner,mean_persistence_winner,max_persistence_winner,total_persistence_winner,top5_persistence_sum_winner,persistence_entropy_winner
90,10132.0,4237.0,2206.0,640.0,209.0,83.0,8018.0,3399.0,1736.0,520.0,193.0,117.0,3026.0,793.0,549.0,224.0,160.0,83.0,295.975,42.675,253.3,95.525,200.45000000000002,371.025,75.04999999999995,112273.425,112261.525,11.900000000008731,113501.925,1228.5,115545.35,3271.925000000003,0.44909370000000004,0.4490461,4.76000000000365e-05,0.4540077,0.004913999999999974,0.4621814000000001,0.013087700000000035,1955.5802738899088,11447.668683370997,9492.088409481088,3794.3591935423538,1838.778919652445,893.3663439042773,1062.2139299856315,4.1,6237.4,6233.299999999999,7.4125,3.3125,2.825,1.2749999999999995,0.874505707034246,0.6575926804571262,0.21691302657711986,0.6698610506342342,0.20464465640001184,0.884869335847372,0.010363628813126025,0.9672925940563516,0.9048755429458304,0.062417051110521204,0.9573823882373642,0.009910205818987383,0.9725419848606519,0.0052493908043003135,0.2849479999999999,0.295732,0.353452,3987.0,680.0,3307.0,1944.0,2043.0,6485.0,2498.0,2145.0,305.0,1840.0,613.0,1532.0,3631.0,1486.0,971.0,128.0,843.0,281.0,690.0,1127.0,156.0,334.0,40.0,294.0,71.0,263.0,279.0,55.0,44.0,4.0,40.0,10.0,34.0,38.0,6.0,0.8752472415914023,0.7395688596054881,0.1356783819859142,0.5892160438033011,0.28603119778810127,0.768319519973182,0.10692772161822028,0.5433504104614251,0.4464126009028391,0.096937809558586,0.32649497664533556,0.21685543381608952,0.5360056634992354,0.007344746962189674,18.527786254882812,15.04579297825694,3.4819932766258717,15.10221953317523,3.4255667217075825,26.74832382798195,8.220537573099136,3489.6107522249213,502.9068245317319,2986.703927693189,1145.4359891536174,2344.174763071304,4982.552087026085,1492.941334801164,60.443099403381346,40.64121826584451,19.80188113753684,42.07741059954279,18.36568880383856,66.24317295476794,5.800073551386596,7.890826489388452,6.066432329019037,1.8243941603694154,7.130679410883774,0.7601470785046782,8.506025263715182,0.6151987743267302,cnn,gan,cnn,gan,gan,gan
91,9916.0,4153.0,2087.0,601.0,205.0,93.0,7777.0,3300.0,1616.0,448.0,165.0,85.0,3242.0,641.0,403.0,190.0,116.0,93.0,290.55,42.65,247.9,96.125,194.425,371.15,80.59999999999997,113673.475,114983.0,1309.5249999999942,113221.55,451.9250000000029,113018.0,655.4750000000058,0.4546939,0.45993199999999995,0.005238099999999968,0.4528862,0.0018076999999999677,0.4520719999999999,0.002621900000000066,1577.20949388355,12417.85043703771,10840.64094315416,4139.47651034924,2562.26701646569,973.4424877815134,603.7670061020367,4.275,6232.9125,6228.637500000001,8.0,3.7249999999999996,2.85,1.4250000000000003,0.8342039961084717,0.5953781598796108,0.2388258362288609,0.6906304046056797,0.14357359150279203,0.8950855197128016,0.06088152360432986,0.9697880739067386,0.9077270748842338,0.06206099902250484,0.9565564856613203,0.013231588245418258,0.9747829698095238,0.004994895902785235,0.27718399999999965,0.26701999999999976,0.32237600000000005,4051.0,646.0,3405.0,1962.0,2089.0,7056.0,3005.0,2109.0,326.0,1783.0,649.0,1460.0,3416.0,1307.0,948.0,131.0,817.0,284.0,664.0,1080.0,132.0,336.0,43.0,293.0,87.0,249.0,278.0,58.0,47.0,5.0,42.0,12.0,35.0,37.0,10.0,0.8627129248706413,0.794811885581199,0.06790103928944236,0.6159658622277654,0.24674706264287594,0.7049349961602145,0.15777792871042684,0.5212984085083008,0.5060235243290663,0.015274884179234505,0.33822326567024064,0.18307514283806015,0.4896645776927482,0.0316338308155526,19.406723022460938,16.612072326242924,2.7946506962180138,16.234717398881912,3.1720056235790253,22.20223231986165,2.795509297400713,3494.850058650968,513.4484780854546,2981.4015805655135,1208.5250216908757,2286.3250369600923,4974.021332906474,1479.1712742555055,60.934946823120114,43.316532973665744,17.61841384945437,47.21679881699383,13.718148006126285,66.51060537383893,5.5756585507188134,7.914702616064946,6.049653057957688,1.8650495581072581,7.1383554822429245,0.7763471338220214,8.564730670468236,0.6500280544032906,cnn,bicubic,bicubic,gan,gan,gan
92,10123.0,4326.0,2229.0,674.0,208.0,92.0,7567.0,3256.0,1629.0,512.0,222.0,98.0,3438.0,593.0,426.0,240.0,165.0,95.0,297.625,44.55,253.075,108.45,189.175,383.575,85.94999999999999,111634.925,113595.525,1960.5999999999913,114533.45,2898.524999999994,113473.75,1838.824999999997,0.44653970000000004,0.45438209999999996,0.007842399999999916,0.4581338,0.01159409999999994,0.453895,0.0073552999999999535,1394.6275221242074,13147.438906429492,11752.811384305285,4949.446114256933,3554.818592132725,801.5755561544045,593.051965969803,4.225,9214.9,9210.675,7.0,2.7750000000000004,2.8625,1.3624999999999998,0.9452681655745161,0.6807130641281811,0.264555101446335,0.7161636643361018,0.2291045012384143,0.9598308209210471,0.014562655346531006,0.967627424743885,0.8987276187891367,0.06889980595474832,0.9502826884843489,0.01734473625953603,0.9730032647682837,0.005375840024398726,0.31188399999999966,0.28971199999999986,0.32421999999999973,4001.0,702.0,3299.0,2091.0,1910.0,7184.0,3183.0,2334.0,344.0,1990.0,778.0,1556.0,3679.0,1345.0,1084.0,146.0,938.0,347.0,737.0,1228.0,144.0,390.0,49.0,341.0,107.0,283.0,360.0,30.0,42.0,6.0,36.0,12.0,30.0,55.0,13.0,0.9345576028530677,0.8101496679661924,0.1244079348868753,0.6628605082534688,0.2716970945995989,0.7582085369577627,0.17634906589530497,0.5884356498718262,0.48367721880786085,0.10475843106396532,0.3714102595578872,0.21702539031393897,0.5074207785073668,0.0810148713644594,20.432144165039062,16.811104487627745,3.621039677411318,16.18834436312318,4.243799801915884,23.237979542464018,2.8058353774249554,3739.164969015124,568.725066912267,3170.4399021028566,1386.0413227580032,2353.1236462571205,5446.970129504567,1707.805160489443,62.71401786804199,44.12572831516154,18.588289552880454,45.33937269789167,17.374645170150323,73.355734921759,10.641717053717002,7.9208555041933995,6.107644457750876,1.8132110464425235,7.2051713637260955,0.715684140467304,8.551190656267185,0.6303351520737852,cnn,bicubic,gan,gan,gan,gan
93,10199.0,4545.0,2384.0,768.0,292.0,111.0,6911.0,3053.0,1471.0,408.0,176.0,106.0,4454.0,748.0,443.0,237.0,141.0,108.0,306.45,51.475,254.975,133.675,172.77499999999998,417.8,111.35000000000002,111378.925,112888.95,1510.0249999999942,110324.275,1054.6500000000087,113410.875,2031.949999999997,0.44551569999999996,0.45155580000000006,0.006040100000000104,0.44129710000000005,0.004218599999999906,0.4536435,0.008127800000000018,1880.0304831394787,11286.028585711076,9405.998102571597,3163.094337702635,1283.0638545631564,1063.830320969372,816.2001621701068,4.8125,6245.2,6240.3875,7.45,2.6375,2.8125,2.0,1.0764672159878246,0.7700671011775857,0.3064001148102389,0.8761608765463478,0.2003063394414768,1.0383059033203739,0.03816131266745071,0.9608789196779487,0.9092762892243513,0.051602630453597365,0.9572874614204722,0.003591458257476532,0.9688060037829743,0.007927084105025628,0.4215119999999999,0.372436,0.25634800000000024,4098.0,779.0,3319.0,2244.0,1854.0,7085.0,2987.0,2450.0,404.0,2046.0,955.0,1495.0,4040.0,1590.0,1203.0,180.0,1023.0,449.0,754.0,1423.0,220.0,417.0,59.0,358.0,183.0,234.0,450.0,33.0,37.0,7.0,30.0,17.0,20.0,78.0,41.0,0.9592192697141031,0.8456773675411495,0.11354190217295357,0.7717924142681363,0.18742685544596682,0.8440353357188815,0.11518393399522164,0.6183821678161614,0.5164582759141929,0.10192389190196849,0.42647198066115344,0.19191018715500796,0.551527117565275,0.06685505025088645,20.23377227783203,17.149044878780842,3.0847273990511894,18.077968895435333,2.155803382396698,25.529961794614792,5.296189516782761,3930.8805672883946,658.7826693145555,3272.0978979738393,1731.9021776176978,2198.9783896706967,5979.990353568275,2049.1097862798806,61.799236869812006,44.37431363845244,17.424923231359564,52.262042588740584,9.537194281071422,77.21006026938558,15.410823399573573,7.9600634277651015,6.234481777783224,1.7255816499818772,7.2730145189989415,0.68704890876616,8.524389221094438,0.5643257933293366,cnn,bicubic,cnn,gan,cnn,gan
94,9887.0,4362.0,2255.0,764.0,266.0,152.0,5995.0,2497.0,1076.0,419.0,247.0,186.0,5708.0,654.0,393.0,200.0,126.0,104.0,305.9,58.725,247.17499999999998,156.025,149.87499999999997,448.6,142.70000000000005,109701.325,108514.275,1187.050000000003,107292.75,2408.574999999997,110283.55,582.2250000000058,0.43880529999999995,0.4340571000000001,0.004748199999999869,0.429171,0.009634299999999929,0.44113420000000003,0.002328900000000078,2180.981461115439,12338.580735010077,10157.599273894637,4278.41338865211,2097.4319275366715,1059.6535198805382,1121.3279412349007,4.875,6253.475,6248.6,8.65,3.7750000000000004,2.725,2.15,1.2135653099173787,0.9079549556881013,0.3056103542292774,1.046067743959501,0.16749756595787768,1.2433700573826052,0.029804747465226544,0.955510144479967,0.9025172448422577,0.052992899637709256,0.9467744586365094,0.008735685843457519,0.9634242121668987,0.007914067686931703,0.5270359999999998,0.4805640000000001,0.2950839999999999,3962.0,808.0,3154.0,2322.0,1640.0,7255.0,3293.0,2437.0,452.0,1985.0,1066.0,1371.0,4195.0,1758.0,1233.0,207.0,1026.0,536.0,697.0,1539.0,306.0,434.0,70.0,364.0,228.0,206.0,499.0,65.0,41.0,8.0,33.0,23.0,18.0,89.0,48.0,0.990919044961357,0.898342463262564,0.09257658169879301,0.8472231752507892,0.1436958697105678,0.8653851731793053,0.12553387178205166,0.6270036220550539,0.5631612997502087,0.06384232230484521,0.45232106386683935,0.17468255818821454,0.5570791860111068,0.06992443604394705,20.587783813476562,17.320402324199677,3.267381489276886,18.89140196889639,1.6963818445801735,25.445953838527203,4.85817002505064,3926.021256136896,725.8607103161517,3200.1605458207446,1967.2522129323324,1958.7690432045638,6278.36943141586,2352.348175278964,58.00995349884033,44.295658864080906,13.714294634759426,53.820339175872505,4.189614322967827,76.27952703582123,18.2695735369809,7.927636538538591,6.294689183663001,1.63294735487559,7.2986136654596425,0.6290228730789487,8.539491861936654,0.6118553233980624,cnn,bicubic,cnn,cnn,cnn,gan
95,10370.0,4601.0,2352.0,788.0,325.0,132.0,6177.0,2574.0,1114.0,425.0,253.0,148.0,6183.0,1109.0,739.0,370.0,129.0,98.0,323.25,64.0,259.25,168.875,154.375,477.825,154.575,105525.0,105577.7,52.69999999999709,100784.675,4740.324999999997,105582.2,57.19999999999709,0.42210000000000003,0.4223108,0.00021079999999995547,0.40313870000000007,0.01896129999999996,0.4223288,0.00022879999999997347,4517.741197987265,16272.121690843185,11754.38049285592,5368.569779790082,850.8285818028171,1222.4471527574296,3295.2940452298353,3098.4,12377.3125,9278.9125,8.5625,3089.8375,2.9,3095.5,1.3795876848811144,1.0062137498217385,0.3733739350593759,1.2317293308884725,0.1478583539926419,1.3968020408966648,0.017214356015550436,0.9417802442948308,0.8827458007163337,0.059034443578497076,0.9381601195898387,0.003620124704992067,0.9590965491176346,0.017316304822803885,0.5766080000000001,0.5209000000000001,0.2682159999999997,3967.0,828.0,3139.0,2269.0,1698.0,7179.0,3212.0,2488.0,459.0,2029.0,1128.0,1360.0,4359.0,1871.0,1252.0,239.0,1013.0,586.0,666.0,1648.0,396.0,445.0,71.0,374.0,244.0,201.0,535.0,90.0,52.0,10.0,42.0,27.0,25.0,98.0,46.0,1.0214669070617652,0.9225316029966583,0.09893530406510698,0.9209837988285785,0.10048310823318674,0.9128402468359464,0.1086266602258188,0.6471432685852037,0.591030016262085,0.0561132523231187,0.4972516461275518,0.14989162245765186,0.5767297772690654,0.07041349131613828,20.37415313720703,17.683197990059853,2.6909551471471786,20.01488346606493,0.3592696711421013,26.05634962208569,5.682196484878659,4052.1592203140226,763.8561672812331,3288.3030530327896,2089.7122395420447,1962.446980771978,6553.280132035259,2501.1209117212366,60.107423019409175,44.88060990218074,15.226813117228438,59.064485838636756,1.0429371807724195,82.86264386947732,22.75522085006815,7.920574144687302,6.322356274184683,1.5982178705026193,7.281001046222538,0.6395730984647647,8.510506084822616,0.5899319401353136,cnn,bicubic,cnn,cnn,cnn,gan
96,11348.0,5130.0,2682.0,844.0,376.0,155.0,6650.0,2808.0,1226.0,511.0,326.0,127.0,5881.0,732.0,599.0,355.0,210.0,146.0,352.375,68.675,283.7,186.125,166.25,499.4,147.02499999999998,103615.125,100508.0,3107.125,97985.55,5629.574999999997,105100.625,1485.5,0.4144605,0.402032,0.012428500000000009,0.3919422,0.02251829999999999,0.42040249999999996,0.005941999999999947,3350.9648337060935,12696.369085692506,9345.404251986412,5405.27518765859,2054.3103539524964,1280.4460087061157,2070.518824999978,4.775,6248.6875,6243.9125,3108.1625,3103.3875,2.85,1.9250000000000003,1.4914420759313438,1.130190786405374,0.36125128952596985,1.3568109980533876,0.13463107787795625,1.4431453740107598,0.048296701920583995,0.9445604140334577,0.8953584791699247,0.04920193486353297,0.9344351874338515,0.01012522659960624,0.9573994056508159,0.012838991617358242,0.6167279999999999,0.5543639999999999,0.31352000000000013,4029.0,819.0,3210.0,2423.0,1606.0,7370.0,3341.0,2590.0,482.0,2108.0,1158.0,1432.0,4205.0,1615.0,1372.0,240.0,1132.0,631.0,741.0,1679.0,307.0,531.0,79.0,452.0,273.0,258.0,582.0,51.0,65.0,11.0,54.0,38.0,27.0,104.0,39.0,1.081108184989849,0.9553301516360857,0.12577803335376325,0.9239288890504465,0.1571792959394025,0.9068685628563953,0.17423962213345368,0.6755635261535637,0.6056312441825877,0.069932281970976,0.4727009373717017,0.20286258878186203,0.5560980867012404,0.11946543945232335,20.28565216064453,17.954124569892883,2.331527590751648,18.823951475322247,1.4617006853222847,24.966431530192494,4.680779369547963,4355.784877324101,782.4153941899542,3573.3694831341472,2238.679698169232,2117.1051791548693,6683.621308251633,2327.836430927532,60.91417121887206,45.26315858066082,15.651012638211242,56.019466480892156,4.894704737979907,81.58644982601982,20.672278607147753,7.923081653989674,6.314537737998717,1.608543915990957,7.320428444223992,0.6026532097656814,8.514720540436599,0.5916388864469253,cnn,bicubic,cnn,cnn,cnn,gan
97,12195.0,5498.0,2917.0,1020.0,416.0,174.0,7699.0,3329.0,1522.0,609.0,325.0,172.0,5496.0,861.0,652.0,308.0,195.0,133.0,377.675,72.8,304.875,185.2,192.47500000000002,515.075,137.40000000000003,102178.05,99463.85,2714.199999999997,101907.3,270.75,103916.975,1738.925000000003,0.4087122000000001,0.39785539999999997,0.01085680000000011,0.40762919999999997,0.0010830000000001117,0.4156679,0.006955699999999898,2202.8423202163153,11818.63937101507,9615.797050798754,5038.239430286012,2835.3971100696967,1061.972224819503,1140.8700953968123,4.55,6249.025,6244.474999999999,8.55,4.000000000000001,2.7375,1.8125,1.6000674632790965,1.2081031644448623,0.3919642988342342,1.3471338036737517,0.25293365960534486,1.5540339481308583,0.04603351514823828,0.9463924394543275,0.8955197234995038,0.05087271595482368,0.9337773714989475,0.012615067955380033,0.954612497898512,0.008220058444184497,0.6487480000000003,0.5922280000000002,0.2909560000000001,4137.0,821.0,3316.0,2352.0,1785.0,7395.0,3258.0,2645.0,486.0,2159.0,1144.0,1501.0,4161.0,1516.0,1416.0,240.0,1176.0,565.0,851.0,1660.0,244.0,591.0,88.0,503.0,249.0,342.0,585.0,6.0,73.0,14.0,59.0,34.0,39.0,122.0,49.0,1.1139549961749897,0.9880331986749384,0.12592179750005128,0.9211602570349667,0.19279473914002299,0.9173941325784077,0.19656086359658198,0.6745741824619476,0.6128575423732396,0.06171664008870792,0.4831206016242504,0.19145358083769715,0.5490484431386005,0.1255257393233471,20.578636161983013,18.289697967469692,2.288938194513321,19.990277886390686,0.5883582755923271,25.056694380939007,4.478058218955994,4608.431819175932,811.1752561121244,3797.256563063808,2166.5689245462418,2441.8628946296903,6784.129610417325,2175.697791241393,65.12799250921235,47.12168000889942,18.00631250031293,60.62245614081621,4.505536368396136,87.99983964348212,22.87184713426977,7.9342889985153295,6.300833078271399,1.6334559202439305,7.284326312582707,0.6499626859326222,8.491451085982941,0.5571620874676118,cnn,bicubic,cnn,gan,cnn,gan
98,12521.0,5718.0,3093.0,990.0,436.0,200.0,7783.0,3463.0,1662.0,529.0,305.0,167.0,5613.0,563.0,450.0,246.0,179.0,131.0,392.675,79.65,313.025,198.1,194.57500000000002,532.45,139.77500000000003,101143.55,99326.9,1816.6500000000087,101162.05,18.5,106678.15,5534.599999999991,0.40457420000000005,0.3973076,0.0072666000000000674,0.4046482,7.399999999996298e-05,0.4267126,0.022138399999999947,2427.2322060888273,11020.443559202311,8593.211353113484,4925.54766067066,2498.3154545818325,1303.1040288608524,1124.128177227975,4.675,6249.6875,6245.0125,9.05,4.375000000000001,2.75,1.9249999999999998,1.7086688944433455,1.315398847142925,0.3932700473004205,1.4362850874193867,0.2723838070239588,1.58101138088578,0.1276575135575655,0.9412125989532898,0.8935364329060146,0.047676166047275204,0.9332202730591141,0.007992325894175645,0.952512344848575,0.011299745895285263,0.6723279999999997,0.602904,0.32983999999999974,4144.0,839.0,3305.0,2231.0,1913.0,7253.0,3109.0,2634.0,529.0,2105.0,1170.0,1464.0,4542.0,1908.0,1435.0,264.0,1171.0,647.0,788.0,1699.0,264.0,616.0,93.0,523.0,274.0,342.0,622.0,6.0,86.0,14.0,72.0,43.0,43.0,133.0,47.0,1.1371834069437399,1.0406508685100473,0.09653253843369258,1.014209635292378,0.12297377165136192,0.969612092562093,0.16757131438164685,0.6777585565112529,0.6588281288277358,0.01893042768351716,0.5349174326751385,0.14284112383611447,0.5917663836851688,0.08599217282608418,19.93163301050663,18.449814768508077,1.4818182419985533,20.776878137141466,0.8452451266348362,28.061743147671223,8.130110137164593,4712.488038374858,873.1060786799297,3839.381959694928,2262.7016963372953,2449.7863420375625,7032.5965073528605,2320.1084689780027,63.119021751545375,49.38796932625119,13.731052425294187,61.944083540281284,1.1749382112640916,93.52132874997332,30.402306998427946,7.918944382617183,6.323270035698407,1.5956743469187762,7.239943580031409,0.6790008025857741,8.486484880741568,0.5675404981243846,cnn,bicubic,cnn,gan,cnn,gan
99,12779.0,5973.0,3296.0,1115.0,420.0,160.0,7658.0,3424.0,1635.0,476.0,256.0,168.0,6417.0,607.0,458.0,285.0,159.0,99.0,399.625,80.15,319.475,208.275,191.35,558.8,159.17499999999995,100466.0,101171.975,705.9750000000058,101688.2,1222.199999999997,104291.4,3825.399999999994,0.40186400000000005,0.40468790000000004,0.0028238999999999903,0.4067528,0.004888799999999971,0.4171656,0.01530159999999997,2967.457191014102,12916.904507444033,9949.44731642993,4497.430669270716,1529.9734782566138,1291.2497699460637,1676.2074210680385,4.85,9304.15,9299.3,8.8,3.950000000000001,2.8,2.05,1.7758152159251956,1.3737475005240056,0.40206771540119,1.5403210778967824,0.23549413802841324,1.7288853977484944,0.04692981817670128,0.9352514428342756,0.8794357632617984,0.05581567957247724,0.9278255718257157,0.007425871008559959,0.9479832213555216,0.012731778521245962,0.6711799999999999,0.577224,0.343744,4002.0,836.0,3166.0,2320.0,1682.0,7326.0,3324.0,2622.0,512.0,2110.0,1220.0,1402.0,4407.0,1785.0,1464.0,250.0,1214.0,666.0,798.0,1727.0,263.0,641.0,97.0,544.0,313.0,328.0,664.0,23.0,94.0,11.0,83.0,51.0,43.0,139.0,45.0,1.1832850320883725,1.0272741758347599,0.15601085625361266,1.0354582614550094,0.14782677063336314,0.9709854030533149,0.2122996290350576,0.6950777053833015,0.6179014929570261,0.07717621242627537,0.5257005348685198,0.16937717051478174,0.5723402217961837,0.12273748358711778,21.207305908203125,18.069557327777147,3.1377485804259777,20.721895271912217,0.48541063629090786,26.80959801375866,5.602292105555534,4735.5066984176665,858.8012109978592,3876.7054874198075,2402.2631665756217,2333.243531842045,7113.439062768585,2377.9323643509188,67.36406517028809,48.73185283751227,18.632212332775815,63.08016475518234,4.283900415105748,90.81567579079419,23.451610620506102,7.886803672524591,6.3009493954861835,1.5858542770384076,7.267621745654804,0.6191819268697873,8.477137121825768,0.5903334493011769,cnn,cnn,cnn,cnn,cnn,gan
100,13396.0,6272.0,3327.0,1118.0,415.0,191.0,8454.0,3934.0,1815.0,501.0,311.0,176.0,6146.0,514.0,353.0,231.0,182.0,136.0,416.9,82.0,334.9,205.55,211.34999999999997,569.4,152.5,103123.575,103502.475,378.90000000000873,102146.75,976.8249999999971,104567.875,1444.300000000003,0.4124943,0.41400990000000004,0.0015156000000000613,0.408587,0.0039073000000000024,0.4182715,0.005777200000000038,1498.2814806199824,12663.799299876937,11165.517819256955,4430.5598786540295,2932.2783980340473,1255.967667837408,242.31381278257436,4.925,6245.475,6240.55,9.775,4.8500000000000005,2.7375,2.1875,1.8075326063131527,1.401609543408504,0.40592306290464863,1.6157963807479436,0.19173622556520908,1.7344944930855946,0.07303811322755815,0.9373342688717659,0.8712517891655527,0.06608247970621317,0.923952924277169,0.013381344594596833,0.9480366151985574,0.010702346326791567,0.675572,0.5989120000000001,0.36637200000000014,4010.0,843.0,3167.0,2251.0,1759.0,7198.0,3188.0,2668.0,496.0,2172.0,1225.0,1443.0,4513.0,1845.0,1466.0,252.0,1214.0,599.0,867.0,1667.0,201.0,626.0,104.0,522.0,282.0,344.0,661.0,35.0,107.0,15.0,92.0,44.0,63.0,129.0,22.0,1.1982481366083806,1.02735589200306,0.1708922446053205,1.0226143780469543,0.17563375856142627,0.9713439419933693,0.22690419461501132,0.7207491397857666,0.6048214826732874,0.11592765711247921,0.5459337241016318,0.17481541568413483,0.5841094745206643,0.1366396652651023,21.420936584472656,17.90382496267557,3.517111621797085,20.778021562844515,0.6429150216281414,28.44287008140236,7.021933496929705,4804.975027799606,866.0610169585797,3938.9140108410265,2301.9049649836943,2503.070062815912,6991.733694468272,2186.7586666686657,66.33154249191284,47.17204529279843,19.159497199114412,58.494554022094235,7.836988469818607,89.86774366329192,23.536201171379076,7.887282842143839,6.299742050006029,1.5875407921378102,7.250560845261799,0.6367219968820397,8.47688690212905,0.5896040599852101,cnn,bicubic,cnn,gan,cnn,gan
101,13908.0,6673.0,3587.0,1254.0,495.0,222.0,8980.0,4272.0,2072.0,697.0,379.0,233.0,6486.0,738.0,450.0,249.0,235.0,165.0,435.45,87.75,347.7,210.95,224.5,597.55,162.09999999999997,100166.025,97052.65,3113.375,99908.05,257.97499999999127,104037.725,3871.7000000000116,0.4006641,0.3882106,0.012453500000000006,0.3996322,0.00103190000000003,0.41615090000000005,0.015486800000000023,1517.9953037908735,10585.059805827375,9067.064502036501,4104.594496100231,2586.599192309357,1259.337397781766,258.6579060091076,5.175,6190.9625,6185.787499999999,9.1375,3.9624999999999995,2.75,2.425,1.8748583519202284,1.462548077730548,0.41231027418968047,1.6322401185350466,0.24261823338518185,1.7899733697890858,0.0848849821311426,0.934693867010828,0.8844138936513863,0.050279973359441676,0.9209640963715391,0.01372977063928893,0.9459683871665525,0.011274520155724499,0.670248,0.6013760000000001,0.34350800000000015,4044.0,856.0,3188.0,2369.0,1675.0,7425.0,3381.0,2656.0,497.0,2159.0,1139.0,1517.0,4440.0,1784.0,1462.0,250.0,1212.0,635.0,827.0,1704.0,242.0,644.0,106.0,538.0,285.0,359.0,640.0,4.0,108.0,13.0,95.0,42.0,66.0,136.0,28.0,1.1983156772442785,1.0119968484845623,0.18631882875971617,0.9671639166336676,0.23115176061061082,0.9528453314454712,0.24547034579880722,0.7042919158935543,0.6233908127062016,0.08090110318735277,0.4764697546372183,0.22782216125633603,0.5706928607542068,0.13359905513934756,21.83905029296875,17.162205450236797,4.676844842731953,19.266222590580583,2.5728277023881674,26.762571493163705,4.923521200194955,4845.988598775862,866.2693023027854,3979.719296473076,2291.2113185051585,2554.777280270703,7074.8765859826235,2228.887987206762,64.16716537475585,45.751329970359805,18.41583540439605,55.126144585432485,9.041020789323369,86.90944847441278,22.74228309965693,7.8921009345632145,6.311502406232639,1.580598528330576,7.275515362795801,0.6165855717674136,8.505260288003928,0.6131593534407136,cnn,bicubic,cnn,gan,cnn,gan
