run,sample,top,left,patch,stride,gt_shape,mr_shape,min_pers,max_pts,fields,w2_audit_every,speed_gt_min,speed_gt_max,speed_mse_sr,speed_psnr_sr,speed_mse_bic,speed_psnr_bic,speed_w1_pd0_sr,speed_w2_pd0_sr,speed_bn_pd0_sr,speed_w1_pd1_sr,speed_w2_pd1_sr,speed_bn_pd1_sr,speed_w1_pd0_bic,speed_w2_pd0_bic,speed_bn_pd0_bic,speed_w1_pd1_bic,speed_w2_pd1_bic,speed_bn_pd1_bic,speed_n_pd0_gt,speed_n_pd1_gt,speed_n_pd0_sr_pruned,speed_n_pd1_sr_pruned,speed_n_pd0_bic_pruned,speed_n_pd1_bic_pruned
CNN_MRHR,2,320,320,160,160,500x500,100x100,0.01,120,speed,3,0.04272460937500007,9.875793425156644,0.0017478909010180926,27.5748567818341,0.0007087356308900537,31.495157324081955,3.6755300385982785,,0.14437284368681624,3.022753488745084,,0.07160523243701072,4.26678978337644,,0.16805203675402258,3.2539996893988685,,0.08705774040779707,578,978,75,57,41,30
CNN_MRHR,3,0,0,160,160,500x500,100x100,0.01,120,speed,3,0.08544921874999989,16.953033193875847,0.010711270307226772,19.701590207518915,0.005898960611126489,22.292245036432323,9.014071545469811,0.890298763979895,0.13290261178746998,7.473919952468249,,0.08857804964162386,6.629207776092722,0.6643237897450704,0.10217436612251474,13.655283959795439,,0.15330068199506797,459,781,120,120,120,120
CNN_MRHR,3,0,160,160,160,500x500,100x100,0.01,120,speed,3,0.1220779416561276,28.244880144807325,0.006166072248992841,22.099913908016326,0.003443819809564789,24.629595800187985,4.278196451838637,,0.10118076356935057,8.114669369473228,,0.12958234527486479,6.240329360986097,,0.14172535980822465,9.614436666075111,,0.11606077921692914,627,1171,120,120,114,120
CNN_MRHR,3,0,320,160,160,500x500,100x100,0.01,120,speed,3,0.12512969947444197,25.05264232960892,0.008651509145002548,20.629081287648205,0.0044439000961351335,23.522357129513832,6.4836917819914355,,0.1609188579773606,9.500374475377663,,0.17352653484135405,7.46921588950707,,0.1432898796153953,9.967572402112463,,0.17478856636358786,690,1213,120,120,105,120
CNN_MRHR,3,160,0,160,160,500x500,100x100,0.01,120,speed,3,0.04882812500000008,19.803459343082586,0.01068095477668464,19.713899236982677,0.005148479584290763,22.883210049797157,6.470487247971667,0.6645336895043688,0.1307723263983382,7.590384308412396,,0.09029936797479649,9.608252519116931,0.9166459547618743,0.12638546233666093,11.390255160409621,,0.13775986958650616,645,1133,120,120,103,110
CNN_MRHR,3,160,160,160,160,500x500,100x100,0.01,120,speed,3,0.13123321511025937,21.784110846017164,0.015829112976556522,18.005434211923465,0.008889251583774661,20.51134802166449,7.538858786660176,,0.10895397203362178,12.510790504504893,,0.12029604057872556,11.78897037035195,,0.1699548857407065,15.145010719837455,,0.13871453522729305,821,1455,120,120,120,120
CNN_MRHR,3,160,320,160,160,500x500,100x100,0.01,120,speed,3,0.12512969947444189,21.80852483253037,0.009477475031315671,20.23307351015673,0.004945651632354199,23.0577647815675,4.989528890421137,,0.09716780764943778,9.655686329212175,,0.1743009711006645,7.38806445532572,,0.15126102290800503,11.47228091560011,,0.17177977911580317,668,1209,120,120,111,120
CNN_MRHR,3,320,0,160,160,500x500,100x100,0.01,120,speed,3,0.07934570312499997,22.699668794475976,0.00904705586137867,20.43492728059792,0.005080576219746065,22.94087028799026,5.434358478424281,,0.0935026695893052,8.354046374140754,,0.09646509955949467,9.567589375691702,,0.1252548350984798,12.59591614821357,,0.15298530954234868,725,1361,120,120,84,120
CNN_MRHR,3,320,160,160,160,500x500,100x100,0.01,120,speed,3,0.05493164062500002,29.72808081700701,0.007261422603017855,21.38978287213034,0.0038977818356731564,24.091824724991838,5.903285018431745,,0.09872878520410222,10.284580089552179,,0.13485572128721118,8.763678272735639,,0.15550153271645673,11.557385314380316,,0.15813646472923004,776,1325,120,120,100,112
CNN_MRHR,3,320,320,160,160,500x500,100x100,0.01,120,speed,3,0.051879882812499944,21.62541983312658,0.004335472253506557,23.62963588763224,0.0026544140415463457,25.76031333781944,4.308651417892594,,0.10734344600459134,9.484802522853746,,0.0999556240088727,5.428587804516353,,0.11115428932242755,10.47313481892249,,0.12602484194292507,674,1147,120,120,92,80
CNN_MRHR,4,0,0,160,160,500x500,100x100,0.01,120,speed,3,0.6378402662050789,18.881805607722278,0.003272825790311929,24.850771110639734,0.0017689340075465367,27.52288368480142,4.791527564544191,,0.14260627276406845,4.281386133916749,,0.06525404044068916,6.394282676132781,,0.14398359523375515,5.600041981573911,,0.09198845162223615,672,935,120,120,69,57
CNN_MRHR,4,0,160,160,160,500x500,100x100,0.01,120,speed,3,5.392623928805384,23.767814299637045,0.0029404005671075724,25.315935020134575,0.0015190024829576305,28.184415159540603,5.998668864536264,,0.1331605241615439,5.417730707985066,,0.13884052863835394,7.080415077271779,,0.18932173544742992,6.104894010914642,,0.15319521915174855,687,1030,99,91,59,47
CNN_MRHR,4,0,320,160,160,500x500,100x100,0.01,120,speed,3,13.635673611840115,22.629479065013992,0.0025735534975968918,25.894667992793934,0.001607063369329194,27.93966997635124,8.218481639575504,,0.11045131379150008,8.301259427802329,0.8129376451383596,0.10417352944717567,7.417193719470561,,0.09719800856372551,7.718474745338641,0.7489343359500901,0.10366498525492651,527,810,27,11,59,47
CNN_MRHR,4,160,0,160,160,500x500,100x100,0.01,120,speed,3,0.045776367187500056,17.493209829437212,0.008918072895027959,20.497289820634123,0.005419583198728138,22.66034112173515,6.762603723880379,,0.10910202857840945,6.897354341764562,0.6637992698761765,0.10097343007265835,12.063865577339618,,0.20808673920636256,11.231916298393283,1.0568967577914303,0.14885273638266733,827,1310,120,120,106,95
CNN_MRHR,4,160,160,160,160,500x500,100x100,0.01,120,speed,3,0.21057892274149972,17.56645185325969,0.0037889380007572675,24.214825010103056,0.0017845677388057086,27.484669621574863,3.6222142983890113,0.3805590782602043,0.09895781345148735,5.073643800616144,,0.0940231417837726,7.258431353329722,0.7297767102891447,0.12422568085219554,6.834032851442795,,0.12036231350325705,714,1063,120,120,75,69
CNN_MRHR,4,160,320,160,160,500x500,100x100,0.01,120,speed,3,3.399765000917329,19.97436559096981,0.0016434793379163388,27.842357513030905,0.0009862072944528447,30.060317891064482,4.874341806161272,,0.2183843372833988,5.147641284601744,,0.10228423149463414,5.059100374352715,,0.21068962180568818,5.125862454335467,,0.1014419436092246,576,870,53,44,41,34
CNN_MRHR,4,320,0,160,160,500x500,100x100,0.01,120,speed,3,0.18921661361571904,11.526840069688982,0.0030036187630602634,25.223551912324275,0.0020028238127175386,26.983572534501626,7.712386338069101,0.7798059198650966,0.1304188112448978,7.458343949807726,,0.19107235325120092,8.424733339014725,0.9045038734286908,0.1994057148507642,7.7970534365863395,,0.19830564850466376,959,1284,84,75,59,53
CNN_MRHR,4,320,160,160,160,500x500,100x100,0.01,120,speed,3,0.2258377073906607,14.88082899758187,0.006020148154736469,22.203928206313677,0.004104620651136736,23.86726974061353,5.980541368768307,,0.08876858890748407,7.569202783322454,,0.0956844516289404,9.599448564233544,,0.189797952127566,10.722416560523365,,0.12099975137597052,735,1097,120,120,95,83
CNN_MRHR,4,320,320,160,160,500x500,100x100,0.01,120,speed,3,0.1861648608033742,20.142219711158404,0.002777807615258889,25.562978356647726,0.0009577973971037182,30.18726347070747,3.1069762123470004,,0.07563423284155524,3.87944489680809,,0.09767956878774842,3.941984325566575,,0.09045735225763929,4.30821418819394,,0.08242047375591538,476,867,107,108,50,37
