sample,poster_score,d_B_CNN,d_B_Ablation,d_B_Topology-inspired,gain_dB_vs_Ablation_pct,W2_CNN,W2_Ablation,W2_Topology-inspired,gain_W2_vs_Ablation_pct,PSNR_CNN,PSNR_Ablation,PSNR_Topology-inspired,PSNR_drop_vs_Ablation,SSIM_CNN,SSIM_Ablation,SSIM_Topology-inspired,SSIM_drop_vs_Ablation
117,29.788122197721002,2.2988606095314026,2.854872703552246,1.866296708583832,34.627673371858364,17.920892143301725,21.06068814688606,14.327491117549048,31.970451214019587,30.50148317030197,33.20220515589499,32.87937573625171,0.32282941964327705,0.718373641898847,0.7976937754471172,0.7973355444632719,0.00035823098384524243
114,29.607532239310935,3.0489501953125,3.336672782897949,2.251536250114441,32.521514795977424,13.602699984918196,16.575906436551147,11.206006251305038,32.395816215546844,30.46024322256102,33.00483270543887,32.69759516165894,0.30723754377993373,0.721715403871732,0.8025736341346037,0.8019502851086805,0.0006233490259232033
108,29.408418644650435,2.9510412216186523,2.873227119445801,1.9709205627441408,31.403941254588336,19.040514488366632,21.451202122105624,15.03873065636907,29.893296558557218,29.994517076582536,32.20422763957752,31.86277652483174,0.3414511147457766,0.724555615857204,0.7984328833975322,0.7982811225650638,0.0001517608324683728
81,29.265786618993232,4.224897384643555,3.334853172302246,2.26220703125,32.16471867370806,22.298687519709038,23.136967325436917,17.135235709618172,25.940009904497753,28.786938746813185,30.65354553819705,30.366808499469176,0.2867370387278747,0.6986940742030506,0.7723363850023318,0.7727351995948311,-0.00039881459249924145
73,29.205247019426867,2.764446258544922,3.638338088989258,2.338783264160156,35.71836352322394,18.817124382659948,21.711753605887093,15.011385279577722,30.86055805502777,29.629070989186935,31.61945707430975,31.314687156080595,0.3047699182291552,0.7294769767919573,0.7984290828165581,0.7995316350418807,-0.0011025522253226283
82,28.517484514802454,5.628288745880127,3.819787979125977,2.6162281036376958,31.508551837572757,21.37907957700568,22.776959490199538,16.98983924058559,25.4077821585626,28.734901854062677,30.543986397716548,30.2528182452896,0.29116815242694827,0.7055672180979031,0.775939792318479,0.7761108592409253,-0.00017106692244628352
7,28.109027220668683,4.551229000091553,3.7535457611083984,2.550830841064453,32.042100898452645,22.341224339372904,22.95310238522735,17.375887826014395,24.298303844113285,31.13074607942621,33.86476745112154,33.59014626496644,0.2746211861550947,0.746003139660471,0.8198038948323911,0.8167065593645936,0.0030973354677975573
86,28.10779057294157,2.583427906036377,2.446687698364258,1.6807246208190918,31.306123705827005,20.25003114031522,21.106247430759463,15.65469524333346,25.829092572283184,28.758114755850507,30.675910128178128,30.42029468382554,0.2556154443525891,0.6876239167891185,0.7639444630110181,0.7644908386119087,-0.0005463756008905474
17,27.913267939580535,3.938411712646485,3.588433265686035,2.409024238586426,32.86696281571034,13.325287226261327,13.21059107189812,10.122562363612992,23.375401535621332,32.48824852842643,35.648136406572235,35.317235724841474,0.3309006817307605,0.7556147947055336,0.8312296513867916,0.8252217562828259,0.00600789510396571
79,27.904239768557495,4.197818756103516,4.197818756103516,2.8704795837402344,31.61973514062192,23.06407897175632,23.7208048017146,17.668319662923132,25.515513446466112,28.823263975711814,30.66385857490332,30.389298338984606,0.27456023591871315,0.7013940867371083,0.7743926439990879,0.774858419541766,-0.00046577554267812626
