row,index,mr_shape,hr_shape,mae_total,rmse_total,max_abs_diff,mae_ua,mae_va,rmse_ua,rmse_va,paired_rank_rmse,paired_rank_mae,paired_rmse,paired_mae,best_wrong_rmse,best_wrong_mae,paired_beats_wrong_rmse_gap,paired_beats_wrong_mae_gap,candidate_count
19,19,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.6049739213113687,1.0316982916377937,1.6049739213113687,1.0316982916377937,168
20,20,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.6569497521842047,1.0562038056890872,1.6569497521842047,1.0562038056890872,168
21,21,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.7315493520024838,1.1410619651974254,1.7315493520024838,1.1410619651974254,168
22,22,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.9711170133515012,1.3510943479613444,1.9711170133515012,1.3510943479613444,168
23,23,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2.1684653030212298,1.4794796916475552,2.1684653030212298,1.4794796916475552,168
24,24,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2.3522492199435,1.5570527089925332,2.3522492199435,1.5570527089925332,168
25,25,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2.529076789580737,1.6115054249144036,2.529076789580737,1.6115054249144036,168
26,26,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2.7253251710514252,1.7127664928073976,2.7253251710514252,1.7127664928073976,168
27,27,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2.9812607545059273,1.8402137893773165,2.9812607545059273,1.8402137893773165,168
28,28,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,3.2570117995207797,1.8927841025952918,3.2570117995207797,1.8927841025952918,168
29,29,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,3.344743280125618,1.823370622122904,3.344743280125618,1.823370622122904,168
30,30,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2.9063591265104023,1.5371633304903984,2.9063591265104023,1.5371633304903984,168
31,31,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2.4538949957392715,1.2759667225805413,2.4538949957392715,1.2759667225805413,168
32,32,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.7388103993156856,0.9950495884517834,1.7388103993156856,0.9950495884517834,168
33,33,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.2164348686648647,0.8342532227566597,1.2164348686648647,0.8342532227566597,168
34,34,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0544773192448718,0.7655518916908027,1.0544773192448718,0.7655518916908027,168
35,35,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.983603865710794,0.7278054079856895,0.983603865710794,0.7278054079856895,168
36,36,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.9459465524940088,0.7172222394737703,0.9459465524940088,0.7172222394737703,168
37,37,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.9459465524940088,0.7172222394737703,0.9459465524940088,0.7172222394737703,168
38,38,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.9795710485640913,0.7546572198378935,0.9795710485640913,0.7546572198378935,168
39,39,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7910241451029943,0.6077717497166175,0.7910241451029943,0.6077717497166175,168
40,40,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7347433559087653,0.5726192669800065,0.7347433559087653,0.5726192669800065,168
41,41,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.6485400085676324,0.5056766015337614,0.6485400085676324,0.5056766015337614,168
42,42,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.5970607545624639,0.46893442253354006,0.5970607545624639,0.46893442253354006,168
43,43,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.5970607545624639,0.46893442253354006,0.5970607545624639,0.46893442253354006,168
44,44,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.6330323193287194,0.49971455563581874,0.6330323193287194,0.49971455563581874,168
45,45,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7223485177391872,0.5503194711775743,0.7223485177391872,0.5503194711775743,168
46,46,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7159205481169613,0.5340726256229651,0.7159205481169613,0.5340726256229651,168
47,47,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7127054978721754,0.5340726256229651,0.7127054978721754,0.5340726256229651,168
48,48,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7092841414676939,0.5410215942634773,0.7092841414676939,0.5410215942634773,168
49,49,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.698753388853802,0.5486928685581015,0.698753388853802,0.5486928685581015,168
50,50,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.698753388853802,0.5530776717561248,0.698753388853802,0.5530776717561248,168
51,51,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7249101650502443,0.5786033169076085,0.7249101650502443,0.5786033169076085,168
52,52,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7489299578470883,0.5946573247794414,0.7489299578470883,0.5946573247794414,168
53,53,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7257651068779172,0.5812681752065161,0.7257651068779172,0.5812681752065161,168
54,54,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7057263720071731,0.5570254174081686,0.7057263720071731,0.5570254174081686,168
55,55,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.6938873288869223,0.5418941159113523,0.6938873288869223,0.5418941159113523,168
56,56,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.6938873288869223,0.5418941159113523,0.6938873288869223,0.5418941159113523,168
57,57,"(100, 100, 2)","(500, 500, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.7006134393472462,0.5416929009405825,0.7006134393472462,0.5416929009405825,168
