method,key,sample_idx,ssim,pd_distance,mt_distance
gan,gan_s105_speed_p160_x0_y0,105,0.3453250414833946,44.57262548403541,32.60515213012695
gan,gan_s106_speed_p160_x0_y0,106,0.3232279955193552,46.227371060295916,29.934009552001953
gan,gan_s107_speed_p160_x0_y0,107,0.3356866880089989,46.88604736135386,36.82601547241211
gan,gan_s108_speed_p160_x0_y0,108,0.3253096641534692,45.869857725290366,26.773040771484375
gan,gan_s109_speed_p160_x0_y0,109,0.3257017930922155,45.17536936546084,27.08778953552246
gan,gan_s110_speed_p160_x0_y0,110,0.3172982599457136,45.56280619040239,22.53459930419922
gan,gan_s111_speed_p160_x0_y0,111,0.32293847816370586,44.157580847467365,23.96986198425293
gan,gan_s112_speed_p160_x0_y0,112,0.3242449405709407,42.64787321607083,25.070964813232422
gan,gan_s113_speed_p160_x0_y0,113,0.33286086052812025,41.150971311067885,21.650415420532227
gan,gan_s114_speed_p160_x0_y0,114,0.32848054195345544,41.05634132807197,25.271860122680664
gan,gan_s115_speed_p160_x0_y0,115,0.3750676275673394,37.92908798719012,24.592771530151367
gan,gan_s116_speed_p160_x0_y0,116,0.37657303664174097,38.60029035246177,26.82721710205078
gan,gan_s117_speed_p160_x0_y0,117,0.38400507093132735,41.42427572442155,27.561817169189453
gan,gan_s118_speed_p160_x0_y0,118,0.363373701467702,48.68307015133337,17.779321670532227
gan,gan_s119_speed_p160_x0_y0,119,0.33744408071670173,51.04889294667888,22.794519424438477
gan,gan_s120_speed_p160_x0_y0,120,0.3394690714152457,52.96464569197264,23.133533477783203
gan,gan_s121_speed_p160_x0_y0,121,0.31856932639910784,56.00330953735708,17.00333595275879
gan,gan_s122_speed_p160_x0_y0,122,0.33145694210995075,55.44475625357292,19.023876190185547
gan,gan_s123_speed_p160_x0_y0,123,0.31600601604574774,57.425775403547476,17.73328971862793
gan,gan_s124_speed_p160_x0_y0,124,0.3176692283154381,56.30406194054453,16.069547653198242
gan,gan_s125_speed_p160_x0_y0,125,0.3201940232996474,55.641712072546795,22.919063568115234
gan,gan_s126_speed_p160_x0_y0,126,0.31571464683701056,55.17227329939686,23.49710464477539
gan,gan_s127_speed_p160_x0_y0,127,0.3219647052793697,55.68830479099336,22.916614532470703
gan,gan_s128_speed_p160_x0_y0,128,0.31074456209128165,53.831668494494,14.582504272460938
gan,gan_s129_speed_p160_x0_y0,129,0.3361429995681409,50.80231558116441,12.972807884216309
gan,gan_s130_speed_p160_x0_y0,130,0.3505906196014697,48.28042352998889,11.860077857971191
gan,gan_s131_speed_p160_x0_y0,131,0.3533765027086277,49.273101920957906,12.96844482421875
gan,gan_s132_speed_p160_x0_y0,132,0.3481480111722122,49.17343429409419,11.651865005493164
gan,gan_s133_speed_p160_x0_y0,133,0.36116793653411755,49.008053688582066,13.08337116241455
gan,gan_s134_speed_p160_x0_y0,134,0.37564511449742,44.17327033699762,10.262408256530762
gan,gan_s135_speed_p160_x0_y0,135,0.3808276037051365,38.34527890481694,7.911960601806641
gan,gan_s136_speed_p160_x0_y0,136,0.37441668011034185,37.14128000821346,11.5948486328125
gan,gan_s137_speed_p160_x0_y0,137,0.3882469685409054,36.432009647981914,15.833357810974121
gan,gan_s138_speed_p160_x0_y0,138,0.3935731702296548,38.45249941000494,10.978084564208984
gan,gan_s139_speed_p160_x0_y0,139,0.3856221072475023,36.84949207528189,10.506048202514648
gan,gan_s140_speed_p160_x0_y0,140,0.37685907334591323,37.363726948364864,10.835103034973145
gan,gan_s141_speed_p160_x0_y0,141,0.33127101128914876,41.68614974079844,10.602864265441895
gan,gan_s142_speed_p160_x0_y0,142,0.2894977468369752,45.15030890006861,14.40521240234375
gan,gan_s143_speed_p160_x0_y0,143,0.30453297294016873,38.989559391965955,14.70413589477539
gan,gan_s144_speed_p160_x0_y0,144,0.29217507062416986,32.364465724411815,10.54987621307373
gan,gan_s145_speed_p160_x0_y0,145,0.27844734472893234,28.38088706462505,6.635426044464111
gan,gan_s146_speed_p160_x0_y0,146,0.221726521589481,32.54080764064974,6.808055400848389
gan,gan_s147_speed_p160_x0_y0,147,0.18813184116172993,35.24566854312165,7.207036018371582
gan,gan_s148_speed_p160_x0_y0,148,0.16741050756716164,32.61066214871119,7.178394317626953
gan,gan_s149_speed_p160_x0_y0,149,0.20967812479572667,29.25411420622577,6.971123218536377
gan,gan_s150_speed_p160_x0_y0,150,0.24888268470465033,27.40760963077116,6.215047836303711
gan,gan_s151_speed_p160_x0_y0,151,0.22258803814788772,26.851760063483958,7.3913445472717285
gan,gan_s152_speed_p160_x0_y0,152,0.24503115409778678,23.951979406768373,8.895024299621582
gan,gan_s153_speed_p160_x0_y0,153,0.27226685924879773,23.758364185693697,11.470466613769531
gan,gan_s154_speed_p160_x0_y0,154,0.2985041701599176,23.601380159979183,16.77909278869629
gan,gan_s155_speed_p160_x0_y0,155,0.32244333925326235,24.899895958950275,11.81227970123291
gan,gan_s156_speed_p160_x0_y0,156,0.3040579348451886,28.61377067972815,10.591784477233887
gan,gan_s157_speed_p160_x0_y0,157,0.305588791366496,32.045693902953886,8.590669631958008
gan,gan_s158_speed_p160_x0_y0,158,0.3058370027445567,32.052759316640916,8.610394477844238
gan,gan_s159_speed_p160_x0_y0,159,0.3578292189247232,28.267058290785766,8.123339653015137
gan,gan_s160_speed_p160_x0_y0,160,0.39551583089471415,27.96860078092126,8.307012557983398
gan,gan_s161_speed_p160_x0_y0,161,0.4197630851388346,26.24749650150785,9.049348831176758
gan,gan_s162_speed_p160_x0_y0,162,0.40709862453488466,25.78459220670323,9.449442863464355
gan,gan_s163_speed_p160_x0_y0,163,0.40147493258394334,27.943387993180643,8.11703872680664
gan,gan_s164_speed_p160_x0_y0,164,0.36159807075913336,29.553162727620826,16.521671295166016
gan,gan_s165_speed_p160_x0_y0,165,0.3366264402358044,31.387598684096837,17.23923683166504
gan,gan_s166_speed_p160_x0_y0,166,0.3264541243700095,28.603206832860916,19.505754470825195
gan,gan_s167_speed_p160_x0_y0,167,0.32677890272365656,30.0561922065563,17.770305633544922
