method_id,metric,field,phase1_value,phase2a_recomputed_value,absolute_difference,status
gan,grad_w1,mean_improvement_delta,0.17650170756965133,0.17650170756965142,8.326672684688674e-17,PASS
gan,grad_w1,median_improvement_delta,0.1839498062082908,0.1839498062082908,0.0,PASS
gan,grad_w1,n_improved,167,167,0.0,PASS
gan,grad_w1,n_worsened,1,1,0.0,PASS
gan,grad_w1,n_tied,0,0,0.0,PASS
gan,grad_w1,n_valid,168,168,0.0,PASS
gan,grad_kurtosis_abs_delta,cnn_mean,3.7003760441443694,3.70037604414437,4.440892098500626e-16,PASS
gan,grad_kurtosis_abs_delta,candidate_mean,4.2010163062727415,4.201016306272741,8.881784197001252e-16,PASS
gan,grad_kurtosis_abs_delta,mean_raw_delta,0.5006402621283728,0.5006402621283729,1.1102230246251565e-16,PASS
gan,grad_kurtosis_abs_delta,mean_improvement_delta,-0.5006402621283728,-0.5006402621283729,1.1102230246251565e-16,PASS
gan,grad_kurtosis_abs_delta,median_improvement_delta,-0.5067694766210389,-0.5067694766210389,0.0,PASS
gan,grad_kurtosis_abs_delta,n_improved,72,72,0.0,PASS
gan,grad_kurtosis_abs_delta,n_worsened,96,96,0.0,PASS
gan,grad_kurtosis_abs_delta,n_tied,0,0,0.0,PASS
gan,grad_kurtosis_abs_delta,n_valid,168,168,0.0,PASS
gan,psd_log_l2,cnn_mean,0.8335247431666106,0.833524743166611,3.3306690738754696e-16,PASS
gan,psd_log_l2,candidate_mean,0.5138878375747625,0.5138878375747623,2.220446049250313e-16,PASS
gan,psd_log_l2,mean_raw_delta,-0.31963690559184815,-0.31963690559184826,1.1102230246251565e-16,PASS
gan,psd_log_l2,mean_improvement_delta,0.31963690559184815,0.31963690559184826,1.1102230246251565e-16,PASS
gan,psd_log_l2,median_improvement_delta,0.39580385168866516,0.39580385168866516,0.0,PASS
gan,psd_log_l2,n_improved,143,143,0.0,PASS
gan,psd_log_l2,n_worsened,25,25,0.0,PASS
gan,psd_log_l2,n_tied,0,0,0.0,PASS
gan,psd_log_l2,n_valid,168,168,0.0,PASS
gan,psd_slope_abs_delta,cnn_mean,0.9150108562505738,0.9150108562505733,4.440892098500626e-16,PASS
gan,psd_slope_abs_delta,candidate_mean,0.9481880822688981,0.9481880822688981,0.0,PASS
gan,psd_slope_abs_delta,mean_raw_delta,0.033177226018324193,0.033177226018324166,2.7755575615628914e-17,PASS
gan,psd_slope_abs_delta,mean_improvement_delta,-0.033177226018324193,-0.033177226018324166,2.7755575615628914e-17,PASS
gan,psd_slope_abs_delta,median_improvement_delta,0.0430805862395201,0.0430805862395201,0.0,PASS
gan,psd_slope_abs_delta,n_improved,91,91,0.0,PASS
gan,psd_slope_abs_delta,n_worsened,77,77,0.0,PASS
gan,psd_slope_abs_delta,n_tied,0,0,0.0,PASS
gan,psd_slope_abs_delta,n_valid,168,168,0.0,PASS
gan,exceed_abs_t5,cnn_mean,0.004242333333333336,0.004242333333333336,0.0,PASS
gan,exceed_abs_t5,candidate_mean,0.008154000000000003,0.008154000000000008,5.204170427930421e-18,PASS
gan,exceed_abs_t5,mean_raw_delta,0.003911666666666667,0.0039116666666666675,8.673617379884035e-19,PASS
gan,exceed_abs_t5,mean_improvement_delta,-0.003911666666666667,-0.0039116666666666675,8.673617379884035e-19,PASS
gan,exceed_abs_t5,median_improvement_delta,-0.0033360000000000056,-0.0033360000000000056,0.0,PASS
gan,exceed_abs_t5,n_improved,56,56,0.0,PASS
gan,exceed_abs_t5,n_worsened,112,112,0.0,PASS
gan,exceed_abs_t5,n_tied,0,0,0.0,PASS
gan,exceed_abs_t5,n_valid,168,168,0.0,PASS
gan,exceed_abs_t10,cnn_mean,0.006580809523809519,0.006580809523809515,4.336808689942018e-18,PASS
gan,exceed_abs_t10,candidate_mean,0.024296452380952377,0.02429645238095237,6.938893903907228e-18,PASS
gan,exceed_abs_t10,mean_raw_delta,0.017715642857142857,0.01771564285714286,3.469446951953614e-18,PASS
gan,exceed_abs_t10,mean_improvement_delta,-0.017715642857142857,-0.01771564285714286,3.469446951953614e-18,PASS
gan,exceed_abs_t10,median_improvement_delta,-0.014337999999999962,-0.014337999999999962,0.0,PASS
gan,exceed_abs_t10,n_improved,26,26,0.0,PASS
gan,exceed_abs_t10,n_worsened,142,142,0.0,PASS
gan,exceed_abs_t10,n_tied,0,0,0.0,PASS
gan,exceed_abs_t10,n_valid,168,168,0.0,PASS
gan,exceed_abs_t15,cnn_mean,0.0062105,0.0062104999999999955,4.336808689942018e-18,PASS
gan,exceed_abs_t15,candidate_mean,0.009597547619047617,0.009597547619047617,0.0,PASS
gan,exceed_abs_t15,mean_raw_delta,0.003387047619047618,0.0033870476190476194,1.3010426069826053e-18,PASS
gan,exceed_abs_t15,mean_improvement_delta,-0.003387047619047618,-0.0033870476190476194,1.3010426069826053e-18,PASS
gan,exceed_abs_t15,median_improvement_delta,-0.00086,-0.00086,0.0,PASS
gan,exceed_abs_t15,n_improved,67,67,0.0,PASS
gan,exceed_abs_t15,n_worsened,101,101,0.0,PASS
gan,exceed_abs_t15,n_tied,0,0,0.0,PASS
gan,exceed_abs_t15,n_valid,168,168,0.0,PASS
gan,exceed_abs_p90,cnn_mean,0.010253619047619053,0.010253619047619051,1.734723475976807e-18,PASS
gan,exceed_abs_p90,candidate_mean,0.012345999999999998,0.012346,1.734723475976807e-18,PASS
gan,exceed_abs_p90,mean_raw_delta,0.0020923809523809445,0.002092380952380945,4.336808689942018e-19,PASS
gan,exceed_abs_p90,mean_improvement_delta,-0.0020923809523809445,-0.002092380952380945,4.336808689942018e-19,PASS
gan,exceed_abs_p90,median_improvement_delta,-0.0019780000000000006,-0.0019780000000000006,0.0,PASS
gan,exceed_abs_p90,n_improved,64,64,0.0,PASS
gan,exceed_abs_p90,n_worsened,104,104,0.0,PASS
gan,exceed_abs_p90,n_tied,0,0,0.0,PASS
gan,exceed_abs_p90,n_valid,168,168,0.0,PASS
gan,comp_curve_l1,cnn_mean,115.52777777777779,115.52777777777774,4.263256414560601e-14,PASS
gan,comp_curve_l1,candidate_mean,124.65674603174602,124.65674603174602,0.0,PASS
gan,comp_curve_l1,mean_raw_delta,9.128968253968253,9.128968253968255,1.7763568394002505e-15,PASS
gan,comp_curve_l1,mean_improvement_delta,-9.128968253968253,-9.128968253968255,1.7763568394002505e-15,PASS
gan,comp_curve_l1,median_improvement_delta,-15.583333333333332,-15.583333333333332,0.0,PASS
gan,comp_curve_l1,n_improved,75,75,0.0,PASS
gan,comp_curve_l1,n_worsened,93,93,0.0,PASS
gan,comp_curve_l1,n_tied,0,0,0.0,PASS
gan,comp_curve_l1,n_valid,168,168,0.0,PASS
gan,comp_abs_t5,cnn_mean,64.38095238095238,64.38095238095238,0.0,PASS
gan,comp_abs_t5,candidate_mean,23.81547619047619,23.81547619047619,0.0,PASS
gan,comp_abs_t5,mean_raw_delta,-40.56547619047619,-40.56547619047619,0.0,PASS
gan,comp_abs_t5,mean_improvement_delta,40.56547619047619,40.56547619047619,0.0,PASS
gan,comp_abs_t5,median_improvement_delta,26.0,26.0,0.0,PASS
gan,comp_abs_t5,n_improved,135,135,0.0,PASS
gan,comp_abs_t5,n_worsened,32,32,0.0,PASS
gan,comp_abs_t5,n_tied,1,1,0.0,PASS
gan,comp_abs_t5,n_valid,168,168,0.0,PASS
gan,comp_abs_t10,cnn_mean,187.16666666666666,187.16666666666666,0.0,PASS
gan,comp_abs_t10,candidate_mean,72.89285714285714,72.89285714285714,0.0,PASS
gan,comp_abs_t10,mean_raw_delta,-114.27380952380952,-114.27380952380952,0.0,PASS
gan,comp_abs_t10,mean_improvement_delta,114.27380952380952,114.27380952380952,0.0,PASS
gan,comp_abs_t10,median_improvement_delta,119.5,119.5,0.0,PASS
gan,comp_abs_t10,n_improved,150,150,0.0,PASS
gan,comp_abs_t10,n_worsened,17,17,0.0,PASS
gan,comp_abs_t10,n_tied,1,1,0.0,PASS
gan,comp_abs_t10,n_valid,168,168,0.0,PASS
gan,comp_abs_t15,cnn_mean,116.80952380952381,116.80952380952381,0.0,PASS
gan,comp_abs_t15,candidate_mean,149.91071428571428,149.91071428571428,0.0,PASS
gan,comp_abs_t15,mean_raw_delta,33.101190476190474,33.101190476190474,0.0,PASS
gan,comp_abs_t15,mean_improvement_delta,-33.101190476190474,-33.101190476190474,0.0,PASS
gan,comp_abs_t15,median_improvement_delta,-18.5,-18.5,0.0,PASS
gan,comp_abs_t15,n_improved,68,68,0.0,PASS
gan,comp_abs_t15,n_worsened,99,99,0.0,PASS
gan,comp_abs_t15,n_tied,1,1,0.0,PASS
gan,comp_abs_t15,n_valid,168,168,0.0,PASS
gan,pd_distance,cnn_mean,27.406283078086062,27.406283078086055,7.105427357601002e-15,PASS
gan,pd_distance,candidate_mean,20.864090023128004,20.864090023128004,0.0,PASS
gan,pd_distance,mean_raw_delta,-6.542193054958055,-6.542193054958054,8.881784197001252e-16,PASS
gan,pd_distance,mean_improvement_delta,6.542193054958055,6.542193054958054,8.881784197001252e-16,PASS
gan,pd_distance,median_improvement_delta,6.757109770388814,6.757109770388814,0.0,PASS
gan,pd_distance,n_improved,166,166,0.0,PASS
gan,pd_distance,n_worsened,2,2,0.0,PASS
gan,pd_distance,n_tied,0,0,0.0,PASS
gan,pd_distance,n_valid,168,168,0.0,PASS
gan,mt_distance,cnn_mean,5.867795200574966,5.867795200574966,0.0,PASS
gan,mt_distance,candidate_mean,8.348149540878477,8.348149540878477,0.0,PASS
gan,mt_distance,mean_raw_delta,2.4803543403035118,2.4803543403035118,0.0,PASS
gan,mt_distance,mean_improvement_delta,-2.4803543403035118,-2.4803543403035118,0.0,PASS
gan,mt_distance,median_improvement_delta,-1.913480281829834,-1.913480281829834,0.0,PASS
gan,mt_distance,n_improved,20,20,0.0,PASS
gan,mt_distance,n_worsened,148,148,0.0,PASS
gan,mt_distance,n_tied,0,0,0.0,PASS
gan,mt_distance,n_valid,168,168,0.0,PASS
grad_levelset,psnruv,cnn_mean,31.192500433861134,31.192500433861134,0.0,PASS
grad_levelset,psnruv,candidate_mean,33.463386286987415,33.463386286987415,0.0,PASS
grad_levelset,psnruv,mean_raw_delta,2.2708858531262783,2.2708858531262774,8.881784197001252e-16,PASS
grad_levelset,psnruv,mean_improvement_delta,2.2708858531262783,2.2708858531262774,8.881784197001252e-16,PASS
grad_levelset,psnruv,median_improvement_delta,2.3038956407907367,2.3038956407907367,0.0,PASS
grad_levelset,psnruv,n_improved,168,168,0.0,PASS
grad_levelset,psnruv,n_worsened,0,0,0.0,PASS
grad_levelset,psnruv,n_tied,0,0,0.0,PASS
grad_levelset,psnruv,n_valid,168,168,0.0,PASS
grad_levelset,ssim_speed,cnn_mean,,,,PASS
grad_levelset,ssim_speed,candidate_mean,,,,PASS
grad_levelset,ssim_speed,mean_raw_delta,,,,PASS
grad_levelset,ssim_speed,mean_improvement_delta,,,,PASS
grad_levelset,ssim_speed,median_improvement_delta,,,,PASS
grad_levelset,ssim_speed,n_improved,,,,PASS
grad_levelset,ssim_speed,n_worsened,,,,PASS
grad_levelset,ssim_speed,n_tied,,,,PASS
grad_levelset,ssim_speed,n_valid,0,0,0.0,PASS
grad_levelset,speed_mae,cnn_mean,0.6940701629397319,0.6940701629397316,3.3306690738754696e-16,PASS
grad_levelset,speed_mae,candidate_mean,0.5185479052709763,0.518547905270976,2.220446049250313e-16,PASS
grad_levelset,speed_mae,mean_raw_delta,-0.17552225766875554,-0.17552225766875557,2.7755575615628914e-17,PASS
grad_levelset,speed_mae,mean_improvement_delta,0.17552225766875554,0.17552225766875557,2.7755575615628914e-17,PASS
grad_levelset,speed_mae,median_improvement_delta,0.17249596744358695,0.17249596744358695,0.0,PASS
grad_levelset,speed_mae,n_improved,168,168,0.0,PASS
grad_levelset,speed_mae,n_worsened,0,0,0.0,PASS
grad_levelset,speed_mae,n_tied,0,0,0.0,PASS
grad_levelset,speed_mae,n_valid,168,168,0.0,PASS
grad_levelset,speed_rmse,cnn_mean,1.1077586003651096,1.1077586003651088,8.881784197001252e-16,PASS
grad_levelset,speed_rmse,candidate_mean,0.8843569304574563,0.8843569304574569,5.551115123125783e-16,PASS
grad_levelset,speed_rmse,mean_raw_delta,-0.22340166990765326,-0.22340166990765334,8.326672684688674e-17,PASS
grad_levelset,speed_rmse,mean_improvement_delta,0.22340166990765326,0.22340166990765334,8.326672684688674e-17,PASS
grad_levelset,speed_rmse,median_improvement_delta,0.20039516287372017,0.20039516287372017,0.0,PASS
grad_levelset,speed_rmse,n_improved,168,168,0.0,PASS
grad_levelset,speed_rmse,n_worsened,0,0,0.0,PASS
grad_levelset,speed_rmse,n_tied,0,0,0.0,PASS
grad_levelset,speed_rmse,n_valid,168,168,0.0,PASS
grad_levelset,wpd_mae,cnn_mean,231.67091095165674,231.67091095165674,0.0,PASS
grad_levelset,wpd_mae,candidate_mean,166.17505392020385,166.1750539202038,5.684341886080802e-14,PASS
grad_levelset,wpd_mae,mean_raw_delta,-65.49585703145289,-65.49585703145289,0.0,PASS
grad_levelset,wpd_mae,mean_improvement_delta,65.49585703145289,65.49585703145289,0.0,PASS
grad_levelset,wpd_mae,median_improvement_delta,61.37647671589311,61.37647671589311,0.0,PASS
grad_levelset,wpd_mae,n_improved,168,168,0.0,PASS
grad_levelset,wpd_mae,n_worsened,0,0,0.0,PASS
grad_levelset,wpd_mae,n_tied,0,0,0.0,PASS
grad_levelset,wpd_mae,n_valid,168,168,0.0,PASS
grad_levelset,wpd_w1,cnn_mean,45.27127092112853,45.271270921128526,7.105427357601002e-15,PASS
grad_levelset,wpd_w1,candidate_mean,27.967716307319435,27.96771630731942,1.4210854715202004e-14,PASS
grad_levelset,wpd_w1,mean_raw_delta,-17.303554613809098,-17.3035546138091,3.552713678800501e-15,PASS
grad_levelset,wpd_w1,mean_improvement_delta,17.303554613809098,17.3035546138091,3.552713678800501e-15,PASS
grad_levelset,wpd_w1,median_improvement_delta,17.822544156725776,17.822544156725776,0.0,PASS
grad_levelset,wpd_w1,n_improved,128,128,0.0,PASS
grad_levelset,wpd_w1,n_worsened,40,40,0.0,PASS
grad_levelset,wpd_w1,n_tied,0,0,0.0,PASS
grad_levelset,wpd_w1,n_valid,168,168,0.0,PASS
grad_levelset,wpd_bias_abs,cnn_mean,35.343902938857745,35.343902938857745,0.0,PASS
grad_levelset,wpd_bias_abs,candidate_mean,22.304955805957928,22.304955805957924,3.552713678800501e-15,PASS
grad_levelset,wpd_bias_abs,mean_raw_delta,-13.038947132899818,-13.038947132899818,0.0,PASS
grad_levelset,wpd_bias_abs,mean_improvement_delta,13.038947132899818,13.038947132899818,0.0,PASS
grad_levelset,wpd_bias_abs,median_improvement_delta,16.816556021991854,16.816556021991854,0.0,PASS
grad_levelset,wpd_bias_abs,n_improved,114,114,0.0,PASS
grad_levelset,wpd_bias_abs,n_worsened,54,54,0.0,PASS
grad_levelset,wpd_bias_abs,n_tied,0,0,0.0,PASS
grad_levelset,wpd_bias_abs,n_valid,168,168,0.0,PASS
grad_levelset,grad_mae,cnn_mean,0.3490557204526641,0.3490557204526642,1.1102230246251565e-16,PASS
grad_levelset,grad_mae,candidate_mean,0.3115995487367239,0.3115995487367239,0.0,PASS
grad_levelset,grad_mae,mean_raw_delta,-0.037456171715940186,-0.03745617171594017,1.3877787807814457e-17,PASS
grad_levelset,grad_mae,mean_improvement_delta,0.037456171715940186,0.03745617171594017,1.3877787807814457e-17,PASS
grad_levelset,grad_mae,median_improvement_delta,0.03826297277239063,0.03826297277239063,0.0,PASS
grad_levelset,grad_mae,n_improved,168,168,0.0,PASS
grad_levelset,grad_mae,n_worsened,0,0,0.0,PASS
grad_levelset,grad_mae,n_tied,0,0,0.0,PASS
grad_levelset,grad_mae,n_valid,168,168,0.0,PASS
grad_levelset,grad_w1,cnn_mean,0.23294292018237558,0.23294292018237575,1.6653345369377348e-16,PASS
grad_levelset,grad_w1,candidate_mean,0.19432274703721855,0.19432274703721866,1.1102230246251565e-16,PASS
grad_levelset,grad_w1,mean_raw_delta,-0.038620173145157054,-0.038620173145157075,2.0816681711721685e-17,PASS
grad_levelset,grad_w1,mean_improvement_delta,0.038620173145157054,0.038620173145157075,2.0816681711721685e-17,PASS
grad_levelset,grad_w1,median_improvement_delta,0.04569678567906431,0.04569678567906431,0.0,PASS
grad_levelset,grad_w1,n_improved,150,150,0.0,PASS
grad_levelset,grad_w1,n_worsened,18,18,0.0,PASS
grad_levelset,grad_w1,n_tied,0,0,0.0,PASS
grad_levelset,grad_w1,n_valid,168,168,0.0,PASS
grad_levelset,grad_kurtosis_abs_delta,cnn_mean,3.7003760441443694,3.70037604414437,4.440892098500626e-16,PASS
grad_levelset,grad_kurtosis_abs_delta,candidate_mean,2.8487062035138413,2.84870620351384,1.3322676295501878e-15,PASS
grad_levelset,grad_kurtosis_abs_delta,mean_raw_delta,-0.8516698406305279,-0.8516698406305279,0.0,PASS
grad_levelset,grad_kurtosis_abs_delta,mean_improvement_delta,0.8516698406305279,0.8516698406305279,0.0,PASS
grad_levelset,grad_kurtosis_abs_delta,median_improvement_delta,0.3215205034785633,0.3215205034785633,0.0,PASS
grad_levelset,grad_kurtosis_abs_delta,n_improved,97,97,0.0,PASS
grad_levelset,grad_kurtosis_abs_delta,n_worsened,71,71,0.0,PASS
grad_levelset,grad_kurtosis_abs_delta,n_tied,0,0,0.0,PASS
grad_levelset,grad_kurtosis_abs_delta,n_valid,168,168,0.0,PASS
grad_levelset,psd_log_l2,cnn_mean,0.8335247431666106,0.833524743166611,3.3306690738754696e-16,PASS
grad_levelset,psd_log_l2,candidate_mean,0.9424934429004153,0.9424934429004153,0.0,PASS
grad_levelset,psd_log_l2,mean_raw_delta,0.10896869973380467,0.10896869973380471,4.163336342344337e-17,PASS
grad_levelset,psd_log_l2,mean_improvement_delta,-0.10896869973380467,-0.10896869973380471,4.163336342344337e-17,PASS
grad_levelset,psd_log_l2,median_improvement_delta,-0.06944536627459175,-0.06944536627459175,0.0,PASS
grad_levelset,psd_log_l2,n_improved,10,10,0.0,PASS
grad_levelset,psd_log_l2,n_worsened,158,158,0.0,PASS
grad_levelset,psd_log_l2,n_tied,0,0,0.0,PASS
grad_levelset,psd_log_l2,n_valid,168,168,0.0,PASS
grad_levelset,psd_slope_abs_delta,cnn_mean,0.9150108562505738,0.9150108562505733,4.440892098500626e-16,PASS
grad_levelset,psd_slope_abs_delta,candidate_mean,1.3017876534831534,1.3017876534831536,2.220446049250313e-16,PASS
grad_levelset,psd_slope_abs_delta,mean_raw_delta,0.3867767972325796,0.38677679723257957,5.551115123125783e-17,PASS
grad_levelset,psd_slope_abs_delta,mean_improvement_delta,-0.3867767972325796,-0.38677679723257957,5.551115123125783e-17,PASS
grad_levelset,psd_slope_abs_delta,median_improvement_delta,-0.34298408073209846,-0.34298408073209846,0.0,PASS
grad_levelset,psd_slope_abs_delta,n_improved,0,0,0.0,PASS
grad_levelset,psd_slope_abs_delta,n_worsened,168,168,0.0,PASS
grad_levelset,psd_slope_abs_delta,n_tied,0,0,0.0,PASS
grad_levelset,psd_slope_abs_delta,n_valid,168,168,0.0,PASS
grad_levelset,exceed_abs_t5,cnn_mean,0.004242333333333336,0.004242333333333336,0.0,PASS
grad_levelset,exceed_abs_t5,candidate_mean,0.004163357142857147,0.004163357142857145,1.734723475976807e-18,PASS
grad_levelset,exceed_abs_t5,mean_raw_delta,-7.897619047618983e-05,-7.897619047618983e-05,0.0,PASS
grad_levelset,exceed_abs_t5,mean_improvement_delta,7.897619047618983e-05,7.897619047618983e-05,0.0,PASS
grad_levelset,exceed_abs_t5,median_improvement_delta,0.00019000000000002348,0.00019000000000002348,0.0,PASS
grad_levelset,exceed_abs_t5,n_improved,94,94,0.0,PASS
grad_levelset,exceed_abs_t5,n_worsened,74,74,0.0,PASS
grad_levelset,exceed_abs_t5,n_tied,0,0,0.0,PASS
grad_levelset,exceed_abs_t5,n_valid,168,168,0.0,PASS
grad_levelset,exceed_abs_t10,cnn_mean,0.006580809523809519,0.006580809523809515,4.336808689942018e-18,PASS
grad_levelset,exceed_abs_t10,candidate_mean,0.0040596666666666646,0.004059666666666665,8.673617379884035e-19,PASS
grad_levelset,exceed_abs_t10,mean_raw_delta,-0.0025211428571428546,-0.0025211428571428546,0.0,PASS
grad_levelset,exceed_abs_t10,mean_improvement_delta,0.0025211428571428546,0.0025211428571428546,0.0,PASS
grad_levelset,exceed_abs_t10,median_improvement_delta,0.0020880000000000204,0.0020880000000000204,0.0,PASS
grad_levelset,exceed_abs_t10,n_improved,116,116,0.0,PASS
grad_levelset,exceed_abs_t10,n_worsened,52,52,0.0,PASS
grad_levelset,exceed_abs_t10,n_tied,0,0,0.0,PASS
grad_levelset,exceed_abs_t10,n_valid,168,168,0.0,PASS
grad_levelset,exceed_abs_t15,cnn_mean,0.0062105,0.0062104999999999955,4.336808689942018e-18,PASS
grad_levelset,exceed_abs_t15,candidate_mean,0.0037411904761904774,0.003741190476190478,4.336808689942018e-19,PASS
grad_levelset,exceed_abs_t15,mean_raw_delta,-0.0024693095238095225,-0.002469309523809522,4.336808689942018e-19,PASS
grad_levelset,exceed_abs_t15,mean_improvement_delta,0.0024693095238095225,0.002469309523809522,4.336808689942018e-19,PASS
grad_levelset,exceed_abs_t15,median_improvement_delta,0.0012439999999999997,0.0012439999999999997,0.0,PASS
grad_levelset,exceed_abs_t15,n_improved,117,117,0.0,PASS
grad_levelset,exceed_abs_t15,n_worsened,51,51,0.0,PASS
grad_levelset,exceed_abs_t15,n_tied,0,0,0.0,PASS
grad_levelset,exceed_abs_t15,n_valid,168,168,0.0,PASS
grad_levelset,exceed_abs_p90,cnn_mean,0.010253619047619053,0.010253619047619051,1.734723475976807e-18,PASS
grad_levelset,exceed_abs_p90,candidate_mean,0.005486642857142863,0.005486642857142861,1.734723475976807e-18,PASS
grad_levelset,exceed_abs_p90,mean_raw_delta,-0.00476697619047619,-0.0047669761904761895,8.673617379884035e-19,PASS
grad_levelset,exceed_abs_p90,mean_improvement_delta,0.00476697619047619,0.0047669761904761895,8.673617379884035e-19,PASS
grad_levelset,exceed_abs_p90,median_improvement_delta,0.0038919999999999927,0.0038919999999999927,0.0,PASS
grad_levelset,exceed_abs_p90,n_improved,131,131,0.0,PASS
grad_levelset,exceed_abs_p90,n_worsened,37,37,0.0,PASS
grad_levelset,exceed_abs_p90,n_tied,0,0,0.0,PASS
grad_levelset,exceed_abs_p90,n_valid,168,168,0.0,PASS
grad_levelset,comp_curve_l1,cnn_mean,115.52777777777779,115.52777777777774,4.263256414560601e-14,PASS
grad_levelset,comp_curve_l1,candidate_mean,109.31845238095238,109.31845238095238,0.0,PASS
grad_levelset,comp_curve_l1,mean_raw_delta,-6.209325396825396,-6.209325396825396,0.0,PASS
grad_levelset,comp_curve_l1,mean_improvement_delta,6.209325396825396,6.209325396825396,0.0,PASS
grad_levelset,comp_curve_l1,median_improvement_delta,8.249999999999993,8.249999999999993,0.0,PASS
grad_levelset,comp_curve_l1,n_improved,121,121,0.0,PASS
grad_levelset,comp_curve_l1,n_worsened,46,46,0.0,PASS
grad_levelset,comp_curve_l1,n_tied,1,1,0.0,PASS
grad_levelset,comp_curve_l1,n_valid,168,168,0.0,PASS
grad_levelset,comp_abs_t5,cnn_mean,64.38095238095238,64.38095238095238,0.0,PASS
grad_levelset,comp_abs_t5,candidate_mean,58.595238095238095,58.595238095238095,0.0,PASS
grad_levelset,comp_abs_t5,mean_raw_delta,-5.785714285714286,-5.785714285714286,0.0,PASS
grad_levelset,comp_abs_t5,mean_improvement_delta,5.785714285714286,5.785714285714286,0.0,PASS
grad_levelset,comp_abs_t5,median_improvement_delta,3.0,3.0,0.0,PASS
grad_levelset,comp_abs_t5,n_improved,119,119,0.0,PASS
grad_levelset,comp_abs_t5,n_worsened,35,35,0.0,PASS
grad_levelset,comp_abs_t5,n_tied,14,14,0.0,PASS
grad_levelset,comp_abs_t5,n_valid,168,168,0.0,PASS
grad_levelset,comp_abs_t10,cnn_mean,187.16666666666666,187.16666666666666,0.0,PASS
grad_levelset,comp_abs_t10,candidate_mean,184.80357142857142,184.80357142857142,0.0,PASS
grad_levelset,comp_abs_t10,mean_raw_delta,-2.363095238095238,-2.363095238095238,0.0,PASS
grad_levelset,comp_abs_t10,mean_improvement_delta,2.363095238095238,2.363095238095238,0.0,PASS
grad_levelset,comp_abs_t10,median_improvement_delta,1.5,1.5,0.0,PASS
grad_levelset,comp_abs_t10,n_improved,89,89,0.0,PASS
grad_levelset,comp_abs_t10,n_worsened,76,76,0.0,PASS
grad_levelset,comp_abs_t10,n_tied,3,3,0.0,PASS
grad_levelset,comp_abs_t10,n_valid,168,168,0.0,PASS
grad_levelset,comp_abs_t15,cnn_mean,116.80952380952381,116.80952380952381,0.0,PASS
grad_levelset,comp_abs_t15,candidate_mean,106.68452380952381,106.68452380952381,0.0,PASS
grad_levelset,comp_abs_t15,mean_raw_delta,-10.125,-10.125,0.0,PASS
grad_levelset,comp_abs_t15,mean_improvement_delta,10.125,10.125,0.0,PASS
grad_levelset,comp_abs_t15,median_improvement_delta,10.0,10.0,0.0,PASS
grad_levelset,comp_abs_t15,n_improved,122,122,0.0,PASS
grad_levelset,comp_abs_t15,n_worsened,44,44,0.0,PASS
grad_levelset,comp_abs_t15,n_tied,2,2,0.0,PASS
grad_levelset,comp_abs_t15,n_valid,168,168,0.0,PASS
grad_levelset,pd_distance,cnn_mean,27.406283078086062,27.406283078086055,7.105427357601002e-15,PASS
grad_levelset,pd_distance,candidate_mean,22.61935891216629,22.619358912166298,7.105427357601002e-15,PASS
grad_levelset,pd_distance,mean_raw_delta,-4.78692416591977,-4.786924165919772,1.7763568394002505e-15,PASS
grad_levelset,pd_distance,mean_improvement_delta,4.78692416591977,4.786924165919772,1.7763568394002505e-15,PASS
grad_levelset,pd_distance,median_improvement_delta,5.122358929538494,5.122358929538494,0.0,PASS
grad_levelset,pd_distance,n_improved,164,164,0.0,PASS
grad_levelset,pd_distance,n_worsened,4,4,0.0,PASS
grad_levelset,pd_distance,n_tied,0,0,0.0,PASS
grad_levelset,pd_distance,n_valid,168,168,0.0,PASS
grad_levelset,mt_distance,cnn_mean,5.867795200574966,5.867795200574966,0.0,PASS
grad_levelset,mt_distance,candidate_mean,6.19958542074476,6.19958542074476,0.0,PASS
grad_levelset,mt_distance,mean_raw_delta,0.331790220169794,0.331790220169794,0.0,PASS
grad_levelset,mt_distance,mean_improvement_delta,-0.331790220169794,-0.331790220169794,0.0,PASS
grad_levelset,mt_distance,median_improvement_delta,-0.39609742164611816,-0.39609742164611816,0.0,PASS
grad_levelset,mt_distance,n_improved,41,41,0.0,PASS
grad_levelset,mt_distance,n_worsened,127,127,0.0,PASS
grad_levelset,mt_distance,n_tied,0,0,0.0,PASS
grad_levelset,mt_distance,n_valid,168,168,0.0,PASS
grad_only,psnruv,cnn_mean,31.192500433861134,31.192500433861134,0.0,PASS
grad_only,psnruv,candidate_mean,33.36983942441476,33.36983942441476,0.0,PASS
grad_only,psnruv,mean_raw_delta,2.1773389905536185,2.1773389905536185,0.0,PASS
grad_only,psnruv,mean_improvement_delta,2.1773389905536185,2.1773389905536185,0.0,PASS
grad_only,psnruv,median_improvement_delta,2.2085496995591107,2.2085496995591107,0.0,PASS
grad_only,psnruv,n_improved,168,168,0.0,PASS
grad_only,psnruv,n_worsened,0,0,0.0,PASS
grad_only,psnruv,n_tied,0,0,0.0,PASS
grad_only,psnruv,n_valid,168,168,0.0,PASS
grad_only,ssim_speed,cnn_mean,,,,PASS
grad_only,ssim_speed,candidate_mean,,,,PASS
grad_only,ssim_speed,mean_raw_delta,,,,PASS
grad_only,ssim_speed,mean_improvement_delta,,,,PASS
grad_only,ssim_speed,median_improvement_delta,,,,PASS
