method_id,display_name,candidate_family,metric,metric_family,direction,n_valid,mean,standard_deviation,standard_error,median,q25,q75,minimum,maximum,bootstrap_ci95_low,bootstrap_ci95_high
c_e2,Candidate C + repaired E2,E2_c,comp_abs_t5,threshold_geometry,lower_is_better,168,56.55357142857143,54.06469388513238,4.171181690575476,40.0,13.0,90.0,1.0,286.0,48.5296130952381,64.7202380952381
c_e2,Candidate C + repaired E2,E2_c,comp_abs_t10,threshold_geometry,lower_is_better,168,175.98214285714286,58.62439797980393,4.52297049889732,176.0,141.5,209.25,18.0,348.0,167.05922619047618,184.6613095238095
c_e2,Candidate C + repaired E2,E2_c,comp_abs_t15,threshold_geometry,lower_is_better,168,82.26190476190476,56.22934623829522,4.338188245373652,71.0,31.75,129.0,1.0,216.0,73.92842261904762,90.81592261904761
c_e2,Candidate C + repaired E2,E2_c,pd_distance,topology_pd,lower_is_better,168,24.268599327509865,4.148290987630595,0.3200475980044778,24.441489471840875,21.41395899328741,26.222757500800707,16.049736735075697,35.6905668873503,23.650887958314698,24.921998966015728
c_e2,Candidate C + repaired E2,E2_c,mt_distance,topology_mt,lower_is_better,168,5.662811040878296,0.7485315203148699,0.05775046056840104,5.5431084632873535,5.100776433944702,6.192043900489807,4.150252819061279,8.392487525939941,5.552321785049779,5.77762003533897
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,psnruv,vector_uv,higher_is_better,168,33.51982668785281,2.1071260068139988,0.16256830082182286,33.54564707653347,31.957745749440733,34.889221233745694,29.84954867507654,39.04165612760082,33.20684556002424,33.84242103915748
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,ssim_speed,scalar_speed,higher_is_better,0,,,,,,,,,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,speed_mae,scalar_speed,lower_is_better,168,0.5140811588466916,0.10946008521033197,0.008445028917545127,0.5213701484743981,0.43223462778543775,0.5998134267135558,0.22770745379212454,0.7391395860148491,0.49780056532295547,0.5305516108610396
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,speed_rmse,scalar_speed,lower_is_better,168,0.876279185873142,0.1727642121066254,0.013329048340806848,0.8705515200939609,0.7540656770291327,1.0122047375112841,0.448081823136349,1.2125998199882342,0.850396719631233,0.9023958406735006
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,wpd_mae,wind_power_distribution,lower_is_better,168,164.59352863034053,75.54584392305091,5.82848839652005,171.41200655998017,91.1883997233855,211.48233750553715,28.354949845209173,374.21163481009256,153.30208490988565,176.2699352333995
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,wpd_w1,wind_power_distribution,lower_is_better,168,26.68694395259363,13.710824749403018,1.0578130947880224,26.328367417704015,15.1875058126005,35.662197625790284,3.8900227042565123,65.99936529295712,24.672416976148227,28.81364082126847
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,wpd_bias_abs,wind_power_distribution,lower_is_better,168,19.68905221286368,10.141395789158686,0.782425671779319,19.486084950791398,11.433351431472147,26.025689619129743,3.6818070333050907,50.93932152336387,18.185939158894897,21.26485462932362
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,grad_mae,gradient_distribution,lower_is_better,168,0.31240406358805717,0.06658373560798465,0.005137046728651128,0.31261843262152456,0.26457428079924517,0.36362734898950483,0.13503058834749593,0.45090497194661633,0.3025784886469032,0.32243805272654325
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,grad_w1,gradient_distribution,lower_is_better,168,0.1996129982297537,0.048927556323926695,0.0037748429231204117,0.2000025810670227,0.16738789503911067,0.23492948110597434,0.0664181919753326,0.29593686851981843,0.19229544515131478,0.20685018758643148
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,168,2.937408212757929,2.663138545505255,0.2054655994923169,2.087751309489411,1.0040616827159368,3.980091082907342,0.015338190595363344,13.245268021146245,2.542744145756024,3.343674719064336
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,psd_log_l2,frequency_domain,lower_is_better,168,0.9754215585976203,0.23674747903684004,0.018265464555232272,0.9657617115126085,0.8353404987461059,1.1322259175230875,0.48330828539785176,1.602991119528576,0.9401474686430177,1.0111368532372165
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,psd_slope_abs_delta,frequency_domain,lower_is_better,168,1.3176934681473131,0.38091138966826077,0.0293879517322642,1.2139071420969194,1.0267331946147056,1.564996060486081,0.7008113674745986,2.09830715770753,1.2608051946160932,1.375127707618887
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,exceed_abs_t5,threshold_geometry,lower_is_better,168,0.004886714285714284,0.0024452270436759126,0.00018865336212854788,0.004952000000000012,0.0032649999999999624,0.00658000000000003,1.999999999990898e-05,0.011511999999999967,0.004518187500000002,0.005246996428571429
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,exceed_abs_t10,threshold_geometry,lower_is_better,168,0.003645595238095238,0.0025176974611429096,0.00019424457622270233,0.003223999999999949,0.0016670000000000018,0.005415000000000003,4.399999999993298e-05,0.011940000000000006,0.0032686845238095235,0.00402564464285714
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,exceed_abs_t15,threshold_geometry,lower_is_better,168,0.0034733333333333335,0.002599499819844821,0.00020055576521395513,0.002906000000000006,0.001087,0.0053820000000000005,1.6000000000002124e-05,0.010504000000000013,0.0030943678571428556,0.0038742476190476187
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,exceed_abs_p90,threshold_geometry,lower_is_better,168,0.005087023809523815,0.003348948191216709,0.00025837696237711327,0.004074000000000001,0.0026700000000000057,0.006891000000000001,0.0003520000000000051,0.013816000000000009,0.00459139940476191,0.005591763690476196
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,comp_curve_l1,threshold_geometry,lower_is_better,168,112.32539682539681,44.38999878939952,3.4247627590087752,104.91666666666666,73.08333333333334,135.75,40.5,214.83333333333334,105.70436507936509,118.99947916666667
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,comp_abs_t5,threshold_geometry,lower_is_better,168,58.714285714285715,55.042514092023204,4.246622157367416,45.5,14.75,93.5,0.0,304.0,50.559375,67.02425595238094
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,comp_abs_t10,threshold_geometry,lower_is_better,168,189.20833333333334,63.61663381384142,4.908129855393711,191.5,153.75,231.75,25.0,369.0,179.5296130952381,198.6848214285714
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,comp_abs_t15,threshold_geometry,lower_is_better,168,110.25,68.63456558334417,5.295271696351452,108.5,44.5,168.75,5.0,265.0,99.97574404761906,120.69672619047618
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,pd_distance,topology_pd,lower_is_better,168,22.706997671157215,4.197628260373708,0.3238540512356057,22.75599747123131,19.619238545908548,24.334112390571967,15.120040127603037,33.49451936766618,22.08400233049559,23.356645985127052
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,mt_distance,topology_mt,lower_is_better,168,6.161181682632083,0.6972057048061646,0.05379058793213628,6.04062032699585,5.72403609752655,6.5578612089157104,4.798069477081299,8.869986534118652,6.05787749709118,6.268886320931571
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,psnruv,vector_uv,higher_is_better,168,33.48066855580409,2.1179470095228394,0.16340315930578433,33.49067458694379,31.88289552336628,34.86654477240183,29.77102983455206,39.02433626930886,33.16641697855335,33.80456061282107
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,ssim_speed,scalar_speed,higher_is_better,0,,,,,,,,,,
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,speed_mae,scalar_speed,lower_is_better,168,0.514673630980392,0.109805675633714,0.00847169179756646,0.5252404577618439,0.43314310345260487,0.6035499979848278,0.22652085168807462,0.7381539028846202,0.4983073898738404,0.5311949950785912
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,speed_rmse,scalar_speed,lower_is_better,168,0.8796379856523427,0.17405761527999222,0.013428836562057898,0.8738259902923269,0.7551687944176156,1.021214907935137,0.4489042782480154,1.2122158796328977,0.8536938657380445,0.9058735803349761
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,wpd_mae,wind_power_distribution,lower_is_better,168,165.94468049775796,76.27350452338288,5.884628630653374,172.9829115826129,91.26317232119982,214.7054831178717,28.515265643773546,377.00203934910905,154.557045059901,177.7489430297044
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,wpd_w1,wind_power_distribution,lower_is_better,168,16.154361978800274,8.383606674918498,0.6468092973522394,15.289371927667379,9.477758207991574,20.38246074504542,2.5433516719789373,37.948875898408126,14.914925764763971,17.451835381810586
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,wpd_bias_abs,wind_power_distribution,lower_is_better,168,7.985822841162225,5.536797448142271,0.4271731971549571,6.956289055747023,3.492405457204875,11.507581000224906,0.027910097324585718,25.51903508926532,7.181798436848391,8.822475850622789
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,grad_mae,gradient_distribution,lower_is_better,168,0.31045584063453674,0.06584045205104219,0.005079701157247147,0.31091642024165583,0.26308344747011986,0.36153649320208603,0.13408765577547258,0.4468379082260929,0.3007329543819494,0.3203179620019674
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,grad_w1,gradient_distribution,lower_is_better,168,0.1941583086077908,0.046478256162360815,0.003585875313124258,0.19039236120448383,0.16450008845747796,0.2265488702635497,0.06736791162176563,0.2877015955665149,0.18723077364022303,0.20101768357399694
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,168,3.2762048237107586,2.901842997046671,0.22388204775416903,2.5226321289996774,1.1214026044733432,4.532788522315917,0.052279177032097834,14.903481610568491,2.843268955090724,3.730822590357518
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,psd_log_l2,frequency_domain,lower_is_better,168,0.9527179364237268,0.22934058571649443,0.017694010329161687,0.9329817049689021,0.8205790374589328,1.1160528725046397,0.47848762020614183,1.5859291501300952,0.9186308825004691,0.9873350982323977
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,psd_slope_abs_delta,frequency_domain,lower_is_better,168,1.2718841266117669,0.3602451170543052,0.027793514184482608,1.2016877165563935,0.9601390791482056,1.531614069891196,0.6192555862071267,1.9753764073970719,1.2177943889006213,1.3260625440422693
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,exceed_abs_t5,threshold_geometry,lower_is_better,168,0.005546261904761905,0.0024481445943708557,0.00018887845605150485,0.005792000000000019,0.0037249999999999783,0.0072030000000000705,0.0005199999999999649,0.0131,0.005173604761904764,0.005912237500000001
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,exceed_abs_t10,threshold_geometry,lower_is_better,168,0.003575166666666665,0.0026477126263430868,0.0002042754639908334,0.00310399999999994,0.0013169999999999987,0.005392000000000036,1.9999999999992246e-05,0.01011200000000001,0.0031810130952380907,0.00397815833333333
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,exceed_abs_t15,threshold_geometry,lower_is_better,168,0.0015469999999999998,0.001338166034290716,0.00010324175094827253,0.0010839999999999878,0.0005360000000000065,0.0022310000000000073,4.000000000004e-06,0.005887999999999997,0.0013498065476190478,0.0017536488095238091
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,exceed_abs_p90,threshold_geometry,lower_is_better,168,0.0022987857142857154,0.0019195179913395284,0.00014809402818809748,0.0018579999999999916,0.001059000000000001,0.002970000000000004,1.5999999999988246e-05,0.008684000000000011,0.002016689880952382,0.0025933095238095255
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,comp_curve_l1,threshold_geometry,lower_is_better,168,112.70138888888889,43.755960925218446,3.3758456757858,106.25,75.0,137.41666666666669,43.333333333333336,207.5,106.14675099206347,119.27886904761905
candidate_c,Candidate C (Candidate B + local-maxima proxy),C_full,comp_abs_t5,threshold_geometry,lower_is_better,168,61.904761904761905,56.79000482344726,4.381443994310636,46.5,15.0,98.0,2.0,308.0,53.51175595238095,70.440625
