sample_idx,method_a,method_b,delta_sample_idx,delta_psnr,delta_wpd_bias,delta_wpd_mae,delta_wpd_rmse,delta_wpd_w1,delta_psd_log_l2,delta_psd_slope_gt,delta_psd_slope_sr,delta_psd_slope_delta,delta_psd_slope_abs_delta,delta_grad_mae,delta_grad_w1,delta_grad_kurtosis_gt,delta_grad_kurtosis_sr,delta_grad_kurtosis_delta,delta_grad_kurtosis_abs_delta,delta_exceed_frac_gt_t5,delta_exceed_frac_sr_t5,delta_exceed_frac_delta_t5,delta_exceed_frac_abs_delta_t5,delta_exceed_frac_gt_t10,delta_exceed_frac_sr_t10,delta_exceed_frac_delta_t10,delta_exceed_frac_abs_delta_t10,delta_exceed_frac_gt_t15,delta_exceed_frac_sr_t15,delta_exceed_frac_delta_t15,delta_exceed_frac_abs_delta_t15,delta_exceed_frac_gt_p90,delta_exceed_frac_sr_p90,delta_exceed_frac_delta_p90,delta_exceed_frac_abs_delta_p90,delta_exceed_frac_gt_p95,delta_exceed_frac_sr_p95,delta_exceed_frac_delta_p95,delta_exceed_frac_abs_delta_p95,delta_exceed_frac_gt_p99,delta_exceed_frac_sr_p99,delta_exceed_frac_delta_p99,delta_exceed_frac_abs_delta_p99,delta_pd_distance,delta_mt_distance
81,cnn,gan,0.0,0.6227616377580318,-804.5901600052966,-805.2430980872341,-1294.1723650064578,-804.5492062520252,-0.4588845575701179,0.0,-0.15693135303804528,-0.15693135303804517,0.15693135303804517,-0.20677034838458086,-0.3026911120385583,0.0,1.561701348703238,1.561701348703238,1.561701348703238,0.0,-0.0017920000000000158,-0.0017920000000000158,-0.0017920000000000158,0.0,-0.009099999999999997,-0.009099999999999997,-0.009099999999999997,0.0,-0.023187999999999986,-0.023187999999999986,-0.023187999999999986,0.0,-0.013951999999999964,-0.013951999999999964,-0.013951999999999964,0.0,-0.015423999999999993,-0.015423999999999993,-0.015423999999999993,0.0,-0.022631999999999985,-0.022631999999999985,-0.022631999999999985,-8.283758141010843,-15.739960670471191
82,cnn,gan,0.0,0.6183947853807119,-760.6283245404047,-760.6967933366923,-1223.599110795808,-760.6137869277381,-0.48318784418457905,0.0,-0.12320009514879404,-0.12320009514879415,0.12320009514879415,-0.20470857976633045,-0.3097106728112141,0.0,1.5425029626120796,1.5425029626120796,0.942346613537886,0.0,-0.0019280000000000408,-0.0019280000000000408,-0.0019280000000000408,0.0,-0.009256000000000042,-0.009256000000000042,-0.009256000000000042,0.0,-0.02336400000000005,-0.02336400000000005,-0.02336400000000005,0.0,-0.013819999999999943,-0.013819999999999943,-0.013819999999999943,0.0,-0.01640800000000009,-0.01640800000000009,-0.01640800000000009,0.0,-0.02279600000000004,-0.02279600000000004,-0.02279600000000004,-8.104544931509665,-15.571327209472656
83,cnn,gan,0.0,0.6243053089975668,-738.171081222582,-738.8413221161354,-1169.5991019885123,-738.1638495100024,-0.4985481269364518,0.0,-0.1689308019021441,-0.16893080190214405,0.16893080190214405,-0.21305188468923864,-0.3166425437392067,0.0,1.479908598639991,1.479908598639991,-1.479908598639991,0.0,-0.00031599999999998296,-0.00031599999999998296,-0.00031599999999998296,0.0,-0.011347999999999914,-0.011347999999999914,-0.011347999999999914,0.0,-0.024135999999999935,-0.024135999999999935,-0.024135999999999935,0.0,-0.01674399999999998,-0.01674399999999998,-0.01674399999999998,0.0,-0.017007999999999912,-0.017007999999999912,-0.017007999999999912,0.0,-0.022083999999999993,-0.022083999999999993,-0.022083999999999993,-8.47471744487624,-11.116679191589355
84,cnn,gan,0.0,0.6102087951918307,-709.9513862039985,-710.3771175238626,-1139.3421456038277,-709.9503351378771,-0.48437829407901467,0.0,-0.13657700245414062,-0.13657700245414062,0.13657700245414062,-0.20010690635445066,-0.31885976227699253,0.0,1.6402919311018067,1.6402919311018067,0.6495465176338442,0.0,-0.0006720000000000059,-0.0006720000000000059,-0.0006720000000000059,0.0,-0.011735999999999969,-0.011735999999999969,-0.011735999999999969,0.0,-0.026140000000000052,-0.026140000000000052,-0.026140000000000052,0.0,-0.01633999999999991,-0.01633999999999991,-0.01633999999999991,0.0,-0.018788000000000027,-0.018788000000000027,-0.018788000000000027,0.0,-0.023823999999999956,-0.023823999999999956,-0.023823999999999956,-8.644961302175162,-12.504410743713379
85,cnn,gan,0.0,0.6208244226175985,-719.7411449675228,-720.1696141842249,-1167.806726588854,-719.7409194549737,-0.4766900080118095,0.0,-0.15418129751435994,-0.15418129751435972,0.15418129751435972,-0.20051204876954493,-0.29534672328994027,0.0,-1.447077083610175,-1.447077083610175,0.2756793822542747,0.0,-0.00035200000000001896,-0.00035200000000001896,-0.00035200000000001896,0.0,-0.013851999999999975,-0.013851999999999975,-0.013851999999999975,0.0,-0.02415999999999996,-0.02415999999999996,-0.02415999999999996,0.0,-0.015848000000000084,-0.015848000000000084,-0.015848000000000084,0.0,-0.01767200000000002,-0.01767200000000002,-0.01767200000000002,0.0,-0.024144000000000054,-0.024144000000000054,-0.024144000000000054,-8.040821191786513,-8.92180347442627
86,cnn,gan,0.0,0.6441486517792363,-654.0078398184805,-654.7996877312053,-995.4550063867091,-654.0078434680372,-0.47885356704839643,0.0,-0.11084708552110023,-0.11084708552110034,0.11084708552110034,-0.19168395882511535,-0.28599282637121254,0.0,-0.9454257601917355,-0.9454257601917355,0.9454257601917355,0.0,-0.000256000000000034,-0.000256000000000034,-0.000256000000000034,0.0,-0.016780000000000017,-0.016780000000000017,-0.016780000000000017,0.0,-0.032187999999999994,-0.032187999999999994,-0.032187999999999994,0.0,-0.02222400000000002,-0.02222400000000002,-0.02222400000000002,0.0,-0.02191199999999993,-0.02191199999999993,-0.02191199999999993,0.0,-0.026619999999999977,-0.026619999999999977,-0.026619999999999977,-8.187301143901848,-6.277523040771484
87,cnn,gan,0.0,0.6607010508114133,-551.8016526332854,-552.0589966555999,-804.3353272480854,-551.8016190832404,-0.4915537844315223,0.0,-0.11783622305463937,-0.11783622305463948,0.11783622305463948,-0.19447280068834943,-0.2988732669185585,0.0,-2.9716896955366447,-2.9716896955366447,2.9716896955366447,0.0,-0.000308000000000086,-0.000308000000000086,-0.000308000000000086,0.0,-0.025556000000000023,-0.025555999999999968,-0.025555999999999968,0.0,-0.03854400000000002,-0.03854400000000002,-0.03854400000000002,0.0,-0.032603999999999966,-0.032603999999999966,-0.032603999999999966,0.0,-0.03402800000000006,-0.03402800000000006,-0.03402800000000006,0.0,-0.03538399999999997,-0.03538399999999997,-0.03538399999999997,-7.851447190714957,-6.722966194152832
88,cnn,gan,0.0,0.614413476053489,-451.42939318520985,-451.8412259548545,-676.797868738121,-451.42935112861096,-0.5132200883562792,0.0,-0.1611198605239631,-0.1611198605239632,0.1611198605239632,-0.19146997902118718,-0.309074388263927,0.0,-9.673230858514982,-9.673230858514982,3.3706286904004426,0.0,-0.0040040000000000076,-0.0040040000000000076,-0.0040040000000000076,0.0,-0.03139600000000009,-0.03139600000000009,-0.03139600000000009,0.0,-0.031215999999999966,-0.031215999999999966,-0.031215999999999966,0.0,-0.03862399999999999,-0.03862399999999999,-0.03862399999999999,0.0,-0.039076,-0.039076,-0.039076,0.0,-0.033272000000000024,-0.033272000000000024,-0.033272000000000024,-6.749248944117294,-7.592238903045654
89,cnn,gan,0.0,0.5764185500102048,-430.78771378197007,-431.3229449411115,-619.5205744183859,-430.78752947264775,-0.48959049934811727,0.0,-0.11238167859102483,-0.11238167859102477,0.11238167859102477,-0.17655930765146183,-0.2838945996866554,0.0,-15.288936289521967,-15.288936289521967,-2.991029400530511,0.0,-0.0010160000000000169,-0.0010160000000000169,-0.0010160000000000169,0.0,-0.027475999999999945,-0.02747599999999989,-0.02747599999999989,0.0,-0.03217599999999998,-0.03217599999999998,-0.03217599999999998,0.0,-0.03516799999999998,-0.03516799999999998,-0.03516799999999998,0.0,-0.03693600000000008,-0.036936000000000024,-0.036936000000000024,0.0,-0.03564400000000001,-0.03564400000000001,-0.03564400000000001,-8.057817704628288,-5.206765174865723
90,cnn,gan,0.0,0.5286699592734365,-413.52311235792104,-413.90396709176093,-591.189272813137,-413.5230240305682,-0.44478519613760104,0.0,-0.08447076884585963,-0.08447076884585969,0.08447076884585969,-0.16776744786093828,-0.2809661842697431,0.0,-4.281578919760051,-4.281578919760051,4.281578919760051,0.0,-0.0023039999999999727,-0.0023039999999999727,-0.0023039999999999727,0.0,-0.024608000000000074,-0.024608000000000074,-0.024608000000000074,0.0,-0.029279999999999973,-0.029279999999999973,-0.029279999999999973,0.0,-0.032399999999999984,-0.032399999999999984,-0.032399999999999984,0.0,-0.035188,-0.03518799999999994,-0.03518799999999994,0.0,-0.033272000000000024,-0.033272000000000024,-0.033272000000000024,-8.834865095529494,-8.569673538208008
91,cnn,gan,0.0,0.5267692251651397,-438.61001968044775,-439.0847243320054,-620.6299798524424,-438.5998223792117,-0.42858162661185695,0.0,-0.051204071653510624,-0.05120407165351071,0.05120407165351071,-0.16544734633633285,-0.2787108626360388,0.0,-4.523818731871074,-4.523818731871074,4.523818731871074,0.0,-0.0015239999999999698,-0.0015239999999999698,-0.0015239999999999698,0.0,-0.02401999999999993,-0.02401999999999993,-0.02401999999999993,0.0,-0.02649600000000002,-0.02649600000000002,-0.02649600000000002,0.0,-0.03333200000000003,-0.03333200000000003,-0.03333200000000003,0.0,-0.03172000000000008,-0.03172000000000008,-0.03172000000000008,0.0,-0.029135999999999995,-0.029135999999999995,-0.029135999999999995,-9.432701717695647,-3.492115020751953
92,cnn,gan,0.0,0.5651313002556311,-527.7674493601689,-527.8392594264569,-771.7148002375188,-527.7354343902116,-0.44265297265298087,0.0,-0.08035927750550681,-0.08035927750550687,0.08035927750550687,-0.18040586548878607,-0.2940949904082313,0.0,-6.17017799012946,-6.17017799012946,6.17017799012946,0.0,0.0021919999999999717,0.0021919999999999717,0.0021919999999999717,0.0,-0.022963999999999984,-0.022963999999999984,-0.022963999999999984,0.0,-0.02948400000000001,-0.02948400000000001,-0.02948400000000001,0.0,-0.027411999999999992,-0.027411999999999992,-0.027411999999999992,0.0,-0.030160000000000076,-0.030160000000000076,-0.030160000000000076,0.0,-0.030567999999999984,-0.030567999999999984,-0.030567999999999984,-8.839299360747233,-3.240814685821533
93,cnn,gan,0.0,0.5614251632822196,-632.9851788165406,-632.455914995564,-919.3517020598501,-632.9307181441363,-0.38775449500342574,0.0,-0.08133427231338428,-0.0813342723133843,0.0813342723133843,-0.17901255178937964,-0.28511895088128414,0.0,-0.7078136693513173,-0.7078136693513173,-0.45299818749110443,0.0,-0.0006479999999999819,-0.0006479999999999819,-0.0006479999999999819,0.0,-0.019704000000000055,-0.019704000000000055,-0.019704000000000055,0.0,-0.027260000000000006,-0.027260000000000006,-0.027260000000000006,0.0,-0.024572000000000038,-0.024572000000000038,-0.024572000000000038,0.0,-0.025980000000000003,-0.025979999999999948,-0.025979999999999948,0.0,-0.028259999999999952,-0.028259999999999952,-0.028259999999999952,-6.8379904824099,-10.58251953125
94,cnn,gan,0.0,0.5391509418125793,-726.3054524980353,-725.0188171961981,-1039.9764175412538,-726.3186381875921,-0.387763067557809,0.0,-0.06246936782183546,-0.06246936782183554,0.06246936782183554,-0.17624304284108744,-0.2701202371957478,0.0,0.55516668800038,0.55516668800038,0.55516668800038,0.0,0.0016359999999999708,0.0016359999999999708,0.0016359999999999708,0.0,-0.01590400000000003,-0.01590400000000003,-0.01590400000000003,0.0,-0.028888000000000025,-0.028888000000000025,-0.028888000000000025,0.0,-0.021391999999999967,-0.021391999999999967,-0.021391999999999967,0.0,-0.024971999999999994,-0.024971999999999994,-0.024971999999999994,0.0,-0.03069199999999994,-0.03069199999999994,-0.03069199999999994,-6.650357158151344,-10.210333824157715
95,cnn,gan,0.0,0.5489957648924637,-803.9235133662842,-800.77478468767,-1133.4125844853152,-804.0875556266701,-0.3839672199944386,0.0,-0.07588186044304496,-0.07588186044304512,0.07588186044304512,-0.18668964341716882,-0.2831803264692451,0.0,3.160093415415737,3.160093415415737,3.160093415415737,0.0,0.0022360000000000158,0.0022360000000000158,0.0022360000000000158,0.0,-0.010136000000000034,-0.010136000000000034,-0.010136000000000034,0.0,-0.02809600000000001,-0.02809600000000001,-0.02809600000000001,0.0,-0.020684000000000036,-0.020684000000000036,-0.020684000000000036,0.0,-0.023772000000000015,-0.023772000000000015,-0.023772000000000015,0.0,-0.03542400000000001,-0.03542400000000001,-0.03542400000000001,-5.861324692715456,-9.657278537750244
96,cnn,gan,0.0,0.5349856647643136,-834.5615864392221,-830.4055332516236,-1147.0784707104613,-834.6011430101662,-0.3439036834915721,0.0,-0.030313819535722042,-0.030313819535721986,0.030313819535721986,-0.17683561543211668,-0.2619752531697074,0.0,1.759008169986938,1.759008169986938,1.759008169986938,0.0,0.0020799999999999708,0.0020799999999999708,0.0020799999999999708,0.0,-0.005703999999999931,-0.005703999999999931,-0.005703999999999931,0.0,-0.02547200000000005,-0.02547200000000005,-0.02547200000000005,0.0,-0.01814400000000005,-0.01814400000000005,-0.01814400000000005,0.0,-0.021680000000000033,-0.021680000000000033,-0.021680000000000033,0.0,-0.03168799999999994,-0.03168799999999994,-0.03168799999999994,-5.707995395327714,-8.504664421081543
97,cnn,gan,0.0,0.5461075984668469,-903.5610417232929,-901.0076684633186,-1307.0102932507143,-903.6123054558193,-0.34695764557351105,0.0,-0.05935681286969058,-0.059356812869690856,0.059356812869690856,-0.1688346420809657,-0.2106463044393114,0.0,2.2248053873472493,2.2248053873472493,2.2248053873472493,0.0,0.0031320000000000237,0.0031320000000000237,0.0031320000000000237,0.0,-0.0034960000000000546,-0.0034960000000000546,-0.0034960000000000546,0.0,-0.02178800000000003,-0.02178800000000003,-0.02178800000000003,0.0,-0.016172000000000075,-0.016172000000000075,-0.016172000000000075,0.0,-0.017955999999999972,-0.017955999999999972,-0.017955999999999972,0.0,-0.033208000000000015,-0.033208000000000015,-0.033208000000000015,-6.375997795105192,-9.647276878356934
98,cnn,gan,0.0,0.5503086389679197,-922.1350592652116,-920.2144309534397,-1343.6304976272804,-922.1299557630136,-0.4091718845160297,0.0,-0.0546668435119419,-0.054666843511942176,0.054666843511942176,-0.18776081655892052,-0.2580641517234742,0.0,1.6149400375235246,1.6149400375235246,1.6149400375235246,0.0,0.001972000000000085,0.001972000000000085,0.001972000000000085,0.0,-0.0049800000000000955,-0.0049800000000000955,-0.0049800000000000955,0.0,-0.021500000000000075,-0.021500000000000075,-0.021500000000000075,0.0,-0.015676000000000023,-0.015676000000000023,-0.015676000000000023,0.0,-0.02050799999999997,-0.02050799999999997,-0.02050799999999997,0.0,-0.02851999999999999,-0.02851999999999999,-0.02851999999999999,-7.376255356061044,-8.078362464904785
99,cnn,gan,0.0,0.5619835510219282,-957.8086518585642,-957.3826130258012,-1458.6120848895634,-957.8086506035643,-0.4170828347883919,0.0,-0.008065528676588829,-0.00806552867658894,0.00806552867658894,-0.18649863019254126,-0.25212114512702455,0.0,-0.3796011646058357,-0.3796011646058357,-0.3796011646058357,0.0,0.0020639999999999548,0.0020639999999999548,0.0020639999999999548,0.0,-0.009812000000000043,-0.009812000000000043,-0.009812000000000043,0.0,-0.018696000000000046,-0.018696000000000046,-0.018696000000000046,0.0,-0.01314000000000004,-0.01314000000000004,-0.01314000000000004,0.0,-0.016083999999999987,-0.016083999999999987,-0.016083999999999987,0.0,-0.02389600000000003,-0.02389600000000003,-0.02389600000000003,-5.563593722076575,-7.096593856811523
100,cnn,gan,0.0,0.5589146146334727,-939.481505679345,-938.7558088958076,-1445.8444196571381,-939.481505598681,-0.4115946660328851,0.0,-0.0592623856813026,-0.05926238568130282,0.05926238568130282,-0.1863500497736288,-0.273260370405415,0.0,0.4855915991013795,0.4855915991013795,0.4855915991013795,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0,-0.009584000000000037,-0.009584000000000037,-0.009584000000000037,0.0,-0.017755999999999994,-0.017755999999999994,-0.017755999999999994,0.0,-0.013095999999999997,-0.013095999999999997,-0.013095999999999997,0.0,-0.015375999999999945,-0.015375999999999945,-0.015375999999999945,0.0,-0.021268000000000065,-0.021268000000000065,-0.021268000000000065,-6.8043801228418985,-10.09444808959961
101,cnn,gan,0.0,0.5397274286609459,-898.0915165506512,-895.3857738994266,-1388.454779109974,-898.0915164444841,-0.4213572198223732,0.0,-0.045016947794131235,-0.045016947794131124,0.045016947794131124,-0.18613011916780686,-0.3024114759576108,0.0,-0.6540641351608585,-0.6540641351608585,-0.6540641351608585,0.0,0.0009280000000000399,0.0009280000000000399,0.0009280000000000399,0.0,-0.006863999999999981,-0.006863999999999981,-0.006863999999999981,0.0,-0.018380000000000063,-0.018380000000000063,-0.018380000000000063,0.0,-0.016660000000000008,-0.016660000000000008,-0.016660000000000008,0.0,-0.015083999999999986,-0.015083999999999986,-0.015083999999999986,0.0,-0.021372000000000058,-0.021372000000000058,-0.021372000000000058,-8.16059920875513,-12.826102256774902
102,cnn,gan,0.0,0.5339037960018906,-877.2807392780232,-875.4406573892647,-1337.8955264425522,-877.2807398422319,-0.4619806957187764,0.0,-0.005482334525698573,-0.005482334525698462,0.005482334525698462,-0.18236348118686663,-0.29035982439311253,0.0,-2.1070130155675226,-2.1070130155675226,-2.1070130155675226,0.0,0.0005319999999999769,0.0005319999999999769,0.0005319999999999769,0.0,-0.00546000000000002,-0.00546000000000002,-0.00546000000000002,0.0,-0.02141599999999999,-0.02141599999999999,-0.02141599999999999,0.0,-0.016584000000000043,-0.016584000000000043,-0.016584000000000043,0.0,-0.018380000000000063,-0.018380000000000063,-0.018380000000000063,0.0,-0.02271599999999996,-0.02271599999999996,-0.02271599999999996,-8.205624655835898,-8.835172653198242
103,cnn,gan,0.0,0.5350986008941021,-888.7368093915293,-887.3850891689535,-1342.521662882239,-888.7368094261537,-0.52366067193517,0.0,0.01331622348026007,0.013316223480260181,-0.013316223480260181,-0.18707554490528389,-0.29246527996170124,0.0,-0.5329791881179471,-0.5329791881179471,-0.5329791881179471,0.0,0.0029360000000000497,0.0029360000000000497,0.0029360000000000497,0.0,-0.0042200000000000015,-0.0042200000000000015,-0.0042200000000000015,0.0,-0.0208799999999999,-0.0208799999999999,-0.0208799999999999,0.0,-0.018556000000000017,-0.018556000000000017,-0.018556000000000017,0.0,-0.017303999999999986,-0.017303999999999986,-0.017303999999999986,0.0,-0.024944000000000077,-0.024944000000000077,-0.024944000000000077,-7.093864627497091,-14.961575508117676
104,cnn,gan,0.0,0.49997694654607727,-870.1184645172789,-869.5095641277849,-1322.328915929873,-870.1184638595514,-0.6059618483405644,0.0,0.041259110187924275,0.041259110187924275,-0.041259110187924275,-0.1848939683477568,-0.31292397653241516,0.0,-0.45878992722927237,-0.45878992722927237,-0.45878992722927237,0.0,0.0026320000000000787,0.0026320000000000787,0.0026320000000000787,0.0,-0.0020919999999999828,-0.0020919999999999828,-0.0020919999999999828,0.0,-0.019903999999999922,-0.019903999999999922,-0.019903999999999922,0.0,-0.01899200000000001,-0.01899200000000001,-0.01899200000000001,0.0,-0.02005199999999996,-0.02005199999999996,-0.02005199999999996,0.0,-0.024176000000000086,-0.024176000000000086,-0.024176000000000086,-8.176100719998338,-15.432780265808105
105,cnn,gan,0.0,0.47670247314948,-871.556521065676,-870.7309881031779,-1356.407702977016,-871.5565067365105,-0.5838631480640593,0.0,0.0338461235408517,0.03384612354085159,-0.03384612354085159,-0.18400669679985754,-0.2932159083934607,0.0,0.4281609043841357,0.4281609043841357,0.4281609043841357,0.0,0.0024480000000000057,0.0024480000000000057,0.0024480000000000057,0.0,-0.0023279999999999967,-0.0023279999999999967,-0.0023279999999999967,0.0,-0.022268000000000066,-0.022268000000000066,-0.022268000000000066,0.0,-0.017340000000000022,-0.017340000000000022,-0.017340000000000022,0.0,-0.02062799999999998,-0.02062799999999998,-0.02062799999999998,0.0,-0.021483999999999948,-0.021483999999999948,-0.021483999999999948,-8.19404254713234,-18.83509635925293
106,cnn,gan,0.0,0.461418995191913,-876.7323751786862,-876.1447714684064,-1343.1194598244238,-876.7323771794127,-0.5837872211094319,0.0,0.005105145544511691,0.005105145544511691,-0.005105145544511691,-0.17450925824168895,-0.2558100025098645,0.0,-1.180930235903677,-1.180930235903677,-1.180930235903677,0.0,0.0021999999999999797,0.0021999999999999797,0.0021999999999999797,0.0,-0.0019200000000000328,-0.0019200000000000328,-0.0019200000000000328,0.0,-0.02494799999999997,-0.02494799999999997,-0.02494799999999997,0.0,-0.015179999999999971,-0.015179999999999971,-0.015179999999999971,0.0,-0.022679999999999922,-0.022679999999999922,-0.022679999999999922,0.0,-0.026880000000000015,-0.026880000000000015,-0.026880000000000015,-9.205349918999502,-16.92271137237549
107,cnn,gan,0.0,0.47299958295207745,-953.9084533301866,-955.4575345315898,-1467.1854340882146,-953.9084566438914,-0.6340597741155327,0.0,-0.004093810437227785,-0.004093810437227896,0.004093810437227896,-0.19245846410744194,-0.27748351508115665,0.0,1.345088256098908,1.345088256098908,1.345088256098908,0.0,0.0015319999999999778,0.0015319999999999778,0.0015319999999999778,0.0,0.0005439999999999889,0.0005439999999999889,0.0005439999999999889,0.0,-0.025051999999999963,-0.025051999999999963,-0.025051999999999963,0.0,-0.01769200000000004,-0.01769200000000004,-0.01769200000000004,0.0,-0.024743999999999988,-0.024743999999999988,-0.024743999999999988,0.0,-0.027735999999999983,-0.027735999999999983,-0.027735999999999983,-9.393943625409314,-23.578378677368164
108,cnn,gan,0.0,0.46952600006758516,-998.0154816813983,-999.6259441046877,-1587.9906308115296,-998.015482069738,-0.6398146626780856,0.0,-0.05341137677842511,-0.053411376778425224,0.053411376778425224,-0.1919113082548004,-0.27272148366526533,0.0,-2.728288929135573,-2.728288929135573,-2.728288929135573,0.0,0.0027200000000000557,0.0027200000000000557,0.0027200000000000557,0.0,0.001044000000000045,0.001044000000000045,0.001044000000000045,0.0,-0.018584000000000045,-0.018584000000000045,-0.018584000000000045,0.0,-0.01651199999999997,-0.01651199999999997,-0.01651199999999997,0.0,-0.01879200000000003,-0.01879200000000003,-0.01879200000000003,0.0,-0.025275999999999965,-0.025275999999999965,-0.025275999999999965,-9.953376312147398,-12.419206619262695
109,cnn,gan,0.0,0.4401170854235552,-995.2001112579992,-997.0075641170179,-1584.6882827796326,-995.2001111866575,-0.6595410681847926,0.0,0.008508655272659316,0.008508655272659427,-0.008508655272659427,-0.1916430363490938,-0.27864296685044104,0.0,-3.123439780304075,-3.123439780304075,-3.123439780304075,0.0,0.0019959999999999978,0.0019959999999999978,0.0019959999999999978,0.0,0.00024000000000001798,0.00024000000000001798,0.00024000000000001798,0.0,-0.013668000000000013,-0.013668000000000013,-0.013668000000000013,0.0,-0.013579999999999925,-0.013579999999999925,-0.013579999999999925,0.0,-0.01607599999999998,-0.01607599999999998,-0.01607599999999998,0.0,-0.025195999999999996,-0.025195999999999996,-0.025195999999999996,-9.899812119169773,-11.873429298400879
110,cnn,gan,0.0,0.44944226500592066,-1039.574647164889,-1039.0832969178755,-1623.5792214454395,-1039.5746477198581,-0.6546503208046961,0.0,0.026181344396902673,0.02618134439690256,-0.02618134439690256,-0.18457185675128335,-0.2590984357815894,0.0,-1.1330608041673145,-1.1330608041673145,-1.1330608041673145,0.0,0.0020320000000000338,0.0020320000000000338,0.0020320000000000338,0.0,-0.0006359999999999699,-0.0006359999999999699,-0.0006359999999999699,0.0,-0.016647999999999996,-0.016647999999999996,-0.016647999999999996,0.0,-0.016587999999999936,-0.016587999999999936,-0.016587999999999936,0.0,-0.018148000000000053,-0.018148000000000053,-0.018148000000000053,0.0,-0.028191999999999995,-0.028191999999999995,-0.028191999999999995,-9.937704328213186,-8.719443321228027
111,cnn,gan,0.0,0.43331772835252735,-1047.0784927472905,-1047.5131829495813,-1584.9286771739753,-1047.0784922093853,-0.6659730496856795,0.0,0.09591200487814666,0.09591200487814655,-0.09591200487814655,-0.1811332716069698,-0.2887957048171226,0.0,-2.0317454484520354,-2.0317454484520354,-2.0317454484520354,0.0,0.0016399999999999748,0.0016399999999999748,0.0016399999999999748,0.0,-0.0011679999999999469,-0.0011679999999999469,-0.0011679999999999469,0.0,-0.016271999999999953,-0.016271999999999953,-0.016271999999999953,0.0,-0.016507999999999967,-0.016507999999999967,-0.016507999999999967,0.0,-0.017335999999999907,-0.017335999999999907,-0.017335999999999907,0.0,-0.03367999999999993,-0.03367999999999993,-0.03367999999999993,-10.415133970965037,-9.193821907043457
112,cnn,gan,0.0,0.41689001114832536,-996.4780870488603,-997.418290917818,-1415.4926551463122,-996.478084980703,-0.6427898073137617,0.0,0.1121642590763759,0.11216425907637584,-0.11216425907637584,-0.1840664026799726,-0.2642655888575665,0.0,-2.4016002710672097,-2.4016002710672097,-2.4016002710672097,0.0,0.0018960000000000088,0.0018960000000000088,0.0018960000000000088,0.0,-0.005879999999999996,-0.005879999999999996,-0.005879999999999996,0.0,-0.016736000000000084,-0.016736000000000084,-0.016736000000000084,0.0,-0.019480000000000053,-0.019480000000000053,-0.019480000000000053,0.0,-0.025204000000000004,-0.025204000000000004,-0.025204000000000004,0.0,-0.03427599999999997,-0.03427599999999997,-0.03427599999999997,-9.569946637796434,-14.418323516845703
113,cnn,gan,0.0,0.3983241401107662,-931.4723105841394,-932.5211754202846,-1297.2010319404544,-931.4723114091512,-0.6313780556314361,0.0,0.04344083080307476,0.043440830803074926,-0.043440830803074926,-0.17553814142775653,-0.25111613713505276,0.0,-13.236989124289188,-13.236989124289188,-13.236989124289188,0.0,0.0020759999999999668,0.0020759999999999668,0.0020759999999999668,0.0,-0.010875999999999997,-0.010875999999999997,-0.010875999999999997,0.0,-0.02103199999999994,-0.02103199999999994,-0.02103199999999994,0.0,-0.02243600000000001,-0.02243600000000001,-0.02243600000000001,0.0,-0.03140799999999999,-0.03140799999999999,-0.03140799999999999,0.0,-0.03303999999999996,-0.03303999999999996,-0.03303999999999996,-10.747739917212137,-11.182254791259766
114,cnn,gan,0.0,0.37046898596807054,-836.7275284489879,-837.6489497917291,-1110.3386943951118,-836.7309571277519,-0.58348564802153,0.0,0.07031996736018065,0.07031996736018065,-0.07031996736018065,-0.17088190767966954,-0.2833026513937065,0.0,-14.915617376666262,-14.915617376666262,-13.197995677448063,0.0,0.0021680000000000588,0.0021680000000000588,0.0021680000000000588,0.0,-0.016816000000000053,-0.016816000000000053,-0.016816000000000053,0.0,-0.020796000000000037,-0.020796000000000037,-0.020796000000000037,0.0,-0.025760000000000005,-0.025760000000000005,-0.025760000000000005,0.0,-0.032612000000000085,-0.032612000000000085,-0.032612000000000085,0.0,-0.03576800000000002,-0.03576800000000002,-0.03576800000000002,-10.910117411420686,-15.945544242858887
115,cnn,gan,0.0,0.3669202450403617,-826.8137591885943,-827.4735156984079,-1046.6979405369966,-826.8151970869312,-0.5421656720506662,0.0,0.10111524679054479,0.10111524679054495,-0.10111524679054495,-0.16469020342468288,-0.2466096944981404,0.0,-5.149584949638271,-5.149584949638271,-5.149584949638271,0.0,0.0016360000000000818,0.0016360000000000818,0.0016360000000000818,0.0,-0.015163999999999955,-0.015163999999999955,-0.015163999999999955,0.0,-0.02076800000000001,-0.02076800000000001,-0.02076800000000001,0.0,-0.026415999999999995,-0.026415999999999995,-0.026415999999999995,0.0,-0.029148000000000063,-0.029148000000000063,-0.029148000000000063,0.0,-0.03567199999999998,-0.03567199999999998,-0.03567199999999998,-8.088173040639937,-16.149592399597168
