sample_idx,metric_a,metric_b,n_methods,raw_pearson,raw_spearman,oriented_pearson,oriented_spearman,interpretation_level
14,comp_abs_t5,comp_abs_t15,19,-0.02836856710628294,0.40545435769869576,-0.02836856710628294,0.40545435769869576,within_sample_across_methods
14,comp_abs_t5,pd_distance,18,0.8131183274243203,0.7981404948806919,0.8131183274243203,0.7981404948806919,within_sample_across_methods
14,comp_abs_t5,mt_distance,18,-0.6945479362123465,-0.5879945539458276,-0.6945479362123465,-0.5879945539458276,within_sample_across_methods
14,comp_abs_t10,comp_abs_t15,19,0.2083653978296364,0.5746933304100466,0.2083653978296364,0.5746933304100466,within_sample_across_methods
14,comp_abs_t10,pd_distance,18,0.7675286556749844,0.6235794102595092,0.7675286556749844,0.6235794102595092,within_sample_across_methods
14,comp_abs_t10,mt_distance,18,-0.4541327453409746,-0.25956622218098974,-0.4541327453409746,-0.25956622218098974,within_sample_across_methods
14,comp_abs_t15,pd_distance,18,0.25704613599501824,0.33539731682146545,0.25704613599501824,0.33539731682146545,within_sample_across_methods
14,comp_abs_t15,mt_distance,18,0.41865859652275794,0.22394220846233232,0.41865859652275794,0.22394220846233232,within_sample_across_methods
14,pd_distance,mt_distance,18,-0.5331888919440392,-0.5087719298245614,-0.5331888919440392,-0.5087719298245614,within_sample_across_methods
15,psnruv,speed_mae,19,-0.9907787915698572,-0.9929824561403509,0.9907787915698572,0.9929824561403509,within_sample_across_methods
15,psnruv,speed_rmse,19,-0.9953899364870425,-0.9859649122807017,0.9953899364870425,0.9859649122807017,within_sample_across_methods
15,psnruv,wpd_mae,19,-0.9789254390405953,-0.968421052631579,0.9789254390405953,0.968421052631579,within_sample_across_methods
15,psnruv,wpd_w1,19,-0.3265696199671932,0.08421052631578947,0.3265696199671932,-0.08421052631578947,within_sample_across_methods
15,psnruv,wpd_bias_abs,19,0.1804804480180641,0.36140350877192984,-0.1804804480180641,-0.36140350877192984,within_sample_across_methods
15,psnruv,grad_mae,19,-0.8082464904132707,-0.13859649122807016,0.8082464904132707,0.13859649122807016,within_sample_across_methods
15,psnruv,grad_w1,19,0.49540703026122573,0.4666666666666667,-0.49540703026122573,-0.4666666666666667,within_sample_across_methods
15,psnruv,grad_kurtosis_abs_delta,19,0.42649541797102597,0.7175438596491228,-0.42649541797102597,-0.7175438596491228,within_sample_across_methods
15,psnruv,psd_log_l2,19,0.5452295005859364,0.7157894736842105,-0.5452295005859364,-0.7157894736842105,within_sample_across_methods
15,psnruv,psd_slope_abs_delta,19,0.38140420083652943,0.531578947368421,-0.38140420083652943,-0.531578947368421,within_sample_across_methods
15,psnruv,exceed_abs_t5,19,-0.6771784948442805,-0.14210526315789473,0.6771784948442805,0.14210526315789473,within_sample_across_methods
15,psnruv,exceed_abs_t10,19,-0.13585883189734344,0.09298245614035087,0.13585883189734344,-0.09298245614035087,within_sample_across_methods
