method_id,metric_a,metric_b,correlation_type,observed_correlation,iid_ci95_low,iid_ci95_high,block6_ci95_low,block6_ci95_high,block12_ci95_low,block12_ci95_high,block24_ci95_low,block24_ci95_high,iid_sign,block6_sign,block12_sign,block24_sign,all_interval_signs_agree
candidate_c,mt_distance,psnruv,spearman,-0.060414251800709654,-0.2159001698148784,0.0911351114889941,-0.3339421708839033,0.2223981548254892,-0.37355532709298284,0.2569336454073139,-0.3749103571244608,0.3189576600114465,includes_zero,includes_zero,includes_zero,includes_zero,True
candidate_c,mt_distance,speed_mae,pearson,0.33485081165801667,0.19720331180149678,0.45664000841811975,0.08885774221683279,0.5285675713445772,0.02010632656373929,0.5462692094443707,-0.01745307054148173,0.5624451327521225,positive,positive,positive,includes_zero,False
candidate_c,mt_distance,speed_mae,spearman,0.2834061378510941,0.13014033738066436,0.42275743675383626,0.02755857212508022,0.5225850872425972,-0.037852100377966304,0.5623498883216183,-0.08022521980812537,0.590442759832788,positive,positive,includes_zero,includes_zero,False
candidate_c,mt_distance,wpd_mae,pearson,0.2810368038760777,0.10954348868563897,0.4291493408290629,-0.07577322815637161,0.5472960498691962,-0.1535257089792379,0.5781869862054935,-0.20047206998439515,0.5928275149221358,positive,includes_zero,includes_zero,includes_zero,False
candidate_c,mt_distance,wpd_mae,spearman,0.17195195408000566,0.005845485600913661,0.3253231934106751,-0.1252038260999877,0.4670219579028263,-0.16834503740478052,0.5100038123922318,-0.21678794094621978,0.5419304502936754,positive,includes_zero,includes_zero,includes_zero,False
candidate_c,mt_distance,grad_mae,pearson,0.36399550966049765,0.22307903346569236,0.48733395456182327,0.11161066014977912,0.5563551958423292,0.04560294125156683,0.5783731461710808,0.016909110519184374,0.5848037735946683,positive,positive,positive,positive,True
candidate_c,mt_distance,grad_mae,spearman,0.31147088747272994,0.15988071406740814,0.4511123818821546,0.05101005136578188,0.5417223037113222,-0.004727957827139864,0.581911031970627,-0.03662788397131134,0.6133755231197745,positive,positive,includes_zero,includes_zero,False
candidate_c,mt_distance,psd_log_l2,pearson,0.2729137006875202,0.13649517568283412,0.3919399410819549,0.060499063640271404,0.4551836201502864,0.04217209343744795,0.444656316177261,0.01748877846224632,0.43433799642143633,positive,positive,positive,positive,True
candidate_c,mt_distance,psd_log_l2,spearman,0.24468138954550747,0.09535925044849733,0.3840550848841985,0.00031005039389050433,0.4601713913554777,-0.03037463583117102,0.46904390215084557,-0.08332566581020955,0.47443684358997995,positive,positive,includes_zero,includes_zero,False
candidate_c,mt_distance,exceed_abs_p90,pearson,0.0059336419818244,-0.12452404792769249,0.13353120462110166,-0.14624590324215223,0.18890450926578778,-0.1380637162396706,0.22964472360550953,-0.13089251212183634,0.24877704948674392,includes_zero,includes_zero,includes_zero,includes_zero,True
candidate_c,mt_distance,exceed_abs_p90,spearman,-0.0022385590209782345,-0.14381818605268312,0.1336565667272897,-0.1775423789248488,0.1721699262843412,-0.17009566490235278,0.183796925212119,-0.1587135008086074,0.20225574439520247,includes_zero,includes_zero,includes_zero,includes_zero,True
candidate_c,mt_distance,comp_curve_l1,pearson,0.11404549183165623,-0.02026825141609193,0.23247965129574072,-0.09574947851922246,0.3207964933206775,-0.12826758322202855,0.35705489611229396,-0.13461989361796514,0.3932125051340543,includes_zero,includes_zero,includes_zero,includes_zero,True
candidate_c,mt_distance,comp_curve_l1,spearman,0.15362956879845824,-0.014990731356941468,0.2993354893002867,-0.11028528431695528,0.3981005726211003,-0.1412739455675186,0.4453323774440081,-0.15462013163950417,0.47995735957115987,includes_zero,includes_zero,includes_zero,includes_zero,True
candidate_c,pd_distance,mt_distance,pearson,0.44206409468878194,0.2824249114016503,0.5671421976947484,0.09788844497210791,0.6532749834598867,-0.0030474267793993586,0.6690254191142235,0.004995465179200252,0.6602242750156501,positive,positive,includes_zero,positive,False
candidate_c,pd_distance,mt_distance,spearman,0.3040959501116111,0.14448815658917868,0.4377926399398658,0.033551413789931366,0.5558709078890194,-0.029728526832709157,0.5950401449937642,-0.04345846465902605,0.6308906149443454,positive,positive,includes_zero,includes_zero,False
cnn,pd_distance,psnruv,pearson,0.27398996421056787,0.1067992873649829,0.4336325462776914,-0.12129698971425673,0.6670385465972865,-0.19229676764339798,0.7292631013111003,-0.12550916361880557,0.7452432825230965,positive,includes_zero,includes_zero,includes_zero,False
cnn,pd_distance,psnruv,spearman,0.34075551348697364,0.17215280060988758,0.4931140188308017,-0.05364058161412846,0.6729347159665613,-0.11223384612781379,0.7226069926185714,-0.09156923472691307,0.7312078092517144,positive,includes_zero,includes_zero,includes_zero,False
cnn,pd_distance,speed_mae,pearson,0.8547708525300973,0.8103579663053067,0.8925084941610743,0.7564552729710794,0.9185162949728293,0.7535529820702297,0.9173763115866597,0.7605803012691713,0.9280782142023076,positive,positive,positive,positive,True
cnn,pd_distance,speed_mae,spearman,0.8504487221668244,0.7865164005016607,0.8978665276957944,0.705849997047302,0.9250329999256792,0.7082833282928329,0.9252304674878672,0.7038965938042081,0.9310641554245477,positive,positive,positive,positive,True
cnn,pd_distance,wpd_mae,pearson,0.79130377570209,0.7267681438921353,0.8448037165912419,0.6500692660206011,0.876514705705491,0.6452681960084696,0.8765789247966473,0.6347316776481114,0.8728881015600041,positive,positive,positive,positive,True
cnn,pd_distance,wpd_mae,spearman,0.7533926230379477,0.6693445173096769,0.8210884342866643,0.5797990137463452,0.8565125506016992,0.5656501335544745,0.8531928319038049,0.5594047838750308,0.8566086854950654,positive,positive,positive,positive,True
cnn,pd_distance,grad_mae,pearson,0.8410767365082616,0.8012182117019259,0.8750488163465511,0.7628206357721686,0.9006908317145959,0.7603829060174152,0.9060528750352226,0.7535602403495204,0.9206153734720501,positive,positive,positive,positive,True
cnn,pd_distance,grad_mae,spearman,0.8601469925744454,0.8055918445555456,0.8969205164913309,0.7493609682551539,0.9215614533797207,0.7356437504046609,0.9235451428168315,0.718816342528364,0.9310294357720629,positive,positive,positive,positive,True
cnn,pd_distance,psd_log_l2,pearson,0.5838641572011958,0.5047809002218665,0.6536655684869057,0.4253379140446891,0.7205154161538994,0.3750403902308207,0.7374947581278216,0.381803534725287,0.7259260688483471,positive,positive,positive,positive,True
cnn,pd_distance,psd_log_l2,spearman,0.6267836263230091,0.5334228547740972,0.7039129725190434,0.4044502282963755,0.7661068628550769,0.34915478209364353,0.7777872771175636,0.3941176327685415,0.7616069037048273,positive,positive,positive,positive,True
cnn,pd_distance,exceed_abs_p90,pearson,0.2685207823097577,0.14186106910234797,0.40516838601849586,-0.005552084683816697,0.5878552797760336,-0.06486128861819866,0.6363200762301474,-0.05128392806926688,0.667143311592364,positive,includes_zero,includes_zero,includes_zero,False
cnn,pd_distance,exceed_abs_p90,spearman,0.4064263695769914,0.2570429422949439,0.5442865958433342,0.08156152927717004,0.6668371218121233,0.00171097837445305,0.6950014301651805,-0.00703997878690548,0.7048351768924996,positive,positive,positive,includes_zero,False
cnn,pd_distance,comp_curve_l1,pearson,0.3072647384188649,0.21019416964278537,0.40320797569693895,0.10998309731663515,0.5412171763220804,0.05362413592653805,0.5796571609853562,0.08315281559658595,0.650626315196221,positive,positive,positive,positive,True
cnn,pd_distance,comp_curve_l1,spearman,0.3883194387698418,0.26237203320447977,0.5001903551658862,0.1394641826761709,0.6279555524403488,0.07034459010012013,0.6487007566605884,0.09435193683569246,0.6889513986280604,positive,positive,positive,positive,True
cnn,mt_distance,psnruv,pearson,-0.16694134700707414,-0.2938028366033122,-0.02954375848328296,-0.399034669024857,0.1027184450598083,-0.44106522185550723,0.13732428667992114,-0.45145801568606403,0.1871973842059519,negative,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,psnruv,spearman,-0.24671873497299568,-0.39338942349215583,-0.08770315311245236,-0.48246772928166964,0.048609958964868735,-0.5137311355032851,0.08833236774403275,-0.5310534362879241,0.1190174993314476,negative,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,speed_mae,pearson,0.28669469606368425,0.1427036536893968,0.40329836460831014,-0.0179940785971535,0.474479133784169,-0.05465402842044304,0.4884171971215756,-0.06418998285380412,0.4605211357387796,positive,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,speed_mae,spearman,0.21092219618244493,0.05212810186050435,0.35850853503450864,-0.0870359214013597,0.47013193488423266,-0.11185367429477806,0.5064168984148925,-0.12363441202592484,0.4895621749798941,positive,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,wpd_mae,pearson,0.3407210916263147,0.18274595924095463,0.462913476240136,0.007383530058060759,0.5199967645473612,-0.08075182506233079,0.5389943320880457,-0.11091777743022328,0.5413412941072133,positive,positive,includes_zero,includes_zero,False
cnn,mt_distance,wpd_mae,spearman,0.23852379771311139,0.07900488133258154,0.38054115784343756,-0.05333036948151238,0.4873834918742864,-0.12016073447222154,0.5368682025772024,-0.14282002272261843,0.5499210674123246,positive,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,grad_mae,pearson,0.27950554593151317,0.12880841593715933,0.3964055600148196,-0.014841730726720246,0.4669486746088525,-0.046932314897103346,0.4871548669640184,-0.06454269524516869,0.46942212184095294,positive,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,grad_mae,spearman,0.1872155941709143,0.021306750312551626,0.33950497610851255,-0.12837023584278834,0.4615184736887319,-0.14086008631511668,0.4974772583484739,-0.14754976957977567,0.4916646985079958,positive,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,psd_log_l2,pearson,0.21152675277403507,0.06590398813450693,0.3374317561537076,-0.02353634945692031,0.4060239646822256,-0.052643347595340645,0.4356899447419046,-0.06157233666114762,0.42602910855204107,positive,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,psd_log_l2,spearman,0.18517065615177083,0.0331348289815235,0.3312011461666193,-0.07606250826786191,0.4254019607888661,-0.11839907712553305,0.4573341864129558,-0.13656623926683578,0.450894662963729,positive,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,exceed_abs_p90,pearson,-0.14329477904141183,-0.257735301590971,-0.021656146983657667,-0.3182077078122345,0.11750094873422554,-0.34972836423455533,0.15182799108609613,-0.3547111605953079,0.21418242917851357,negative,includes_zero,includes_zero,includes_zero,False
cnn,mt_distance,exceed_abs_p90,spearman,-0.09368245757006696,-0.2502049184125108,0.05918968005584869,-0.33740571390969626,0.18908072327879685,-0.37612811640513444,0.224231966731407,-0.3791531214246057,0.2787474397951052,includes_zero,includes_zero,includes_zero,includes_zero,True
cnn,mt_distance,comp_curve_l1,pearson,0.02261909097092426,-0.1137839693814727,0.15309974070916132,-0.18051072585583527,0.24763822850396106,-0.17969760458608436,0.2450965424229317,-0.16426366165660014,0.2864450117777962,includes_zero,includes_zero,includes_zero,includes_zero,True
cnn,mt_distance,comp_curve_l1,spearman,0.013994553526499297,-0.14056694207514867,0.16108229369346327,-0.21587052903689122,0.25771871833053,-0.21602943103183928,0.27675209379262156,-0.20663739191293573,0.3163219487378987,includes_zero,includes_zero,includes_zero,includes_zero,True
cnn,pd_distance,mt_distance,pearson,0.4283344866583999,0.2908819028904952,0.5437087134778906,0.1020442072534278,0.6028854041563265,0.059938785812635904,0.6055382652010408,0.06329373681113375,0.564640948502643,positive,positive,positive,positive,True
cnn,pd_distance,mt_distance,spearman,0.3138752081635546,0.15746785539925306,0.4571860543421245,0.020731939820768035,0.5640839550691968,-0.005384234899210154,0.5868646462434695,-0.0003795578757075696,0.5659344825865208,positive,positive,includes_zero,includes_zero,False
f1_grad_e2,pd_distance,psnruv,pearson,0.19490800714775613,0.045684316122875705,0.34098584682559197,-0.1445149249132489,0.5471674039806034,-0.19495125299777158,0.5891325297597882,-0.10624230501313653,0.6095956816640753,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,pd_distance,psnruv,spearman,0.2887943470624263,0.12315416952034135,0.43615061166310404,-0.07433905642069293,0.6068653445421547,-0.10182907688529048,0.6521043151836942,-0.02682873286891813,0.6633209308294798,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,pd_distance,speed_mae,pearson,0.7926413195381526,0.7435207839303015,0.8356911847120683,0.6993957647320964,0.8800001420533431,0.6984645466985376,0.892860269473294,0.6914364087157209,0.9014103851857415,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,speed_mae,spearman,0.8545563142523069,0.7996300447573059,0.8925052340853117,0.7429658292049245,0.9089197152259126,0.7301014415235316,0.9143013510994137,0.7257049766200897,0.9203680839993656,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,wpd_mae,pearson,0.7817992294850268,0.7199055973130396,0.833876150540303,0.656295894666324,0.8672268831901725,0.6642061187360538,0.8643750024841282,0.6526246880784603,0.8639633122894295,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,wpd_mae,spearman,0.7702076826904095,0.6960336509805306,0.8288176359041632,0.6206891695130554,0.8570121497032097,0.6073669917376993,0.8633647180113745,0.59538206740951,0.8625805353107618,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,grad_mae,pearson,0.8007806811551798,0.7517445224013455,0.8458708716342048,0.7046388456964974,0.8947827740688642,0.6809015342801303,0.9104065828955975,0.6751811973739275,0.9223822846693286,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,grad_mae,spearman,0.8488441544636847,0.7945254912158205,0.8884724537396484,0.7339727228900529,0.9096480385006059,0.7126676583164919,0.9206668694562999,0.7106452637929739,0.9307257366329585,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,psd_log_l2,pearson,0.6413017884858276,0.5613010480769355,0.7162872117961212,0.4688469879063364,0.7790790981576435,0.39118330323263434,0.8003283984204652,0.37665153430235987,0.798786911259954,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,psd_log_l2,spearman,0.6729516453146117,0.5783556758179729,0.7493898088856423,0.4381539482967117,0.8069423590793883,0.3716563241634657,0.8198972597682657,0.39733050688614,0.8159023806329426,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,exceed_abs_p90,pearson,0.45463828940088924,0.335236420658825,0.5686425167476705,0.2075691559181088,0.7143206451049223,0.20658432793259301,0.7688365552322177,0.21180429490674293,0.7740573106640768,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,exceed_abs_p90,spearman,0.5940171453946028,0.4702927271129313,0.6927092417301354,0.33989770740472625,0.7725537171160992,0.3226273514646527,0.7946196456254074,0.3219822502169751,0.8018614660431743,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,comp_curve_l1,pearson,0.2822187322992753,0.1834067313218803,0.37418480428464,0.09201863253622927,0.5090856019541686,0.04254304772395441,0.540298865624915,0.08054413422044579,0.5980224895005473,positive,positive,positive,positive,True
f1_grad_e2,pd_distance,comp_curve_l1,spearman,0.3726635684840065,0.24687308422807075,0.48251152131926583,0.13938505988882127,0.6107663552256241,0.05926155682210352,0.6323214903106559,0.10134505419082918,0.662578033372452,positive,positive,positive,positive,True
f1_grad_e2,mt_distance,psnruv,pearson,-0.2804671511216507,-0.3976617655722566,-0.15489779436752377,-0.4737196309885213,-0.06199563662599764,-0.49580733192225146,-0.019899850101806338,-0.5045519551932711,0.03798548936927516,negative,negative,negative,includes_zero,False
f1_grad_e2,mt_distance,psnruv,spearman,-0.2872935447785747,-0.4216708071414629,-0.1410279597098682,-0.5146204968523721,-0.014221867705396551,-0.529891924213646,0.028948791111909934,-0.5411073292485497,0.0790967873680237,negative,negative,includes_zero,includes_zero,False
f1_grad_e2,mt_distance,speed_mae,pearson,0.18751701740504778,0.015345677660764525,0.33624983311080575,-0.13581424765807087,0.45170751238883605,-0.19396280881415837,0.48870372528476647,-0.19081757543255043,0.4977919918848461,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,mt_distance,speed_mae,spearman,0.14329245144537636,-0.014508109595612731,0.2981800227743495,-0.15587539417766358,0.4297666811549264,-0.19713830475538963,0.4830467901012466,-0.20803438696833326,0.502689573410154,includes_zero,includes_zero,includes_zero,includes_zero,True
f1_grad_e2,mt_distance,wpd_mae,pearson,0.1979245360504633,0.0057113133687138,0.361565188780451,-0.2101427350899214,0.48445214354961263,-0.2447083788211232,0.5125450996842551,-0.25734204040459924,0.49760020484439177,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,mt_distance,wpd_mae,spearman,0.07816826195453556,-0.08832892377604887,0.23966769048379885,-0.23653304645541154,0.37033871983773703,-0.2430347302417543,0.42376591919046147,-0.25173091377752904,0.44033215453703634,includes_zero,includes_zero,includes_zero,includes_zero,True
f1_grad_e2,mt_distance,grad_mae,pearson,0.23608509601724723,0.06334827404644079,0.38455622424888286,-0.1028448523149066,0.497677343803231,-0.15836697592655238,0.5388327786803556,-0.165751685449312,0.5446787844573237,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,mt_distance,grad_mae,spearman,0.18092639741649413,0.02094304314568416,0.3337772266555365,-0.12396120507892085,0.46482547071218305,-0.169890916595851,0.5208374451743377,-0.17756554511424155,0.5434843425933128,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,mt_distance,psd_log_l2,pearson,0.2477324919571184,0.09375507376148824,0.38201212894906195,-0.04989924516685214,0.47162196446627414,-0.0777989559785764,0.4782311890127684,-0.10474629553318052,0.45117418511446267,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,mt_distance,psd_log_l2,spearman,0.20287657989178026,0.04636881183248631,0.35205556132743837,-0.08951009535748695,0.4599164167864254,-0.10103922580078314,0.47559216534229326,-0.11453040910337883,0.4656362028770167,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,mt_distance,exceed_abs_p90,pearson,-0.27740742349091607,-0.3868908365188742,-0.16675238655220606,-0.44598155364322234,-0.11166893845905504,-0.44801007212837574,-0.08813372777671936,-0.43985879046742293,-0.06736681333049205,negative,negative,negative,negative,True
f1_grad_e2,mt_distance,exceed_abs_p90,spearman,-0.3182988997683097,-0.43559858915108424,-0.18827393447942836,-0.4811722823187896,-0.11831023375435265,-0.48110155821562145,-0.08541103465062208,-0.47927889040070004,-0.0630807218613462,negative,negative,negative,negative,True
f1_grad_e2,mt_distance,comp_curve_l1,pearson,-0.07483549617783551,-0.2022759717469451,0.04856369269878435,-0.28796178216584284,0.1332518756445884,-0.3044382842303549,0.17864715311688661,-0.31412645210052326,0.20458280437191012,includes_zero,includes_zero,includes_zero,includes_zero,True
f1_grad_e2,mt_distance,comp_curve_l1,spearman,-0.05098152115534084,-0.20236968119737306,0.10817103164863955,-0.304165544847706,0.20545067023665728,-0.31446780870148633,0.24379430455072978,-0.3275621329407705,0.2865198045267129,includes_zero,includes_zero,includes_zero,includes_zero,True
f1_grad_e2,pd_distance,mt_distance,pearson,0.3599694839933488,0.16288010406626013,0.5212916180080143,-0.07879634600639183,0.6396884320307848,-0.18042081676921698,0.6570481157747127,-0.17194965181463806,0.6452982389104851,positive,includes_zero,includes_zero,includes_zero,False
f1_grad_e2,pd_distance,mt_distance,spearman,0.2295493543766229,0.0595542681118899,0.3852575441066808,-0.11440729074263016,0.5256135998942221,-0.17228419534961822,0.5749188684911382,-0.17189653182592457,0.598256039642969,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,pd_distance,psnruv,pearson,0.1963852802004253,0.046395314228443806,0.3415727920357756,-0.14537666488525064,0.5457838706607129,-0.19365683117165478,0.5893148020918122,-0.1089280650286097,0.6098093266396611,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,pd_distance,psnruv,spearman,0.27659558313634774,0.10958872164206489,0.4244375357329482,-0.08010427094446139,0.5883762120922239,-0.10826401134921333,0.6400235947083074,-0.03403060540828933,0.6541429415612241,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,pd_distance,speed_mae,pearson,0.7932107501569999,0.7439142341160153,0.8358381560698018,0.6997533453231883,0.8772944641727284,0.695022714709308,0.8903164897254278,0.6897907981410979,0.9015176772385639,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,speed_mae,spearman,0.8478140928624577,0.7913887932919191,0.8869589955661533,0.7320509187820361,0.9036566052822307,0.7192916029601774,0.9110259878448402,0.7169961286004146,0.9192431263393677,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,wpd_mae,pearson,0.7958666446701279,0.7380248312331125,0.8444471735755341,0.6815484877730249,0.8729560346865873,0.6867586935478062,0.8724583277787102,0.6731625858367606,0.8738550955202441,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,wpd_mae,spearman,0.7896168778250768,0.7201555695706574,0.843553555138584,0.6487853813427301,0.8681762830810135,0.6323726432848776,0.8755113275441008,0.6206577650220926,0.8760463816062009,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,grad_mae,pearson,0.800211299178167,0.7523364995610861,0.8449121931789213,0.7029310936148273,0.8923406305767067,0.6798161703760702,0.9078771764682243,0.6749565864799897,0.9205049496703354,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,grad_mae,spearman,0.8413274887250014,0.7853463556363283,0.8819909495054565,0.7230831034017777,0.9051190715573607,0.7052825323032653,0.9151402432903976,0.6973932110247594,0.9256928635934549,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,psd_log_l2,pearson,0.6366497500726795,0.5560616315156736,0.7123589593458225,0.4595743706289665,0.7767176313889521,0.3788771608632089,0.7967290127963778,0.36455090351826913,0.795507019989434,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,psd_log_l2,spearman,0.667614053380981,0.5701265079730371,0.7462626728287217,0.4265730833240861,0.8034640858894583,0.3628497809836383,0.8157107130499369,0.3887016721984061,0.8116518178777137,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,exceed_abs_p90,pearson,0.44947774597699486,0.3243954778632683,0.567787993557638,0.19202868679151183,0.7008429026250269,0.16911802885161406,0.7557572795235344,0.1582973578486427,0.7636790635761513,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,exceed_abs_p90,spearman,0.5712067584486918,0.447830138621148,0.6773994763698991,0.2982351779007187,0.7559566346196893,0.26804591951055323,0.7821606025093931,0.24272091923050368,0.7908427841263033,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,comp_curve_l1,pearson,0.2477621549721992,0.1458090116434217,0.3440350881843492,0.05095525155896231,0.48059266056304184,0.0024420191407158137,0.5186006988693646,0.047710838230633136,0.5685033288895895,positive,positive,positive,positive,True
f2_grad_levelset_e2,pd_distance,comp_curve_l1,spearman,0.3200665627227209,0.18690017633431044,0.43521050624823315,0.0760583392992168,0.5745205082851269,0.005202756578848682,0.6008882371010322,0.038636875858790484,0.6304123802180328,positive,positive,positive,positive,True
f2_grad_levelset_e2,mt_distance,psnruv,pearson,-0.23676139484438416,-0.37059596460685595,-0.10679923203023556,-0.4446199608256829,-0.025225027190017242,-0.4647508388756858,-0.0031876353910078718,-0.4427404550962245,0.031286031881854776,negative,negative,negative,includes_zero,False
f2_grad_levelset_e2,mt_distance,psnruv,spearman,-0.258008918764331,-0.397840900822125,-0.11173348834151157,-0.4833310091849721,0.002985047708891121,-0.490253376735773,0.020932829591642013,-0.47492102241369044,0.05504060612537012,negative,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,mt_distance,speed_mae,pearson,0.21402317712056906,0.045038060846245336,0.36430701191693127,-0.08036489184082177,0.4672820087229458,-0.13627487572306823,0.4955026975452254,-0.13077032988227827,0.5063952440450273,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,mt_distance,speed_mae,spearman,0.17665683004236665,0.019124542740766044,0.32637959073669637,-0.10371344023271517,0.45362585245161763,-0.14994650497088607,0.49798055427867877,-0.15972480165855174,0.518018729110317,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,mt_distance,wpd_mae,pearson,0.22011845151029527,0.021791613611051343,0.38727282885310643,-0.15883201286412005,0.5002082902788321,-0.19979760391984813,0.5376399382962672,-0.19822572101739405,0.5266790813345722,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,mt_distance,wpd_mae,spearman,0.11578955360622795,-0.05040964589709991,0.28055765654072456,-0.18037942171495921,0.3944161278993459,-0.19578219189735102,0.44069568532507397,-0.2044175190352412,0.4677643145800974,includes_zero,includes_zero,includes_zero,includes_zero,True
f2_grad_levelset_e2,mt_distance,grad_mae,pearson,0.2546639101741123,0.08552253385045917,0.40202809828114683,-0.05089983737547101,0.5041169162942791,-0.10983518771093076,0.5353604528327117,-0.11157193359965252,0.5510760281679008,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,mt_distance,grad_mae,spearman,0.2044634315477245,0.04795226268921372,0.35177429110087993,-0.07883965070131471,0.4729173354780036,-0.13689579925211004,0.5222619147288694,-0.13477052754534208,0.5491812702062954,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,mt_distance,psd_log_l2,pearson,0.2586847887482559,0.11720188009299255,0.3876817025888789,0.006495268899481255,0.4621923788183417,-0.02027939980473968,0.4725767031282543,-0.046725916894922136,0.45442543958848186,positive,positive,includes_zero,includes_zero,False
f2_grad_levelset_e2,mt_distance,psd_log_l2,spearman,0.23100713197442815,0.08148637854543998,0.3710756922021932,-0.03866030759759216,0.4658162117867628,-0.05701949221222337,0.4837499614172034,-0.06357680359470118,0.4814440374907712,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,mt_distance,exceed_abs_p90,pearson,-0.22414765404426662,-0.3432176852107869,-0.09474227337270617,-0.3906271992084775,-0.03999225523108644,-0.3916204407673541,-0.02867054931162744,-0.3765632472743874,-0.02340718609500995,negative,negative,negative,negative,True
f2_grad_levelset_e2,mt_distance,exceed_abs_p90,spearman,-0.24878359892920854,-0.37947094537588905,-0.11364192800622895,-0.42458484356323445,-0.04735446260745263,-0.4182226341479914,-0.03278142031490398,-0.4066665878875279,-0.021143118006020412,negative,negative,negative,negative,True
f2_grad_levelset_e2,mt_distance,comp_curve_l1,pearson,-0.06547925692985788,-0.18713024499461142,0.05323279359761793,-0.260519856632483,0.13545717036334656,-0.2753000845873856,0.17172323554593777,-0.2903303569581516,0.21443678583451742,includes_zero,includes_zero,includes_zero,includes_zero,True
f2_grad_levelset_e2,mt_distance,comp_curve_l1,spearman,-0.012353326395755301,-0.16561394301726867,0.1477458893580758,-0.24730151316814358,0.23529929604273594,-0.26950664983114414,0.2729889812184534,-0.27312566520800335,0.3039554247899589,includes_zero,includes_zero,includes_zero,includes_zero,True
f2_grad_levelset_e2,pd_distance,mt_distance,pearson,0.33952348112567143,0.1412715323273078,0.504572979871325,-0.07174724434391609,0.6238661152648596,-0.1708197665846444,0.6375279371831394,-0.16715664750425893,0.6335223541706484,positive,includes_zero,includes_zero,includes_zero,False
f2_grad_levelset_e2,pd_distance,mt_distance,spearman,0.24293003173703312,0.07478305277387094,0.4055882710593837,-0.07313334532407965,0.5239991985117252,-0.13883604632892702,0.5753418606983217,-0.14199665382955537,0.6009664937313267,positive,includes_zero,includes_zero,includes_zero,False
f3_grad_crit,pd_distance,psnruv,pearson,0.10981439374633169,-0.03475344650617146,0.2477552967406599,-0.22580655683889048,0.44279329719930727,-0.2666088023840313,0.4918497683724639,-0.1861224346555788,0.5014565982393162,includes_zero,includes_zero,includes_zero,includes_zero,True
f3_grad_crit,pd_distance,psnruv,spearman,0.17231133675168683,0.016363436560396235,0.32644802419758384,-0.16703545619077562,0.491872493302252,-0.20278765800683024,0.5422352761201092,-0.11053591519383146,0.542815016174139,positive,includes_zero,includes_zero,includes_zero,False
f3_grad_crit,pd_distance,speed_mae,pearson,0.7663912961445055,0.7125422779424875,0.8165707866893223,0.6620852406246979,0.8686839454227925,0.663474367342223,0.88416652263716,0.6632738122111781,0.892887285682835,positive,positive,positive,positive,True
