metric_a,metric_b,n_samples,pearson_median,pearson_q25,pearson_q75,pearson_min,pearson_max,pearson_n_positive,pearson_n_negative,spearman_median,spearman_q25,spearman_q75,spearman_min,spearman_max,spearman_n_positive,spearman_n_negative,interpretation_level
grad_mae,grad_kurtosis_abs_delta,168,0.3179987009274088,0.09687368678850307,0.5246564423323637,-0.4731878349330206,0.809748292786199,139,29,0.36754385964912284,0.07675438596491228,0.5640350877192982,-0.6087719298245614,0.9035087719298246,133,35,within_sample_across_methods
grad_mae,psd_log_l2,168,-0.028598498028900944,-0.2466322953015688,0.17148839531110854,-0.6314849962638767,0.5078755268367229,78,90,0.3298245614035088,0.1482456140350877,0.4570175438596491,-0.5052631578947369,0.6333333333333333,146,22,within_sample_across_methods
grad_mae,psd_slope_abs_delta,168,-0.17355502760455574,-0.411596010985419,0.026169414096147953,-0.777079476591708,0.2922329856037446,50,118,0.028070175438596492,-0.0793859649122807,0.1280701754385965,-0.6087719298245614,0.37543859649122807,90,78,within_sample_across_methods
grad_mae,exceed_abs_t5,168,0.5298352388466,0.41387774578271475,0.6564405329274583,-0.5283882059273358,0.9215220565822847,161,7,0.45438596491228067,0.27280701754385966,0.5780701754385965,-0.6578947368421053,0.7894736842105263,156,12,within_sample_across_methods
grad_mae,exceed_abs_t10,168,0.6539564224040073,0.4199088551536373,0.8307708462578232,-0.4890785292519577,0.9637587929753898,153,15,0.3315789473684211,0.060526315789473685,0.5649122807017544,-0.6649122807017543,0.8228070175438597,135,33,within_sample_across_methods
grad_mae,exceed_abs_t15,168,0.7354875812532985,0.46770173055393294,0.8592235977397418,-0.34682954260115473,0.9633201625531709,157,11,0.5701754385964912,0.3956140350877193,0.7236842105263158,-0.3333333333333333,0.9263157894736842,155,13,within_sample_across_methods
grad_mae,exceed_abs_p90,168,0.7163704602868073,0.4760050847918278,0.8687816505699044,-0.1645451580925727,0.9539322505638983,166,2,0.5236842105263158,0.4074561403508772,0.6837719298245615,-0.13508771929824562,0.8807017543859649,164,4,within_sample_across_methods
grad_mae,comp_curve_l1,168,0.5724838723534156,0.31591807939956784,0.7818178221553931,-0.4500914201433008,0.9060342998583979,152,16,0.6263157894736842,0.47543859649122805,0.7050692856221309,-0.41333922364385467,0.9056604645444969,158,10,within_sample_across_methods
grad_mae,comp_abs_t5,168,-0.11503003019246547,-0.2885620895721468,0.2307728524218522,-0.613306192338484,0.8541818035852007,64,104,0.4437786700149633,0.26297640152424007,0.5478492014888016,-0.4128242493889128,0.885321018312471,155,12,within_sample_across_methods
grad_mae,comp_abs_t10,168,-0.0747728544625079,-0.22727230990666933,0.08099320622374451,-0.7039989972835236,0.657641444135257,61,107,0.37269549043589145,0.2173319735806186,0.529088479027942,-0.5657747902925211,0.7547170537870808,158,10,within_sample_across_methods
grad_mae,comp_abs_t15,168,0.6496941076083607,0.3732144766544231,0.8271551909007477,-0.8496272220309423,0.940329698734676,148,20,0.6411765602643154,0.4836422810636397,0.730263157894737,-0.6433880257116018,0.9384900258072321,160,8,within_sample_across_methods
grad_mae,pd_distance,168,0.09292224161210055,-0.0651366446500247,0.18614576584603368,-0.3543652518782497,0.4254106855490559,112,56,0.500515995872033,0.42363261093911253,0.5939112487100103,-0.048503611971104234,0.8555211558307534,166,2,within_sample_across_methods
grad_mae,mt_distance,168,0.6009609778156801,0.3733576817966802,0.7444224669898248,-0.19613581863197982,0.9099005818120752,158,10,0.12280701754385964,-0.15325077399380804,0.3751289989680083,-0.5273477812177503,0.9071207430340558,97,71,within_sample_across_methods
grad_w1,grad_kurtosis_abs_delta,168,0.3671454125570567,0.08439347046344511,0.5826705036483064,-0.38565311174225575,0.8132778305688323,141,27,0.45,-0.16271929824561404,0.6100877192982457,-0.6684210526315789,0.8508771929824561,117,51,within_sample_across_methods
grad_w1,psd_log_l2,168,0.9344911376140911,0.9015008181952243,0.9510251352254347,0.7260276750248643,0.9798973900116278,168,0,0.8982456140350877,0.8416666666666666,0.9473684210526315,0.6859649122807018,0.9789473684210527,168,0,within_sample_across_methods
grad_w1,psd_slope_abs_delta,168,0.6166762004805904,0.5152295893399046,0.744855890911913,0.35651451913741855,0.845158827973706,168,0,0.6280701754385964,0.5206140350877193,0.7192982456140351,0.34385964912280703,0.8824561403508772,168,0,within_sample_across_methods
grad_w1,exceed_abs_t5,168,0.5430091235763628,-0.022431966057976205,0.7302097467830153,-0.7133006114719804,0.9131095204491831,123,45,0.6070175438596491,0.3793859649122807,0.7899122807017545,-0.6964912280701754,0.9438596491228071,148,20,within_sample_across_methods
grad_w1,exceed_abs_t10,168,-0.22719562618565972,-0.4797822638862448,0.11317771904915512,-0.7924978051435985,0.6825181830056634,59,109,0.2657894736842105,-0.1412280701754386,0.4614035087719298,-0.7859649122807018,0.724561403508772,111,57,within_sample_across_methods
grad_w1,exceed_abs_t15,168,0.13751850963383092,-0.1447511430395501,0.5152138124266215,-0.6321800872191153,0.8326700075096166,102,66,0.4359649122807018,0.2929824561403509,0.6188439127871355,-0.39473684210526316,0.8508771929824561,157,11,within_sample_across_methods
grad_w1,exceed_abs_p90,168,0.08346905055700256,-0.11844462943832759,0.37266942694170957,-0.4157102134468382,0.7477489015438019,99,69,0.4114035087719298,0.15526315789473683,0.543421052631579,-0.2964912280701754,0.724561403508772,144,24,within_sample_across_methods
grad_w1,comp_curve_l1,168,0.7148337162818577,0.28336111978156986,0.9482578186666757,-0.18894519130695528,0.9929777825374808,158,10,0.837902937075009,0.670029576633282,0.9655551609642274,0.5460932745609529,0.9947368421052631,168,0,within_sample_across_methods
grad_w1,comp_abs_t5,168,0.8208010655713847,0.6614088989619601,0.8979671192478214,-0.4003751736007357,0.9696009728087845,153,15,0.7779496778469004,0.6013318277863137,0.8973514027158034,-0.34729253223267864,0.9608814415713125,163,5,within_sample_across_methods
grad_w1,comp_abs_t10,168,0.9177449151213974,0.8659587080894948,0.9507725244780605,0.23807185310086496,0.9871972781133536,168,0,0.8907415112973707,0.8207273193756855,0.9286503072241292,0.5562398748464212,0.9855200597708043,168,0,within_sample_across_methods
grad_w1,comp_abs_t15,168,0.600798446749216,0.11845159790912488,0.9107450341440562,-0.3003142748069351,0.990988556801046,139,29,0.7560334207413606,0.6504995139295182,0.9318719253178731,0.2857149757645714,0.995610568090226,168,0,within_sample_across_methods
grad_w1,pd_distance,168,0.7672451869811108,0.717444150439167,0.8117792936377038,0.6012649191255234,0.9311767278484147,168,0,0.6398348813209493,0.6119711042311662,0.7038183694530444,0.37874097007223945,0.936016511867905,168,0,within_sample_across_methods
grad_w1,mt_distance,168,-0.37393984661957114,-0.5817111070043854,0.050988019432788655,-0.9506169688955362,0.7102742324985413,48,120,0.17234262125902994,-0.18679050567595457,0.390608875128999,-0.9215686274509803,0.8163054695562435,108,60,within_sample_across_methods
grad_kurtosis_abs_delta,psd_log_l2,168,0.4058639220555076,0.11860419495447759,0.5896122805015964,-0.4614477401288037,0.8446282901721297,140,28,0.45964912280701753,-0.12456140350877193,0.7109649122807018,-0.7,0.9192982456140351,117,51,within_sample_across_methods
grad_kurtosis_abs_delta,psd_slope_abs_delta,168,0.22897258354679417,-0.016285949859967563,0.442149006962866,-0.6245629991585717,0.7314861739561562,125,43,0.24298245614035086,-0.12324561403508771,0.4587719298245614,-0.5666666666666667,0.8263157894736842,117,51,within_sample_across_methods
grad_kurtosis_abs_delta,exceed_abs_t5,168,0.2934796354096312,-0.0026709460745985214,0.5334715896968104,-0.6023475567829775,0.9188949194733286,125,43,0.3333333333333333,-0.13859649122807016,0.6162280701754386,-0.6263157894736842,0.9333333333333333,114,54,within_sample_across_methods
grad_kurtosis_abs_delta,exceed_abs_t10,168,0.10453964865986964,-0.06819197512639905,0.3106951768930678,-0.4736149176290665,0.7837850272482835,113,55,0.1105263157894737,-0.043859649122807015,0.2894736842105263,-0.6403508771929824,0.7157894736842105,118,50,within_sample_across_methods
grad_kurtosis_abs_delta,exceed_abs_t15,168,0.11296449130504474,-0.04300249073083501,0.3169192513304024,-0.5658328126722576,0.7685660252341042,116,52,0.1868421052631579,-0.025661070880117803,0.36096491228070177,-0.5526315789473685,0.8298245614035088,121,47,within_sample_across_methods
grad_kurtosis_abs_delta,exceed_abs_p90,168,0.10021184753892581,0.0021075013621057216,0.27244044517268895,-0.38499369712776504,0.8420195035949573,127,41,0.1587719298245614,-0.056578947368421055,0.2929824561403509,-0.5491228070175439,0.7228070175438597,116,52,within_sample_across_methods
grad_kurtosis_abs_delta,comp_curve_l1,168,0.4558613050283874,0.11518073796569159,0.6928740289013282,-0.375814131651946,0.9523182167922023,138,30,0.4839842501902035,-0.1530876923499958,0.7112647690693994,-0.6596491228070176,0.8889864831236195,115,53,within_sample_across_methods
grad_kurtosis_abs_delta,comp_abs_t5,168,0.29798912856315984,0.028082142305564366,0.48816972523499225,-0.6104496053008625,0.8182962217834593,130,38,0.36726934547692963,-0.04978673490025197,0.5865443458813323,-0.6889121323978182,0.88000212535488,122,46,within_sample_across_methods
grad_kurtosis_abs_delta,comp_abs_t10,168,0.32677651209959624,0.03309040511912564,0.6099296531063876,-0.4838951538462342,0.8727571038504576,129,39,0.4845307848610213,-0.0596837944730875,0.657964082647516,-0.6482219064872716,0.9438596491228071,122,46,within_sample_across_methods
grad_kurtosis_abs_delta,comp_abs_t15,168,0.36873251478297897,0.04067348246633637,0.6301130786822247,-0.4310197713290719,0.9459204633962455,132,36,0.4483076881026783,-0.14780701754385964,0.6579438703252003,-0.6353664499323796,0.9205792900263345,117,51,within_sample_across_methods
grad_kurtosis_abs_delta,pd_distance,168,0.5044624990010784,0.05092871658403597,0.7158686961860157,-0.7531269192440712,0.9293647264298222,127,41,0.4262125902992776,0.1460268317853457,0.5624355005159959,-0.7688338493292054,0.8575851393188855,131,37,within_sample_across_methods
grad_kurtosis_abs_delta,mt_distance,168,0.010703359446134772,-0.2878170798066094,0.30174839452670293,-0.7156408631865442,0.8977810778959162,86,82,-0.03611971104231167,-0.3508771929824561,0.3302373581011352,-0.7585139318885449,0.8307533539731682,79,89,within_sample_across_methods
psd_log_l2,psd_slope_abs_delta,168,0.7919906076317775,0.6964650601469953,0.8632798425664554,0.5619114926520732,0.9255868526502907,168,0,0.7736842105263158,0.6991228070175438,0.8337719298245614,0.41578947368421054,0.9070175438596492,168,0,within_sample_across_methods
psd_log_l2,exceed_abs_t5,168,0.5019000083462113,-0.11216582564956168,0.759427472819279,-0.849549294892095,0.924771227883051,117,51,0.6163633931283365,0.46271929824561403,0.8039473684210526,-0.6649122807017543,0.9192982456140351,148,20,within_sample_across_methods
psd_log_l2,exceed_abs_t10,168,-0.2908353397303113,-0.5066320728241385,0.03285763815826785,-0.8617950262372132,0.6061325577231056,46,122,0.15087719298245614,-0.20043859649122808,0.37894736842105264,-0.7456140350877193,0.5771929824561404,110,58,within_sample_across_methods
psd_log_l2,exceed_abs_t15,168,0.07987465219473558,-0.3318830002574439,0.37382149613228344,-0.7189339794031778,0.7837843134588511,95,73,0.3508771929824561,0.17216750593931024,0.5355263157894736,-0.47017543859649125,0.7473684210526316,147,21,within_sample_across_methods
psd_log_l2,exceed_abs_p90,168,-0.059835733306432354,-0.27889975826539437,0.16956818771174645,-0.6787446037000366,0.6980076115594582,74,94,0.28771929824561404,-0.0008771929824561404,0.4548245614035088,-0.4631578947368421,0.6631578947368421,125,42,within_sample_across_methods
psd_log_l2,comp_curve_l1,168,0.6399111052828685,0.3848691593341261,0.9024891250382108,-0.13056966476279902,0.9813338623002102,163,5,0.8333333333333334,0.6486842105263158,0.94351215020609,0.4192982456140351,0.9824411161313605,168,0,within_sample_across_methods
psd_log_l2,comp_abs_t5,168,0.7991713187371527,0.5047982571044853,0.903809416488188,-0.5104629443030445,0.9900787919194052,159,9,0.7302735074807376,0.5518960738185049,0.852952085219871,-0.24216326254515932,0.9525099119038773,162,6,within_sample_across_methods
psd_log_l2,comp_abs_t10,168,0.9204597967582901,0.8197040801918335,0.9543727535539229,0.023341700354708728,0.9855973438777307,168,0,0.8831803888522379,0.8117116427824975,0.9251865743663138,0.6125494227248632,0.9688194618637677,168,0,within_sample_across_methods
psd_log_l2,comp_abs_t15,168,0.6473695254287262,0.21768897413568367,0.8542927540278233,-0.5883993752965124,0.9728343429385694,144,24,0.7751012759607485,0.6128861213005026,0.8936275706919257,0.29274795978339163,0.9899079496184036,168,0,within_sample_across_methods
psd_log_l2,pd_distance,168,0.6787979719185678,0.633790242050856,0.7198292112690543,0.3717116512314597,0.8698818655065781,168,0,0.5263157894736843,0.46542827657378744,0.5846233230134159,0.30030959752321984,0.8761609907120743,168,0,within_sample_across_methods
psd_log_l2,mt_distance,168,-0.32322498017174106,-0.604053171806669,0.14895139298299376,-0.9531678450827565,0.800269318440204,57,111,0.21259029927760578,-0.14189886480908154,0.4674922600619195,-0.8761609907120743,0.8885448916408669,117,51,within_sample_across_methods
psd_slope_abs_delta,exceed_abs_t5,168,0.4662492296027262,-0.16990462430302727,0.6352334688061698,-0.767107642396166,0.8313510748603493,113,55,0.5517543859649123,0.3973684210526316,0.6649122807017543,-0.5228070175438596,0.8263157894736842,152,16,within_sample_across_methods
psd_slope_abs_delta,exceed_abs_t10,168,-0.25265676069503884,-0.44927818239439493,-0.007008458178699096,-0.8354215347831913,0.5771474629014782,39,129,0.09824561403508772,-0.12850877192982457,0.2219298245614035,-0.6298245614035087,0.6421052631578947,98,70,within_sample_across_methods
psd_slope_abs_delta,exceed_abs_t15,168,-0.025352145992996976,-0.3066348826942521,0.2267023157227614,-0.7847234293171697,0.6643547529376059,82,86,0.2131578947368421,0.014035087719298246,0.3502580856922839,-0.40350877192982454,0.7017543859649122,128,40,within_sample_across_methods
psd_slope_abs_delta,exceed_abs_p90,168,-0.12324163061427146,-0.3434583515011174,0.073853183924503,-0.7303051354982258,0.8570700477303597,52,116,0.11578947368421053,-0.07412280701754385,0.29912280701754385,-0.4070175438596491,0.8070175438596491,113,55,within_sample_across_methods
psd_slope_abs_delta,comp_curve_l1,168,0.390657806008396,0.11310786482799043,0.7084625365791313,-0.46304418541585585,0.8791685547318285,137,31,0.5189734128001365,0.36491228070175435,0.7232456140350878,0.08611612596358496,0.8784555474893813,168,0,within_sample_across_methods
psd_slope_abs_delta,comp_abs_t5,168,0.5130549694252634,0.268884677730465,0.7109313376294966,-0.6318471619397454,0.9375593901142998,151,17,0.544257313528212,0.37225191798114865,0.6606662988462031,-0.4225589373879404,0.904468513744384,159,9,within_sample_across_methods
psd_slope_abs_delta,comp_abs_t10,168,0.6370863736612612,0.537540892682754,0.7553680945614554,-0.14000256126548075,0.9457794240867976,166,2,0.6621325780027354,0.5357613503918753,0.7503850981966881,0.2677788564969303,0.933104376036924,168,0,within_sample_across_methods
psd_slope_abs_delta,comp_abs_t15,168,0.3699903054479422,-0.06179067928806777,0.6701084679778622,-0.6971982264098501,0.9310443868937466,121,47,0.48014019655259044,0.29691664617131347,0.657956985940808,0.03949100862839376,0.9298245614035088,168,0,within_sample_across_methods
psd_slope_abs_delta,pd_distance,168,0.2920149625506523,0.192750177569735,0.3906418742961096,-0.03792944303348245,0.5653298569798944,163,5,0.3075335397316821,0.22549019607843138,0.35190918472652216,-0.06707946336429309,0.7110423116615067,164,4,within_sample_across_methods
psd_slope_abs_delta,mt_distance,168,-0.11855115833187416,-0.4309485772928807,0.16901711602096167,-0.7522418729828195,0.6193660820165636,65,103,0.11455108359133127,-0.13570691434468524,0.36945304437564497,-0.7791537667698658,0.7007223942208463,103,65,within_sample_across_methods
exceed_abs_t5,exceed_abs_t10,168,0.33975646680508237,0.11346084282162595,0.5309379921429644,-0.48394481874574163,0.90397686401117,144,24,0.2368421052631579,-0.032017543859649125,0.4792193136476305,-0.7350877192982456,0.7631578947368421,120,47,within_sample_across_methods
exceed_abs_t5,exceed_abs_t15,168,0.44653381380790985,0.2199408861668143,0.6195429692810351,-0.7093045403678588,0.9153794768123246,143,25,0.381578947368421,0.15350877192982457,0.5179824561403509,-0.6090391108467837,0.7512067419090013,137,31,within_sample_across_methods
exceed_abs_t5,exceed_abs_p90,168,0.40989646425934484,0.18962271659066662,0.5439957451788366,-0.3719380974385136,0.8772616454935205,149,19,0.3587719298245614,0.11097492194435851,0.45263157894736844,-0.4964912280701754,0.6456140350877193,138,30,within_sample_across_methods
exceed_abs_t5,comp_curve_l1,168,0.704980207624996,0.4239746148698496,0.8434991894945956,-0.6339531796735727,0.9639438062566208,151,17,0.747365652187876,0.5098720858394321,0.8604016281147691,-0.6684210526315789,0.9456140350877194,155,13,within_sample_across_methods
exceed_abs_t5,comp_abs_t5,168,0.1664371618340703,-0.2220314929376585,0.4626500996280111,-0.8170715802165234,0.8347968522863515,102,66,0.4630129467053271,0.22659975685296754,0.6456398528125141,-0.6895043314261629,0.9034347414084792,150,18,within_sample_across_methods
exceed_abs_t5,comp_abs_t10,168,0.40660158679912073,-0.03587115599530026,0.6279051977856993,-0.7140011485233075,0.9252690829680316,123,45,0.612280701754386,0.45456545148034067,0.7867099103407107,-0.5936696126824721,0.9311102256605729,154,14,within_sample_across_methods
exceed_abs_t5,comp_abs_t15,168,0.7279479542742298,0.4743619885696948,0.8431588929481016,-0.7389938337588813,0.9545073316089997,149,19,0.7092389318586683,0.5142160310844047,0.840153837232765,-0.5456950430957782,0.9547275805548447,152,16,within_sample_across_methods
exceed_abs_t5,pd_distance,168,0.31677437312139234,0.051643456984777805,0.5187780742442303,-0.4410054293358279,0.7256364928574051,132,36,0.31062951496388025,0.1584107327141383,0.4179566563467492,-0.5975232198142415,0.7337461300309598,154,14,within_sample_across_methods
exceed_abs_t5,mt_distance,168,0.30612047349980687,0.09522856566050539,0.5408368767042343,-0.5572838184609001,0.9422749794591188,137,31,0.26418988648090813,-0.058307533539731685,0.47523219814241485,-0.7936016511867905,0.8864809081527347,121,47,within_sample_across_methods
exceed_abs_t10,exceed_abs_t15,168,0.5695313939141391,0.1130121725194592,0.8319308457648078,-0.7255942820252292,0.9828358524815429,136,32,0.26584837670495987,-0.11052631578947368,0.675,-0.8912280701754386,0.9402988698629912,114,54,within_sample_across_methods
exceed_abs_t10,exceed_abs_p90,168,0.6548363737115628,0.2398615634638827,0.8708883958064906,-0.7533422105016399,0.9987528654215577,141,27,0.45614035087719296,0.02149122807017544,0.8004385964912281,-0.8964912280701754,0.9929824561403509,127,40,within_sample_across_methods
exceed_abs_t10,comp_curve_l1,168,0.3478680295465444,0.012672391811830434,0.5843148810205983,-0.5260208327547433,0.8971254253761536,127,41,0.3633172793812226,-0.0015330665372137106,0.5458133574470664,-0.7333333333333333,0.8664336755111712,126,42,within_sample_across_methods
exceed_abs_t10,comp_abs_t5,168,-0.21097921238058004,-0.4920194078441638,0.1244475427683055,-0.8480998881419463,0.8325213441993621,61,107,0.1449296082776198,-0.03897554807501698,0.3217425542694623,-0.6875854920991734,0.7683535040561089,120,48,within_sample_across_methods
exceed_abs_t10,comp_abs_t10,168,-0.16157786559763473,-0.5836030637948585,0.13054317516757485,-0.8234915910452457,0.7681309636503374,58,110,0.234778295654953,-0.03444936848930631,0.4004834020628241,-0.6578947368421053,0.8906463593199098,121,47,within_sample_across_methods
exceed_abs_t10,comp_abs_t15,168,0.27612620628628404,-0.03187529002102691,0.6536233211808156,-0.5849187964391432,0.9543217903092879,123,45,0.35673544460982365,-0.02721228265510422,0.5796334762123434,-0.7503291639394815,0.9005337515903521,124,44,within_sample_across_methods
exceed_abs_t10,pd_distance,168,-0.1724496716460922,-0.2748033501728141,0.05216009519775229,-0.6156558689875536,0.4568710726800814,49,119,0.02993548785975699,-0.16460268317853458,0.16047471620227038,-0.5975232198142415,0.717234262125903,93,75,within_sample_across_methods
exceed_abs_t10,mt_distance,168,0.5052379891346446,0.13615178691906196,0.7458112245242432,-0.46185022890817456,0.9709453895744541,142,26,0.13415892672858618,-0.13261093911248711,0.35720703545902605,-0.6553147574819401,0.8390092879256966,105,63,within_sample_across_methods
exceed_abs_t15,exceed_abs_p90,168,0.8762503406456259,0.6795592613708848,0.9568871851206122,-0.4393955748298754,0.9999233600056409,161,7,0.8315789473684211,0.5849305002166565,0.9404402423257067,-0.3422554081127459,0.9982456140350877,161,7,within_sample_across_methods
exceed_abs_t15,comp_curve_l1,168,0.46198430667136003,0.25873087676948864,0.6906418138599772,-0.33633464179243594,0.8910876577910375,155,13,0.5410268182089946,0.36447368421052634,0.6241228070175439,-0.312280701754386,0.8929824561403509,157,11,within_sample_across_methods
exceed_abs_t15,comp_abs_t5,168,0.07809684501990646,-0.23068320922443084,0.3379972308905898,-0.7811420192028264,0.8626116078534446,95,73,0.29980390867941575,0.16693985354251256,0.43007769819359754,-0.3139373749275231,0.7191750406228266,149,19,within_sample_across_methods
exceed_abs_t15,comp_abs_t10,168,0.01757415994669741,-0.30314687049009426,0.31988411218741136,-0.763314940331692,0.7869387611396093,87,81,0.2905421072350189,0.15834969528354148,0.4741642143929205,-0.41333922364385467,0.7854322827202759,152,16,within_sample_across_methods
exceed_abs_t15,comp_abs_t15,168,0.5079915554582727,0.2689546158170779,0.7401287862707581,-0.7058521467763722,0.9678844343258944,152,16,0.5787634160550716,0.37048501871517603,0.6785126699344027,-0.3437370939198382,0.9726932652062209,159,9,within_sample_across_methods
exceed_abs_t15,pd_distance,168,0.11798927054315059,-0.17812288545726174,0.35667729884790045,-0.4950799248559855,0.6488548727503902,104,64,0.21878224974200206,0.0838594546091588,0.3622291021671827,-0.49767688614656985,0.714507064758146,138,30,within_sample_across_methods
exceed_abs_t15,mt_distance,168,0.432643006840949,0.055878805778825535,0.7342182993681466,-0.48574052559434694,0.9515814127572819,129,39,0.24664602683178535,-0.033023735810113516,0.46233230134158926,-0.7263345561025706,0.8699690402476781,121,47,within_sample_across_methods
exceed_abs_p90,comp_curve_l1,168,0.3572327832703206,0.16454013542811835,0.5561216215559559,-0.4244567004839725,0.8994782130292147,146,22,0.44917926062973906,0.20974113471524686,0.564480659232748,-0.3333333333333333,0.7827995488117163,150,18,within_sample_across_methods
exceed_abs_p90,comp_abs_t5,168,-0.02045151562988256,-0.2379582655196652,0.23011797797652123,-0.6836743899507259,0.8736191870701929,77,91,0.24499648375178723,0.08629783511161847,0.3548238752347422,-0.433026287124966,0.673408219802036,142,26,within_sample_across_methods
exceed_abs_p90,comp_abs_t10,168,-0.03131427330762359,-0.276198190633077,0.2303396039915195,-0.6294087358263338,0.7540230683249843,79,89,0.26107944593215876,0.0898208957896415,0.3904260986242045,-0.33525032915753655,0.7678807233298787,137,31,within_sample_across_methods
exceed_abs_p90,comp_abs_t15,168,0.3952848041222936,0.08630734589955591,0.6616771090449193,-0.5077827819225756,0.9675910094453312,136,32,0.48521778299461615,0.19855201560386862,0.6395998368364295,-0.3648360459762989,0.8543852386661452,152,16,within_sample_across_methods
exceed_abs_p90,pd_distance,168,0.09464407462304973,-0.12362973494943978,0.23611385157142623,-0.5046205699007074,0.5816003590031732,106,62,0.15479876160990713,0.043859649122807015,0.3281733746130031,-0.5975232198142415,0.6016511867905057,130,38,within_sample_across_methods
exceed_abs_p90,mt_distance,168,0.4037113354227999,0.05220494207204894,0.6421965330824948,-0.49382734649911375,0.9148769601076839,131,37,0.16615067079463364,-0.04644562378784925,0.42466460268317857,-0.5397316821465429,0.8782249742002064,119,49,within_sample_across_methods
comp_curve_l1,comp_abs_t5,168,0.6256381957557331,0.24356002144340055,0.790825997714306,-0.6756757611029138,0.9824417330235363,140,28,0.6622728259101947,0.5295152523078113,0.8371792012747089,-0.07515710994248624,0.9694338519503559,165,3,within_sample_across_methods
comp_curve_l1,comp_abs_t10,168,0.6776978399197302,0.16063475778615155,0.925022116287792,-0.5647545515551876,0.9942244775166205,142,26,0.7973668827725666,0.6322217507182314,0.9355867701072229,0.36751817521086466,0.9920983318700615,168,0,within_sample_across_methods
comp_curve_l1,comp_abs_t15,168,0.9376271455656255,0.873321636667927,0.9725301138579076,0.047132758261777846,0.9966916349347511,168,0,0.9423264972595773,0.9084742188213375,0.9651012446655549,0.40284736127737947,0.9960509954050426,168,0,within_sample_across_methods
comp_curve_l1,pd_distance,168,0.6564790355131004,0.2763687584651241,0.7721609495219328,-0.1885311959169704,0.9247669098651284,163,5,0.5108359133126935,0.3822922553854098,0.6393188854489164,0.17965929084959162,0.8637770897832817,168,0,within_sample_across_methods
comp_curve_l1,mt_distance,168,0.2870193338705278,-0.10570453226257548,0.5876058043333479,-0.7709205042707717,0.9475454993703383,121,47,0.33032235820139294,-0.02658750999641945,0.5614763850334361,-0.7915376676986584,0.9168818981289503,125,43,within_sample_across_methods
comp_abs_t5,comp_abs_t10,168,0.8003769148650328,0.4776180003964921,0.9084054308029139,-0.6861767691562647,0.9865592135483157,148,20,0.7864884422404701,0.5940889433770532,0.874863824126356,-0.15666052349985377,0.9670478250345208,164,4,within_sample_across_methods
comp_abs_t5,comp_abs_t15,168,0.47803564072209553,-0.02704235839023862,0.7233087625322314,-0.652787469495051,0.9605970325405306,124,44,0.5807863598971317,0.4771472839226838,0.7436697043260998,-0.08536287288768553,0.9445765736952186,165,3,within_sample_across_methods
comp_abs_t5,pd_distance,168,0.5894115652506491,0.4067522791737011,0.715259911599275,-0.39859960093054847,0.8923304325327581,155,13,0.6082796051737492,0.3996724284638581,0.7109792430164009,-0.5244113095128814,0.9408282302648666,160,8,within_sample_across_methods
comp_abs_t5,mt_distance,168,-0.22793084254627016,-0.6251536970351801,0.11151730524427457,-0.9704239501483523,0.9639153489682014,62,106,0.07532143696271096,-0.2195995891078807,0.3287891778478124,-0.857882167997937,0.8523066185205919,95,72,within_sample_across_methods
comp_abs_t10,comp_abs_t15,168,0.516169074793527,-0.0015769203092657973,0.8300300430824714,-0.6076094745514192,0.9650086716951837,125,43,0.7018833526233633,0.5750732511517747,0.8467421137242632,0.26473215977852893,0.9700158302642957,168,0,within_sample_across_methods
comp_abs_t10,pd_distance,168,0.6858113662856324,0.6025054901360741,0.7485259216923599,0.11603384622389266,0.8888519452935084,168,0,0.6115705742706363,0.5257588081403515,0.6878306910205481,0.14366942331531715,0.85994935394492,168,0,within_sample_across_methods
comp_abs_t10,mt_distance,168,-0.3724621730609796,-0.660755258083793,0.027697446838368136,-0.9160178139823575,0.7536064248436157,49,119,0.11409268727387756,-0.26027387519348794,0.35924605946387467,-0.8224974200206399,0.8528653692055326,99,69,within_sample_across_methods
comp_abs_t15,pd_distance,168,0.5117129411741519,0.17359610993156116,0.7177004497725987,-0.24101060481239808,0.9053805648070444,149,19,0.5156212315815604,0.36686442515285794,0.6279291231402546,-0.001042260571554394,0.8569954678457531,167,1,within_sample_across_methods
comp_abs_t15,mt_distance,168,0.3486477099209936,-0.07095988458036288,0.6273977103520201,-0.7702883201617078,0.9483327989475857,120,48,0.31825735071458566,-0.004391838164362149,0.5419604693643996,-0.7661332977609022,0.9225211534183754,125,43,within_sample_across_methods
pd_distance,mt_distance,168,-0.2623422406906496,-0.41370085972901566,-0.052379703765870325,-0.724097807908634,0.671844248986195,35,133,-0.15376676986584106,-0.4602683178534572,0.07739938080495357,-0.8699690402476781,0.7440660474716202,56,112,within_sample_across_methods
